1:8, ""@45{$}(ה)@46 משל למלך. המשל הזה מובא בסנהדרין ל"ט רע"ב. ועיין בפירש"י שם. 
""38:18, ""@45{$}(יד)@46 חסר יו"ד. דבר פלא כי אין כאן חסרון יו"ד. ולחומר הקושיא נ"ל משום דהכתוב הזה מוקשה מאד במה שאמרו ולקחנו את בתנו ולא אמרו אחותנו. וכמו בכתובים (י"ג. י"ד. כ"ז. ל"א). ודברי הראב"ע דחוקים בזה. וגם קשה הלא המה לא יכלו לקחת את דינה רק בהרגם כל זכר וכמו בסוף המעשה. ואיך אמרו ולקחנו את בתנו והלכנו דמשמע בחזקה. הלא בזה כבר גלו את אזנם כי נכונים הם גם לרצח. ופן יזהרו מהם. לכן מפרש ר"ט ולקחנו את *בתנו* כמו *בתנו* (ובא בדגש תמורת הנח. ועי' במגילה י"ג לקחה מרדכי לו לבת. לבית) כי עיקר חשקת שכם בדינה היתה בשביל שחפץ להתחתן בבית יעקב וכמו"ש הספורנו בכתוב ג' וכן מורים הכתובים ע"ש. וע"ז אמרו לו ולקחנו את ביתנו והלכנו. והוא לא יתחשב לאחד מבני משפחתנו. וז"ש כי בא חסר יו"ד אחר הבי"ת ורק בתשלום דגש משום שביתם היה חסר במה שטמא את דינה. ויש להאריך עוד בזה. 
""38:19, ""@45{$}(טו)@46 כמו שאמרנו. לעיל פסוק ט'. 
""38:20, ""@45{$}(טז)@46 אנשי א"י היה להם משל שכם נסיב ומבוגיי גזר. בב"ר פ"פ וילקוט רמז קל"ד. איתא שכם נסיב ומגבאי קטע. ומה שהביא רבינו שאנשי א"י היה להם המשל הזה. ע"פ מאמרם מכות י"א ע"א הכא (בבבל) אמרינן טוביה חטא וזיגוד מנגיד. התם (בא"י) שכם נסיב ומבגאי גזר. ופירש"י שם הכא בבבל אומרין משל זה. התם בא"י אומרין משל זה שכם בן חמור לקח את דינה בת יעקב וההנאה שלו ושאר בני העיר שלא נהנו. מלו עצמן ונצטערו מבגאי שם איש מבני העיר עכ"ל. מזה נראה להגיה במדרש ובילקוט שצ"ל מבגאי כמו שמובא בגמרא וכמו שהביא לנכון הרב בעל הערוך בשם המדרש ומפרש מבגאי מלשון בגא כלומר עובדי אדמה. וכן סיים רבינו ובעל השדה ימול. 
""38:21, ""@45{$}(יז)@46 שנו רבותינו. שבת קל"ד ע"ב במשנה. וב"ר פ"פ. 
""38:22, ""@45{$}(יח)@46 שלא נטלו עצה. ב"ר פ"פ וילקוט רמז קל"ה. 
""38:23, ""@45{$}(יט)@46 לפי שנתנו. ב"ר שם ומכילתא ותנחומא בשלח וילקוט רמז קל"ה ורש"י עה"ת. 
""38:24, ""@45{$}(כ)@46 מיכן אמרו רבותינו. בב"ר שם ר' אלעזר אומר בני י"ג שנה היו. 
""38:25, ""@45{$}(כא)@46 וב' שנים שהיה מקריב זבחים בבית אל. אשתהי באורתא ב' שנים מגלה י"ז ע א ע' ש בפירש"י. ועיין לעיל ל"ג הערה ל"ב. 
""38:26, ""@45{$}(כב)@46 שהרי כ"ב שנים נכסה יעקב כו'. בגמרא מגילה שם נמצא יוסף שפירש מאביו עשרים ושתים שנה כשם שפירש יעקב אבינו מאביו. 
""38:27, ""@45{$}(כג)@46 בלוש ותשכח. עיין ברש"י מגילה שם יוסף בן שבע עשרה שנה היה כשפירש מאביו וכשמלך על מצרים היה בן שלשים שנה. שנאמר ויוסף בן שלשים שנה בעמדו לפני פרעה. הרי י"ג. ושבעה דשובעא. ותרין דכפנא הרי עשרים ושתים שנה שנכסה יוסף מאביו. ויעקב עמד עשרים שנה בבית לבן וב' שנים בדרך הרי כ"ב. 
""38:28, ""@45{$}(כד)@46 הרי י"ג ללוי וי"ד לשמעון. ז"ל היוחסין יעקב נולד ב"א ק"ח. ומבניו לא ידענו באיזה שנה נולדו. (מצאנו שנת לידתם במדרש תדשא נדפס בבית המדרש ח"ג דף ק"ע ע"ש) מדרך סברא נולד לוי כשהיה יעקב בן פ"ו שנים ה' שנים קודם שנולד יוסף וכן נראה מדברי חז"ל. כיצד כשנולד יוסף היה יעקב בן צ"א שנה ועוד שש שנים שעבד בצאן לבן הרי צ"ז ובדרך עד שבא לשכם נתעכב בסוכות שנה וחצי. וא"כ בשנת צ"ט ליעקב באו לשכם ואז לוי בן י"ג שנה שנקרא איש חרבו על ירכו וא"כ נולד בשנת פ"ו ליעקב שהוא ב"א וקצ"ד ליצירה עכ"ל. ועיין בסדר הדורות שהאריך בזה. ולפ"ז נולד יעקב ב"א ק"ה ולוי נולד ב"א קצ"ד וכשבא לשכם היה יעקב בן צ"ט שנה א"כ היה בשנת ב"א ר"ז ואז היה לוי בן י"ז שנה. 
""38:29, ""@45{$}(כה)@46 שמואל שאל. ב"ר וילקוט שם. ורש"י עה"ת בשם מדרש אגדה. 
""38:30, ""@45{$}(כו)@46 כיון שראה יעקב. ב"ר וילקוט שם. 
""38:31, ""@45{$}(כז)@46 ר' יודן. ב"ר וילקוט שם. 
""38:32, ""@45{$}(כה)@46 רבנן אמרי. ב"ר וילקוט. ורש"י עה"ת: 
""35:4, ""@45{$}(ג)@46 שנאמר ואהיה עמך ואברכך. וכ"ה בכ"י פלארענץ וזה נאמר ביצחק וצ"ל והנה אנכי עמך וגו'  (בראשית כ"ח ט"ו). 
""35:5, ""@45{$}(ד)@46 טמנם שלא יכשלו בהם אחרים. עיין ברמב"ן עה"ת. 
""35:6, ""@45{$}(ה)@46 זה מודיע. עיין לעיל ל"ד כ"א. 
""35:7, ""@45{$}(ו)@46 שכל אחד ואחד. לעיל ל"ב ז' וע"ש בהערה י"ח. 
""35:8, ""@45{$}(ז)@46 ותחת למ"ד הטיל לה ה' בסוף. יבמות י"ג ע"ב. וכן ת"א ואתא יעקב ללוז. 
""35:9, ""@45{$}(ה)@46 על שם אין זה כי אם בית אלהים. ומפורש בקרא ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשונה (בראשית כ"ח י"ט). 
""35:10, ""@45{$}(ט)@46 שנא' והנה מלאכי אלהים. וכן כתב הראב"ע כי שם נגלו אליו האלהים. המלאכים כמו והנה מלאכי אלהים עכ"ל. 
""35:11, ""@45{$}(י)@46 כדמתרגמינן אתגלי ליה מלאכיא. כוונתו לת"א ויש נוסחאות אתגלי ליה ה'. ועיין באוהב גר דף מ"ג ע"א. 
""35:12, ""@45{$}(יא)@46 והיינו דא"ר יוחנן. סנהדרין ל"ח ע"ב. 
""35:13, ""@45{$}(יב)@46 המינין. בגמרא הציגו המדפיסים במקומו הצדוקים. 
""35:14, ""@45{$}(יג)@46 ולמה הוציא בלשון רבים. עיין ברש"י עה"ת שכתב במקומות הרבה יש שם אלהות ואדנות בלשון רבים כו'. וכן כתב ג"כ כן וירא כ' י"ג ע"ש. 
""35:15, ""@45{$}(יד)@46 ישתבח שמו וסנקלוטין עמו. בב"ר פ"ח נעשה אדם. במי נמלך במלאכת שמים וארץ נמלך משל למלך שהיה לו ב' סנקליטים ולא היה עושה דבר חוץ מדעתן. וכן בפסיקתא פסקא ויהי ביום כלות משה דף ה' ע"א אני מניח סנקליטין שלי של מעלן ויורד ומצמצם שכינתי ביניכם למטה. והמלה יונית ופי' בית דין ע"ש בהערה פ"ב. 
""35:16, ""@45{$}(טו)@46 שאילה מהיכן נמצאת דבורה כו'. רש"י הביא בשם מדרש רבי משה הדרשן וז"ל ותמת דבורה מה ענין דבורה בבית יעקב ? אלא לפי שאמרה רבקה ליעקב ושלחתי ולקחתיך משם. שלחה דבורה אצלו לפדן ארם לצאת משם ומתה בדרך מדברי רבי משה הדרשן למדתיה עכ"ל. ועיין בדברי רבינו לעיל כ"ז מ"ה. ועיין ברמב"ן. 
""35:17, ""@45{$}(טז)@46 שארז"ל. מ"ק כ"ז ע"א במשנה. 
""35:18, ""@45{$}(יז)@46 מפני שמרגילין. במשנה שם הגי' שלא להרגיל את ההספד. 
""35:19, ""@45{$}(יח)@46 שנאמר ותמת שם מרים. מ"ק כ"ח ע"א. 
""35:20, ""@45{$}(יט)@46 דארשב"נ. ב"ר סוף פפ"א. ורש"י עה"ת. ובפסיקתא פסקא זכור דף כ"ד ע"א הכתובים לא פרסמו מיתתה אלא מן הצד הה"ד ותמת דבורה מינקת רבקה וגו' ויקרא שמו אלון בכות. מהו אלון בכות א"ר יונתן לשון יוני הוא אלון תרי שתי בכיות בכו. עד שיעקב יושב ומשמר אבלה של מניקתה באה לו בשורת אמו הה"ד וירא אלהים אל יעקב עוד בבואו מפדן ארם ויברך אותו מה ברכה ברכו. ר' אחא בשם ר' יונתן אמר ברכו ברכת אבלים. ע"כ. והעירותי שם בהערה נ"ה בכ"י כרמולי ובכ"י אוקספארד הגי' א"ר שמואל בר נחמן בש"ר יונתן לשון יוני הוא אלון בכות תרי בכות. ובתנחומא פ' תצא. ובילקוט תצא רמז חתקל"ח בשם התנחומא חסרים המלות "א"ר שמואל כו' לשון יוני הוא". ובמדרש קה"ר פ' טוב ללכת אל בית אבל חסרים המלות "לשון יוני הוא" ובילקוט תצא בשם הפסיקתא מאי אלון בכות לשון אוני הוא [צ"ל לשון יוני הוא] תרי. שתי בכות ע"כ. וכל זה איננו שוה לי כי אין כן הוראת מלת אלון ביוני. כי @500 פירושה אחר (איין אנדערעס). וכן הוא באמת בב"ר סוף פפ"א רשב"נ אמר לשון יוני הוא. אלון אחר. וכן בילקוט וישלח רמז קל"ה הביא בשם הפסיקתא לשון יוני הוא אלון אחר. לכן נראה להגיה שצ"ל בפסיקתא הרי במקום תרי ופי' חורי אחר. ועפ"י זה תרגם יב"ע שם וברם תמן אתבשר יעקב על מיתת רבקה אימיה ויקרא שמיה אוחרן בכיותא. וברש"י שם הביא וז"ל ואגדה נתבשר שם באבל שני שהוגד לו על אמו שמתה ואלון בלשון יוני אבל עכ"ל. צ"ל ואלון בל"י אחר. וכן הוא לנכון ברש"י תהלים ק"ט י"ד שכתוב בל"י קורין לאחר אלון. 
""35:21, ""@45{$}(כ)@46 שברכו ברכת אבלים. פסיקתא שם וע"ש בהערה נ"ז. ב"ר פפ"א וילקוט רמז קל"ה. ותרגום ירושלמי ורש"י עה"ת. 
""35:22, ""@45{$}(כא)@46 זש"ה. ב"ר פפ"ב. 
""35:23, ""@45{$}(כב)@46 אין קיום השטר. עי' ב"מ ז' ע"א. ובכתובות כ' ע"ב. 
""35:24, ""@45{$}(כג)@46 אבל לא הוזהרו ישראל שלא לקרותו יעקב. לא שיעקר יעקב ממקומו אלא ישראל עיקר ויעקב טפל לו. משנה ברכות (י"ג ע"א) וכתב רש"י שם שהרי מצינו שקראו הקדוש ברוך הוא יעקב אחר זאת ברדתו למצרים שנא' ויאמר אלהים במראות הלילה ויאמר יעקב יעקב ויאמר הנני (בראשית מ"ו) עכ"ל. וע"ש בגמרא אלא מעתה הקורא ליעקב יעקב ה"נ כו'. 
""35:25, ""@45{$}(כד)@46 אני הוא שאמרתי לעולם די. ב"ר פ"ה. ופמ"ו. חגיגה י"ב ע"א. פדר"א פ"ג. ורש"י עה"ת בראשית י"ז א' וע"ש בפי' הרמב"ן. 
""35:26, ""@45{$}(כה)@46 כבר נולדו. ב"ר פפ"ב. ילקוט רמז קל"ו. 
""35:27, ""@45{$}(כו)@46 זה ירבעם ויהוא. ב"ר וילקוט שם. 
""35:28, ""@45{$}(כז)@46 ירבעם מאפרים ויהוא ממנשה. הסיום הזה חסר בב"ר ונמצא בפסיקתא רבתי סוף פ"ג פסקא ביום השמיני ירבעם בן נבט משל אפרים יהוא בן נמשי משבט מנשה. וכן הביא הילקוט שופטים רמז מ"ב בשם מדרש תדשא מאפרים ירבעם. וממנשה יהוא בן נמשי. ונמצא המאמר שהביא הילקוט לפנינו במדרש תדשא (בית המדרש ח"ג צד קע"א) ושם בטעות ומאפרים ירבעם ויהוא בן נמשי צ"ל וממנשה יהוא בן נמשי. 
""35:29, ""@45{$}(כח)@46 רבנן אמרי. ב"ר וילקוט שם. ומובא ברש"י עה"ת. ובתוס' סנהדרין כ' ע"א ד"ה ששהא. 
""35:30, ""@45{$}(כט)@46 מדרש זה דרש. ב"ר שם. ועיין רש"י שכתב ופסוק זה דרשו אבנר כו'. 
""35:31, ""@45{$}(ל)@46 במס' הוריות. דף ה' ע"ב וע"ש בפירש"י. 
""35:32, ""@45{$}(לא)@46 במם' הוריות. שם. 
""35:33, ""@45{$}(לב)@46 ג' ארצות יהודה ועבר הירדן והגליל. שלש ארצות נזכרות במשנה שביעית פ"ט מ"ב ג' ארצות לביעור יהודה ועבר הירדן והגליל וכן כתובות ק"י ע"א ג' ארצות לנשואין יהודה ועבר הירדן והגליל. והנה עבר הירדן הוא בכלל ארן ישראל. עיין תבואות הארץ דף ד' ולהלאה. 
""35:34, ""@45{$}(לג)@46 אמר ר"ל. ב"ר פפ"ב ילקוט רמז קל"ו ועיין ברמב"ן עה"ת. 
""35:35, ""@45{$}(לד)@46 מיכן ארז"ל. ברכות מ"ג ע"ב. 
""35:36, ""@45{$}(לה)@46 א"ר אליעזר בן יעקב. ב"ר פפ"ב. ועיין רש"י עה"ת שכתב ואגדה בזמן שהארץ חלולה ומנוקבת ככברה שהניר מצוי הסתיו עבר והשרב עדין לא בא. ואין זה פשוטו של מקרא כו' ורש"י כוון למאמר המדרש מב"ר ולפנינו במדרש הגי' שהבר מצוי במקום שהניר מצוי. וגם הביא ביחד דברי רבנן עם דברי ראב"י ע"ש ועיין ברמב"ן עה"ת. 
""35:37, ""@45{$}(לו)@46 והיינו דתנן. שבת ל"א ע"ב במשנה. 
""35:38, ""@45{$}(לז)@46 והיינו דאמרי אינשי. שבת ל"ב ע"א אמר רבה נפל תורא חדד לסכינה ופירש"י נפל תורא לארץ שהוא עומד לשחיטה הכל אומרים חדדו לסכינא עד שלא יקום ויהא טורח להשליכו. כך הואיל ואיתרע מזלה מזומנת פורענותה לבא עכ"ל. 
""35:39, ""@45{$}(לח)@46 וכן האנשים אין נגבה דינם. עיין בגמרא שם וגברא היכא מיבדקי. אר"ל בשעה שעוברין על הגשר. ותו לא אימא כעין נשר. פירש"י כל מקום סכנה כגון קיר נטוי ויוצא לדרך. 
""35:40, ""@45{$}(לט)@46 ג' נתקשו בשעת לידתן ומתו. ב"ר פפ"ב וילקוט רמז קל"ו. 
""35:41, ""@45{$}(מ)@46 ומיכל בת שאול. וכן מובא גם בכ"י פלארענץ. ובקרא ולמיכל בת שאול. 
""35:42, ""@45{$}(מא)@46 ביום מותה היה לה. שם ובסנהדרין כ"א ע"א. 
""35:43, ""@45{$}(מב)@46 אמר אבא חלבו בר קרייה. בב"ר פפ"ב אמר ר' אבא חלפוי בן קוריה. ובגמרא ב"ב דף קכ"ג ע"א אבא חלופא קרויא. ובכ"י פלארענץ אמר אבא חלפתא בר קרייה. (מ.) שכל השבטים נולדה תאומה עמהם. ב"ר וילקוט שם ורש"י עה"ת ועיין בתוס' ב"ב קכ"ג ע"א. ובמהרש"א בח"א. 
""35:50, ""@45{$}(ג)@46 מה ת"ל אהלה בה"א. כי נקודתה כאלו כתוב אהלו. 
""35:51, ""@45{$}(גא)@46 אמרו רז"ל. שבת נ"ה ע"ב. וכן מובא ברש"י עה"ת. 
""35:58, ""@45{$}(נה)@46 דכתיב תחלת דבר ה' בהושע. הוא היה ראשון לארבעה נביאים שהיו בימיו. והושע מראובן היה. עי' ב"ר שם ופסיקתא שם חייך שבן בנך מחזיר את ישראל לאביהם שבשמים ואיזה זה הושע. וכן הביא רבינו להלן וישב ל"ז כ"ט ע"ש והיוחסין וסדר הדורות כתבו הושע בן בארי משבט ראובן ולא גלו לנו המקור. 
