Index Title,Moed Katan
Moed Katan 27b:9,"Ferner sagte R. Jehuda im Namen Rabhs: Ist ein Verstorbener in der Stadt, so ist allen Einwohnern der Stadt die Arbeit verboten. Einst kam R. Hamnuna in Daro Matha und hörte den Schall einer Posaune wegen eines Todesfalles, jedoch sah er Leute Arbeit verrichten; da sprach er: Diese Leute sollen mit dem Banne belegt sein. Ist nicht ein Verstorbener in der Stadt? Als man ihm aber erwiderte, daß in der Stadt Verbindungen$fn281bestehen, sprach er: So mag der Bann aufgelöst sein."
Moed Katan 27b:10,"Ferner sagte R. Jehuda im Namen Rabhs: Wer sich um einen Toten über Gebühr grämt, weint über einen anderen Toten. In der Nachbarschaft R. Honas wohnte eine Frau, die sieben Kinder hatte, und als ihr einst eines starb, weinte sie unaufhörlich. Da ließ ihr R. Hona sagen: Unterlasse dies. Sie beachtete es aber nicht. Hierauf ließ er ihr wiederum sagen: Willst du gehorchen, so ist es recht, wenn aber nicht, so besorge Reisevorrat für andere Tote. Darauf starben sie alle. Zuletzt ließ er ihr sagen: Besorge Reisevorrat für dich selbst. Darauf starb sie."
Moed Katan 27b:11,"$fn282<i>Weinet nicht um einen Toten, noch beklaget ihn</i>; weinet nicht über Gebühr um einen Toten, noch beklagt ihn übermäßig. – Wieviel? – Drei Tage für das Weinen, sieben Tage für die Totenklage und dreißig Tage hinsichtlich gebleichter Gewänder und des Haarscherens. Von dann ab spricht der Heilige, gepriesen sei er: Seid nicht barmherziger als ich! $fn282<i>Weinet um den Fortgehenden</i>. R. Jehuda erklärte: Um den, der ohne Kinder fortgeht. R. Jehošua͑ b. Levi besuchte einen Leidtragenden nur dann, wenn der Verstorbene kinderlos hinschied, denn es heißt: <i>weinet um den Fortgehenden</i>."
Moed Katan 27b:12,"$fn282<i>Weil er nicht mehr zurückkehren und sein Heimatland wiedersehen wird.</i> R. Hona erklärte: Der eine Sünde begangen und sie wiederholt hat. R. Hona vertritt hierbei seine Ansicht, denn R. Hona sagte: Wenn jemand eine Sünde begangen und sie wiederholt hat, so ist sie ihm erlaubt. – ‘Erlaubt’, wie kommst du darauf!? – Sage vielmehr: Sie erscheint ihm erlaubt."
Moed Katan 27b:13,"R. Levi sagte: In den ersten drei Tagen komme es dem Leidtragenden vor, als läge ein Schwert auf seinen Schultern$fn283; von drei bis sieben, als läge es vor ihm in einer Ecke; von da ab, als ziehe es vor ihm auf der Straße vorüber."
Moed Katan 27b:14,"D<small>IE EINER</small> F<small>RAU AUCH SONST NICHT, WEGEN DES</small> A<small>NSTANDES</small>. Die Nehardee͑nser"
Moed Katan 28a:1,"sagten: Dies gilt nur von einer Wöchnerin$fn284, die ander er Frauen stelle man wohl. R. Elea͑zar sagte, dies gelte auch von anderen Frauen, denn es heißt :$fn285<i>und Mirjam starb daselbst und wurde daselbst begraben</i>;"
Moed Katan 28a:2,man begrub sie unmittelbar nach dem Tode.
Moed Katan 28a:3,"Ferner sagte R. Elea͑zar: Auch Mirjam starb mit einem Kusse$fn286. Dies ist durch [das Wort] <i>daselbst</i> von Moše$fn287zu entnehmen, und nur deshalb beißt es bei ihr nicht: durch den Mund des Herrn, weil dies zu sagen unschicklich wäre."
Moed Katan 28a:4,"R. Ami sagte: Weshalb wird vom Tode Mirjams neben dem Abschnitte von der roten Kuh [berichtet]? Dies besagt, wie die rote Kuh Sühne schafft, ebenso schaffe der Tod der Frommen Sühne. R. Elea͑zar sagte: Weshalb wird vom Tode Ahrons neben dem Abschnitte von den priesterlichen Gewändern berichtet? [Dies besagt,] wie die priesterlichen Gewänder Sühne schaffen, ebenso schafft der Tod der Frommen Sühne."
Moed Katan 28a:5,"Die Rabbanan lehrten: Stirbt jemand plötzlich, so ist dies ein hinraffender Tod; war er einen Tag krank und stirbt, so ist dies ein überstürzter Tod; R. Ḥananja b. Gamliél sagt, dies sei ein Seuchentod, denn es heißt:$fn288<i>Menschensohn, siehe ich werde dir deiner Auqen Lust durch die Seuche wegnehmen</i>, und darauf folgt:$fn289<i>ich redete am Morgen zum Volke, und am Abend starb mein Weib</i>. War er zwei Tage [krank] und stirbt, so ist dies ein rascher Tod, wenn drei [Tage], so ist dies der Tod durch Anschreien; wenn vier [Tage], so ist dies der Tod durch Verweis;"
Moed Katan 28a:6,"fünf [Tage bettlägerig und sterben] ist der Tod eines jeden Menschen. R. Ḥanin sagte: Welcher Schriftvers deutet hierauf?$fn290<i>Stehe [hen], deine Tage sind herangenaht, zum Sterben</i>; hen: eins, sind herangenaht: zwei, Tage: zwei, zusammen fünf. Hen ist eins, denn <i>?͑ν</i> heißt im Griechischen eins. Stirbt jemand mit fünfzig Jahren, so ist dies der Tod der Ausrottung$fn291, mit zweiundfünfzig Jahren, so ist dies der Tod Šemuéls aus Rama; mit sechzig Jahren, so ist dies ein gewöhnlicher Tod. Mar Zuṭra sagte: Welcher Schriftvers deutet hierauf? Es heißt:$fn292<i>in Vollreife [bekelaḥ] kommst du ins Grab</i>; [der Zahlenwert des Wortes] <i>bekelaḥ</i> beträgt sechzig. Siebzig Jahre ist ein Greisenalter; achtzig ist ein hohes Alter, denn es heißt :$fn293<i>unser Leben währt siebzig Jahre und wenn es hoch kommt, achtzig Jahre</i>. Rabba sagte: Von fünfzig bis sechzig Jahren ist es ein Tod der Ausrottung, und nur wegen des Ansehens Šemuéls aus Rama zählt er dies nicht mit auf. Als R. Joseph sechzig Jahre alt wurde, veranstaltete er ein Fest für die Rabbanan, indem er sagte: Nun bin ich der Ausrottung entgangen. Abajje sprach zu ihm: Allerdings ist der Meister der Ausrottung in Bezug auf die Jahre entgangen, ist er ihr auch in Bezug auf die Tage$fn294entgangen? Dieser erwiderte: Immerhin hast du die Hälfte."
Moed Katan 28a:7,"R. Hona starb plötzlich und die Rabbanan waren darüber bestürzt; da lehrte ihnen Zoga$fn295aus Hadjabene: Dies gilt nur von dem, der kein hohes Alter erreicht, wer aber ein hohes Alter erreicht, für den ist dies ein Tod mit einem Kusse."
Moed Katan 28a:8,"Raba sagte: Leben, Kinder und Nahrung hängen nicht vom Verdienste ab, sondern vom Glücke. Rabba und R. Ḥisda waren beide fromme Gelehrte; wenn der eine um Regen bat, kam er, und wenn der andere um Regen bat, kam er. Dennoch lebte R. Ḥisda zweiundneunzig Jahre, während Rabba nur vierzig Jahre lebte. Bei R. Ḥisda wurden sechzig Hochzeiten gefeiert, während bei Rabba sechzig Todesfälle waren. Bei R. Ḥisda erhielten die Hunde Feinbrot, und auch das wollten sie nicht, während bei Rabba die Menschen Gerstenbrot aßen, und auch das hatten sie nicht."
Moed Katan 28a:9,"Raba sagte: Um drei Dinge bat ich den Himmel; zwei gewährte man mir und eines nicht. Die Weisheit R. Honas und den Reichtum R. Hisdas gewährte man mir, die Bescheidenheit Rabbas gewährte man mir nicht."
Moed Katan 28a:10,"R. Seo͑rim, der Bruder Rabas, saß vor Raba, als er in der Agonie lag. Da sprach dieser: Möge der Meister [dem Todesengel] sagen, daß er mich nicht quäle. Jener erwiderte: Ist denn der Meister nicht sein Beisitzer$fn296!? Dieser entgegnete: Da mein Glück fort ist, so beachtet er mich nicht mehr. Hierauf bat ihn jener, ihm [nach dem Tode] zu erscheinen. Als er ihm später erschien, fragte er ihn: Hatte der Meister Schmerzen? Dieser erwiderte: Wie beim Stiche der Schröpflanzette."
Moed Katan 28a:11,"Raba saß vor R. Naḥman, als er in der Agonie lag. Da sprach dieser: Möge der Meister ihm sagen, daß er mich nicht quäle. Jener erwiderte: Ist der Meister denn kein angesehener Mann!? Dieser entgegnete: Wer ist angesehen, wer ist geachtet und wer ist bedeutungsvoll!? Hierauf bat er ihn, ihm [nach dem Tode] zu erscheinen. Als er ihm später erschien, fragte er ihn: Hatte der Meister Schmerzen? Dieser erwiderte: Wie man ein Haar aus der Milch zieht. Dennoch würde ich, wenn der Heilige, gepriesen sei er, mir anheim stellen würde, zurück in diese Welt umzukehren, dies nicht tun; so groß ist die Angst vor dem Todesengel."
Moed Katan 28a:12,"Als er R. Elea͑zar erschien, aß er gerade Hebe, und er sprach zu ihm: Ich esse ja Hebe, die Heiliges genannt wird! So entging er der Stunde. R. Šešeth erschien er auf der Straße; da sprach er: Wie ein Vieh auf der Straße [sterben]!? Und er kam zu ihm nach Hause. R. Aši erschien er auf der Straße; da sprach er zu ihm: Warte mir dreißig Tage, bis ich mein Studium wiederholt habe, denn es heißt: Heil dem, der da mit seinem Studium in der Hand anlangt. Als er zu ihm am dreißigsten Tage kam, sprach er: Weshalb die [Eile]!? – Die Füße des Sohnes Nathans$fn297 drängen, und eine Regierung berührt die andere nicht um ein Haar. Gegen R. Ḥisda vermochte er nichts, da sein Mund vom Studieren nicht abließ. Da kletterte er auf eine Zeder des Lehrhauses und sie brach; da hielt jener inne, und er bemächtigte sich seiner. R. Ḥija vermochte er sich nicht zu nähern; da verstellte er sich eines Tages als Bettler und klopfte an seiner Tür, indem er rief: Gebt mir etwas Brot. Nachdem man es ihm gegeben hatte, sprach er: Der Meister hat ja Mitleid mit einem Armen, weshalb hat er kein Mitleid$fn298mit mir!? Hierauf gab er sich ihm zu erkennen und zeigte ihm eine Feuerrute; da lieferte er sich ihm aus."
Moed Katan 28a:13,"<b>D</b><small>IE</small> F<small>RAUEN DÜRFEN AM</small> H<small>ALBFESTE EINEN</small> T<small>RAUERGESANG ANSTIMMEN,</small>"
Moed Katan 28b:1,"<small>NICHT ABER SICH AN DIE</small> B<small>RUST SCHLAGEN</small>; R. J<small>IŠMA͑ÉL SAGT, DIE SICH NAHE DER</small> B<small>AHRE BEFINDEN, DÜRFEN SICH AN DIE</small> B<small>RUST SCHLAGEN</small>. <sup>viii,2</sup> A<small>N</small> N<small>EUMONDEN, AM</small> Ḥ<small>ANUKAFESTE UND AM</small> P<small>URIMFESTE DÜRFEN SIE EINEN</small> T<small>RAUERGESANG ANSTIMMEN UND SICH AN DIE</small> B<small>RUST SCHLAGEN; ABER WE DER AN DIESEM NOCH AN JENEM DÜRFEN SIE EIN</small> K<small>LAGELIED ANSTIMMEN</small>. I<small>ST DER</small> T<small>OTE BEGRABEN, SO DÜRFEN SIE WEDER EINEN</small> T<small>RAUERGESANG ANSTIMMEN NOCH SICH AN DIE</small> B<small>RUST SCHLAGEN</small>. <sup>ix</sup> W<small>AS HEISST</small> T<small>RAUERGESANG</small>? W<small>ENN ALLE ZUSAMMEN ANSTIMMEN</small>. K<small>LAGELIED?</small> W<small>ENN EINE ANSTIMMT UND DIE ÜBRIGEN EINSETZEN, WIE ES HEISST</small>:$fn299<i>und lehrt eure Töchter ein Wehgesang und eine die andere ein Klagelied</i>. V<small>ON DER</small> K<small>OMMENDEN</small> [Z<small>EIT</small>]<small> ABER HEISST ES</small> :$fn300<i>vernichten wird er den Tod, für immer, und Gott, der Herr, wird die Tränen von jedem Angesichte wischen &amp;c</i>."
Moed Katan 28b:2,"GEMARA. Was sagen sie? Rabh erwiderte: Wehe um den Dahingeschiedenen, wehe um den Verlust$fn301. Raha sagte: Die Frauen in Šekançib sagen also: Wehe um den Dahingeschiedenen, wehe um den Verlust. Ferner sagte Raba: Die Frauen in Šekançib sagen: Ist nur ein Zahn aus dem Gebisse fort, so tue man Wasser in den Kochkessel$fn302. Ferner sagte Raba: Die Frauen in Šekançib sagen: Verhüllt und bedeckt euch, ihr Berge, denn er ist ein Sohn Hoher und Erhabener. Ferner sagte Raba: Die Frauen in Šekançib sagen: Entleiht ein Prachtkleid für den Freien, dessen Vorrat zuende ist. Ferner sagte Raba: Die Frauen in Šekançib sagen: Er lief und fiel auf der Brücke, und borgen muß er. Ferner sagte Raba: Die Frauen in Šekançib sagen: Unsere Brüder, die Kaufleute, werden an ihren Nestern$fn303untersucht. Ferner sagte Raba: Die Frauen in Šekançib sagen: Ein Tod ist wie der andere, schmerzhaft aber sind die Leiden."
Moed Katan 28b:3,"Es wird gelehrt: R. Meír sagte :$fn304<i>Besser in ein Trauerhaus gehen &amp;c.</i> bis: <i>und der Lebende nehme es sich zu Herzen</i>, nämlich die Ereignisse beim Tode. Wer [andere] betrauert, wird betrauert, wer [andere] beerdigt, wird beerdigt, wer [andere] trägt, wird getragen, und wer [über andere die Stimme] erhebt, über den erhebt man sie. Manche sagen: Wer sie nicht erhebt, über den erheben sie andere, denn es heißt: $fn305<i>denn es ist besser, daß man dir sage: Rücke herauf &amp;c.</i>"
Moed Katan 28b:4,"Die Rabbanan lehrten: Als R. Jišma͑él seine Söhne starben, besuchten ihn die vier Greise, R. Tryphon, R. Jose der Galiläer, R. Elea͑zar b. A͑zarja und R. A͑qiba, um ihn zu trösten. Da sprach R. Tryphon zu ihnen: Wisset, daß er ein großer Gelehrter und in der Agada kundig ist; niemand von euch falle seinem Nächsten in die Rede. Da sprach R. A͑qiba: Ich [spreche] zuletzt. Alsdann begann R. Jišma͑él und sprach: Seine Sünden mehrten sich, die Trauerfälle stürzten sich über ihn, und er belästigte seine Lehrer$fn306einmal und zweimal. Hierauf begann R. Tryphon und sprach :$fn307<i>EureBrüder aber, das ganze Haus Jisraél,sollen den Brand beweinen.</i> Nun ist [wie vom] Leichteren auf das Schwerere zu folgern: wenn dies von Nadabh und Abihu gilt, die nur ein Gebot ausgeübt haben, wie es heißt :$fn308<i>die Söhne Ahrons reichten ihm das Blut</i>, um wieviel mehr von den Söhnen R. Jišma͑éls! Darauf begann R. Jose der Galiläer und sprach:$fn309<i>Und ganz Jisraél soll ihn beklagen und begraben.</i> Nun ist [wie vom] Leichteren auf das Schwerere zu folgern: wenn dies von Abija, dem Sohne Jerobea͑ms, gilt, der nur eine gute Handlung ausgeübt hat, wie es heißt:$fn309<i>weil an ihm etwas Gutes gefunden wurde</i>, um wieviel mehr von den Söhnen R. Jišma͑éls! – Was war das für eine gute Handlung? – R. Zera und R. Ḥenana b. Papa [streiten hierüber]; einer sagt, er gab sein Amt auf und zog zur Wallfahrt$fn310hinauf, und einer sagt, er schaffte die Wachen ab, die sein Vater Jerobea͑m auf die Wege gesetzt hatte, damit die Jisraéliten nicht zur Wallfahrt gehen. Darauf begann R. Elea͑zar b. A͑zarja und sprach :$fn311<i>In Frieden ivirst du sterben und wie man über deine Väter, die früheren Könige, die vor dir waren, gebrannt</i>$fn312<i>hat, so wird man auch über dich brennen</i>. Nun ist es [wie vom] Leichteren auf das Schwerere zu folgern: wenn dies von Çidqijahu, dem Könige von Jehuda, gilt, der nur eine gute Handlung ausgeübt hat, indem er Jirmeja aus der Lehmgrube$fn313heraufholte, um wieviel mehr von den Söhnen R. Jišma͑éls! Darauf begann R. A͑qiba und sprach:$fn314<i>An jenem Tage wird sich in Jerušalem Totenklage erheben, wie die Totenklage Hadadrimmons in der Ebene von Megiddo</i>. (Hierzu sagte R. Joseph: Wenn nicht die Paraphrase dieses Verses, würde ich ihn nicht verstanden haben; [diese lautet:] An jenem Tage wird sich in Jerušalem Totenklage erheben, wie die Totenklage um Aháb, den Sohn O͑mris, den Hadadrimmon, Sohn Ṭabrimmons, erschlug, und wie die Totenklage um Jošija, den Sohn Amons, den Pareo͑ der Lahme in der Ebene von Megiddo erschlug.) Nun ist es [wie vom] Leichteren auf das Schwerere zu folgern: wenn dies von Aháb, dem Könige von Jisraél, gilt, der nur eine gute Handlung ausgeübt hat, wie es heißt :$fn315<i>aber der König stand auf dem Kriegsplatze, den Aramäern gegenüber</i>, um wieviel mehr von den Söhnen R. Jišma͑éls!"
Moed Katan 28b:5,"Raba sprach zu Rabba b. Mari: Es heißt von Çidqijahu:$fn311<i>in Frieden wirst du sterben</i>, und es heißt:$fn316<i>und die Augen Çidqijahus ließ er blenden</i>!? Dieser erwiderte: Folgendes sagte R. Joḥanan: Nebukhadneçar starb$fn317bei seinen Lebzeiten. Ferner sprach Raba zu Rabba b. Mari: Es heißt von Jošijahu:$fn318<i>so will ich dich denn zu deinen Vätern versammeln, daß du in Frieden in deine Grabstätte eingebracht werdest</i>, und es heißt: $fn319<i>aber die Schützen schossen auf den König Jošijahu</i>, worüber R. Jehuda im Namen Rabhs sagte, daß sie ihn wie ein Sieb [durchlöcherten]!? Dieser erwiderte: Folgendes sagte R. Joḥanan: in seinen Tagen wurde der Tempel nicht zerstört."
Moed Katan 28b:6,"R. Joḥanan sagte: Die Tröstenden dürfen nichts sagen, bevor der Leidtragende seinen Mund geöffnet hat, denn es heißt:$fn320<i>alsdann öffnete Ijob seinen Mund</i>, und darauf folgt :$fn321<i>da antwortete Eliphaz aus Teman</i>. R. Abahu sagte: Woher, daß der Leidtragende obenan sitze? Es heißt: $fn322<i>ich wählte ihren Weg, saß da als Haupt, saß da wie ein König in der Heerschar, wie einer, der Trauernde tröstet</i>. – ‘Tröstet’ heißt ja andere trösten!? R. Naḥman b. Jiçḥaq erwiderte: Die Schreibweise ist jinaḥem$fn323. Mar Zuṭra entnimmt es hieraus :$fn324<i>Es soll weichen der Klageschrei der Hingestreckten</i>; der Klagende ist Fürst der Hingestreckten$fn325."
Moed Katan 28b:7,"R. Ḥama b. Ḥanina sagte: Woher, daß der Bräutigam obenan sitze? Es heißt :$fn326<i>wie ein Bräutigam mit priesterlichem Schmucke geziert</i>; wie der Priester obenan, ebenso der Bräutigam obenan. – Woher dies vom Priester selbst? – In der Schule R. Jišma͑éls wurde gelehrt:$fn327<i>Du sollst ihn heilig halten</i>, bei jeder heiligen Handlung; er beginne$fn328zuerst, er spreche [bei Tisch] den Segen zuerst, und er erhalte zuerst eine gute Portion."
Moed Katan 28b:8,"R. Ḥanina sagte: Die Trennung der Seele vom Körper ist so schwer,"
Moed Katan 29a:1,wie das Schiffstau durch das Loch des Schiffsmastes [ziehen]. R. Joḥanan sagte: Wie die Bindeschlinge durch das Loch des Schiffsmastes$fn329.
Moed Katan 29a:2,"R. Levi b. Ḥeta sagte: Wer sich von einem Toten verabschiedet, spreche nicht zu ihm: Geh zum Frieden, sondern: Geh in Frieden. Wer sich von einem Lebenden verabschiedet, spreche nicht zu ihm: Geh in Frieden, sondern: Geh zum Frieden. Wer sich von einem Verstorbenen verabschiedet, spreche nicht zu ihm: Geh zum Frieden, sondern: Geh in Frieden, denn es heißt:$fn330<i>und du wirst in Frieden zu deinen Vätern kommen.</i> Wer sich von einem Lebenden verabschiedet, spreche nicht zu ihm: Geh in Frieden, sondern: Geh zum Frieden. David sprach nämlich"
