Index Title,Chagigah
Chagigah 23a:2,"G<small>EFÄSSE, DIE IN</small> R<small>EINHEIT HERGESTELLT WORDEN SIND</small> &amp;<small>C</small>. Wer soll sie hergestellt haben, wollte man sagen, ein Genosse, so ist ja das Untertauchen nicht nötig, und wollte man sagen, ein Mann aus dem gemeinen Volke, wieso nennt er es: in Reinheit hergestellt!? Rabba b. Šila erwiderte im Namen R. Mathnas im Namen Šemuéls : Tatsächlich, wenn sie ein Genosse hergestellt hat, nur kann der Speichelspritzer eines Mannes aus dem gemeinen Volke [darauf gekommen sein]. – Wann soll er darauf gekommen sein : wollte man sagen, bevor er es fertig gemacht hat, so war es ja noch kein Gerät, und wollte man sagen, nachdem er es fertig gemacht hat, so ist er ja damit behutsam !? – Tatsächlich bevor er es fertig gemacht hat, jedoch kann beim Fertigwerden [der Spritzer] noch feucht gewesen sein. – Nur das Untertauchen [ist erforderlich], Sonnenuntergang$fn36aber nicht, somit vertritt unsere Mišna nicht die Ansicht R. Elie͑zers ; denn wir haben gelernt : Das Rohr, das man für die Entsündigungsasche zugeschnitten hat, muß man, wie R. Elie͑zer sagt, sofort untertauchen, und wie R. Jehošua͑ sagt, zuerst unrein machen und dann untertauchen. Dagegen wandten wir ein: Wer soll es zugeschnitten haben: wollte man sagen, ein Genosse, so ist ja das Untertauchen nicht nötig, und wollte man sagen, ein Mann aus dem gemeinen Volke, wieso sagt R. Jehošua͑, zuerst unrein machen und dann untertauchen, es ist ja unrein!? Hierzu sagte Rabba b. Šila im Namen R. Mathnas im Namen Šemuéls: Tatsächlich, wenn ein Genosse es zugeschnitten hat, nur kann der Speichelspritzer eines Mannes aus dem gemeinen Volke [darauf] gekommen sein. Wann soll es darauf gekommen sein: wollte man sagen, bevor er es zugeschnitten hat, so war es ja noch kein Gerät, und wollte man sagen, nachdem er es zugeschnitten hat, so ist er ja damit behutsam!? Tatsächlich bevor er es zugeschnitten hat, jedoch kann beim Zuschneiden [der Spritzer] noch feucht gewesen sein. Allerdings ist dies nach R. Jehošua͑ [als Kundgebung] gegen die Saduzäer zu erkennen, denn wir haben gelernt, daß man den zur Verbrennung der [roten] Kuh bestimmten Priester unrein machte als Kundgebung$fn37gegen die Saduzäer, welche sagten, dies muß durch einen erfolgen, der den Sonnenuntergang abgewartet$fn38hat ; nach R. Elie͑zer aber ist dies allerdings als Kundgebung gegen die Saduzäer zu erkennen, wenn du sagst, sonst sei Sonnenuntergang erforderlich$fn39, wieso aber ist dies [als Kundgebung] gegen die Saduzäer zu erkennen, wenn du sagst, der Sonnenuntergang sei auch sonst nicht erforderlich!? Rabh erwiderte: Sie stellten es$fn40dem"
Chagigah 23b:1,"Kriechtierunreinen gleich. – Demnach sollte es keinen Menschen unrein machen, während gelehrt wird, der es zuschneidet und untertaucht, benötige des Untertauchens!? – Vielmehr, sie stellten es einem Leichenreinen gleich. – Demnach sollte er des Besprengens am dritten und am siebenten [Tage] benötigen, während gelehrt wird, der es zuschneidet und untertaucht, benötige des Untertauchens; nur des Untertauchens, nicht aber des Besprengens am dritten und am siebenten!? – Vielmehr, sie stellten es einem Leichen unrein en am siebenten Tage$fn41gleich. – Es wird ja aber gelehrt, bei der [roten] Kuh habe man nie etwas erneuert$fn42!? Abajje erwiderte: Man hat nicht erneuert, daß etwa eine Axt durch Sitzen$fn43unrein werde. Es wird nämlich gelehrt:$fn44<i>Und wer sich auf das Gerät setzt;</i> man könnte glauben, daß, wenn [der Flußbehaftete] eine Seá oder einen Trikab umgestülpt und sich darauf gesetzt hat, sie unrein werden, so heißt es: <i>und wer sich auf das Gerät setzt, worauf er gesessen hat, soll unrein sein;</i> nur was zum Sitzen bestimmt ist, ausgenommen diese, da man zu ihm sagen kann: Stehe auf, wir wollen unsere Arbeit$fn45verrichten."
Chagigah 23b:2,"D<small>AS</small> G<small>EFÄSS VERBINDET BEI</small> H<small>EILIGEM, NICHT ABER BEI</small> H<small>EBE</small>. Woher dies? R. Ḥanin erwiderte: Die Schrift sagt :$fn46<i>eine Schale, zehn Gold-[šeqel schwer], gefüllt mit Räucherwerk;</i> die Schrift machte alles, was in der Schale, Eines. R. Kahana wandte ein : R. A͑qiba fügte noch hinzu: wenn jemand, der am selben Tage untergetaucht ist, einen Teil des Mehles$fn47, des Räucherwerkes, des Weihrauchs und der Kohlen$fn48berührt, so macht or alles untauglich. Dies ist also rabbanitisch !? – Wieso? – Im Anfangssatze lehrt er : R. Šimo͑n b. Bethera bekundete$fn49, daß, wenn ein Unreiner einen Teil der Entsündigungsasche berührt, alles unrein sei, und darauf lehrt er : R. A͑qiba fügte noch hinzu. Reš Laqiš"
Chagigah 24a:1,"erklärte im Namen Bar Qapparas: Dies$fn50bezieht sich auf die Überreste des Speisopfers. Nach der Tora vereinigt das Gefäß nur das, was des Gefäßes benötigt, nicht aber das, was des Gefäßes nicht benötigt, und darauf kamen die Rabbanan und ordneten an, daß das Gefäß auch das verbinde, was des Gefäßes nicht benötigt. – Allerdings das Mehl, wie ist es aber vom Räucherwerke und dem Weihrauch$fn51zu erklären!? R. Naḥman erwiderte im Namen des Rabba b. Abuha: Wenn man sie auf eine Lederplatte gehäuft hat. Nach der Tora vereinigt nur das, was ein Inneres hat, nicht aber das, was kein Inneres hat, darauf kamen die Rabbanan und ordneten an, daß auch das, was kein Inneres hat, verbinde. R. Ḥanin streitet somit gegen R. Ḥija b. Abba. R. Ḥija sagte nämlich im Namen R. Joḥanans, unsere Mišna wurde auf Grund der Bekundung R. A͑qibas gelehrt."
Chagigah 24a:2,"D<small>AS</small> H<small>EILIGE IST NOCH BEI DER VIERTEN</small> [B<small>ERÜHRUNG</small>] <small>UNTAUGLICH.</small> Es wird gelehrt : R. Jose sagte : Woher, daß das Heilige noch bei der vierten [Berührung] untauglich sei? Es ist ein Schluß zu folgern: wenn der, der noch der Sühne$fn52benötigt, dem Hebe erlaubt ist, für Heiliges untauglich ist, um wieviel mehr macht der drittgradige Unreine, der für die Hebe untauglich ist, für das Heilige viertgradig [unrein]. Wir wissen es also bezüglich des Heiligen vom Drittgradigen aus der Tora und vom Viertgradigen aus [einem Schlusse] vom Leichteren auf das Schwerere. Vom Drittgradigen aus der Tora, denn es heißt :$fn53<i>das Fleisch, das etwas Unreines berührt, darf nicht gegessen werden,</i> und dies gilt ja auch von dem Falle, wenn es Zweitgradiges berührt. Vom Viertgradigen aus [einem Schlusse] vom Leichteren auf das Schwerere, wie wir bereits gesagt haben."
Chagigah 24a:3,"F<small>ÜR DIE</small> H<small>EBE IST, WENN UNREIN</small> &amp;<small>C</small>. R. Šezbi sagte: Dies lehrten sie nur in dem Falle, wenn zusammen$fn54, nicht aber, wenn nicht zusammen. Abajje wandte gegen ihn ein: Die trockene Hand macht die andere unrein, um Heiliges unrein zu machen, nicht aber Hebe – so Rabbi; R. Jose b. R. Jehuda sagt, nur um untauglich$fn55zu machen, nicht aber um unrein zu machen. Erklärlich ist die Hervorhebung ‘trockene Hand’, wenn du sagst, auch nicht zusammen, welche Bedeutung hat aber die Hervorhebung ‘trockene Hand’, wenn du sagst, nur wenn zusammen, nicht aber, wenn nicht zusammen$fn56?"
Chagigah 24a:4,"Es wird gelehrt: Reš Laqiš sagte: Dies gelte nur von der eigenen Hand, nicht aber, wenn man die Hand seines Nächsten berührt. R. Joḥanan"
Chagigah 24b:1,"aber sagte: Ob die eigene Hand oder die seines Nächsten: diese Hand kann nur untauglich machen, nicht aber unrein machen. – Woher dies? – Er lehrt im Schlußsatze, eine Hand mache die andere unrein für Heiliges, nicht aber für Hebe; wozu ist dies nötig, dies lehrt ja schon der Anfangssatz? Dies schließt wohl die Hand seines Nächsten ein. Und auch Reš Laqiš ist von seiner Ansicht abgekommen, denn R. Jona sagte nämlich im Namen R. Amis im Namen des Reš Laqiš : Ob die eigene Hand oder die seines Nächsten; diese Hand kann nur untauglich machen, aber nicht unrein machen. [Hierüber streiten] auch Tannaím, denn wir haben gelernt: Alles, was Hebe untauglich macht, macht die Hände zweitgradig unrein, und eine Hand macht die andere unrein – so R. Jehošua͑; die Weisen sagen, die Hände sind zweitgradig, und Zweitgradiges kann nicht anderes zweitgradig machen. Zweitgradig können sie also nicht machen, wohl aber drittgradig. – Nein, weder zweitgradig noch drittgradig. – Vielmehr [streiten hierüber] folgende Tannaím, denn es wird gelehrt: Die trockene Hand macht die andere unrein für Heiliges, nicht aber für Hebe – so Rabbi ; R. Jose b. Jehuda sagt, diese Hand mache nur untauglich, nicht aber unrein."
Chagigah 24b:2,"M<small>AN DARF MIT</small> [<small>RITUELL</small>] <small>UNGEREINIGTEN</small> H<small>ÄNDEN UNBEFEUCHTETE</small> S<small>PEISEN ESSEN</small> &amp;<small>C</small>. Es wird gelehrt : R. Ḥanina b. Antigonos sagte : Gibt es denn beim Heiligen ein Trockensein, die Hehre des Heiligen macht es ja für die Unreinheit empfänglich!? – Dies gilt vom dem Falle, wenn ein anderer sie ihm in den Mund steckt, oder er selbst sie mit einer Spindel oder einem Stäbchen aufgabelt und dazu Rettig oder Zwiebel von Profanem essen will; bei Heiligem haben die Rabbanan [Verbot] angeordnet, bei Hebe haben die Rabbanan kein [Verbot] angeordnet."
Chagigah 24b:3,"D<small>ER</small> T<small>RAUERNDE UND DER NOCH DER</small> S<small>ÜHNE BENÖTIGT</small>. Aus welchem Grunde? – Da es ihnen bis dahin verboten war, so haben sie die Rabbanan zum Untertauchen verpflichtet."
Chagigah 24b:4,"<sup>iv</sup> <b>B</b><small>EI DER</small> H<small>EBE IST ES STRENGER: IN</small> J<small>UDÄA IST WÄHREND DES GANZEN</small> J<small>AHRES HINDURCH JEDER HINSICHTLICH DER</small> R<small>EINHEIT DES</small> W<small>EINES UND DES</small> Ö<small>LES GLAUBWÜRDIG, UND NUR ZUR</small> Z<small>EIT DES</small> K<small>ELTERNS UND DES</small> P<small>RESSENS HINSICHTLICH DER</small> H<small>EBE.</small> W<small>ENN</small> [<small>DIE</small> Z<small>EIT</small>] <small>DES</small> K<small>ELTERNS UND DES</small> P<small>RESSENS VORÜBER IST UND JEMAND IHM</small>$fn57<small>EIN</small> F<small>A</small>ß W<small>EIN ALS</small> H<small>EBE BRINGT, SO DARF ER ES VON IHM NICHT ANNEHMEN; DOCH KANN JENER ES BIS ZUR NÄCHSTEN</small> K<small>ELTERZEIT STEHEN LASSEN.</small> S<small>AGT ER, ER HABE DARIN EIN</small> V<small>IERTELLOG ALS</small> H<small>EILIGES ABGESONDERT, SO IST ER</small> [<small>HINSICHTLICH DES GANZEN</small>"
Chagigah 25a:1,"F<small>ASSES</small>] <small>GLAUBWÜRDIG.</small> B<small>EI BEMISCHTEN</small> K<small>RÜGEN</small> W<small>EIN UND</small> Ö<small>L IST JEDER</small> [<small>HINSICHTLICH DER</small> R<small>EINHEIT</small>] <small>ZUR</small> Z<small>EIT DES</small> K<small>ELTERNS UND</small> P<small>RESSENS GLAUBWÜRDIG, UND SIEBZIG</small> T<small>AGE VOR DER</small> K<small>ELTERZEIT</small>."
Chagigah 25a:2,"GEMARA. Nur in Judäa, in Galiläa aber nicht, aus welchem Grunde? Reš Laqiš erwiderte: Sie waren durch einen Streifen samaritanischen [Gebietes]$fn58getrennt. – Man kann es ja in einer Truhe, einer Kiste oder einem Schranke tun!? – Hier ist die Ansicht Rabbis vertreten, welcher sagt, das bewegliche Zelt heiße nicht Zelt$fn59. Es wird nämlich gelehrt: Wer in das Land der Nichtjuden in einer Truhe, einer Kiste oder einem Schranke in das Land der weltlichen Völker gekommen war, ist nach Rabbi unrein und nach R. Jose b. R. Jehuda rein. – Man kann es ja in einem mit einem Deckel geschlossenen Tongefäße bringen!? R. Elie͑zer erwiderte: Sie lehrten, Heiliges werde durch festen Verschluß nicht geschützt. – Es wird ja aber gelehrt, das Entsündigungswasser werde durch einen festen Verschluß nicht geschützt; demnach wird das Heilige$fn60wohl geschützt!? – Nein, das noch ungeweihte Wasser$fn60wird durch festen Verschluß wohl geschützt. – U͑la sagte ja aber, die Genossen in Galiläa verwahren [Heiliges] in Reinheit !? – Sie verwahren es, und Elijahu, sobald er gekommen ist, wird es rein sein lassen$fn61."
Chagigah 25a:3,"Z<small>UR</small> Z<small>EIT DES</small> K<small>ELTERNS SIND SIE HINSICHTLICH DER</small> H<small>EBE GLAUBWÜRDIG</small>. Ich will auf einen Widerspruch hinweisen: Wenn [ein Mann aus dem gemeinen Volke] die Oliyenlese beendet, so lasse er einen Korb [als Hebe] zurück und gebe ihn einem [armen] Priester$fn62!? R. Naḥman erwiderte: Das ist kein Widerspruch; eines gilt von der Frühlese, und eines gilt von der Spätlese$fn63. R.Ada b. Ahaba sprach zu ihm: Welche [heißt Spätlese]? – Wie die im Hause deines Vaters. R.Joseph erklärte: Dies$fn64lehrten sie in Galiläa. Abajje wandte gegen ihm ein: Das Transjardengebiet und Galiläa gleichen Judäa; jeder ist da zur Weinzeit hinsichtlich des Weines und zur Ölzeit hinsichtlich des Öles glaubwürdig, nicht aber zur Ölzeit hinsichtlich des Weines oder zur Weinzeit hinsichtlich des Öles!? – Am richtigsten ist vielmehr, wie zuerst erklärt worden ist."
Chagigah 25a:4,"W<small>ENN</small> [<small>DIE</small> Z<small>EIT</small>] <small>DES</small> K<small>ELTERNS UND DES</small> P<small>RESSENS VORÜBER IST UND JEMAND IHM EIN</small> F<small>ASS</small> W<small>EIN</small> [<small>ALS</small> H<small>EBE</small>] <small>BRINGT, SO DARF ER ES VON IHM NICHT ANNEHMEN, DOCH KANN JENER ES BIS ZUR NÄCHSTEN</small> K<small>ELTERZEIT STEHEN LASSEN</small>. Man fragte R. Šešeth: Darf [der Priester], wenn er übertreten und es angenommen hat, es bis zur nächsten Kelterzeit stehen lassen? Dieser erwiderte: Ihr habt es gelernt: Wenn ein Genosse und ein"
Chagigah 25b:1,"Mann aus dem gemeinen Volke ihren Vater, einen Mann aus dem gemeinen Volke, beerben, so kann jener zu diesem sagen: nimm du den Weizen an dieser Stelle, und ich nehme den Weizen an jener Stelle; nimm du den Wein an dieser Stelle und ich nehme den Wein an jener Stelle; er kann aber zu ihm nicht sagen: nimm du das Feuchte und ich nehme das Trockne$fn65, nimm du den Weizen und ich nehme die Gerste. Hierzu wird gelehrt: dieser Genosse brenne das Feuchte$fn66und lasse das Trockne zurück. Weshalb denn, er kann es ja bis zur nächsten Kelterzeit stehen lassen!? – Dies gilt von dem, was nicht gekeltert wird$fn67. – Er kann es ja bis zum Feste$fn68stehen lassen!? – Was sich bis zum Feste nicht hält."
Chagigah 25b:2,"S<small>AGT ER, ER HABE DARIN EIN</small> V<small>IERTELLOG ALS</small> H<small>EILIGES ABGESONDERT, SO IST ER GLAUBWÜRDIG</small>. Dort haben wir gelernt: Die Schule Šammajs und die Schule Hilleis stimmen überein, daß man [einen Gräberpflug] zur Herrichtung des Pesaḥopfers untersuchen$fn69dürfe, nicht aber, um Hebe zu essen$fn70. – Was heißt untersuchen? R. Jehuda sagte im Namen Šemuéls: Man darf auf einem Gräberpfluge [die Erde] wegblasen$fn71und weiter gehen. R. Ḥija b. Abba sagte im Namen U͑las: Ein ausgetretener Gräberpflug ist rein$fn72. Bei der Darbringung des Pesaḥopfers haben sie bei einem mit der Ausrottung belegten [Verbote] ihre Worte$fn73nicht aufrecht erhalten, beim Essen von Hebe haben sie bei einem mit dem Tode belegten [Verbote] ihre Worte aufrecht erhalten$fn74."
Chagigah 25b:3,"Sie fragten: Darf er, wenn er ihn zur Herrichtung seines Pesaḥopfers untersucht hat, Hebe essen? U͑la sagte, hat er ihn zur Herrichtung seines Pesaḥopfers untersucht, dürfe er auch Hebe essen. Rabba b. U͑la sagte, hat er ihn zur Herrichtung seines Pesaḥopfers untersucht, dürfe er keine Hebe essen. Da sprach ein Greis zu ihm: Streite nicht gegen U͑la; übereinstimmend mit ihm haben wir gelernt: Sagt er, er habe darin ein Viertellog als Heiliges abgesondert, so ist er glaubwürdig. Er ist also, da er hinsichtlich des Heiligen glaubwürdig ist, auch hinsichtlich der Hebe glaubwürdig, ebenso auch hierbei: da er für das Pesaḥopfer verbürgt ist, so ist er verbürgt auch für die Hebe."
Chagigah 25b:4,"B<small>EI BEMISCHTEN</small> K<small>RÜGEN</small> W<small>EIN ODER</small> Ö<small>L</small> &amp;<small>C</small>. Es wird gelehrt: Sie sind weder hinsichtlich der Krüge noch hinsichtlich der Hebe glaubwürdig. – Welcher Krüge: wenn Krüge von Heiligem, so sollten sie ja, da sie hinsichtlich des Heiligen glaubwürdig sind, auch hinsichtlich der Krüge glaubwürdig sein, und wenn Krüge von Hebe, so ist es ja selbstverständlich, sollten sie denn hinsichtlich der Krüge glaubwürdig sein, wo sie sogar hinsichtlich der Hebe nicht glaubwürdig sind!? – Vielmehr, dies gilt von leeren Krügen von Heiligem, während des ganzen Jahres, und von gefüllten Krügen von Hebe zur Zeit des Kelterns. – Wir haben gelernt: Bei bemischten Krügen Wein und Öl. Doch wohl mit Hebe bemischt!? In der Schule R. Ḥijas sagten sie: Mit Heiligem bemischt. – Gibt es denn ein ‘Bemischen’ mit Heiligem$fn75!? R. Elea͑ erwiderte: Wenn man Unverzehntetes zur Entnahme von Gußopfern in Reinheit hält$fn76."
Chagigah 25b:5,"S<small>IEBZIG</small> T<small>AGE VOR DER</small> K<small>ELTERZEIT</small>. Abajje sagte: Hieraus ist zu entnehmen, daß es Pflicht des Pächters ist, siebzig Tage vor der Preßzeit Krüge zu besorgen."
Chagigah 25b:6,"<sup>v</sup> <b>V</b><small>ON</small> M<small>ODAI͑M EINWÄRTS SIND</small> [<small>DIE</small> T<small>ÖPFER</small>] <small>HINSICHTLICH</small> [<small>DER</small> R<small>EINHEIT VON</small>] T<small>ONGEFÄSSEN GLAUBWÜRDIG, VON</small> M<small>ODAI͑M AUSWÄRTS SIND SIE NICHT GLAUBWÜRDIG</small>. Z<small>UM</small> B<small>EISPIEL : WENN DER SEINE</small> T<small>ÖPFE VERKAUFENDE</small> T<small>ÖPFER EINWÄRTS VON</small> M<small>ODAI͑M KOMMT, SO IST ER, WENN ER DER</small> T<small>ÖPFER IST, DIE</small> T<small>ÖPFE SEINE UND SIE DIE</small> K<small>ÄUFER</small>$fn77<small>SIND, GLAUBWÜRDIG; GEHT ER HINAUS, SO IST ER NICHT MEHR GLAUBWÜRDIG</small>."
