Index Title,Zevachim
Zevachim 109a:2,"GEMARA. Die Rabbanan lehrten:$fn122<i>Der ein Brandopfer darbringt</i>; ich weiß dies nur vom Brandopfer, woher, daß auch die Opferteile des Schuldopfers, die Opferteile des Sündopfers, die Opferteile der hochheiligen Opfer und die Opferteile der minderheiligen Opfer einbegriffen sind? Es heißt:$fn122<i>Schlachtung</i>, Woher, daß auch der Haufe, der Weihrauch, das Räucherwerk, das Speisopfer der Priester, das Speisopfer des gesalbten Priesters und das Gußopfer von drei Log Wein oder drei Log Wasser einbegriffen sind? Es heißt: <i>und es zum Eingänge des Offenbarungszeltes nicht bringt;</i> bei allem, was zum Eingänge des Offenbarungszeltes zu bringen ist, ist man außerhalb$fn123schuldig. Ich weiß dies von tauglichen Opfern, woher daß auch untaugliche einbegriffen sind, beispielsweise Übernachtetes, Hinausgebrachtes, Unreines, außerhalb der Frist oder außerhalb des Raumes Geschlachtetes, dessen Blut Untaugliche aufgenommen und gesprengt haben, unterhalb$fn124zu sprengendes [Blut], das oberhalb, oberhalb zu sprengendes, das unterhalb, außerhalb zu sprengendes, das innerhalb, innerhalb zu sprengendes, das außerhalb gesprengt worden ist, und das Pesaḥopfer oder Sündopfer, das auf einen anderen Namen geschlachtet$fn125worden ist? Es heißt: <i>nicht bringt herzurichten</i>, bei allem, was am Eingänge des Offenbarungszeltes aufgenommen wird, ist man außerhalb schuldig."
Zevachim 109a:3,"W<small>EH EIN OLIVENGROSSES</small> S<small>TÜCK VOM</small> B<small>RANDOPFER</small> &amp;<small>C. DARBRINGT</small>. Dies gilt nur vom Brandopfer, nicht aber vom Heilsopfer mit dessen Opferteilen, somit lehrt die Mišna das, was die Rabbanan gelehrt haben: Das Brandopfer und dessen Opferteile werden zu einem olivengroßen Quantum vereinigt hinsichtlich der Opferung außerhalb und des Schuldigseins$fn126wegen Verwerflichem, Übriggebliebenem und Unreinheit. Einleuchtend ist es hinsichtlich der Opferung, dies gilt nur von einem Brandopfer, das vollständig verbrannt wird, nicht aber von einem Heilsopfer, wieso aber gilt dies vom Verwerflichen und vom Zurückgebliebenen, wir haben ja gelernt, alles Verwerfliche werde vereinigt, und alles Zurückgebliebene werde vereinigt; hier besteht also ein Widerspruch sowohl hinsichtlich des Verwerflichen als auch hinsichtlich des Zurückgebliebenen!? – Hinsichtlich des Verwerflichen besteht kein Widerspruch, denn eines gilt von Verwerflichem$fn127und eines gilt von der Absicht$fn128der Verwerflichmachung; und hinsichtlich des Zurückgebliebenen besteht ebenfalls kein Widerspruch, denn eines gilt von Zurückgebliebenem$fn127und eines von dem Falle, wenn es vor dem Blutsprengen zurückgeblieben$fn129war. Dies nach R. Jehošua͑, denn es wird gelehrt: R. Jehošua͑ sagte: Bleibt von einem der in der"
Zevachim 109b:1,"Tora genannten Schlachtopfer ein olivengroßes Stück Fleisch oder ein olivengroßes Stück Fett zurück, so sprenge man das Blut, wenn aber eine halbe Olive Fleisch und eine halbe Olive Fett, so sprenge man das Blut nicht; beim Brandopfer aber sprenge man das Blut auch wegen einer halben Olive Fleisch und einer halben Olive Fett, weil es vollständig verbrannt wird. Wegen des Speisopfers$fn130aber sprenge man nicht, auch wenn es vollständig vorhanden ist."
Zevachim 109b:2,"<sup>iv,2</sup> <b>W</b><small>ER VOM</small> H<small>AUFEN</small>$fn131, <small>VOM</small> W<small>EIHRAUCH</small>$fn132, <small>VOM RÄUCHERWERKE</small>$fn133, <small>VOM</small> S<small>PEISOPFER EINES</small> P<small>RIESTERS, VOM</small> S<small>PEISOPFER DES GESALBTEN</small> P<small>RIESTERS UND VOM</small> S<small>PEISOPFER DES</small> G<small>USSOPFERS EINE</small> O<small>LIVE</small>$fn134<small>AUSSERHALB DARBRINGT, IST SCHULDIG; NACH</small> R. E<small>LEA͑ZAR FREI, ES SEI DENN, DASS ER ES VOLLSTÄNDIG DARBRINGT</small>. W<small>ER VON DIESEN ALLEN INNERHALB DARGEBRACHT, ABER EINE</small> O<small>LIVE ZURÜCKGELASSEN UND SIE AUSSERHALB DARGEBRACHT HAT</small>, <small>IST</small>$fn135<small>SCHULDIG</small>. W<small>ENN VON DIESEN ALLEN</small>$fn136<small>ETWAS FEHLT UND MAN SIE AUSSERHALB DARBRINGT, SO IST MAN FREI</small>. <sup>v,1</sup> W<small>ER</small> H<small>EILIGES SAMT DEN</small> O<small>PFER TEILEN AUSSERHALB DARBRINGT, IST SCHULDIG</small>."
Zevachim 109b:3,"GEMARA. Die Rabbanan lehrten: Wer eine Olive außerhalb räuchert, ist schuldig, wenn ein halbes Peras$fn137innerhalb, so ist er$fn138frei. Weshalb ist er frei, dies ist ja eine richtige Räucherung!? R. Zera erwiderte im Namen R. Ḥisdas im Namen des R. Jirmeja b. Abba im Namen Rabhs: Unter ‘frei’ ist zu verstehen, die Gemeinde$fn139sei frei. R. Zera sprach: Wenn man einen Einwand erheben will, so ist folgendes einzuwenden: Rabh sagte hierzu, daß diesbezüglich R. Elea͑zar$fn140beipflichte$fn141, aber nach R. Elea͑zar gilt dies ja nicht als Räucherung!? Rabba erwiderte: Über die Räucherung im Tempel streitet$fn142niemand, sie streiten nur über die Räucherung$fn143im Allerheiligsten; einer ist der Ansicht, [die Worte]$fn144<i>die Hände voll</i> seien genau$fn145zu nehmen, und einer ist der Ansicht, [die Worte] <i>die Hände voll</i> seien nicht genau zu nehmen. Abajje sprach zu ihm: [Das Wort] <i>Satzung</i>$fn146steht ja bei der Räucherung im Allerheiligsten geschrieben!? Vielmehr, erklärte Abajje, streiten sie nicht über die Räucherung im Allerinnersten, sondern über die Räucherung$fn147außerhalb; einer ist der Ansicht, man folgere hinsichtlich der inneren$fn148von der äußeren, und einer ist der Ansicht, man folgere nicht$fn148. Raba sprach: Wenn die Rabbanan nicht einmal hinsichtlich des äußeren vom äußeren folgern, um wieviel weniger hinsichtlich des inneren vom äußeren!? – Wo dies? – Es wird gelehrt: Man könnte glauben, wer weniger als eine Olive vom Haufen oder weniger als eine Olive von Opferteilen opfert, oder weniger als drei Log Wein oder drei Log Wasser libiert, sei schuldig, so heißt es: <i>es herzurichten</i>, man ist nur wegen des vollständigen [Quantums] und nicht wegen des unvollständigen schuldig. In einem Quantum weniger als drei Log sind ja viele Oliven enthalten, und die Rabbanan folgern nicht hinsichtlich der äußeren von der äußeren$fn149. Vielmehr, erklärte Raba, [streiten sie"
Zevachim 110a:1,"über den Fall], wenn man es$fn150in ein Gefäß getan hat; einer ist der Ansicht, die Bestimmung durch das Gefäß$fn151sei wesentlich, und einer ist der Ansicht, dies sei$fn152unwesentlich. Raba sagte: Da wir nun ausgeführt haben, daß nach diesem Autor die Bestimmung durch das Gefäß unwesentlich ist, so ist, wer sechs$fn153für einen Farren bestimmt hatte und vier davon abgezogen und außerhalb geopfert hat, schuldig, weil sie für einen Widder ausreichen; hatte er vier bestimmt und drei davon abgezogen und außerhalb geopfert, so ist er schuldig, weil sie für ein Lamm ausreichen. Wenn aber davon$fn154etwas gefehlt und er es geopfert hat, so ist er$fn155frei. R. Aši sagte: Von der Aufräucherung$fn156auf die Libation folgern die Rabbanan nicht, obgleich es [eine Folgerung] von Äußerem auf Äußeres ist, von der Räucherung auf die Räucherung$fn157folgern sie wohl, obgleich es [eine Folgerung] von Äußerem auf Inneres$fn158ist."
Zevachim 110a:2,"W<small>ENN VON DIESEN ALLEN ETWAS FEHLT</small> &amp;<small>C</small>. Sie fragten: Gilt das Fehlen außerhalb$fn159als Fehlen$fn160oder nicht: sagen wir, da es durch das Hinauskommen untauglich$fn161wird, sei es einerlei, ob dies durch das Fehlen oder durch das Hinauskommen$fn162erfolgt, oder aber gilt dies$fn163nur vom Hinauskommen, weil es vollständig vorhanden ist, nicht aber, wenn es nicht vollständig vorhanden ist!? Abajje erwiderte: Komm und höre: Nach R. Elea͑zar frei, es sei denn, daß er es vollständig$fn164darbringt. Rabba b. R. Ḥanan sprach zu Abajje: Aus der Ansicht R. Elea͑zars entscheidet dies$fn165der Meister!? Dieser erwiderte: Ausdrücklich hörte ich von Rabh, daß die Rabbanan gegen R. Elea͑zar über den Fall streiten, wenn es vollständig vorhanden ist, fehlt aber etwas, so pflichten sie ihm bei; doch wohl, wenn das Fehlen außerhalb erfolgt ist. – Nein, wenn schon innerhalb gefehlt hat. – Komm und höre: Wenn von diesen allen etwas fehlt und man sie außerhalb darbringt, so ist man frei. Doch wohl, wenn das Fehlen außerhalb erfolgt ist. – Nein, wenn schon innerhalb gefehlt hat."
Zevachim 110a:3,"W<small>ER</small> H<small>EILIGES</small> &amp;<small>C. DARBRINGT</small>. Weshalb denn, hierbei liegt ja eine Trennung$fn166vor!? Šemuél erwiderte: Wenn man sie umgedreht$fn167hat. R. Joḥanan erwiderte: Du kannst auch sagen, wenn man sie nicht umgedreht hat, denn hier ist R. Šimo͑n vertreten, welcher sagt, man sei schuldig, auch wenn man auf einem Felsen geopfert$fn168hat. Rabh erwiderte: Dinge derselben Art sind keine Trennung."
Zevachim 110a:4,"<sup>v,2</sup> <b>W</b><small>ER AUSSERHALB EIN</small> S<small>PEISOPFER DARBRINGT, VON DEM DER</small> H<small>AÜFE NICHT ABGEHOBEN WORDEN IST, IST</small>$fn169<small>FREI; WENN MAN IHN ABGEHOBEN HATTE UND ER ZURÜCK HINEINGEKOMMEN IST, SO IST, WER ES AUSSERHALB DARBRINGT</small>, <small>SCHULDIG</small>$fn170."
Zevachim 110a:5,"GEMARA. Weshalb denn, der Haufe sollte ja$fn171im Zurückbleibenden aufgehen$fn172!? R. Zera erwiderte: Beim Haufen wird [der Ausdruck] <i>aufräuchern</i> gebraucht und ebenso wird beim Zurückbleibenden [der Ausdruck] <i>aufräuchern</i>$fn173<i>ge</i>braucht; wie bei der Aufräucherung des Haufens ein Haufe im anderen nicht auf geht, ebenso geht auch bei der Aufräucherung des Zurückbleibenden der Haufe im Zurückbleibenden nicht auf."
Zevachim 110a:6,"<sup>vi,1</sup> <b>W</b><small>ER VON</small> H<small>AUFEN UND</small> W<small>EIHRAUCH</small>$fn174<small>EINES AUSSERHALB DARBRINGT, IST SCHULDIG; NACH</small> R. E<small>LIE͑ZER</small>$fn175<small>FREI, BIS ER AUCH DAS ANDERE DARGEBRACHT HAT; WENN EINES INNERHALB UND EINES AUSSERHALB, SO IST ER SCHULDIG</small>. W<small>ER VON DEN BEIDEN</small> S<small>CHALEN</small> W<small>EIHRAUCH</small>$fn176<small>EINE AUSSERHALB DARBRINGT, IST SCHULDIG; NACH</small> R. E<small>LIE͑ZER FREI, BIS ER AUCH DIE ANDERE DARGEBRACHT HAT; WENN EINE INNERHALB UND EINE AUSSERHALB, SO IST ER SCHULDIG</small>."
Zevachim 110a:7,"GEMARA. R. Jiçḥaq der Schmied fragte: Macht der Haufe allein die entsprechende Hälfte des Zurückbleibenden$fn177erlaubt: macht er sie erlaubt oder lockert er es$fn178nur? – Nach wessen Ansicht: wenn nach R. Meír, welcher sagt, man könne durch die Hälfte des Erlaubtmachenden$fn179 [das Opfer] verwerflich machen, so macht sie ja auch$fn180erlaubt, wenn nach den Rabbanan, welche sagen, man könne durch die Hälfte des Erlaubtmachenden nicht verwerflich machen, macht sie ja weder ganz erlaubt$fn181noch lockert sie es, und wenn nach R. Elie͑zer$fn182, so ist ja R. Elie͑zer der Ansicht der Rabbanan, welche sagen, man könne durch die Hälfte des Erlaubtmachenden nicht verwerflich machen. – Vielmehr, nach den Rabbanan unserer [Mišna]; macht er sie$fn183nach ihnen ganz erlaubt oder lockert er nur$fn184[das Verbot]? – Dies bleibt unentschieden."
Zevachim 110a:8,"<sup>vi,2</sup>"
Zevachim 110b:1,"<b>W</b><small>ER EINEN</small> T<small>EIL DES</small> B<small>LUTES</small>$fn185<small>AUSSERHALB SPRENGT, IST SCHULDIG</small>. R. E<small>LEA͑ZAR SAGT, AUCH WER DAS FÜR DAS</small> [H<small>ÜTTEN</small>]<small>FEST BESTIMMTE</small> W<small>ASSER</small>$fn186<small>AUSSERHALB GIESST</small>. R. N<small>EḤEMJA SAGT, WER DAS ZURÜCKBLEIBENDE</small> B<small>LUT</small>$fn187<small>AUSSERHALB DARBRINGT, SEI SCHULDIG</small>."
Zevachim 110b:2,"GEMARA. Raba sagte: R. Elea͑zar pflichtet hinsichtlich des Blutes bei$fn188, denn es wird gelehrt: R. Elea͑zar und R. Šimo͑n sagen, wo er unterbrochen$fn189hat, da beginne er."
Zevachim 110b:3,"R. E<small>LEA͑ZAR SAGT, AUCH WER DAS FÜR DAS</small> [H<small>ÜTTEN</small>]<small>FEST BESTIMMTE</small> W<small>ASSER AUSSERHALB GIESST</small>. R. Joḥanan sagte im Namen des R. Menaḥem aus Jotapata$fn190: R. Elea͑zar lehrte es nach der Ansicht seines Lehrers R. A͑qiba, welcher sagt, [die Prozession] des Wassergießens sei ein Gebot der Tora. Es wird nämlich gelehrt: R. A͑qiba sagte:$fn191<i>Und ihre Gußopfer</i>, die Schrift spricht von zwei Gießungen, vom Wassergießen und vom Weingießen. Reš Laqiš sprach zu R. Joḥanan: Demnach sollten doch, wie bei der einen$fn192 drei Log erforderlich sind, auch bei der anderen drei Log erforderlich sein, während er nur vom für das [Hütten]fest bestimmten Wasser$fn193 spricht!? Und wie ferner die eine an allen Tagen des Jahres stattfindet, ebenso sollte auch die andere an allen Tagen des Jahres stattfinden, während er nur vom Feste spricht!? Ihm war das entgangen, was R. Jose gesagt hat, denn R. Jose sagte im Namen R. Joḥanans im Namen des R. Neḥonja aus dem Tale Beth Hivartan: Die [Lehren von] den zehn Setzlingen$fn194, der Bachweide$fn195 und [der Prozession] des Wassergießens sind Moše am Šinaj überlieferte Gesetze."
Zevachim 110b:4,"Die Rabbanan lehrten: Wer am [Hütten]feste drei Log Wasser außerhalb gießt, ist schuldig; R. Elea͑zar b. R. Šimo͑n sagt, hatte man es für das Fest reserviert, sei man schuldig. Welchen Unterschied gibt es zwischen ihnen? R. Naḥman b. Jiçḥaq erwiderte: Sie streiten, ob für dieses Wasser ein Maß festgesetzt$fn196ist. R. Papa erwiderte: Sie streiten, ob in der Wüste$fn197"
Zevachim 111a:1,"Gußopfer dargebracht$fn198worden sind. Rabina erwiderte: Sie streiten, ob man hinsichtlich der Wasserlibation von der Weinlibation$fn199folgere."
Zevachim 111a:2,"Die Rabbanan lehrten: Wer drei Log Wein außerhalb libiert, ist schuldig. R. Elea͑zar b. R. Šimo͑n sagt, dies nur, wenn es in einem Gefäße geheiligt worden ist. Welchen Unterschied gibt es zwischen ihnen? R. Ada b. R. Jiçḥaq erwiderte: Ein Unterschied besteht zwischen ihnen hinsichtlich der Überschüsse$fn200der Maße. Raba, der Sohn Rabbas, erwiderte: Ein Unterschied besteht zwischen ihnen hinsichtlich der Darbringung von Gußopfern$fn201auf den Privataltären. Sie führen denselben Streit, wie die Autoren der folgenden Lehre: Beim Privataltar eines einzelnen war kein Gußopfer erforderlich – so Rabbi; die Weisen sagen, das Gußopfer war erforderlich. Diese Autoren führen denselben Streit, wie die Autoren der folgenden Lehre:$fn202<i>Wenn ihr kommt;</i> die Schrift spricht von der Benötigung des Gußopfers bei großen$fn203Privataltären. Du sagst, bei großen Privataltären, vielleicht ist dem nicht so, sondern bei k 1 einen$fn204Privataltären? Es heißt:$fn202<i>in das Land eurer Wohnorte &amp;c</i>., die Schrift spricht also von Privataltären, die von allen benutzt werden – so R. Jišma͑él. R. A͑qiba erklärte: <i>Wenn ihr kommt;</i> die Schrift spricht von der Benötigung des Gußopfers bei kleinen Privataltären. Du sagst, bei kleinen Privataltären, vielleicht ist dem nicht so, sondern bei großen Privataltären? Es heißt: <i>in das Land eur er Wohnorte</i>, somit spricht die Schrift von Privataltären, die sich in allen Wohnorten$fn205befinden. Wenn man darüber nachdenkt, so ergibt es sich, daß nach R. Jišma͑él in der Wüste keine Gußopfer dargebracht$fn206wurden, und nach R. A͑qiba in der Wüste Gußopfer dargebracht wurden."
Zevachim 111a:3,"R. N<small>EḤEMJA SAGT, WER DAS ZURÜCKBLEIBENDE</small> B<small>LUT AUSSERHALB DARBRINGT, SEI SCHULDIG</small>. R. Joḥanan sagte: R. Neḥemja lehrt es nach demjenigen, welcher sagt, das Ausgießen$fn207sei unerläßlich. Man wandte ein: R. Neḥemja sagte: Wer das zurückbleibende Blut außerhalb darbringt, ist schuldig. R. A͑qiba sprach zu ihm: Das zurückbleibende Blut ist ja nur ein Anhängsel$fn208zum Gebote!? Jener erwiderte: Opferglieder und Schmer beweisen [das Entgegengesetzte]: sie sind nur ein Anhängsel$fn209zum Gebote, und wer sie außerhalb darbringt, ist schuldig. Dieser entgegnete: Wenn dies von Opfergliedern und Schmer gilt, die unerläßlich sind, sollte es auch vom zurückbleibenden Blute gelten, das nicht unerläßlich ist. Wenn dem nun so$fn210wäre, so sollte jener ihm erwidert haben, auch dies$fn211sei unerläßlich!? – Dies ist eine Widerlegung. Jetzt aber, wo R. Adab. Ahaba gesagt hat, ihr Streit$fn212bestehe nur über das Ausgießen bei den inneren [Sündopfern], während hinsichtlich des Ausgießens bei den äußeren$fn213alle übereinstimmen, daß es nicht unerläßlich ist, [ist zu erklären], die Lehre R. Neḥemjas$fn214gelte von den inneren, und jene Lehre$fn215gelte von den äußeren. R. A͑qiba aber verstand R. Neḥemja nicht; er glaubte R. Neḥemja spreche$fn216 vom zurückbleibenden Blute der äußeren [Sündopfer], und entgegnete inbetreff der äußeren, und R. Neḥemja erwiderte auf die Worte R. A͑qibas."
Zevachim 111a:4,"<sup>vii</sup> <b>W</b><small>ER EINEM</small> V<small>OGEL INNERHALB DEN</small> K<small>OPF ABKNEIFT UND IHN AUSSERHALB OPFERT, IST SCHULDIG; WER AUSSERHALB ABKNEIFT UND AUSSERHALB OPFERT, IST</small>$fn217<small>FREI</small>. W<small>ER EINEN</small> V<small>OGEL INNERHALB SCHLACHTET UND AUSSERHALB OPFERT, IST</small>$fn217<small>FREI; WER AUSSERHALB SCHLACHTET UND AUSSERHALB</small>"
Zevachim 111b:1,"<small>OPFERT, IST SCHULDIG</small>. E<small>S ERGIBT SICH ALSO, DASS MAN WEGEN DES INNERHALB TAUGLICHMACHENDEN</small> V<small>ERFAHRENS AUSSERHALB FREI IST, UND WEGEN DES AUSSERHALB TAUGLICHMACHENDEN</small> V<small>ERFAHRENS INNERHALB FREI</small>$fn218<small>IST</small>. R. Š<small>IMO͑N SAGT, IST MAN WEGEN DESSEN AUSSERHALB SCHULDIG, SEI MAN SCHULDIG, WENN MAN IN GLEICHER</small> W<small>EISE INNERHALB VERFÄHRT UND AUSSERHALB OPFERT, AUSSER MAN SCHLACHTET EINEN</small> V<small>OGEL INNERHALB UND OPFERT AUSSERHALB</small>."
Zevachim 111b:2,"GEMARA. Wieso tauglich, es sollte ja schuldig$fn219heißen!? – Lies: schuldig."
Zevachim 111b:3,"R. Š<small>IMO͑N SAGT</small> &amp;<small>C</small>. Worauf bezieht er sich, wollte man sagen, er beziehe sich auf den Anfangsatz: wer einem Vogel innerhalb [den Kopf] abkneift und ihn außerhalb opfert, ist schuldig; wer außerhalb abkneift und außerhalb opfert, ist frei; und hierzu sagt R. Šimo͑n, wie man innerhalb$fn220 schuldig ist, ebenso sei man auch außerhalb schuldig. Aber wieso heißt es demnach: ist man wegen dessen außerhalb schuldig, es sollte ja heißen: ist man wegen dessen innerhalb schuldig!? Wenn etwa: wie man außerhalb nicht schuldig ist, ebenso sei man auch innerhalb nicht schuldig, so müßte es ja heißen: ist man wegen dessen außerhalb nicht schuldig!? Wollte man sagen, er beziehe sich auf den Schlußsatz: wer einen Vogel innerhalb schlachtet und außerhalb opfert, ist frei; wer außerhalb schlachtet und außerhalb opfert, ist schuldig; und hierzu sagt R. Šimo͑n, wie mau innerhalb nicht schuldig ist, ebenso sei man auch außerhalb nicht schuldig; aber demnach müßte es ja heißen: ist man wegen dessen nicht schuldig!? Und wenn etwa: wie man außerhalb schuldig ist, ebenso sei man auch innerhalb schuldig, so sagt er ja: außer man schlachtet [einen Vogel] innerhalb und opfert$fn221außerhalb!? Zee͑ri erwiderte: Ein Unterschied besteht zwischen ihnen in dem Falle, wenn man ein Vieh nachts$fn222 schlachtet. Er meint es wie folgt: ebenso ist man$fn223frei, wenn man ein Vieh nachts innerhalb schlachtet und außerhalb opfert; wenn man es nachts außerhalb schlachtet und außerhalb opfert, ist man schuldig. R. Šimo͑n sagt, ist man wegen dessen außerhalb schuldig, sei man schuldig, wenn man in gleicher Weise innerhalb verfährt und außerhalb opfert, außer man schlachtet einen Vogel innerhalb und opfert außerhalb. Raba erklärte: Ein Unterschied besteht zwischen ihnen, wenn man [das Blut] in ein profanes Gefäß aufgenommen hat. Er meint es wie folgt: ebenso ist man frei, wenn man [das Blut] innerhalb in ein profanes Gefäß aufnimmt und außerhalb opfert; wenn man es aber außerhalb in ein profanes Gefäß aufnimmt und außerhalb opfert, ist man schuldig. R. Šimo͑n sagt, ist man wegen dessen außerhalb schuldig, sei man schuldig, wenn man in gleicher Weise innerhalb verfährt und außerhalb opfert, außer man schlachtet einen Vogel innerhalb und opfert außerhalb. Da nun aber der Vater des Šemuél b. R. Jiçḥaq wie folgt lehrte: wer einem Vogel innerhalb den Kopf abkneift und ihn außerhalb opfert, ist schuldig, wer außerhalb abkneift und außerhalb opfert, ist frei, nach R. Šimo͑n aber schuldig, so beziehe man die Lehre R. Šimo͑ns hierauf und lese wie folgt: wenn man wegen dessen innerhalb schuldig ist &amp;c. und er außerhalb geopfert hat &amp;c.$fn224."
