Index Title,Makkot
Makkot 22a:1,"das an sich erlaubt ist, nicht strafbar sein!? – Man lasse das Feueranzünden fort und zähle mit [das Essen der Spannader] von einem Aase$fn263. – R. [Ḥija] lehrte ja aber, daß zu geißeln sei zweimal wegen des Essens und dreimal wegen des Kochens!? – Lasse vielmehr das Feueranzünden fort und zähle [das Kochen mit] Holz einer Ašera mit, und das Verbot findet sich im folgenden [Schriftverse:]$fn264<i>nichts soll an deiner Hand kleben bleiben &amp;c</i>. R. Aḥa, der Sohn Rabas, sprach zu R. Aši: [In diesem Falle] sollte er doch zu geißeln sein auch wegen [des Verbotes :]$fn265<i>du sollst keinen Greuel in dein Haus bringen</i>!? – Vielmehr, hier handelt es sich um den Fall, wenn er mit Holz des Heiligtums gekocht hat, und das Verbot findet sich im folgenden [Schriftverse:]$fn266<i>verbrennt ihre Ašeras; so dürft ihr aber nicht verfahren mit dem Herrn, eurem Gott</i>."
Makkot 22a:2,"R. Hoša͑ja wandte$fn267ein: Sollte er doch auch den Fall mitzählen, wenn jemand im festen Tale$fn268säet, und das Verbot findet sich in folgendem [Schriftverse:]$fn269<i>der nicht bearbeitet und nicht bestellt wird</i>!? – R. Ḥananja wandte ein: Sollte er doch auch das Verwischen des Gottesnamens im Gehen$fn270mitzählen, und das Verbot findet sich in folgendem [Schriftverse:]$fn271<i>ihr sollt ihren Namen vernichten; so dürft ihr aber nicht verfahren mit dem Herrn, eurem Gott</i>!? R. Abahu wandte ein: Sollte er doch auch das Ausschneiden eines Aussatzflecks$fn272mitzählen, und das Verbot findet sich in folgendem [Schriftverse:]$fn273<i>sei vorsichtig mit der Plage des Aussatzes</i>!? Abajje wandte ein: Sollte er doch auch das Loslösen des Brustschildes vom Schulterkleide und das Entfernen der Stangen von der Bundeslade mitzählen, und das Verbot findet sich in folgendem [Schriftverse:]$fn274<i>sie sollen nicht entfernt werden</i>, und: <i>das Brustschild soll nicht losgelöst werden</i>!? R. Aši wandte.ein: Sollte er doch auch das Pflügen mit einem Holze von einer Ašera mitzählen, und das Verbot findet sich in folgendem [Schrif tverse :]$fn275<i>nichts soll an deiner Hand kleben bleiben</i>!? Rabina wandte ein: Sollte er doch auch das Fällen guter Bäume mitzählem, und das Verbot findet sich in folgendem [Schriftverse:]$fn276<i>genieße ihre Früchte, sie selbst aber haue nicht um</i>!? R. Zee͑ra sprach zu R. Mani: Sollte er doch auch den Fall mitzählen, wenn er geschworen hat, am Feste nicht zu pflügen!? – Ein solcher Schwur bindet ihn nicht, da er bereits seit [der Gesetzgebung am] Berge Sinaj$fn277vorgegriffen ist. Jener entgegnete: Wenn er aber geschworen hat, weder an einem Wochentage noch an einem Festtage zu pflügen; in diesem Falle ist ja der Schwur, da er hinsichtlich des Wochentages bindend ist, auch hinsichtlich des Festtages bindend!? – Von dem, was aufgelöst werden$fn278kann, lehrt er nicht. – Etwa nicht, dies gilt ja vom Heiligen$fn279 !? – [Er spricht] vom Erstgeborenen$fn280. – Dies ist ja beim Nazir der Fall!? – Ein Nazir wie Šimšon$fn281. – Ein Nazir wie Šimšon darf sich ja an Toten verunreinigen!? – Vielmehr, der Autor ist nicht der Ansicht, daß das Verbot einbegreifend$fn282ist."
Makkot 22a:3,"R. Hoša͑ja sagte: Wer einen Stier, der geheiligt war und untauglich geworden ist, belegen läßt, ist zu geißeln. R. Jiçḥaq sagte: Wer einen Stier, der heilig war und untauglich geworden ist, führt$fn283, ist zu geißeln; er besteht aus nur einem Körper, und die Schrift behandelt ihn so, als bestehe er aus zwei Körpern$fn284."
Makkot 22a:4,"<sup>x</sup> <b>W</b><small>IEVIEL</small> S<small>TREICHE VERABREICHT MAN IHM</small>? V<small>IERZIG WENIGER EINEN, DENN ES HEISST</small>:$fn285<i>an der Zahl vierzig</i>, <small>EINE</small> Z<small>AHL NAHE VIERZIG;</small> R. J<small>EHUDA SAGT, VIERZIG VOLLSTÄNDIG</small>. W<small>O ERHÄLT ER DEN EINEN ÜBERZÄHLIGEN?</small> Z<small>WISCHEN DEN</small> S<small>CHULTERN</small>. <sup>xi,1</sup> M<small>AN SCHÄTZT IHM NUR SO VIEL</small> S<small>TREICHE ZU, DASS SIE SICH DREITEILEN LASSEN</small>. W<small>ENN MAN IHN VIERZIG AUSZUHALTEN GESCHÄTZT HAT, UND NACHDEM ER EINEN</small> T<small>EIL ERHALTEN HAT</small>,"
Makkot 22b:1,"<small>MAN IHN ABERMALS SCHÄTZT, KEINE VIERZIG AUSHALTEN ZU KÖNNEN, SO IST ER FREI</small>. W<small>ENN MAN IHN NUR ACHTZEHN AUSZUHALTEN GESCHÄTZT HAT, UND NACHDEM ER DIESE ERHALTEN HAT, MAN IHN ABERMALS SCHÄTZT, VIERZIG AUSHALTEN ZU KÖNNEN, SO IST ER FREI</small>."
Makkot 22b:2,"GEMARA. Aus welchem Grunde? – Würde es geheißen haben: vierzig an der Zahl, so würde ich gesagt haben, wirklich vierzig an der Zahl, wenn es aber heißt: an der Zahl vierzig, so heißt dies: eine Zahl nahe vierzig."
Makkot 22b:3,"Raba sagte: Wie dumm sind die Leute, die vor einer Torarolle aufstehen, nicht aber vor einem bedeutenden Manne; in der Tora heißt es vierzig, und die Rabbanan kamen und verminderten [diese Zahl] um eine."
Makkot 22b:4,"R. J<small>EHUDA SAGT, VIERZIG VOLLSTÄNDIG</small> &amp;<small>C</small>. R. Jiçḥaq sagte: Was ist der Grund R. Jehudas? Es heißt :$fn286<i>was bedeuten diese Schläge zwischen deinen Händen? So wird er antworten: Sie kommen vom Hause meiner Lieben</i>$fn287. – Und die Rabbanan!? – Dieser spricht von [den Schlägen der] Schulkinder."
Makkot 22b:5,"M<small>AN SCHÄTZT IHM NUR SOVIEL</small> S<small>TREICHE ZU, WIE SIE SICH DREITEILEN LASSEN</small> &amp;<small>C</small>. Also nur dann$fn288, wenn er bereits gegeißelt worden ist, sonst aber nicht; ich will auf einen Widerspruch hin weisen: Wenn man ihn vierzig auszuhalten geschätzt hat, und dann abermals, keine vierzig aushalten zu können, so ist er frei; wenn man ihn nur achtzehn auszuhalten geschätzt hat, und darauf abermals, vierzig aushalten zu können, so ist er frei. R. Šešeth erwiderte: Das ist kein Widerspruch; eines in dem Falle, wenn man ihn für denselben Tag geschätzt hat, und eines in dem Falle, wenn man ihn für morgen oder einen anderen Tag geschätzt hat$fn289."
Makkot 22b:6,"<b>W</b><small>ENN JEMAND EINE</small> S<small>ÜNDE BEGANGEN HAT, DIE MIT ZWEI</small> V<small>ERBOTEN BELEGT IST, UND MAN IHN WEGEN BEIDER ZUSAMMEN</small> [<small>ZUR</small> G<small>EISSELUNG</small>] <small>GESCHÄTZT HAT, SO IST ER</small> [<small>EINMAL</small>] <small>ZU GEISSELN UND IST DANN FREI; WENN ABER NICHT</small>$fn290, <small>SO WIRD ER GEGEISSELT, GEHEILT UND WIEDERUM GEGEISSELT</small>."
Makkot 22b:7,"GEMARA. Es wird ja aber gelehrt, daß man ihn nicht mit einem Male wegen zweier Verbote schätze!? R. Šešeth erwiderte: Das ist kein Einwand, eines, wenn man ihn zu einundvierzig$fn291[Streichen] schätzt, und eines, wenn zu zweiundvierzig$fn291."
Makkot 22b:8,"<sup>xii</sup> <b>A</b><small>UF WELCHE</small> W<small>EISE ERFOLGT DIE</small> G<small>EISSELUNG?</small> M<small>AN BINDET IHM BEIDE</small> H<small>ÄNDE AN EINEN</small> P<small>FAHL NACH DER EINEN UND NACH DER ANDEREN</small> S<small>EITE, UND DER</small> G<small>EMEINDEDIENER ZERRT IHM DIE</small> K<small>LEIDER HERUNTER, MÖGEN SIE AUCH ZERRISSEN ODER AUFGETRENNT WERDEN, BIS ER IHM DAS</small> H<small>ERZ ENTBLÖSST; HINTER IHM BEFINDET SICH EIN</small> S<small>TEIN, AUF DEM DER</small> G<small>EMEINDEDIENER MIT EINEM</small> R<small>IEMEN AUS</small> K<small>ALBLEDER IN DER</small> H<small>AND STEHT</small>. D<small>IESER IST ZUERST DOPPELT UND DANN VIERFACH ZUSAMMENGELEGT, UND ZWEI ANDERE</small> R<small>IEMEN BAUMELN AN DIESEM</small>. D<small>ER</small> G<small>RIFF MASS EINE</small> H<small>ANDBREITE, DIE</small> B<small>REITE EBENFALLS EINE</small> H<small>ANDBREITE; UND DAS</small> E<small>NDE MUSSTE</small>$fn292<small>BIS ZUR</small> M<small>ITTE DES</small> B<small>AUCHES REICHEN</small>. <sup>xiii</sup> M<small>AN VERABREICHT IHM DIE</small> S<small>TREICHE EIN</small> D<small>RITTEL VORN UND ZWEI</small> D<small>RITTEL HINTEN, UND ZWAR SCHLÄGT MAN IHN WEDER STEHEND NOCH SITZEND, SONDERN GEBEUGT, DENN ES HEISST:</small> $fn293<i>der Richter soll ihn niederwerfen lassen;</i> <small>DER</small> S<small>CHLAGENDE SCHLÄGT MIT EINER</small> H<small>AND UND MIT DER GANZEN</small> K<small>RAFT</small>. <sup>xiv</sup> D<small>ER VORLESER LIEST</small> [<small>DEN</small> S<small>CHRIFTVERS:</small>]$fn294<i>Wenn du nicht beobachten wirst, auszuüben &amp;c. so wird der Herr auszeichnen deine Schläge und die Schläge &amp;c</i>. S<small>ODANN BEGINNT ER DEN</small> S<small>CHRIFTVERS VON NEUEM</small>. [F<small>ERNER</small> :]$fn294<i>Ihr sollt beobachten die Worte dieses Bundes &amp;c</i><small></small>. E<small>R SCHLIESST MIT DEM</small> S<small>CHRIFTVERSE</small>:$fn295<i>Er ist barmherzig und vergibt die Sünde &amp;c</i>., <small>UND BEGINNT DEN</small> S<small>CHRIFTVERS VON NEUEM</small>. S<small>TIRBT ER UNTER SEINER</small> H<small>AND, SO IST ER STRAFFREI; WENN ER IHM EINEN</small> S<small>TREICH ZUVIEL GEGEBEN HAT UND ER GESTORBEN IST, SO MUSS ER DIESERHALB IN DIE</small> V<small>ERBANNUNG</small>. B<small>ESUDELT ER SICH, ON MIT</small> K<small>OT ODER MIT</small> U<small>RIN, SO LÄSST MAN IHN FREI;</small> R. J<small>EHUDA SAGT, EINEN</small> M<small>ANN, WENN MIT</small> K<small>OT, EINE</small> F<small>RAU</small>, [<small>AUCH</small>] <small>WENN MIT</small> U<small>RIN</small>."
Makkot 22b:9,
Makkot 23a:1,GEMARA. Aus welchem Grunde$fn296? – Zur Entehrung.
Makkot 23a:2,"R. Šešeth sagte im Namen des R. Elea͑zar b. A͑zarja: Woher, daß der Riemen aus Kalbleder sein muß? Es heißt:$fn297<i>vierzig [Streiche] soll er ihm geben</i>, und darauf :$fn298<i>du darfst einem Ochsen beim Dreschen das Maul nicht schließen</i>."
Makkot 23a:3,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Woher, daß man die Schwägerin$fn299, wenn sie einem Grindigen zufällt, nicht [zur Schwagerehe] zwinge$fn300? Es heißt: <i>du darfst einem Ochsen beim Dresehen das Maul nicht schließen</i>, und darauf folgt:$fn301<i>wenn Brüder zusammen wohnen &amp;c</i>."
Makkot 23a:4,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Wenn jemand die Feste schändet, so ist dies ebenso, als würde er Götzen dienen, denn es heißt :$fn302<i>du sollst dir kein gegossenes Gottesbild machen</i>, und darauf folgt:$fn303<i>das Fest der ungesäuerten Brote sollst du halten</i>."
Makkot 23a:5,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Wer Verleumdung spricht, Verleumdung anhört, oder falsches Zeugnis ablegt, verdient, daß man ihn vor die Hunde werfe, denn es heißt :$fn304<i>vor die Hunde sollt ihr es werfen</i>, und darauf folgt:$fn305 <i>du sollst kein falsches Gerücht verbreiten</i>, und man lese auch: <i>verbreiten machen</i>."
Makkot 23a:6,"U<small>ND ZWEI ANDERE</small> R<small>IEMEN</small> &amp;<small>C</small>. Es wird gelehrt: Aus Eselleder. Dies nach einem Vortrage, den ein Galiläer vor R. Ḥisda hielt :$fn306<i>Ein Ochs kennt seinen Besitzer und ein Esel die Krippe seines Herrn, Jisradl aber erkennt nicht &amp;c</i>. Der Heilige, gepriesen sei er, sprach: Es komme, der die Krippe seines Herrn kennt, und bestrafe den, der die Krippe seines Herrn nicht kennt."
Makkot 23a:7,"D<small>ER</small> G<small>RIFF MASS EINE</small> H<small>ANDBREITE</small> &amp;<small>C</small>. Abajje sagte: Hierauls zu entnehmen, daß man für jeden einen für seinen Rücken passenden [Riemen] fertige. Raba entgegnete ihm: Demnach müßten es ja übermäßig viele Riemen sein!? – Vielmehr, sagte Raba, hatte [der Griff] eine Höhlung, und man konnte [den Riemen] nach Belieben kürzen und ausdehnen."
Makkot 23a:8,"M<small>AN VERABREICHT IHM DIE</small> S<small>TREICHE</small> &amp;<small>C</small>. Woher dies$fn307? R. Kahana erwiderte: Die Schrift sagt :$fn308<i>der Richter soll ihn niederwerfen und ihm vor</i>$fn309<i>ihm, gemäß seines Frevels, eine Anzahl Streiche geben lassen</i>; einen Teil vom und zwei Teile hinten."
Makkot 23a:9,"S<small>CHLÄGT IHN WEDER</small> &amp;<small>C</small>. R. Ḥisda sagte im Namen R. Joḥanans: Woher, daß der Riemen gedoppelt sein muß? Es heißt: <i>soll ihn niederlegen</i>$fn310."
Makkot 23a:10,"D<small>ER</small> S<small>CHLAGENDE SCHLÄGT MIT EINER</small> H<small>AND</small>. Die Rabbanan lehrten: Man stelle nur Gemeindediener an, die wenig Kraft und viel Verstand haben; R. Jehuda sagt, die wenig Verstand und viel Kraft haben; Raba sagte: Die Ansicht R. Jehudas ist einleuchtend, denn es heißt:$fn311<i>aber nicht mehr, denn wenn er mehr gibt;</i> allerdings ist diese Warnung nötig, wenn du sagst, die wenig Verstand haben, wozu aber ist diese Warnung nötig, wenn du sagen wolltest, die viel Verstand haben!? – Und die Rabbanan!? – Nur Hurtige sind anzuspornen$fn312."
Makkot 23a:11,"Es wird gelehrt: Wenn er ausholt, mit beiden Händen, und wenn er schlägt, mit einer Hand, damit [der Schlag] mit Wucht$fn313geführt werde."
Makkot 23a:12,"D<small>ER</small> V<small>ORLESER LIEST</small> &amp;<small>C</small>. Die Rabbanan lehrten: Der oberste der Richter liest [den Schriftvers] vor, der zweite zählt und der dritte spricht: schlage. Hat er viele Hiebe zu erhalten, so zieht der Vorleser [das Lesen] in die Länge, hat er nur wenige zu erhalten, so [liest er] schnell. – Wir haben ja aber gelernt, daß er den Schriftvers von neuem beginne!? – Es ist Vorschrift, [das Lesen] anzupassen, hat er es aber nicht angepaßt, so beginne er den Schriftvers von neuem."
Makkot 23a:13,"Die Rabbanan lehrten :$fn311 <i>übermäßige Schläge</i>, ich weiß dies$fn314nur von übermäßigen Schlägen, woher dies von leichten Schlägen? Es heißt: $fn311<i>nicht hinzufügen</i>. Wozu heißt es demnach: <i>übermäßige Schläge</i>? Dies lehrt, daß die ersten übermäßige Schläge sind$fn315."
Makkot 23a:14,"B<small>ESUDELT ER SICH</small> &amp;<small>C</small>. Die Rabbanan lehrten: Sowohl ein Mann als auch eine Frau, wenn mit Kot – so R. Meír; R. Jehuda sagt, ein Mann, wenn mit Kot, eine Frau, wenn mit Urin; die Weisen sagen, sowohl ein Mann als auch eine Frau, einerlei ob mit Kot oder mit Urin. – Es wird ja aber gelehrt: R. Jehuda sagte: ob ein Mann oder eine Frau, wenn mit Kot!? R. Naḥman b. Jiçḥaq erwiderte: Hinsichtlich des Kotes sind beide gleich."
Makkot 23a:15,"Šemuél sagte: Wenn er verhaftet war und aus dem Gerichte entflohen ist, so ist er frei. Man wandte ein: Besudelt er sich, einerlei ob beim ersten [Ausholen$fn316] oder beim zweiten, so läßt man ihn frei; reißt der Riemen, so läßt man ihn frei, wenn beim zweiten, nicht aber, wenn beim ersten. Weshalb nun, dieser Fall sollte ja dem Entfliehen gleichen!? – In dem einen Falle ist er ja entflohen, im anderen Falle ist er nicht entflohen."
Makkot 23a:16,"Die Rabbanan lehrten: Hat man ihn geschätzt, daß er sich nach der Geißelung [besudeln werde], so geißele man ihn [nicht]; daß er sich beim Verlassen des Gerichtes besudeln werde, so geißele man ihn; und noch mehr, selbst wenn er sich vorher$fn316besudelt, geißele man ihn dennoch, denn es heißt :$fn317<i>er soll ihn schlagen lassen &amp;c. und er werde entehrt</i>, nicht aber, wenn er bereits auf dem Gerichte entehrt worden ist."
Makkot 23a:17,"<sup>xv</sup> <b>A</b><small>LLE DER</small> A<small>USROTTUNG</small> S<small>CHULDIGEN, DIE GEGEISSELT WORDEN SIND, SIND DADURCH VON DER</small> A<small>USROTTUNG BEFREIT WORDEN, DENN ES HEISST :</small> <i>und wenn dein Bruder vor deinen Augen, entehrt wird</i>, <small>SOBALD ER GEGEISSELT WORDEN IST, GILT ER ALS DEIN</small> B<small>RUDER</small> – <small>SO</small> R. Ḥ<small>ANANJA B</small>. G<small>AMLIÉL</small>. R. Ḥ<small>ANANJA B</small>. G<small>AMLIÉL SAGTE</small> [<small>FERNER</small>] : W<small>ENN DEM, DER NUR EINE</small> S<small>ÜNDE BEGANGEN HAT, DIESERHALB DAS</small> L<small>EBEN GENOMMEN WIRD, UM WIEVIEL MEHR WIRD DEM, DER EIN</small> G<small>EBOT AUSGEÜBT HAT, DIESERHALB SEIN</small> L<small>EBEN GESCHENKT</small>. R. Š<small>IMO͑N SAGTE</small> : D<small>IES IST AUS DIESER</small> S<small>TELLE SELBER ZU ENTNEHMEN; ES HEISST</small>:$fn318<i>es sollen ausgerottet werden die Personen, die tun &amp;c</i>., <small>UND FERNER HEISST ES</small> :$fn319<i>daß er nach ihnen tue</i>$fn320<i>und durch sie lebe</i>;"
Makkot 23b:1,"<small>HIERAUS ALSO, DASS MAN DEN, DER DASITZT UND KEINE</small> S<small>ÜNDE BEGEHT, EBENSO BELOHNT WIE DEN, DER EIN</small> G<small>EBOT AUSGEÜBT HAT</small>. R. Š<small>IMO͑N B</small>. R<small>ABBI SAGTE</small>: E<small>S HEISST</small> :$fn321<i>nur sei fest, das Blut nicht zu essen, denn das Blut ist das Leben &amp;c</i>.; <small>WENN NUN DERJENIGE, DER SICH DES</small> B<small>LUTES ENTHÄLT, VOR DEM DER</small> M<small>ENSCH SICH EKELT, EINE</small> B<small>ELOHNUNG ERHÄLT, UM WIEVIEL MEHR ERWIRBT DERJENIGE</small> V<small>ERDIENSTE, DER SICH DES</small> R<small>AUBES UND DER</small> U<small>NZUCHT ENTHÄLT, NACH DENEN DIE</small> S<small>EELE DES</small> M<small>ENSCHEN VERLANGT UND GELÜSTET, FÜR SICH, FÜR SEINE NACHKOMMEN UND FÜR DIE</small> N<small>ACHKOMMEN SEINER</small> N<small>ACHKOMMEN, BIS ANS ENDE ALLER</small> G<small>ENERATIONEN</small>. R. Ḥ<small>ANINA B. A͑QAŠJA SAGTE: DER HEILIGE, GEPRIESEN SEI ER, WOLLTE</small> J<small>ISRAÉL</small>. <small>VERDIENSTLICH MACHEN, DAHER VERLIEH ER IHNEN DAS</small> G<small>ESETZ UND VIELE</small> G<small>EBOTE, WIE ES HEISST</small> :$fn322<i>dem Herrn gefiel es um seiner Gerechtigkeit willen, seine Lehre groß und ausgedehnt zu machen</i>. <sup>xvi</sup>"
Makkot 23b:2,"GEMARA. R. Joḥanan sagte: Seine Kollegen streiten gegen R. Ḥananja b. Gamliél. R. Ada b. Aba sagte im Namen der Schule Rabhs: Demgemäß haben wir auch gelernt: Ein Unterschied zwischen dem Sabbath und dem Versöhnungstage besteht nur darin, daß die absichtliche [Entweihung] des ersten durch Menschenhände und die absichtliche [Entweihung] des anderen mit Ausrottung bestraft wird. Wenn dem nun so$fn323wäre, so werden ja beide durch Menschenhände bestraft. R. Naḥunan b. Jiçḥaq erwiderte: Dies nach R. Jiçliaq, welcher sagte, für die der Ausrottung Schuldigen gebe es keine Geißelung. Es wird nämlich gelehrt: R. Jiçḥaq sagte: Die der Ausrottung Schuldigen werden ja gemeinsam$fn324genannt, weshalb wird nun die Ausrottung wegen [der Blutschande an] einer Schwester besonders hervorgehoben? Daß diese nur mit der Ausrottung und nicht mit der Geißelung bestraft wird. R. Aši erklärte: Du kannst auch sagen, nach den Rabbanan, denn die vorsätzliche [Entweihung] des einen wird vornehmlich durch Menschenhände und die vorsätzliche [Entweihung] des anderen wird vomehmlich durch den Himmel bestraft."
Makkot 23b:3,"R. Ada b. Abaha sagte im Namen Rabhs: Die Halakha ist wie R. Ḥananja b. Gamliél. R. Joseph sprach : Wer war denn oben, kam zurück und sagte dies$fn325? Abajje sprach zu ihm: R. Jehošua͑ b. Levi sagte ja, das irdische Gericht habe drei Dinge verfügt und das himmlische Gericht ihm beigestimmt; wer war denn oben, kam zurück und sagte dies!? Vielmehr mußt du sagen, wir entnehmen dies durch Auslegung eines Schriftverses$fn326."
