masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Maaser Sheni,פני משה,3,11,20a,"אבל אם רצה להחמיר על עצמו למכור במדה. כלומר שהמוכר רוצה להחמיר על עצמו שלא יצטרך הלוקח לתת לו דמי הקנקן ומוכר את היין שבו במדה בכך וכך מדות שיש בקנקן אז יצא הקנקן לחולין לפי שנבלע בדמי היין דהואיל ואומר לו כך וכך מדות יין יש בו הרי הקנקן ג""כ בכלל הקנייה ויצא לחולין וא""צ לעשות דמים בעד הקנקן כדי לאכול דמיו בקדושת מעשר משום שהמוכר גילה דעתו שהקנקן בכלל הדמי מעשר שנתן לו:",אבל אם רצה להחמיר על עצמו למכור,,,no ref,JTmock Maaser Sheni 3:6:7,,489
Maaser Sheni,פני משה,3,11,20a,"ר""ש אומר וכו'. כלומר דר""ש בא להוסיף שאף שאומר לו חבית זו אני מוכר לך חוץ מקנקנה שאני משייר הקנקן בשביל שהנחתי רביעית יין חולין שלי שיש בה אעפ""כ יצא הקנקן לחולין שנבלע בדמי המעשר שנתן לו זה:","ר""ש אומר וכו'",,,no ref,,JTmock Maaser Sheni 3:6:8,490
Maaser Sheni,פני משה,4,1,20b,"@22מתנ' @11המוליך פירות מע""ש@33. בגמרא קאמר המוליך קתני בדיעבד דלכתחלה אסור להוליכו ממקום למקום לפדותם שם אלא פודהו במקומו או מעלה הפירות לירושלים:",מתנ',,,no ref,JTmock Maaser Sheni 3:6:10,JTmock Maaser Sheni 4:1:1,496
Maaser Sheni,פני משה,4,2,21b,"@22מתני' @11פודין מעשר שני כשער הזול@33. דלכתחילה צריך לפדותו בשוויו ומ""מ בזה הקילו שיכול לפדותו כשער הזול. כדמפרש לקמיה וטעמא שהקילו בזה קאמר לקמן בהלכה ד' מפני שכתוב בו ברכה וכדפרישנא שם:",פודין מעשר שני כשער הזול,,,no ref,JTmock Maaser Sheni 4:1:8,,525
Maaser Sheni,פני משה,4,2,21b,כמו שהחנוני לוקח. שהוא לוקח בזול להשתכר ולא כמות שהוא מוכר שהוא מוכר ביוקר:,כמו שהחנוני לוקח,,,no ref,,,526
Maaser Sheni,פני משה,4,2,21b,"כמות שהשולחני פורט. כשנותן המעות לפדיונו מחשב הוא הסלע כמו שהשולחני פורט כשמבקשין ממנו סלע בעד הפרוטות שנותנין לו לוקח הוא פרוטה אחת או שתים ביותר וכך הוא מחשב ולא כמו שהשולחני מצרף כשמבקשין ממנו פרוטות בעד הסלע שנותנין לו אינו נותן להם כ""א פרוטה אחת או שתים פחות:",כמות שהשולחני פורט,,,no ref,,,527
Maaser Sheni,פני משה,4,2,21b,אין פודין מעשר שני אכסרה. כלומר באומד בלא מדה ומשקל אלא צריך שידקדק במדתו או במשקלו:,אין פודין מעשר שני אכסרה,,,no ref,,,528
Maaser Sheni,פני משה,4,2,21b,את שדמיו ידועין נפדה על פי אחד. כלומר בשומת אחד שאומר כך וכך הוא שוה:,את שדמיו ידועין נפדה על פי אחד,,,no ref,,,529
Maaser Sheni,פני משה,4,2,21b,ואת שאין דמיו ידועין. כדמפרש כגון היין שקיסס ובנוסחת המשניות שקרם והיינו הך שהתחיל להחמיץ ופירות שהרקיבו ומעות שהחליאו כלומר שהחלידו והוא מחלל מעות המעשר כל אלו נפדין על פי שלשה ומפרש בגמרא שלשה לקוחות כלומר שהן תגרים ואפילו אחד מהן נכרי או אחד מהן בעל המעשר:,ואת שאין דמיו ידועין,,,no ref,,JTmock Maaser Sheni 4:1:9,530
Maaser Sheni,פני משה,4,3,22b,ר' יוסיבשם ר' קריספא וכו'. דמהא לא קשיא דבסלע של מעשר שני היא מתניתא כלומר הך ברייתא מיירי שהסלע היא של מעשר שני שכבר חילל עליה בתחילה שאר פירות מעשר והיינו טעמא דמחלל למעשר זה שאין דמיו ידועין לפי שאי אפשר שלא יהא שם חולין כל שהן שהרי אי איפשר לצמצם פדיונו שמתוך שמתירא שמא יפחות ונמצא אוכלו בלא חילול מוסיף הוא על דמיו ויש בסלע זו חולין כל שהוא ולפיכך מחלל גם למעשר שני זה שאין דמיו ידועין על אלו מעות הראשונות שאם אין בו שוה פרוטה נתחלל הוא על אותו עודף חולין שבסלע של מעשר שני אבל לעולם אימא לך בעלמא דמעשר שני שאין בו שוה פרוטה שאין פודין אותו:,ר' יוסיבשם ר' קריספא וכו',,,no ref,JTmock Maaser Sheni 4:2:3,JTmock Maaser Sheni 4:2:4,554
Maaser Sheni,פני משה,4,5,23b,@22מתני' @11היה עומד בגורן ואין בידו מעות@33. כדי להערים ולומר לחבירו הא לך מעות ופדה לך שיהא פטור מן החומש:,היה עומד בגורן ואין בידו מעות,,,no ref,JTmock Maaser Sheni 4:3:6,,604
Maaser Sheni,פני משה,4,5,23b,הרי הפירות האלו נתונים לך במתנה. וכגון שנותן לו הפירות בטבלן דאי כשהופרש המעשר שני אינו נקנה במתנה:,הרי הפירות האלו נתונים לך במתנה,,,no ref,,,605
Maaser Sheni,פני משה,4,5,23b,וחוזר ואומר. הנותן הרי אלו מחוללין על מעות שבבית והוי כפודה פירות של חבירו ואין צריך להוסיף חומש:,וחוזר ואומר,,,no ref,,JTmock Maaser Sheni 4:3:7,606
Maaser Sheni,פני משה,4,6,24a,"ואם היה. המוכר עם הארץ נותן לו מדמאי או לפי נסחא זו מדמיו והיינו הך כלומר מהדמים שמותר למסור לע""ה והיינו דמאי לפי שאין מוסרין מע""ש של ודאי ולא דמיו לע""ה:",ואם היה,,,no ref,JTmock Maaser Sheni 4:4:1,,614
Maaser Sheni,פני משה,4,6,24b,"@22גמ' @11מתני' דלא כרשב""ג דתנינן וכו'@33. בתוספתא פ""ד והכי איתא התם פדה הימנו מעשר בסלע ולא הספיק למשכו עד שעמד בשתים מה שפדה פדה ומדה""ד ביניהן פדה הימנו מעשר בשתים ולא הספיק למשכו עד שעמד בסלע מה שפדה פדה ומדת הדין ביניהן שמע""ש פדייתו היא היא משיכתו רשב""ג ור' ישמעאל בנו של ר' יוחנן בן ברוקה אומרים אף הקדש פדייתו היא משיכתו וא""כ רישא דהתוספתא רשב""ג הוא דהא קאמר אף הקדש וכו' והשתא מדייק הש""ס מדלא תני במתני' אלא גוונא דמשך ולא נתן המעות ולא תני נמי איפכא לגוונא דנתן המעות ולא משך עד שנשתנה השער כמו דתני רשב""ג בתוספתא ש""מ דלא ס""ל לתנא דמתני' להא וא""כ מתני' דלא כרשב""ג דאמר לעולם משיכתו של מע""ש היא פדיונו כדין ההקדש דהמעות קונות בו:","מתני' דלא כרשב""ג דתנינן וכו'",,,no ref,,JTmock Maaser Sheni 4:4:3,615
Maaser Sheni,פני משה,4,7,24b,"@22מתני' @11ולא קרא שם@33. שלא אמר הרי המעות האלו תחת פירות האלו אלא הפריש מעות כנגד הפירות ר' יוסי אמר דיו בזה שא""צ לפרש:",ולא קרא שם,,,no ref,JTmock Maaser Sheni 4:4:3,,617
Maaser Sheni,פני משה,4,7,24b,"ר' יהודה אומר צריך לפרש. כדקאמר בגמרא שיאמר זה פדיון מע""ש ובגט וקידושין צריך שיאמר זה גיטך זה קידושך ולר' יוסי אם לא פירש דיו בבבלי פ""ק דקידושין ד""ו קאמר דדוקא שיהו עסוקין באותו ענין קאמר ר' יוסי גבי גיטין וקידושין והלכה כר""י:",ר' יהודה אומר צריך לפרש,,,no ref,,JTmock Maaser Sheni 4:4:4,618
Maaser Sheni,פני משה,4,7,25a,"קם ר' יוסי. והקשה לר' יעקב וא""ל והיינו הן צדק וכי זה הוא הן צדק דדרשינן הין צדק שיהא ההן שלך צדק והשיב לו בשעה שאמר הן צדק הוה כדאמר התם שבשעת אמירה צריך לומר לו בדעת גמורה ולא בדרך היתול ועל זה הקפידה התורה אבל אם בא לחזור קודם שהגיע ליד המקבל חוזר:",קם ר' יוסי,,,no ref,JTmock Maaser Sheni 4:4:7,JTmock Maaser Sheni 4:5:1,636
Maaser Sheni,פני משה,4,10,26b,"מעשר וכו'. ה""ג בתוספתא שם לקמן מעשר עוד פרקון לשם יוסי ולשם שמעון לעלות לאכלן בירושלים הרי אלו חולין. ומפרש טעמא מאי משום שאני אומר סיבוליה עשו ביניהן. סיבוליה הוא עצת השותפין כמו סיבולת דפ""ז דפסחים וכלומר שנתנו עצה ביניהן לכתוב כך כדי שלא יגעו בהן ולדברי ר' יוסי הוא דאינו חושש לסימן:",מעשר וכו',,,no ref,JTmock Maaser Sheni 4:6:3,JTmock Maaser Sheni 4:6:4,662
Maaser Sheni,פני משה,4,11,26b,@22מתני' @11האומר לבנו מעשר שני בזוית זו וכו' הרי אלו חולין@33. ולא אמרינן דהן מעשר שני ונפנו מזוית לזוית אלא אמרינן דהמעשר שני ניטל ואלו הן חולין:,האומר לבנו מעשר שני בזוית זו וכו',,,no ref,JTmock Maaser Sheni 4:6:4,,666
Maaser Sheni,פני משה,4,11,26b,הרי שם מנה. אם אמר לו כך תמצא שם מנה מעשר ומצא מאתים השאר המנה השני חולין ולא אמרינן דכל המעשר ניטל ואלו מעות אחרים הן אלא מנה מעשר ומנה חולין:,הרי שם מנה,,,no ref,,JTmock Maaser Sheni 4:6:5,667
Maaser Sheni,פני משה,5,1,28b,יאות אמר רבן שמעון בן גמליאל. במתני' דאין מציינין על הרבעי אלא בשביעית שבהיתר הן באין לאכול שהוא הפקר אבל על דרבנן דסברי דגם בשאר שני שבוע מציינין עליו קשיא:,יאות אמר רבן שמעון בן גמליאל,,,no ref,JTmock Maaser Sheni 5:1:8,JTmock Maaser Sheni 5:1:9,736
Maaser Sheni,פני משה,5,2,29b,אפי' כרם וכו'. אהא דקתני במתני' ומשרבו הפירות קאי דאפי' כרם שהוא סמוך לחומת ירושלים היה נפדה שם ולא חששו להעלותו לתוך העיר:,אפי' כרם וכו',,,no ref,JTmock Maaser Sheni 5:2:7,JTmock Maaser Sheni 5:2:9,761
Maaser Sheni,פני משה,5,5,31a,"הווין יתיבון אמרין והיה קשה להם על הא דאמר ר""א אין מוציאין מעשר לכהונה והא כתיב בנחמיה י' אחר שדיבר בענין תרומות ומעשרות אמר והיה הכהן בן אהרן עם הלוים בעשר הלוים אלמא אחר שקנס עזרא את הלוים יש להכהן חלק עמהם במעשר ראשון ומשני דליתן לו תרומת מעשר ממעשר הלוים הוא דקאמר ולא לכל המעשר והדרי ומקשי ומי מצית אמרת הכי והכתיב אח""כ באותו הכתוב והלוים יעלו את מעשר המעשר לבית אלהינו אל הלשכות וא""כ הלא כבר נאמר לתרומת מעשר בפ""ע:",הווין יתיבון אמרין והיה קשה להם על,,,no ref,JTmock Maaser Sheni 5:3:5,JTmock Maaser Sheni 5:3:6,794
Maaser Sheni,פני משה,5,6,31b,"ובה""א אחד שהן כסף ואחד שהן פירות. כלומר מה מועיל החילול בזמן הזה הלא בין שיהיו הפירות בעצמן בזמן הזה הדין הוא שירקבו כדתנינן לעיל בפ""ק ואם אין מקדש ירקבו ובין שיחללן על הכסף טעון הוא גניזה וא""כ למה לו לחלל בחנם:","ובה""א אחד שהן כסף ואחד שהן פירות",,,no ref,JTmock Maaser Sheni 5:3:10,JTmock Maaser Sheni 5:4:1,811
Maaser Sheni,פני משה,5,9,32b,@22מתני' @11השקיפה ממעון קדשך מן השמים וכו'@33. לפירושא דקרא קא דריש ולא שיאמר זה המתודה לפי שאינו קורא אלא הפרשה שבתורה כלשונה:,השקיפה ממעון קדשך מן השמים וכו',,,no ref,JTmock Maaser Sheni 5:5:7,,853
Maaser Sheni,פני משה,5,9,32b,"מכאן אמרו. מדכתיב ואת האדמה אשר נתת לנו והלכך ישראלים וכן אפי' ממזרים מתודים שיש להם ירושה וחלק בארץ אבל לא גרים ולא עבדים משוחררים שאע""פ שקנו קרקע מ""מ אין להם ענין חלק בארץ:",מכאן אמרו,,,no ref,,,854
Maaser Sheni,פני משה,5,9,32b,ר' יוסי אומר יש להן ערי מגרש. וזהו חלקם בארץ והלכה כרבי יוסי:,ר' יוסי אומר יש להן ערי מגרש,,,no ref,,JTmock Maaser Sheni 5:5:8,855
Maaser Sheni,פני משה,5,9,33a,"אלו שהן באים בטרוניא לפני הקב""ה. כביכול בעלילה הן מבקשין וזהו העומדים על אדון כל הארץ ואידך אמר בכח מצות ומע""ט שלהן הן באין לפניו וזהו העומדים וגו':","אלו שהן באים בטרוניא לפני הקב""ה",,,no ref,JTmock Maaser Sheni 5:5:9,JTmock Maaser Sheni 5:5:10,859
Maaser Sheni,פני משה,5,10,33a,"@22מתני' @11יוחנן כ""ג@33. זהו יוחנן כ""ג ששימש בכהונה גדולה אחר שמעון הצדיק ולא יוחנן כ""ג שלבסוף נעשה צדוקי שזה אחר היה בדורות מלכי בית חשמונאי:","יוחנן כ""ג",,,no ref,JTmock Maaser Sheni 5:5:11,,867
