Index Title,Jeremiah
Jeremiah 50:20,"Za dni onych i czasu onego, rzecze Wiekuisty, szukaną będzie wina Israela, ale nie będzie jej, a grzechy Judy nie znajdą się; gdyż odpuszczę tym, których pozostawię. "
Jeremiah 50:21,"Przeciw ziemi ""podwójnej przekory"" - wyrusz przeciw niej, i przeciw mieszkańcom Pekodu, - rąb i wytępiaj w ślad za nimi, rzecze Wiekuisty; a czyń wedle wszystkiego com ci rozkazał! "
Jeremiah 50:22,Zgiełk wojny w kraju i pogrom wielki! 
Jeremiah 50:23,Jakże posiekany i połamany młot całej ziemi! Jakże obrócił się w zgrozę Babel między narodami! 
Jeremiah 50:24,"Zastawiłem na cię sidła, a pochwycony też zostałeś Babelu, a tyś nawet nie zmiarkował! Zdybano cię i ujęto, albowiem przeciw Wiekuistemu zbuntowałeś się. "
Jeremiah 50:25,"Otworzył Wiekuisty zbrojownię swoją, i wydobył narzędzia gniewu Swego; albowiem robotę ma Pan, Wiekuisty zastępów, w ziemi Kasdejczyków. "
Jeremiah 50:26,"Nadciągnijcie przeciw niej ze wszystkich krańców: Roztwórzcie stodoły jej, zmłóćcie ją jako snopy, i zniweczcie ją; niechaj nie zostanie szczątku po niej! "
Jeremiah 50:27,"Porąbcie wszystkie cielce jej, - niechaj pójdą na rzeź! Biada im, gdyż nadszedł dzień ich, czas kaźni ich! "
Jeremiah 50:28,"Głos zbiegów i niedobitków z ziemi babilońskiej, by zwiastowali na Cyonie pomstę Wiekuistego, Boga naszego, pomstę za przybytek Swój! "
Jeremiah 50:29,"Zgromadźcie się przeciw Babelowi strzelcy; wszyscy napinający łuk oblegajcie go dokoła! Niechaj nikt zeń nie ujdzie! Odpłaćcie mu wedle dzieła jego, wedle wszystkiego co czynił uczyńcie mu; albowiem przeciw Wiekuistemu się rozzuchwalił, przeciw Świętemu w Israelu! "
Jeremiah 50:30,"Przeto padną jego młodzieńcy na ulicach jego, a wszyscy mężowie jego waleczni wyginą dnia onego, rzecze Wiekuisty. "
Jeremiah 50:31,"Otom Ja przeciw tobie zuchwały! rzecze Pan, Wiekuisty zastępów; albowiem nadszedł dzień twój, czas, którego cię skarcę! "
Jeremiah 50:32,"I potknie się zuchwałość i runie, a nie będzie, ktoby ją podźwignął; i rozżarzę ogień w miastach jej, i pochłonie wszystkie jej przyległości. "
Jeremiah 50:33,"Tak rzecze Wiekuisty zastępów: Gnębieni są synowie Israela i synowie Judy społem; trzymają ich zaborcy ich, nie chcą ich puścić. "
Jeremiah 50:34,"Ale wybawca ich potężny, Wiekuisty zastępów imię jego; poprowadzi, poprowadzi On sprawę ich; aby uspokoić ziemię, wstrząśnie mieszkańcami Babelu. "
Jeremiah 50:35,"Miecz na Kasdejczyków, rzecze Wiekuisty, i na mieszkańców Babelu i na książęta i mędrce jego! "
Jeremiah 50:36,"Miecz na kłamców, aby wyjawiła się ich głupota; miecz na rycerzy jego, aby strętwieli! "
Jeremiah 50:37,"Miecz na rumaki i zaprzęgi jego, i na wszystkich mieszkańców którzy w nim, aby zniewieścieli; miecz na skarbce jego, aby złupione były! "
Jeremiah 50:38,"Posucha na wody jego, aby wyschły; bo krajem posągów on, a straszydłami wprawiają się w szał. "
Jeremiah 50:39,"Przeto osiądą tam stepowce przy szakalach, a zamieszkają w nim strusie, nie będzie zamieszkany więcej, ani zaludniony po wszystkie wieki. "
Jeremiah 50:40,"Jako w zburzonych przez Boga Sedomie i Amorze i przyległościach ich, rzecze Wiekuisty, nie osiądzie tam człowiek, a nie zagości w nim syn Adama. "
Jeremiah 50:41,"Oto lud nadciąga z północy - naród wielki, - a królowie liczni budzą się z krańców ziemi. "
Jeremiah 50:42,"Łuk i włócznię dzierżą; srodzy są a nie litują się. Głos ich jako morze huczy, a na rumakach jeżdżą; szykują się jako mąż do boju przeciw tobie córo Babelu! "
Jeremiah 50:43,"Gdy usłyszy król Babelu wieść o nich opadną ręce jego; znękanie ogarnie go, drżenie jako rodzącą. "
Jeremiah 50:44,"Oto jako lew występujący z gęstwiny Jardenu na niwę stale rozkwitłą - w okamgnieniu spłoszę ich z niej, a tego, który wybrany, nad nią ustanowię; albowiem któż Mnie równy, i któż Mnie wyzwie, a któryż ten pasterz, co się postawi przeciw Mnie? "
Jeremiah 50:45,"Przeto słuchajcie postanowienia Wiekuistego, które postanowił względem Babelu, i zamysłów Jego, które umyślił przeciw ziemi Kasdejczyków; zaprawdę, że powloką ich pachołki stad, że zburzą nad nimi siedzibę ich. "
Jeremiah 50:46,"Na wołanie: ""Wzięty Babel!"" zadygoce ziemia, a krzyk między narodami się rozlegnie. "
Jeremiah 51:1,"Tak rzecze Wiekuisty: Oto poduszczę przeciw Babelowi i przeciw mieszkańcom ogniska przeciwników Moich, zaciekłość niszczyciela. "
Jeremiah 51:2,"I poszlę przeciw Babelowi barbarzyńców i przewieją go, i wypróżnią kraj ich; gdyż staną przeciw niemu zewsząd w dniu niedoli. "
Jeremiah 51:3,"Przeciw każdemu, który napina łuk swój, i przeciw każdemu, który się chełpi w pancerzu swoim! Nie oszczędzajcie młodzieńców jego, zgładźcie wszystek zastęp jego! "
Jeremiah 51:4,"Niechaj padną polegli w ziemi Kasdym, a poprzebijani po ulicach jego! "
Jeremiah 51:5,"Bo nie opuszczony Israel i Juda od Boga swego, od Wiekuistego zastępów, dla tego, że ziemia ich pełna była winy wobec Świętego Israela. "
Jeremiah 51:6,"Uchodźcie z Babelu, a niechaj ocala każdy życie swoje, nie gińcie śród kaźni jego! albowiem czas pomsty to dla Wiekuistego; wysługę wypłaca mu! "
Jeremiah 51:7,"Puharem złotym był Babel w ręce Wiekuistego, upajający całą ziemię; z wina jego piły narody, przeto poszalały narody. "
Jeremiah 51:8,"Nagle runął Babel i skruszony został; biadajcie nad nim, nabierzcie balsamu na ból jego, może da się uleczyć! "
Jeremiah 51:9,"Leczyliśmy Babel, ale się nie wyleczył; opuśćcie go, a idźmy każdy do kraju swego, bo sięga nieba sąd jego, a wznosi się ku obłokom! "
Jeremiah 51:10,"Wyjawił Wiekuisty słuszną sprawę naszę: Pójdźmy, opowiadajmy w Cyonie dzieło Wiekuistego, Boga naszego! "
Jeremiah 51:11,"Wyostrzcie strzały, napełniajcie sajdaki! Rozbudził Wiekuisty ducha królów Madaju, bo przeciw Babelowi jest zamysł Jego, by go zgładzić. Bo pomsta Wiekuistego to jest, pomsta za przybytek Swój. "
Jeremiah 51:12,"Przeciw murom Babelu podnieście sztandar, wzmocnijcie straż, ustanówcie czaty, szykujcie odwód! Bo tak umyślił Wiekuisty i tak spełni co wyrzekł o mieszkańcach Babelu. "
Jeremiah 51:13,"Któryś osiadł nad wodami wielkiemi, bogaty w skarby, - nadszedł koniec twój, kres dla odcięcia ciebie! "
Jeremiah 51:14,"Zaprzysiągł Wiekuisty zastępów na żywot Swój: Zaprawdę, choćbym cię napełnił ludźmi jako szarańczą - zawtórują przeciw tobie pobudkę! "
Jeremiah 51:15,"Utworzył ziemię Swoją mocą, utwierdził świat Swoją mądrością, a Swoim rozumem rozpostarł niebiosa. "
Jeremiah 51:16,"Gdy na głos, od Niego wydany, zaszumią wody na niebie, gdy wywodzi obłoki z krańców ziemi, błyskawice dla deszczu tworzy, a wyprowadza wicher ze składów Swoich, "
Jeremiah 51:17,"Wtedy oszołomiony każdy człowiek i nie może tego pojąć, i pohańbiony każdy złotnik z powodu rzeźby, bo kłamstwem odlew jego, a niemasz ducha w nim. "
Jeremiah 51:18,"Marnością są, dziełem obłędu, czasu nawiedzenia swego wyginą. "
Jeremiah 51:19,"Nie do nich podobnym udział Jakóba, bo Stwórcą wszechrzeczy On i berłem dziedzictwa jego, - Wiekuisty zastępów imię Jego. "
Jeremiah 51:20,"Młotem ty Moim, narzędziem wojenném, i miażdżę tobą narody, i wytępiam tobą królestwa. "
Jeremiah 51:21,"I miażdżę tobą rumaka i jeźdźca jego, i miażdżę tobą wóz i woźnicę. "
Jeremiah 51:22,"I miażdżę tobą mężczyznę i niewiastę, i miażdżę tobą starca i wyrostka, i miażdżę tobą młodzieńca i dziewicę. "
Jeremiah 51:23,"I miażdżę tobą pasterza i trzodę jego, i miażdżę tobą rataja i uprząż jego, i miażdżę tobą namiestników i starostów. "
Jeremiah 51:24,"Ale odpłacę Babelowi i wszystkim mieszkańcom kasdejskim wszystko zło ich, które spełnili w Cyonie w oczach waszych, rzecze Wiekuisty. "
Jeremiah 51:25,"Otom Ja przeciw tobie, góro niszcząca, rzecze Wiekuisty, któraś niszczyła całą ziemię, i wyciągnę rękę Moję przeciw tobie, i strącę cię ze skał, i obrócę cię w górę wypaloną. "
Jeremiah 51:26,"I nie wezmą z ciebie kamienia węgielnego, ani kamienia na podwalinę, bo w zwaliska wieczne się obrócisz - rzecze Wiekuisty! "
Jeremiah 51:27,"Podnieście sztandar na ziemi! Uderzcie w surmę między narody! Wezwijcie przeciw niemu ludy! Zwołujcie przeciw niemu królestwa Araratu, Minni i Aszkenas! Ustanówcie przeciw niemu wodza! Sprowadźcie rumaki niby szarańczę szczecinowatą! "
Jeremiah 51:28,"Wezwijcie przeciw niemu narody, - królów Madaju, namiestników jego, i wszystkich starostów jego, i wszystką ziemię jego władztwa! "
Jeremiah 51:29,"I zadrży ziemia i zadygoce, gdyż stwierdzą się nad Babelem zamysły Wiekuistego, by obrócić ziemię Babel w pustkowie, bez mieszkańca. "
Jeremiah 51:30,"Zaprzestali rycerze Babelu walczyć, osiedli w warowniach, opadła siła ich, zniewieścieli; podpalono siedziby jego, kruszone są zawory jego. "
Jeremiah 51:31,"Goniec naprzeciw gońca pędzi, a zwiastun naprzeciw zwiastuna, by obwieścić królowi Babelu, że zdobyto miasto jego ze wszystkich stron. "
Jeremiah 51:32,"A brody wzięte, a rowy wypalone ogniem, a bojownicy przerażeni. "
Jeremiah 51:33,"Albowiem tak rzecze Wiekuisty zastępów, Bóg Israela: Córa Babelu jako klepisko jest, czasu gdy się je wydeptuje; niezadługo a nadejdzie pora żniwa dla niej. "
Jeremiah 51:34,"Pożarł mnie, zgładził mnie Nebukadrecar, król Babelu; postawił mnie jako naczynie wypróżnione, pochłonął mnie jako krokodyl, napełnił żywot swój słodyczami mojemi, wypędził mnie. "
Jeremiah 51:35,"Krzywda moja i ciało moje na Babel! rzecze mieszkanka Cyonu, a krew moja na mieszkańców Kasdym! rzecze Jerozolima. "
Jeremiah 51:36,"Przeto rzecze tak Wiekuisty: Oto poprowadzę sprawę twoję i pomszczę pomstę twoję i wysuszę morze jego, i wypłonię źródło jego! "
Jeremiah 51:37,"I będzie Babel rumowiskiem, siedliskiem szakali zgrozą i pośmiewiskiem, bez mieszkańców! "
Jeremiah 51:38,"Jeszcze społem jako lwy ryczą, warczą jako lwie szczenięta. "
Jeremiah 51:39,"Ale gdy rozochoceni będą przygotuję im ucztę, i upoję ich, aby się weselili i posnęli snem wiecznym, a nie rozbudzili się, rzecze Wiekuisty. "
Jeremiah 51:40,"Powalę ich jako jagnięta na rzeź, jako barany wraz z kozłami! "
Jeremiah 51:41,"Jakże zdobytym Szeszach, a wziętą sława całej ziemi; jakże obrócił się w zgrozę Babel między narodami! "
Jeremiah 51:42,"Wezbrało nad Babelem morze, mnóztwem fal jego pokryty został. "
Jeremiah 51:43,"Obróciły się miasta jego w pustynię, w ziemię spiekłą i jałową, w ziemię, której nie zamieszkuje człowiek, a nie przechodzi przez nią syn Adama. "
Jeremiah 51:44,"I nawiedzę Bela w Babelu, i wydobędę połknięty kęs z gęby jego, a nie będą dążyły doń więcej narody; i mur Babelu runie. "
Jeremiah 51:45,"Uchodźcie z pośród niego, ludu mój, a ocalcie każdy życie swoje od zapalczywego gniewu Wiekuistego! "
Jeremiah 51:46,"A niechaj nie zwątpi serce wasze, abyście się lękać mieli wobec wieści głoszonej po ziemi, gdy rozejdzie się w jednym roku ta wieść, a potem po roku inna wieść, a ucisk będzie w kraju, a władca po władcy. "
Jeremiah 51:47,"Przeto oto dni nadchodzą, a nawiedzę posągi Babelu, a cały kraj jego shańbiony będzie, a wszyscy polegli jego padną w pośród niego. "
Jeremiah 51:48,"I rozradują się nad Babelem niebo i ziemia, i wszystko co w nich; gdyż z Północy przybędą doń pogromcy, rzecze Wiekuisty. "
Jeremiah 51:49,"I Babel musi upaść, o polegli Israela! tak jak dla Babelu padli polegli na całej ziemi. "
Jeremiah 51:50,"Ocaleni od miecza uchodźcie, nie zatrzymujcie się. Wspominajcie w dali o Wiekuistym, a Jerozolima niechaj stanie w myśli waszej! "
Jeremiah 51:51,"Zawstydziliśmy się, bośmy słyszeli o hańbie, pokrył rumieniec oblicze nasze; gdyż naszli barbarzyńcy na świętości domu Wiekuistego! "
Jeremiah 51:52,"Przeto oto dni nadchodzą, rzecze Wiekuisty, a nawiedzę posągi jego, a w całym kraju jego jęczeć będą ranni! "
Jeremiah 51:53,"Choćby wzniósł się Babel ku niebu, i choćby niedostępną uczynił wyżynę twierdzy swojej: odemnie przyjdą jednak pogromcy jego! rzecze Wiekuisty. "
Jeremiah 51:54,"Odgłos biadania z Babelu, a pogrom wielki z ziemi Kasdejczyków! "
Jeremiah 51:55,"Albowiem pustoszy Wiekuisty Babel, i usuwa zeń zgiełk wielki, - a huczały fale ich jako wody potężne, rozlegała się wrzawa okrzyków ich. "
Jeremiah 51:56,"Bo nadejdzie nań, na Babel, pogromca, i ujęci będą rycerze jego, złamią się łuki ich; gdyż Bogiem odpłaty Wiekuisty, rzetelnie odpłaci. "
Jeremiah 51:57,"I upoję możnowładców i mędrców jego, namiestników i starostów i rycerzy jego, i posną snem wiecznym, a nie obudzą się! - rzecze Król, Wiekuisty zastępów imię Jego. "
Jeremiah 51:58,"Tak rzecze Wiekuisty zastępów: Mur Babelu, szeroki, zburzonym będzie do szczętu, a bramy jego wysokie w ogniu spłoną, - bo tak ""trudzą się ludy o nie, a plemiona dla ognia się nużą!"" "
Jeremiah 51:59,"Zlecenie, które dał Jeremjasz, prorok, Seraji, synowi Neryi, syna Machseji, gdy poszedł z Cydkjaszem, królem Judy, do Babelu, czwartego roku jego panowania. Serajah zaś był kwatermistrzem. "
Jeremiah 51:60,"Spisał tedy Jeremjasz całą klęskę, która spaść ma na Babel do księgi jednej, - wszystkie mianowicie owe mowy, które napisane są odnośnie do Babelu. "
Jeremiah 51:61,"I rzekł Jeremjasz do Seraji: Gdy przybędziesz do Babelu a ujrzysz go, odczytasz wtedy wszystkie te słowa. "
Jeremiah 51:62,"I powiesz: Wiekuisty! Tyś wyrzekł o miejscu tém, że je zgładzisz, aby nie zostało w niém mieszkańca, ani człowieka ani bydlęcia, lecz że pustkowiem wieczném będzie... "
Jeremiah 51:63,A oto gdy skończysz czytać księgę tę przywiążesz do niej kamień i wrzucisz ją w głąb Eufratu. 
Jeremiah 51:64,"I powiesz: Tak niechaj pogrąży się Babel, a nie podniesie się z powodu klęski, którą nawiodę na niego! Aż do ""znużą się"" są słowa Jeremjasza. "
Jeremiah 52:1,"Dwadzieścia jeden lat miał Cydkjasz, gdy królować począł, a jedenaście lat panował w Jerozolimie, imię zaś matki jego Chamutal, córka Jeremjasza z Libna. "
Jeremiah 52:2,"I pełnił zło w oczach Wiekuistego, zupełnie tak, jako czynił Jehojakim. "
Jeremiah 52:3,"Albowiem działo się to wskutek gniewu Wiekuistego przeciw Jerozolimie i przeciw Judzie, aż je rzucił z przed oblicza Swego. Cydkjasz zaś zbuntował się przeciw królowi Babelu. "
Jeremiah 52:4,"I stało się roku dziewiątego panowania jego, miesiąca dziesiątego, dziewiątego tegoż miesiąca, że przyciągnął Nebukadrecar, król Babelu, on i całe wojsko jego przeciw Jerozolimie i oblegali ją; i zbudowali przeciw niej wał wokoło. "
Jeremiah 52:5,I podlegało miasto oblężeniu aż do jedenastego roku króla Cydkjasza. 
Jeremiah 52:6,"Miesiąca czwartego, dziewiątego tegoż miesiąca, wzmógł się głód w mieście, a nie stało chleba dla ludu pospolitego. "
Jeremiah 52:7,"I zrobiono wyłom w mieście; wszyscy zaś wojownicy uciekli i uszli z miasta w nocy, drogą bramy między dwoma murami, która przy ogrodzie królewskim, podczas gdy Kasdejczycy otaczali miasto zewsząd, i skierowali się na drogę do Araby. "
Jeremiah 52:8,"Ale pognało wojsko Kasdejczyków za królem, i doścignęli Cydkjasza na równinach jerechońskich, całe zaś wojsko jego rozpierzchło się od niego. "
Jeremiah 52:9,"I ujęli króla i przywiedli go do króla Babelu, do Rybli w ziemi Chamath; i wydał nań wyrok. "
Jeremiah 52:10,"I kazał wyrżnąć król Babelu synów Cydkjasza przed oczyma jego, i wszystkich też książąt Judy kazał wyrżnąć w Ryble. "
Jeremiah 52:11,"Oczy zaś Cydkjasza oślepił, i kazał go okuć w okowy, i przywiódł go król babiloński do Babelu i osadził go w domu straży aż do dnia śmierci jego. "
Jeremiah 52:12,"Miesiąca zaś piątego, dziesiątego tegoż miesiąca, mianowicie roku dziewiętnastego króla Nebukadrecara, króla Babelu, przybył Nebuzar-Adan, naczelnik straży przybocznej, który stawał przed obliczem króla Babelu, do Jerozolimy. "
Jeremiah 52:13,"I spalił przybytek Wiekuistego i dom królewski, i wszystkie domy Jerozolimy, i wszystkie domy możnych spalili ogniem. "
Jeremiah 52:14,"Wszystkie też mury Jerozolimy wokoło zburzyło całe wojsko Kasdejskie, będące przy naczelniku straży przybocznej. "
Jeremiah 52:15,"A z biednych ludu - zarówno ostatek ludu pozostały w mieście, jak i zbiegów, którzy byli zbiegli do króla Babelu, i ostatek rzemieślników uprowadził Nebuzar-Adan, naczelnik straży przybocznej. "
Jeremiah 52:16,"Z najbiedniejszych tylko kraju pozostawił Nebuzar-Adan, naczelnik straży przybocznej, jako winiarzy i rolników. "
Jeremiah 52:17,"Kolumny zaś miedziane, które w przybytku Wiekuistego, i podnoża i wodozbiór miedziany, który w przybytku Wiekuistego, połamali Kasdejczycy i uprowadzili wszystką ich miedź do Babelu. "
