Index Title,Exodus
Exodus 37:22,"Gałki ich, i ramiona ich, z niego samego wychodziły; cały ukuty był z jednej bryły złota szczerego. "
Exodus 37:23,"I zrobił lamp do niego siedm, i szczypczyki jego, i popielniczki jego, ze złota szczerego. "
Exodus 37:24,Z talentu złota szczerego wykonał go i wszystkie przybory jego. 
Exodus 37:25,"I wyrobił ołtarz do kadzenia z drzewa akacyowego; łokieć długość jego, a łokieć szerokość jego, - czworograniasty, - dwa zaś łokcie wysokość jego; z niego wychodziły narożniki jego. "
Exodus 37:26,"I obłożył go złotem szczerém, płytę jego, i ściany jego w około, i narożniki jego; i zrobił do niego wieniec złoty naokoło. "
Exodus 37:27,"Dwa téż pierścienie złote zrobił do niego, poniżej wieńca jego, po obu bokach jego, - po obu stronach jego, - jako osady dla drążków, dla unoszenia go na nich. "
Exodus 37:28,"I zrobił drążki te z drzewa akacyowego, i powlókł je złotem. "
Exodus 37:29,"Przyrządził téż olej do namaszczania świętego, i kadzidło z wonności, czyste, sposobem mieszających pachnidła. "
Exodus 38:1,"I wyrobił ofiarnicę całopaleń z drzewa akacyowego, pięć łokci długości, a pięć łokci szerokości, czworograniastą, - pięć zaś łokci była wysokość jej. "
Exodus 38:2,"I poczynił narożniki na czterech węgłach jej, - z niej wychodziły narożniki jej, - i obłożył ją miedzią. "
Exodus 38:3,"Zrobił téż wszystkie naczynia ofiarnicy: garczki, i łopatki, i czasze, i widełki, i węglarki; wszystkie naczynia jej wyrobił z miedzi. "
Exodus 38:4,"Zrobił téż do ofiarnicy kratę, roboty siatkowej z miedzi, pod okoleniem jej u spodu do połowy jej. "
Exodus 38:5,"I odlał cztery pierścienie, na czterech węgłach siatki miedzianej, jako osady dla drążków. "
Exodus 38:6,"Drążki zaś zrobił z drzewa akacyowego, i obłożył je miedzią. "
Exodus 38:7,"I wprowadził drążki do pierścieni, po bokach ofiarnicy, dla unoszenia jej na nich; pustą z tarcic zrobił ją. "
Exodus 38:8,"Zrobił téż miednicę z miedzi, i podnóże jej z miedzi, ze zwierciadeł kobiet, położnic, które się zbierały u wejścia do przybytku zboru. "
Exodus 38:9,"I zrobił dworzec: po stronie południowej, na prawo, zapony dworca z bisioru kręconego, na sto łokci; "
Exodus 38:10,"Słupów téż do nich - dwadzieścia, i podsłupi do nich dwadzieścia, z miedzi; haczyki u słupów i klamry ich - ze srebra. "
Exodus 38:11,"A po stronie północnej zapony na sto łokci, słupów do nich - dwadzieścia, i podsłupi do nich - dwadzieścia, z miedzi; haczyki u słupów i klamry ich - ze srebra. "
Exodus 38:12,"A po stronie zachodniej: zapon na pięćdziesiąt łokci, słupów do nich - dziesięć, a podsłupi - dziesięć. "
Exodus 38:13,"A ze strony przedniej ku wschodowi, - pięćdziesiąt łokci. "
Exodus 38:14,"Zapony - piętnaście łokci dla skrzydła jednego, słupów ich - trzy, i podsłupi ich - trzy. "
Exodus 38:15,"I dla skrzydła drugiego, - po obu stronach wrót dworca - zapony piętnaście łokci, słupów ich - trzy, i podsłupi ich - trzy. "
Exodus 38:16,"Wszystkie zapony, na około dworca z bisioru kręconego. "
Exodus 38:17,"A podsłupia do słupów - z miedzi; haczyki słupów i klamry ich - ze srebra, i powłoka dla wierzchów ich - ze srebra; w ten sposób powiązane były srebrem wszystkie słupy dworca. "
Exodus 38:18,"A kotara dla wrót dworca wyrobu wzorzystego z błękitu, i purpury, i karmazynu, i bisioru kręconego, na dwadzieścia łokci długości, a wysokości przez szerokość na pięć łokci, odpowiednio do zapon dworca. "
Exodus 38:19,"A słupów do niej - cztery, a podsłupi do nich - cztery, z miedzi; haczyki ich - ze srebra, a powłoka wierzchów ich i klamry ich, ze srebra. "
Exodus 38:20,A kołki wszystkie u przybytku i u dworca na około - z miedzi. 
Exodus 38:21,"Oto obliczenia dla przybytku, przybytku świadectwa, które obliczone zostały z polecenia Mojżesza: służba Lewitów była pod dozorem Ithamara, syna Ahrona, kapłana. "
Exodus 38:22,"A Becalel, syn Urego, syna Chura, z pokolenia Jehudy, wykonał wszystko, co przykazał Wiekuisty Mojżeszowi. "
Exodus 38:23,"A z nim był Oholiab, syn Achisamacha, z pokolenia Dan, rytownik i pomysłowiec i hafciarz na błękicie i na purpurze i na karmazynie i na bisiorze. "
Exodus 38:24,"Wszystkiego złota zapotrzebowanego do dzieła, na całą robotę świątyni: złota złożonego w dar było - dwadzieścia i dziewięć talentów i siedmset trzydzieści szeklów, podług szekla świętego. "
Exodus 38:25,"Srebra zaś od policzonych zboru sto talentów i tysiąc siedmset siedmdziesiąt pięć szeklów, podług szekla świętego. "
Exodus 38:26,"Beka - na głowę, czyli pół szekla, podług szekla świętego, od każdego przechodzącego mimo spisujących od dwudziestu lat i wyżej, od sześciukroć trzech tysięcy i pięciuset pięciudziesięciu. "
Exodus 38:27,A służyły te sto talentów srebra do odlewania podsłupi świątyni i podsłupi zasłony; sto podsłupi ze stu talentów - po talencie na podsłupie. 
Exodus 38:28,"A z tysiąca siedmiuset siedmdziesięciu i pięciu szeklów zrobił haczyki do słupów, i powlókł wierzchy ich i połączył je klamrami. "
Exodus 38:29,Miedzi zaś złożonej w darze było - siedmdziesiąt talentów i dwa tysiące czterysta szeklów. 
Exodus 38:30,"I zrobił z niej podsłupia u wnijścia do przybytku zboru, i ołtarz miedziany, i kratę miedzianą do niego, i wszystkie przybory ołtarza. "
Exodus 38:31,"I podsłupia dworca naokoło, - i podsłupia u wrót dworca, i wszystkie kołki przybytku, i wszystkie kołki dworca w około. "
Exodus 39:1,"A z błękitu i purpury i karmazynu zrobili szaty przetykane, do służby w świątyni; zrobili téż szaty święte dla Ahrona, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 39:2,"I zrobił naramiennik ze złota, błękitu, purpury, i karmazynu i bisioru kręconego. "
Exodus 39:3,"I wykuli blaszki złote, i pokrajali je w nici do przetykania wśród błękitu, i wśród purpury, i wśród karmazynu, i wśród bisioru, robotą wymyślną. "
Exodus 39:4,Przyramki zrobili przy nim wiążące się; na dwóch końcach swoich się zawięzywał. 
Exodus 39:5,"A pas do przepasania go, będący na nim, przedłużeniem jego był, jednakiej z nim roboty, ze złota, błękitu, i purpury, i karmazynu, i bisioru kręconego - jako rozkazał Wiekuisty Mojżeszowi. "
Exodus 39:6,"I przygotowali kamienie onyksu, obwiedzione oprawami złotemi, wyrzeźbione rzeźbą pieczętarską, podług imion synów Israela. "
Exodus 39:7,"I oprawił je na przyramkach naramiennika, jako kamienie pamiątkowe dla synów Israela - jako rozkazał Wiekuisty Mojżeszowi. "
Exodus 39:8,"Zrobił téż napierśnik, robotą wymyślną, podług roboty naramiennika, - ze złota, błękitu, purpury i karmazynu, i bisioru kręconego. "
Exodus 39:9,"Czworograniastym był, - podwójnym zrobili napierśnik, na piędź długości i na piędź szerokości, - podwójny. "
Exodus 39:10,"I nasadzili weń cztery rzędy kamieni; rzędem: rubin, topaz i szmaragd, - rząd jeden. "
Exodus 39:11,"A rząd drugi: karbunkuł, szafir i beryl. "
Exodus 39:12,"A rząd trzeci: opal, agat i ametyst. "
Exodus 39:13,"A rząd czwarty: chryzolit, onyks i jaspis. Obwiedzione oprawami złotemi w osadach swoich. "
Exodus 39:14,"A kamieni tych podług imion synów Israela było: dwanaście było ich, podług imion ich, rzeźby pieczętarskiej, - każdy z imieniem swojém, dla dwunastu pokoleń. "
Exodus 39:15,"I zrobili dla napierśnika łańcuszki graniaste, roboty plecionej, ze złota szczerego. "
Exodus 39:16,"Zrobili téż dwie oprawy złote i dwa pierścienie złote, i przytwierdzili oba te pierścienie do obu końców napierśnika. "
Exodus 39:17,"I włożyli dwie owe plecionki złote we dwa pierścienie, w końcu napierśnika. "
Exodus 39:18,"A oba końce dwóch plecionek przytwierdzili do obu opraw, te zaś osadzili na dwóch przyramkach naramiennika z przedniej strony jego. "
Exodus 39:19,"I zrobiwszy jeszcze dwa pierścienie złote, przyprawili je do dwóch końców napierśnika, na skraju jego znajdującego się, ze strony naramiennika, na wewnątrz. "
Exodus 39:20,"I zrobili jeszcze dwa pierścienie złote i przyprawili je do dwóch przyramek naramiennika u spodu, z przedniej strony jego, u spojenia jego, nad pasem naramiennika. "
Exodus 39:21,"I przywiązali napierśnik, - od pierścieni jego do pierścieni naramiennika, sznurkiem błękitnym, aby został na pasie naramiennika, a nie usuwał się napierśnik od naramiennika, jako przykazał Wiekuisty Mojżeszowi. "
Exodus 39:22,"I zrobił płaszcz pod naramiennik roboty przetykanej, cały z błękitu. "
Exodus 39:23,"A otwór płaszcza, w środku jego, jak otwór pancerza; obszywka u otworu jego na około, aby się nie rozdzierał. "
Exodus 39:24,"I wyrobili na krajach płaszcza granatowe jabłuszka z błękitu, purpury i karmazynu kręconego. "
Exodus 39:25,"Zrobili téż dzwonki ze szczerego złota, i nawiesili dzwonki między jabłka granatowe, po krajach płaszcza w około, w pośród jabłek granatowych. "
Exodus 39:26,"Dzwonek i granatowe jabłuszko, dzwonek i granatowe jabłuszko po krajach płaszcza w około, dla odbywania służby, jako przykazał Wiekuisty Mojżeszowi. "
Exodus 39:27,"I zrobili szaty spodnie z bisioru, roboty przetykanej, dla Ahrona i dla synów jego. "
Exodus 39:28,"I zawój z bisioru, i zdobne mitry z bisioru, i spodnie lniane z bisioru kręconego. "
Exodus 39:29,"I pas z bisioru kręconego, i z błękitu, purpury i karmazynu, wyrobu wzorzystego, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 39:30,"I zrobili téż diadem, koronę świętą ze złota szczerego, i napisali na niej pismem, rzeźbą pieczętarską: Święte Wiekuistemu. "
Exodus 39:31,"I przymocowali do niej sznurek błękitny, aby przywiązać ją do zawoju, na wierzchu, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 39:32,"I tak ukończoną została wszystka robota około przybytku, - przybytku zboru; i wykonali synowie Israela wszystko tak, jak rozkazał Wiekuisty Mojżeszowi, tak wykonali. "
Exodus 39:33,"I dostawili przybytek Mojżeszowi: przybytek i wszystkie przybory jego: zapinki, bale, wrzeciądze, słupy, i podsłupia jego; "
Exodus 39:34,"I pokrowiec ze skór baranich, czerwono barwionych, i pokrowiec ze skór borsuczych, i oponę zasłaniającą; "
Exodus 39:35,"Arkę świadectwa, i drążki jej, i wieko; "
Exodus 39:36,"Stół i wszystkie przybory jego, i chléb wystawny. "
Exodus 39:37,"Świecznik szczerozłoty, lampy jego, lampy do zapalania - i wszystkie przybory jego, i olej do oświetlania; "
Exodus 39:38,"I ołtarz złocony, i olej do namaszczania, i kadzidło z wonności, i kotarę do wejścia przybytku. "
Exodus 39:39,"Ofiarnicę miedzianą i kratę miedzianą do niej, drążki jej i wszystkie przybory jej, miednicę i podnóże jej. "
Exodus 39:40,"Zapony dworca, słupy i podsłupia jego, i kotarę do bramy dworca; powrozy i kołki jego, i wszystkie przybory do służby przybytku, - do przybytku zboru. "
Exodus 39:41,"Szaty służbowe do służby w świątyni, szaty święte dla Ahrona, kapłana, i szaty synów jego, do piastowania kapłaństwa. "
Exodus 39:42,"Jako przykazał Wiekuisty Mojżeszowi, tak wykonali synowie Israela całą tę robotę. "
Exodus 39:43,"I obejrzał Mojżesz całe dzieło, a oto wykonali je; jako był przykazał Wiekuisty, tak wykonali; i błogosławił im Mojżesz. "
Exodus 40:1,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 40:2,"""W dzień nowiu pierwszego, pierwszego dnia tegoż miesiąca, wystawisz przybytek, - przybytek zboru. "
Exodus 40:3,"I postawisz tam arkę świadectwa, i zakryjesz arkę zasłoną. "
Exodus 40:4,"I wniesiesz stół, i urządzisz porządek na nim; wniesiesz téż świecznik, i zapalisz lampy jego, "
Exodus 40:5,I postawisz ołtarz złocony do kadzenia przed arką świadectwa; i zawiesisz kotarę u wejścia do przybytku. 
Exodus 40:6,"I postawisz ofiarnicę całopalenia przed wnijściem do przybytku, - przybytku zboru. "
Exodus 40:7,"Ustawisz téż umywalnię między przybytkiem zboru a między ofiarnicą, i nalejesz w nią wody. "
Exodus 40:8,"I ustawisz dworzec w około, i zawiesisz kotarę u wrót dworca. "
Exodus 40:9,"I weźmiesz olej namaszczania, i namaścisz przybytek, i wszystko, co w nim, i poświęcisz go, i wszystkie przybory jego, i będzie świętym. "
Exodus 40:10,"I namaścisz ofiarnicę całopaleń i wszystkie przybory jej, i poświęcisz ofiarnicę, a będzie ofiarnica świętem świętości; "
Exodus 40:11,"I namaścisz miednicę i podnóże jej, i poświęcisz ją. "
Exodus 40:12,"I przyprowadzisz Ahrona i synów jego do wejścia przybytku zboru, i obmyjesz ich wodą; "
Exodus 40:13,"I obleczesz Ahrona w szaty święte, i namaścisz go, i poświęcisz go, aby Mi piastował kapłaństwo. "
Exodus 40:14,"I synów jego przyprowadzisz, i obleczesz ich w szaty spodnie. "
Exodus 40:15,"A namaścisz ich, jakoś namaścił ojca ich, aby Mi piastowali kapłaństwo, - tak, aby było im namaszczenie ich ku wiecznemu kapłaństwu w pokoleniach ich."" "
Exodus 40:16,"I uczynił to Mojżesz; jak przykazał mu Wiekuisty, tak uczynił. "
Exodus 40:17,"Stało się tedy miesiąca pierwszego, roku drugiego, pierwszego dnia miesiąca, że wystawiony został przybytek. "
Exodus 40:18,"I postawił Mojżesz przybytek, i położył podsłupia jego, i postawił bale, i założył wrzeciądze i ustawił słupy jego. "
Exodus 40:19,"I rozpostarł namiot nad przybytkiem, i położył pokrowiec namiotu na nim, z wierzchu, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:20,"I wziął i złożył świadectwo do arki, i założył drążki u arki, i położył wieko na arkę, z wierzchu. "
Exodus 40:21,"I wniósł arkę do przybytku, i zawiesił oponę zasłaniającą, i zasłonił arkę świadectwa, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:22,"I postawił stół w przybytku zboru, po stronie północnej przybytku, zewnątrz zasłony. "
Exodus 40:23,"I rozłożył na nim rząd chlebów, przed obliczem Wiekuistego, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:24,"Umieścił téż świecznik w przybytku zboru, naprzeciwko stołu, po stronie południowej przybytku. "
Exodus 40:25,"I zapalił lampy przed obliczem Wiekuistego, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:26,"I postawił ołtarz złocony w przybytku zboru, przed zasłoną. "
Exodus 40:27,"I zakadził na nim kadzidłem z wonności, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:28,I zawiesił kotarę u wejścia do przybytku; 
Exodus 40:29,"Ofiarnicę téż całopaleń postawił u wejścia do przybytku, - przybytku zboru, - i złożył na niej całopalenie i objatę śniedną, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:30,"I umieścił umywalnię między przybytkiem zboru a między ofiarnicą, i nalał w nią wody do umywania. "
Exodus 40:31,"I umywali z niej - Mojżesz, Ahron i synowie jego ręce i nogi swoje. "
Exodus 40:32,"Gdy wchodzili do przybytku zboru, a przystępowali do ofiarnicy, umywali się, jak przykazał Wiekuisty Mojżeszowi. "
Exodus 40:33,"I wystawił dworzec na około przybytku i ofiarnicy, i zawiesił kotarę u wrót dworca; a tak dokonał Mojżesz dzieła. "
Exodus 40:34,"Tedy okrył obłok przybytek zboru, a majestat Wiekuistego napełnił przybytek. "
Exodus 40:35,"I nie mógł Mojżesz wnijść do przybytku zboru, bo leżał na nim obłok, a majestat Wiekuistego napełnił przybytek. "
Exodus 40:36,"A gdy wznosił się obłok z nad przybytku, wyruszali synowie Israela we wszystkich pochodach swoich. "
Exodus 40:37,"Jeżeli zaś nie podnosił się obłok, to nie wyruszali, aż do dnia wzniesienia się jego. "
Exodus 40:38,"Gdyż obłok Wiekuistego zostawał nad przybytkiem we dnie, a ogień bywał podczas nocy nad nim, w oczach całego domu Israela, we wszystkich pochodach ich. "
