Index Title,Ezekiel
Ezekiel 44:27,"Dnia zaś, którego wnijdzie do świątyni, do dworca wewnętrznego, by pełnić służbę w świątyni, niechaj złoży swą ofiarę zagrzeszną, rzecze, Pan, Wiekuisty. "
Ezekiel 44:28,"To będzie dziedzictwem ich: Ja ich dziedzictwem; a posiadłości nie dacie im wpośród Israela, Jam posiadłość ich -  "
Ezekiel 44:29,"Ofiarę śniedną i zagrzeszną i opłatną, to pożywać będą; wszelkie téż dobro zaklęte w Israelu do nich należeć będzie. "
Ezekiel 44:30,"Również pierwociny z wszelkich owoców najwcześniejszych, jak i wszelka dań ze wszystkich dani waszych do kapłana należą - niemniej pierwociny dzież waszych oddacie kapłanowi, aby błogosławieństwo spoczywało na domu twoim. "
Ezekiel 44:31,"Żadnej padliny, ani rozszarpanego, zarówno z ptactwa jak z bydła, nie pożywać kapłanom. "
Ezekiel 45:1,"A gdy rozlosujecie ziemię na udziały dziedziczne odłączycie dań Wiekuistemu jako dział poświęcony z tej ziemi wzdłuż na dwadzieścia i pięć tysięcy, a wszerz na ""dwadzieścia"" tysięcy; poświęconym on będzie po całym obszarze jego dokoła. "
Ezekiel 45:2,"Z tego przypadnie dla świątyni pięćset na pięćset w czworoboku dokoła, pięćdziesiąt zaś łokci wolnej przestrzeni niechaj ma po wszystkich stronach. "
Ezekiel 45:3,"Z tegoż wymiaru odmierzysz wzdłuż na dwadzieścia i pięć tysięcy, a wszerz na dziesięć tysięcy, aby na tém mieściła się świątynia jako przybytek przenajświętszy. "
Ezekiel 45:4,"Poświęconem z tej ziemi to jest; dla kapłanów obsługujących świątynię to będzie, dla przystępujących, by służyć Wiekuistemu, a będzie to im pomieszczeniem na domy, i miejscem poświęconém dla świątyni. "
Ezekiel 45:5,"Dwadzieścia zaś i pięć tysięcy wzdłuż i dziesięć tysięcy wszerz przeznaczoném będzie dla lewitów, obsługujących przybytek, na własność ich dwadzieścia hal. "
Ezekiel 45:6,"A własność miasta oznaczyć wam na pięć tysięcy wszerz, i na dwadzieścia i pięć tysięcy wzdłuż, równolegle do odłączonej dani świętej: dla całego domu Israela to będzie. "
Ezekiel 45:7,"Dla księcia zaś wyznaczycie po tej i po przeciwległej stronie dani świętej i własności miejskiej, przytykając do tej dani świętej i do własności miejskiej, po stronie zachodniej - ku zachodowi, a po stronie wschodniej - ku wschodowi; długość zaś odpowiadać ma (długości) jednego z udziałów od granicy zachodniej do granicy wschodniej. "
Ezekiel 45:8,"Jego ziemią to będzie, jako własność w Israelu, aby nie gnębili nadal książęta ludu Mojego, lecz zostawiali ziemię domowi Israela podług pokoleń ich. "
Ezekiel 45:9,"Tak rzecze Pan, Wiekuisty: Dosyć wam na tém książęta israelscy! Ucisku i grabieży zaniechajcie, a spełniajcie raczej prawo i sprawiedliwość! Usuńcie prześladowania wasze od ludu Mojego, rzecze Pan Wiekuisty. "
Ezekiel 45:10,"Wagi rzetelne, i efa rzetelna, i bath rzetelny niechaj będzie u was. "
Ezekiel 45:11,"Niechaj efa i bath pojemność jednostajną mają, aby bath dziesiątą część chomeru obejmował, dziesiątą zaś częścią chomeru była efa; podług chomeru niechaj się ustanawia pojemność jego. "
Ezekiel 45:12,"Szekel zaś niechaj ma dwadzieścia ger; po dwadzieścia szekli, po dwadzieścia pięć szekli, po piętnaście szekli niechaj będzie u was manah. "
Ezekiel 45:13,"Oto dań, którą podniesiecie: Szóstą część efy z chomeru pszenicy, a tak téż oddacie szóstą część efy z chomeru jęczmienia. "
Ezekiel 45:14,"A ustanowiona należność z oliwy, z batu oliwy: dziesiąta część batu z każdego koru, mianowicie z dziesięciu bath czyli chomeru, - dziesięć bath bowiem stanowi chomer. "
Ezekiel 45:15,"A jedno jagnię z trzody, z dwustu, z nawodnionych pastwisk israelskich - na ofiary śniedne i na całopalenia i na ofiary opłatne dla rozgrzeszenia ich, rzecze Pan, Wiekuisty. "
Ezekiel 45:16,Cały lud kraju będzie pociągnięty do tej dani dla księcia w Israelu. 
Ezekiel 45:17,"Powinnością księcia zaś będą całopalenia i ofiary śniedne i zalewki podczas świąt i nowiów i sabbatów, podczas wszystkich uroczystości domu Israela; on będzie sprawiał ofiary zagrzeszne i śniedne i całopalenia i ofiary opłatne dla rozgrzeszenia domu Israela. "
Ezekiel 45:18,"Tak rzecze Pan Wiekuisty: Pierwszego, pierwszego dnia miesiąca, weźmiesz cielca młodego, zdrowego, i oczyścisz świątynię. "
Ezekiel 45:19,I weźmie kapłan nieco krwi ofiary zagrzesznej i nada na odrzwia przybytku i na cztery węgły ofiarnicy przedsienia i na odrzwia bramy dworca wewnętrznego. 
Ezekiel 45:20,"A tak uczynisz i siódmego dnia tegoż miesiąca za każdego, który zgrzeszył z pomyłki albo nieświadomości, i oczyścicie dom. "
Ezekiel 45:21,"Czternastego dnia pierwszego miesiąca obchodzić wam Pesach; święto siedmiodniowe, w którém przaśniki jadane będą. "
Ezekiel 45:22,I sprawi książę dnia tego za siebie i za cały lud kraju cielca zagrzesznego. 
Ezekiel 45:23,"A przez siedm dni tego święta sprawiać będzie jako całopalenie Wiekuistemu: siedm cielców i siedm baranów zdrowych, codziennie przez siedm dni, a jako ofiarę zagrzeszną kozła codzień. "
Ezekiel 45:24,"A jako ofiarę śniedną efę na każdego cielca i efę na każdego barana sprawi, oliwy téż hyn na każdą efę. "
Ezekiel 45:25,"Siódmego miesiąca, piętnastego dnia miesiąca podczas uroczystości sprawiać ma tak samo przez siedm dni, zarówno ofiary zagrzeszne jak całopalenia, ofiary śniedne i oliwę. "
Ezekiel 46:1,"Tak rzecze Pan, Wiekuisty: Brama dworca wewnętrznego zwrócona ku wschodowi, niechaj zamkniętą będzie przez sześć dni roboczych; wszakże w dzień sabbatu będzie otwierana, również w dzień nowiu będzie otwierana. "
Ezekiel 46:2,"I wnijdzie książę drogą przedsionka bramy z zewnątrz, a stanie u podwoju tej bramy, podczas gdy sprawią kapłani całopalenie jego i ofiary jego opłatne, poczem pokłoni się na progu bramy i wyjdzie; brama zaś nie będzie zamykaną do wieczora, "
Ezekiel 46:3,Lecz będzie się lud kraju kłaniał u wejścia tej bramy w sabbaty i nowie przed obliczem Wiekuistego. 
Ezekiel 46:4,"Całopalenie zaś, które złoży książę na cześć Wiekuistego: w dzień sabbatu sześcioro jagniąt zdrowych i barana zdrowego. "
Ezekiel 46:5,"A na ofiarę śniedną efę na barana, a przy jagniętach ofiarę śniedną, dar wedle możności jego; hyn zaś oliwy na efę. "
Ezekiel 46:6,"A na dzień nowiu cielca młodego, zdrowego, i sześcioro jagniąt i barana, zdrowe niechaj będą. "
Ezekiel 46:7,"Efę zaś na cielca i efę na barana sprawiać będzie jako ofiarę śniedną, a przy jagniętach tak jak sięgnie możność jego; hyn zaś oliwy na efę. "
Ezekiel 46:8,"A gdy będzie wchodził książę, drogą bramy przedsionka wnijdzie i tą samą drogą wyjdzie. "
Ezekiel 46:9,"A gdy będzie wchodził lud kraju przed oblicze Wiekuistego we święta: kto wnijdzie drogą bramy północnej, by się kłaniał, wyjdzie drogą bramy południowej, a kto wnijdzie drogą bramy południowej, wyjdzie drogą bramy północnej - nie wróci nikt drogą tej bramy, którą wszedł lecz z przeciwległej sobie strony wyjdzie. "
Ezekiel 46:10,"Również i książę wpośród nich, z wchodzącymi wnijdzie a z wychodzącymi razem wyjdzie. "
Ezekiel 46:11,"A na święta téż i uroczystości będzie ofiara śniedna: efa na cielca i efa na barana, a przy jagniętach dar wedle możności jego; oliwy zaś hyn na efę. "
Ezekiel 46:12,"A gdy złoży książę ofiarę dobrowolną - całopalenie albo ofiarę opłatną, w ogóle ofiarę dobrowolną Wiekuistemu, - wtedy otworzą mu bramę zwróconą ku wschodowi, podczas gdy sprawią jego całopalenia albo jego ofiary opłatne, tak jak się czyni w dzień sabbatu; ale gdy wyjdzie zamkną bramę po wyjściu jego. "
Ezekiel 46:13,"A jagnię roczne, zdrowe, będziesz składał na całopalenie codzień Wiekuistemu; każdego rana będziesz go składał. "
Ezekiel 46:14,"A na ofiarę śniedną będziesz składał przy niém każdego rana szóstą część efy, a oliwy trzecią część hynu dla zwilżenia mąki przedniej - śniedną to ofiara Wiekuistemu; ustawy to wieczne, ustawiczne. "
Ezekiel 46:15,I będą składali jagnię i ofiarę śniedną i oliwę każdego rana jako całopalenie ustawiczne. 
Ezekiel 46:16,"Tak rzecze Pan, Wiekuisty: Gdyby udzielił książę dar, któremu z dzieci swoich - własnością tegoż jest, dla dzieci jego pozostanie, posiadłością to ich dziedziczną. "
Ezekiel 46:17,"Gdyby zaś udzielił dar z własności swojej któremu ze sług swoich, tedy pozostanie dlań do roku jubileuszowego, poczem wraca do księcia; wszakże własność jego oddana dzieciom pozostaje dla nich. "
Ezekiel 46:18,"Ale nie zabierze książę z posiadłości ludu, aby ich skrzywdzić na własności ich; tylko z własności swojej może przekazać dziedzictwo dzieciom swoim; aby z ludu Mojego nie był nikt rugowany z posiadłości swojej. "
Ezekiel 46:19,"Poczem powiódł mnie przez wejście znajdujące się po stronie bocznej bramy do hall poświęconych dla kapłanów, zwróconych ku północy; tam zaś było miejsce na ostatnim krańcu ku zachodowi. "
Ezekiel 46:20,"I rzekł do mnie: Oto miejsce, gdzie warzyć mają kapłani ofiary pokutne i zagrzeszne, gdzie im wypiekać ofiary śniedne, aby nie musieli nic wynosić na dworzec zewnętrzny, ku poświęcaniu ludu. "
Ezekiel 46:21,"Następnie wyprowadził mnie na dworzec zewnętrzny i przeprowadził do czterech węgłów dworca, a oto był znowu przysionek u każdego węgła onego dworca. "
Ezekiel 46:22,Na czterech węgłach dworca były przysionki na czterdzieści łokci wzdłuż i na trzydzieści wszerz; jeden wymiar miały te cztery przysionki narożne. 
Ezekiel 46:23,"A mur odgradzający był przy nich dokoła - dokoła wszystkich czterech, ogniska téż były urządzone u spodu tych murów odgradzających dokoła. "
Ezekiel 46:24,"I rzekł do mnie: Oto mieszkanie kucharzy, gdzie warzyć mają obsługujący przybytek rzeźne ofiary ludu. "
Ezekiel 47:1,"Poczem powiódł mnie napowrót ku wejściu przybytku, a oto wody wypływały z pod progu przybytku ku wschodowi - front bowiem przybytku zwracał się ku wschodowi. - Wody te zaś spływały poniżej prawego skrzydła przybytku, po stronie południowej ofiarnicy. "
Ezekiel 47:2,"Ztamtąd wywiódł mnie przez bramę północną i obwiódł mnie drogą zewnętrzną do bramy zewnętrznej, zwróconej ku wschodowi; a oto wody one sączyły się od skrzydła południowego. "
Ezekiel 47:3,"Gdy tedy wyszedł on mąż ku wschodowi z sznurem mierniczym w ręku, wymierzył tysiąc łokci; poczem kazał mi przejść przez wodę; woda ta sięgała do kostek. "
Ezekiel 47:4,I wymierzył znów tysiąc i kazał mi przejść przez wodę; woda ta sięgała teraz do kolan! I wymierzył znów tysiąc i kazał mi przejść: woda ta sięgała już po biodra! 
Ezekiel 47:5,"I wymierzył jeszcze tysiąc: był to już potok, przez który przebrnąć nie mogłem; gdyż wezbrały wody, wody które należało przepłynąć, potok, którego przebrnąć nie można! "
Ezekiel 47:6,"I rzekł do mnie: Czyżeś to widział, synu człowieczy? Poczem powiódł mnie i wyprowadził napowrót na brzeg potoku. "
Ezekiel 47:7,"Gdym tedy wracał, a oto na brzegu onego potoku wielkie mnóstwo drzew po tej i po drugiej stronie. "
Ezekiel 47:8,"I rzekł do mnie: Wody te toczą się ku obwodowi wschodniemu, a spływają na step i wpadają do morza, a gdy do morza wpadają przydatne się tam stają wody. "
Ezekiel 47:9,"A każda istota żywa, pełzająca, dokądkolwiek tylko dojdzie potok, ożyje, i będzie ryb mnóstwo wielkie; bo gdy dojdą tam te wody uzdrowione będą, i ożyje wszystko, dokądkolwiek dojdzie ten potok. "
Ezekiel 47:10,"I staną przy niém rybacy od Engedi aż do Eneglaim, rozścieliskiem dla sieci ono będzie; rozmaitego rodzaju ryby tam będą, jako ryby morza wielkiego, mnóstwo wielkie. "
Ezekiel 47:11,Wszakże bagniska i kałuże jego nie będą uzdrowione: na zdobywanie soli są przeznaczone. 
Ezekiel 47:12,"Nad potokiem zaś wyrosną - nad brzegiem jego po tej i po drugiej stronie - wszelakie drzewa owocodajne, których liście nie zwiędną a których owoc się nie wyczerpie. Co miesiąc na nowo dojrzewać będą; gdyż wody ich z świątyni wypływają. Posłużą zaś owoce ich na pokarm, a liście ich na leki. "
Ezekiel 47:13,Tak rzecze Pan Wiekuisty: Oto granica w której rozdzielicie sobie ziemię podług dwunastu pokoleń israelskich - dla Josefa dwa udziały -  
Ezekiel 47:14,"A weźmiecie ją w posiadanie zarówno jeden jako drugi, ponieważ podniosłem niegdyś rękę Moję, że ją oddam ojcom waszym; i tak przypadnie wam ta ziemia w udziale. "
Ezekiel 47:15,"Ta tedy jest granica kraju. Po stronie północnej: od morza wielkiego, w kierunku do Hetlonu, idąc do Cedad. "
Ezekiel 47:16,"Chamath, Berotha, Sybraim, położone między dziedziną Damaszku a dziedziną Chamath, pośrednie Chacer, położone nad granicą Chawranu. "
Ezekiel 47:17,Będzie zatem granica od morza aż do Chacar-Enon: granica Damaszku i dalej ku północy nad granicą Chamatu: taką strona północna. 
Ezekiel 47:18,"Strona zaś wschodnia pójdzie z pomiędzy Chawranu i Damaszku, i z pomiędzy Gileadu i kraju israelskiego wzdłuż Jardenu; od pomienionej granicy ku wschodniemu morzu wymierzycie; a taką strona wschodnia. "
Ezekiel 47:19,"A po stronie południowej na prawo: z Thamaru aż do wód Meriboth-Kadesz, następnie aż do potoku wpadającego do morza wielkiego; taką strona południowa na południu. "
Ezekiel 47:20,"A stroną zachodnią morze wielkie, od pomienionej granicy aż naprzeciw okolicy Chamatu: taką strona zachodnia. "
Ezekiel 47:21,I tak rozdzielicie sobie ziemię tę podług pokoleń israelskich. 
Ezekiel 47:22,"Puścicie ją mianowicie losem jako udział dziedziczny między siebie a cudzoziemcami przebywającymi wpośród was, którzyby spłodzili dzieci między wami; a będą u was jako krajowcy między synami Israela; wraz z wami przypadnie im udział dziedziczny wśród pokoleń israelskich. "
Ezekiel 47:23,"W którémkolwiek zaś pokoleniu cudzoziemiec przebywać będzie, tam wyznaczycie mu udział jego, rzecze Pan, Wiekuisty. "
Ezekiel 48:1,"A oto imiona pokoleń: Na skraju północnym po stronie Hetlonu, w kierunku ku Hamath aż do Chacar-Enon nad granicą Damaszku, ku północy, przy Hamath - tak, aby mu przypadła strona wschodnia i zachodnia: Dan - dział jeden. "
Ezekiel 48:2,A przy dziedzinie Dana od strony wschodniej ku stronie zachodniej: Aszer - dział jeden. 
Ezekiel 48:3,A przy dziedzinie Aszera od strony wschodniej ku stronie zachodniej: Naftali - dział jeden. 
Ezekiel 48:4,A przy dziedzinie Naftali od strony wschodniej ku stronie zachodniej: Menasze - dział jeden. 
Ezekiel 48:5,A przy dziedzinie Menaszy od strony wschodniej ku stronie zachodniej: Efraim - dział jeden. 
Ezekiel 48:6,A przy dziedzinie Efraima od strony wschodniej ku stronie zachodniej: Reuben - dział jeden. 
Ezekiel 48:7,A przy dziedzinie Reubena od strony wschodniej ku stronie zachodniej: Jehuda - dział jeden. 
Ezekiel 48:8,"A przy dziedzinie Jehudy od strony wschodniej ku stronie zachodniej będzie ona dań, którą oddzielić macie na dwadzieścia pięć tysięcy łokci wszerz, a wzdłuż jako każdy z innych działów od strony wschodniej aż do strony zachodniej; i stanie świątynia wpośrodku niego. "
