Mishnah Location	Last Used Talmud Location	Mishnah Text
Arakhin 7:1	Arakhin 25a:7	אֵין מַקְדִּישִׁין לִפְנֵי הַיּוֹבֵל פָּחוֹת מִשְּׁתֵּי שָׁנִים. וְלֹא גוֹאֲלִין לְאַחַר הַיּוֹבֵל פָּחוֹת מִשָּׁנָה. אֵין מְחַשְּׁבִין חֳדָשִׁים לַהֶקְדֵּשׁ. אֲבָל הַהֶקְדֵּשׁ מְחַשֵּׁב חֳדָשִׁים. הַמַּקְדִּישׁ אֶת שָׂדֵהוּ בִשְׁעַת הַיּוֹבֵל, נוֹתֵן בְּזֶרַע חֹמֶר שְׂעֹרִים חֲמִשִּׁים שֶׁקֶל כָּסֶף. הָיוּ שָׁם נְקָעִים עֲמֻקִּים עֲשָׂרָה טְפָחִים אוֹ סְלָעִים גְּבוֹהִים עֲשָׂרָה טְפָחִים, אֵין נִמְדָּדִים עִמָּהּ. פָּחוֹת מִכָּאן, נִמְדָּדִים עִמָּהּ. הִקְדִּישָׁהּ שְׁתַּיִם אוֹ שָׁלשׁ שָׁנִים לִפְנֵי הַיּוֹבֵל, נוֹתֵן סֶלַע וּפֻנְדְיוֹן לְשָׁנָה. אִם אָמַר הֲרֵינִי נוֹתֵן דְּבַר שָׁנָה בְשָׁנָה, אֵין שׁוֹמְעִין לוֹ, אֶלָּא נוֹתֵן אֶת כֻּלּוֹ כְּאֶחָד: 

Arakhin 8:2	Arakhin 27a:17	אָמַר אֶחָד, הֲרֵי הִיא שֶׁלִּי בְעֶשֶׂר סְלָעִים, וְאֶחָד אוֹמֵר בְּעֶשְׂרִים, וְאֶחָד אוֹמֵר בִּשְׁלשִׁים, וְאֶחָד אוֹמֵר בְּאַרְבָּעִים, וְאֶחָד אוֹמֵר בַּחֲמִשִּׁים. חָזַר בּוֹ שֶׁל חֲמִשִּׁים, מְמַשְׁכְּנִין מִנְּכָסָיו עַד עָשֶׂר. חָזַר בּוֹ שֶׁל אַרְבָּעִים, מְמַשְׁכְּנִין מִנְּכָסָיו עַד עָשֶׂר. חָזַר בּוֹ שֶׁל שְׁלשִׁים, מְמַשְׁכְּנִין מִנְּכָסָיו עַד עָשֶׂר. חָזַר בּוֹ שֶׁל עֶשְׂרִים, מְמַשְׁכְּנִים מִנְּכָסָיו עַד עָשֶׂר. חָזַר בּוֹ שֶׁל עֶשֶׂר, מוֹכְרִים אוֹתָהּ בְּשָׁוְיָהּ וְנִפְרָעִים מִשֶּׁל עֶשֶׂר אֶת הַמּוֹתָר. הַבְּעָלִים אוֹמְרִים בְּעֶשְׂרִים, וְכָל אָדָם אוֹמְרִים בְּעֶשְׂרִים, הַבְּעָלִים קוֹדְמִים, מִפְּנֵי שֶׁהֵן מוֹסִיפִין חֹמֶשׁ: 

Arakhin 8:3	Arakhin 27b:3	אָמַר אֶחָד, הֲרֵי הִיא שֶׁלִּי בְעֶשְׂרִים וְאַחַת, הַבְּעָלִים נוֹתְנִים עֶשְׂרִים וְשֵׁשׁ. בְּעֶשְׂרִים וּשְׁתַּיִם, הַבְּעָלִים נוֹתְנִים עֶשְׂרִים וְשֶׁבַע. בְּעֶשְׂרִים וְשָׁלשׁ, הַבְּעָלִים נוֹתְנִים עֶשְׂרִים וּשְׁמֹנֶה. בְּעֶשְׂרִים וְאַרְבַּע, הַבְּעָלִים נוֹתְנִים תִּשְׁעָה וְעֶשְׂרִים. בַּחֲמִשָּׁה וְעֶשְׂרִים, הַבְּעָלִים נוֹתְנִים שְׁלֹשִׁים, שֶׁאֵין מוֹסִיפִין חֹמֶשׁ עַל עִלּוּיוֹ שֶׁל זֶה. אָמַר אֶחָד, הֲרֵי הִיא שֶׁלִּי בְּעֶשְׂרִים וָשֵׁשׁ, אִם רָצוּ הַבְּעָלִים לִתֵּן שְׁלֹשִׁים וְאֶחָד וְדִינָר, הַבְּעָלִים קוֹדְמִים. וְאִם לָאו, אוֹמְרִים, הִגִּיעָתְךָ: 

Arakhin 9:2	Arakhin 30a:8	מְכָרָהּ לָרִאשׁוֹן בְּמָנֶה, וּמָכַר הָרִאשׁוֹן לַשֵּׁנִי בְּמָאתַיִם, אֵינוֹ מְחַשֵּׁב אֶלָּא עִם הָרִאשׁוֹן, שֶׁנֶּאֱמַר, לָאִישׁ אֲשֶׁר מָכַר לוֹ. מְכָרָהּ לָרִאשׁוֹן בְּמָאתַיִם, וּמָכַר הָרִאשׁוֹן לַשֵּׁנִי בְּמָנֶה, אֵינוֹ מְחַשֵּׁב אֶלָּא עִם הָאַחֲרוֹן, שֶׁנֶּאֱמַר (שם), לָאִישׁ, לָאִישׁ אֲשֶׁר בְּתוֹכָהּ. לֹא יִמְכֹּר בְּרָחוֹק וְיִגְאֹל בְּקָרוֹב, בְּרָע וְיִגְאֹל בְּיָפֶה. לֹא יִלְוֶה וְיִגְאַל, וְלֹא יִגְאַל לַחֲצָאִים. וּבַהֶקְדֵּשׁ מֻתָּר בְּכֻלָּן. זֶה חֹמֶר בַּהֶדְיוֹט מִבַּהֶקְדֵּשׁ: 

Arakhin 9:3	Arakhin 31a:3	הַמּוֹכֵר בַּיִת בְּבָתֵּי עָרֵי חוֹמָה, הֲרֵי זֶה גוֹאֵל מִיָּד, וְגוֹאֵל כָּל שְׁנֵים עָשָׂר חֹדֶשׁ, הֲרֵי זֶה כְּמִין רִבִּית וְאֵינָהּ רִבִּית. מֵת הַמּוֹכֵר, יִגְאַל בְּנוֹ. מֵת הַלּוֹקֵחַ, יִגְאַל מִיַּד בְּנוֹ. אֵינוֹ מוֹנֶה לוֹ שָׁנָה אֶלָּא מִשָּׁעָה שֶׁמָּכַר לוֹ, שֶׁנֶּאֱמַר (שם), עַד מְלֹאת לוֹ שָׁנָה תְמִימָה. וּכְשֶׁהוּא אוֹמֵר תְּמִימָה, לְהָבִיא חֹדֶשׁ הָעִבּוּר. רַבִּי אוֹמֵר, יִתֵּן לוֹ שָׁנָה וְעִבּוּרָהּ: 

Arakhin 9:4	Arakhin 31a:4	הִגִּיעַ יוֹם שְׁנֵים עָשָׂר חֹדֶשׁ וְלֹא נִגְאַל, הָיָה חָלוּט לוֹ, אֶחָד הַלּוֹקֵחַ וְאֶחָד שֶׁנִּתַּן לוֹ מַתָּנָה, שֶׁנֶּאֱמַר לַצְּמִיתוּת. בָּרִאשׁוֹנָה הָיָה נִטְמָן יוֹם שְׁנֵים עָשָׂר חֹדֶשׁ, שֶׁיְּהֵא חָלוּט לוֹ. הִתְקִין הִלֵּל הַזָּקֵן, שֶׁיְּהֵא חוֹלֵשׁ אֶת מְעוֹתָיו בַּלִּשְׁכָּה, וִיהֵא שׁוֹבֵר אֶת הַדֶּלֶת וְנִכְנָס. אֵימָתַי שֶׁיִּרְצֶה הַלָּה, יָבֹא וְיִטֹּל אֶת מְעוֹתָיו: 

Arakhin 9:5	Arakhin 31b:18	כֹּל שֶׁהוּא לִפְנִים מִן הַחוֹמָה, הֲרֵי הוּא כְבָתֵּי עָרֵי חוֹמָה, חוּץ מִן הַשָּׂדוֹת. רַבִּי מֵאִיר אוֹמֵר, אַף הַשָּׂדוֹת. בַּיִת הַבָּנוּי בַּחוֹמָה, רַבִּי יְהוּדָה אוֹמֵר, אֵינוֹ כְבָתֵּי עָרֵי חוֹמָה. רַבִּי שִׁמְעוֹן אוֹמֵר, כֹּתֶל הַחִיצוֹן הִיא חוֹמָתוֹ: 

Arakhin 9:6	Arakhin 32a:5	עִיר שֶׁגַּגּוֹתֶיהָ חוֹמָתָהּ, וְשֶׁאֵינָהּ מֻקֶּפֶת חוֹמָה מִימוֹת יְהוֹשֻׁעַ בִּן נוּן, אֵינָהּ כְּבָתֵּי עָרֵי חוֹמָה. וְאֵלּוּ הֵן בָּתֵּי עָרֵי חוֹמָה, שָׁלשׁ חֲצֵרוֹת שֶׁל שְׁנֵי שְׁנֵי בָתִּים, מֻקָּפוֹת חוֹמָה מִימוֹת יְהוֹשֻׁעַ בִּן נוּן, כְּגוֹן קַצְּרָה הַיְשָׁנָה שֶׁל צִפּוֹרִים, וְחַקְרָה שֶׁל גּוּשׁ חָלָב, וְיוֹדְפַת הַיְשָׁנָה, וְגַמְלָא, וּגְדוֹד, וְחָדִיד, וְאוֹנוֹ, וִירוּשָׁלַיִם, וְכֵן כַּיּוֹצֵא בָהֶן: 

Temurah 1:2	Temurah 9a:14	מְמִירִין מִן הַבָּקָר עַל הַצֹּאן וּמִן הַצֹּאן עַל הַבָּקָר, מִן הַכְּבָשִׂים עַל הָעִזִּים וּמִן הָעִזִּים עַל הַכְּבָשִׂים, מִן הַזְּכָרִים עַל הַנְּקֵבוֹת וּמִן הַנְּקֵבוֹת עַל הַזְּכָרִים, מִן הַתְּמִימִים עַל בַּעֲלֵי מוּמִין וּמִבַּעֲלֵי מוּמִין עַל הַתְּמִימִים, שֶׁנֶּאֱמַר (שם), לֹא יַחֲלִיפֶנּוּ וְלֹא יָמִיר אֹתוֹ טוֹב בְּרָע אוֹ רַע בְּטוֹב. אֵיזֶהוּ טוֹב בְּרָע, בַּעֲלֵי מוּמִין שֶׁקָּדַם הֶקְדֵּשָׁן אֶת מוּמָם. מְמִירִים אֶחָד בִּשְׁנַיִם וּשְׁנַיִם בְּאֶחָד, אֶחָד בְּמֵאָה וּמֵאָה בְּאֶחָד. רַבִּי שִׁמְעוֹן אוֹמֵר, אֵין מְמִירִים אֶלָּא אֶחָד בְּאֶחָד, שֶׁנֶּאֱמַר (ויקרא כז), וְהָיָה הוּא וּתְמוּרָתוֹ, מַה הוּא מְיֻחָד, אַף תְּמוּרָתוֹ מְיֻחָדֶת: 

Temurah 3:2	Temurah 18b:10	וְלַד תּוֹדָה וּתְמוּרָתָהּ, וְלָדָן וּוְלַד וְלָדָן עַד סוֹף הָעוֹלָם, הֲרֵי אֵלּוּ כְתוֹדָה, וּבִלְבַד שֶׁאֵינָן טְעוּנִין לָחֶם. תְּמוּרַת עוֹלָה, וּוְלַד תְּמוּרָה, וְלָדָן וּוְלַד וְלָדָן עַד סוֹף הָעוֹלָם, הֲרֵי אֵלּוּ כְעוֹלָה, וּטְעוּנִין הֶפְשֵׁט וְנִתּוּחַ וְכָלִיל לָאִשִּׁים: 

Temurah 3:4	Temurah 20b:6	וַהֲלֹא אַף הַנְּדָבָה עוֹלָה הִיא. מַה בֵּין דִּבְרֵי רַבִּי אֶלְעָזָר לְדִבְרֵי חֲכָמִים. אֶלָּא, בִּזְמַן שֶׁהִיא בָאָה חוֹבָה, הוּא סוֹמֵךְ עָלֶיהָ וּמֵבִיא עָלֶיהָ נְסָכִין, וּנְסָכֶיהָ מִשֶּׁלּוֹ. וְאִם הָיָה כֹהֵן, עֲבוֹדָתָהּ וְעוֹרָהּ שֶׁלּוֹ. וּבִזְמַן שֶׁהִיא בָאָה נְדָבָה, אֵינוֹ סוֹמֵךְ עָלֶיהָ וְאֵינוֹ מֵבִיא עָלֶיהָ נְסָכִין, וּנְסָכֶיהָ מִשֶּׁל צִבּוּר. אַף עַל פִּי שֶׁהוּא כֹהֵן, עֲבוֹדָתָהּ וְעוֹרָהּ שֶׁל אַנְשֵׁי מִשְׁמָר: 

Temurah 5:1	Temurah 24b:2	כֵּיצַד מַעֲרִימִים עַל הַבְּכוֹר. מְבַכֶּרֶת שֶׁהָיְתָה מְעֻבֶּרֶת, אוֹמֵר, מַה שֶּׁבְּמֵעֶיהָ שֶׁל זוֹ, אִם זָכָר, עוֹלָה, יָלְדָה זָכָר, יִקְרַב עוֹלָה. וְאִם נְקֵבָה, זִבְחֵי שְׁלָמִים, יָלְדָה נְקֵבָה, תִּקְרַב שְׁלָמִים. אִם זָכָר עוֹלָה, אִם נְקֵבָה זִבְחֵי שְׁלָמִים, יָלְדָה זָכָר וּנְקֵבָה, הַזָּכָר יִקְרַב עוֹלָה, וְהַנְּקֵבָה תִּקְרַב שְׁלָמִים: 

Temurah 5:2	Temurah 25a:12	יָלְדָה שְׁנֵי זְכָרִים, אַחַד מֵהֶן יִקְרַב עוֹלָה, וְהַשֵּׁנִי יִמָּכֵר לְחַיָּבֵי עוֹלָה, וְדָמָיו חֻלִּין. יָלְדָה שְׁתֵּי נְקֵבוֹת, אַחַת מֵהֶן תִּקְרַב שְׁלָמִים, וְהַשְּׁנִיָּה תִּמָּכֵר לְחַיָּבֵי שְׁלָמִים, וְדָמֶיהָ חֻלִּין. יָלְדָה טֻמְטוּם וְאַנְדְּרוֹגִינוֹס, רַבָּן שִׁמְעוֹן בֶּן גַּמְלִיאֵל אוֹמֵר, אֵין קְדֻשָּׁה חָלָה עֲלֵיהֶן: 

Temurah 5:3	Temurah 25b:17	הָאוֹמֵר, וְלָדָהּ שֶׁל זוֹ עוֹלָה וְהִיא שְׁלָמִים, דְּבָרָיו קַיָּמִים. הִיא שְׁלָמִים וּוְלָדָהּ עוֹלָה, הֲרֵי זוֹ וְלַד שְׁלָמִים, דִּבְרֵי רַבִּי מֵאִיר. אָמַר רַבִּי יוֹסֵי, אִם לְכֵן נִתְכַּוֵּן מִתְּחִלָּה, הוֹאִיל וְאִי אֶפְשָׁר לִקְרוֹת שְׁנֵי שֵׁמוֹת כְּאַחַת, דְּבָרָיו קַיָּמִים. וְאִם מִשֶּׁאָמַר הֲרֵי זוֹ שְׁלָמִים, נִמְלַךְ וְאָמַר וְלָדָהּ עוֹלָה, הֲרֵי זוֹ וְלַד שְׁלָמִים: 

Temurah 5:4	Temurah 26b:6	הֲרֵי זוֹ תְמוּרַת עוֹלָה וּתְמוּרַת שְׁלָמִים, הֲרֵי זוֹ תְמוּרַת עוֹלָה, דִּבְרֵי רַבִּי מֵאִיר. אָמַר רַבִּי יוֹסֵי, אִם לְכֵן נִתְכַּוֵּן מִתְּחִלָּה, הוֹאִיל וְאִי אֶפְשָׁר לִקְרוֹת שְׁנֵי שֵׁמוֹת כְּאַחַת, דְּבָרָיו קַיָּמִין. וְאִם מִשֶּׁאָמַר תְּמוּרַת עוֹלָה, נִמְלַךְ וְאָמַר, תְּמוּרַת שְׁלָמִים, הֲרֵי זוֹ תְמוּרַת עוֹלָה: 

Temurah 5:5	Temurah 27b:14	הֲרֵי זוֹ תַחַת זוֹ, תְּמוּרַת זוֹ, חֲלוּפַת זוֹ, הֲרֵי זוֹ תְמוּרָה. זוֹ מְחֻלֶּלֶת עַל זוֹ, אֵינוֹ תְמוּרָה. וְאִם הָיָה הֶקְדֵּשׁ בַּעַל מוּם, יוֹצֵא לְחֻלִּין וְצָרִיךְ לַעֲשׂוֹת דָּמִים: 

Temurah 6:3	Temurah 30a:8	אֵיזֶה הוּא מְחִיר כֶּלֶב. הָאוֹמֵר לַחֲבֵרוֹ, הֵא לְךָ טָלֶה זֶה תַּחַת כֶּלֶב זֶה. וְכֵן שְׁנֵי שֻׁתָּפִין שֶׁחָלְקוּ, אֶחָד נָטַל עֲשָׂרָה, וְאֶחָד נָטַל תִּשְׁעָה וָכֶלֶב, שֶׁכְּנֶגֶד הַכֶּלֶב, אֲסוּרִים, שֶׁעִם הַכֶּלֶב, מֻתָּרִים. אֶתְנַן כֶּלֶב וּמְחִיר זוֹנָה, הֲרֵי אֵלּוּ מֻתָּרִים, שֶׁנֶּאֱמַר (דברים כג), שְׁנַיִם, וְלֹא אַרְבָּעָה. וַלְדוֹתֵיהֶן מֻתָּרִים, שֶׁנֶּאֱמַר (שם) הֵן, וְלֹא וַלְדוֹתֵיהֶן: 

Temurah 7:1	Temurah 31b:1	יֵשׁ בְּקָדְשֵׁי מִזְבֵּחַ מַה שֶׁאֵין בְּקָדְשֵׁי בֶדֶק הַבַּיִת. וְיֵשׁ בְּקָדְשֵׁי בֶדֶק הַבַּיִת מַה שֶּׁאֵין בְּקָדְשֵׁי מִזְבֵּחַ. שֶׁקָּדְשֵׁי מִזְבֵּחַ עוֹשִׂים תְּמוּרָה, וְחַיָּבִין עֲלֵיהֶם מִשּׁוּם פִּגּוּל, נוֹתָר, וְטָמֵא, וְלָדָן וַחֲלָבָן אָסוּר לְאַחַר פִּדְיוֹנָם, וְהַשׁוֹחֲטָם בַּחוּץ חַיָּב, וְאֵין נוֹתְנִין מֵהֶם לָאֻמָּנִים בִּשְׂכָרָן, מַה שֶּׁאֵין כֵּן בְּקָדְשֵׁי בֶדֶק הַבָּיִת: 

Temurah 7:5	Temurah 33b:17	וְאֵלּוּ הֵן הַנִּשְׂרָפִים. חָמֵץ בְּפֶסַח, יִשָּׂרֵף. וּתְרוּמָה טְמֵאָה, וְהָעָרְלָה, וְכִלְאֵי הַכֶּרֶם, אֶת שֶׁדַּרְכּוֹ לִשָּׂרֵף, יִשָּׂרֵף. וְאֶת שֶׁדַּרְכּוֹ לִקָּבֵר, יִקָּבֵר. וּמַדְלִיקִין בְּפַת וּבְשֶׁמֶן שֶׁל תְּרוּמָה: 

Keritot 1:6	Keritot 7b:26	הַמַּפֶּלֶת אוֹר לִשְׁמוֹנִים וְאֶחָד, בֵּית שַׁמַּאי פּוֹטְרִין מִן הַקָּרְבָּן, בֵּית הִלֵּל מְחַיְּבִים. אָמְרוּ בֵית הִלֵּל לְבֵית שַׁמַּאי, מַאי שְׁנָא אוֹר לִשְׁמוֹנִים וְאֶחָד מִיּוֹם שְׁמוֹנִים וְאֶחָד. אִם שָׁוֶה לוֹ לַטֻּמְאָה, לֹא יִשְׁוֶה לוֹ לַקָּרְבָּן. אָמְרוּ לָהֶם בֵּית שַׁמַּאי, לֹא, אִם אֲמַרְתֶּם בְּמַפֶּלֶת יוֹם שְׁמוֹנִים וְאֶחָד, שֶׁכֵּן יָצְאָה בְשָׁעָה שֶׁהִיא רְאוּיָה לְהָבִיא בָהּ קָרְבָּן, תֹּאמְרוּ בְמַפֶּלֶת אוֹר לִשְׁמוֹנִים וְאֶחָד, שֶׁלֹּא יָצְאָה בְשָׁעָה שֶׁהִיא רְאוּיָה לְהָבִיא בָהּ קָרְבָּן. אָמְרוּ לָהֶן בֵּית הִלֵּל, וַהֲרֵי הַמַּפֶּלֶת יוֹם שְׁמוֹנִים וְאֶחָד שֶׁחָל לִהְיוֹת בְּשַׁבָּת תּוֹכִיחַ, שֶׁלֹּא יָצְאָה בְשָׁעָה שֶׁהִיא רְאוּיָה לְהָבִיא בָהּ קָרְבָּן וְחַיֶּבֶת בַּקָּרְבָּן. אָמְרוּ לָהֶם בֵּית שַׁמַּאי, לֹא, אִם אֲמַרְתֶּם בְּמַפֶּלֶת יוֹם שְׁמוֹנִים וְאֶחָד שֶׁחָל לִהְיוֹת בְּשַׁבָּת, שֶׁאַף עַל פִּי שֶׁאֵינוֹ רָאוּי לְקָרְבַּן יָחִיד, רָאוּי לְקָרְבַּן צִבּוּר, תֹּאמְרוּ בְמַפֶּלֶת אוֹר לִשְׁמוֹנִים וְאֶחָד, שֶׁאֵין הַלַּיְלָה רָאוּי לֹא לְקָרְבַּן יָחִיד וְלֹא לְקָרְבַּן צִבּוּר. הַדָּמִים אֵינָן מוֹכִיחִין, שֶׁהַמַּפֶּלֶת בְּתוֹךְ מְלֹאת, דָּמֶיהָ טְמֵאִין, וּפְטוּרָה מִן הַקָּרְבָּן: 

Keritot 2:3	Keritot 9a:17	חֲמִשָּׁה מְבִיאִין קָרְבָּן אֶחָד עַל עֲבֵרוֹת הַרְבֵּה, וַחֲמִשָּׁה מְבִיאִים קָרְבָּן עוֹלֶה וְיוֹרֵד. אֵלּוּ מְבִיאִין קָרְבָּן אֶחָד עַל עֲבֵרוֹת הַרְבֵּה. הַבָּא עַל הַשִּׁפְחָה בִּיאוֹת הַרְבֵּה, וְנָזִיר שֶׁנִּטְמָא טֻמְאוֹת הַרְבֵּה, וְהַמְקַנֵּא לְאִשְׁתּוֹ עַל יְדֵי אֲנָשִׁים הַרְבֵּה, וּמְצֹרָע שֶׁנִּתְנַגַּע נְגָעִים הַרְבֵּה. הֵבִיא צִפֳּרָיו וְנִתְנַגַּע, לֹא עָלוּ לוֹ, עַד שֶׁיָּבִיא אֶת חַטָּאתוֹ. רַבִּי יְהוּדָה אוֹמֵר, עַד שֶׁיָּבִיא אֶת אֲשָׁמוֹ: 

Keritot 2:5	Keritot 9a:25	אֵיזוֹ הִיא שִׁפְחָה. כֹּל שֶׁחֶצְיָהּ שִׁפְחָה וְחֶצְיָהּ בַּת חוֹרִין, שֶׁנֶּאֱמַר (ויקרא יט), וְהָפְדֵּה לֹא נִפְדָּתָה, דִּבְרֵי רַבִּי עֲקִיבָא. רַבִּי יִשְׁמָעֵאל אוֹמֵר, זוֹ הִיא שִׁפְחָה וַדָּאִית. רַבִּי אֶלְעָזָר בֶּן עֲזַרְיָה אוֹמֵר, כָּל הָעֲרָיוֹת מְפֹרָשׁוֹת, וּמַה שִּׁיּוּר, אֵין לָנוּ אֶלָּא שֶׁחֶצְיָהּ שִׁפְחָה וְחֶצְיָהּ בַּת חוֹרִין: 

Keritot 3:6	Keritot 15a:6	הַבָּא עַל חֲמוֹתוֹ, חַיָּב עָלֶיהָ מִשּׁוּם חֲמוֹתוֹ וְכַלָּתוֹ וַאֲחוֹת אִשְׁתּוֹ וְאֵשֶׁת אָחִיו וְאֵשֶׁת אֲחִי אָבִיו וְאֵשֶׁת אִישׁ וְנִדָּה. וְכֵן הַבָּא עַל אֵם חֲמוֹתוֹ, וְעַל אֵם חָמִיו. רַבִּי יוֹחָנָן בֶּן נוּרִי אוֹמֵר, הַבָּא עַל חֲמוֹתוֹ, חַיָּב עָלֶיהָ מִשּׁוּם חֲמוֹתוֹ וְאֵם חֲמוֹתוֹ וְאֵם חָמִיו. אָמְרוּ לוֹ, שְׁלָשְׁתָּן שֵׁם אֶחָד הֵן: 

Keritot 3:8	Keritot 15b:10	וְעוֹד שְׁאָלָן רַבִּי עֲקִיבָא. אֵבָר הַמְדֻלְדָּל בִּבְהֵמָה, מַהוּ. אָמְרוּ לוֹ, לֹא שָׁמַעְנוּ. אֲבָל שָׁמַעְנוּ בְּאֵבָר הַמְדֻלְדָּל בְּאָדָם, שֶׁהוּא טָהוֹר. שֶׁכָּךְ הָיוּ מֻכֵּי שְׁחִין שֶׁבִּירוּשָׁלַיִם עוֹשִׂין, הוֹלֵךְ לוֹ עֶרֶב פֶּסַח אֵצֶל הָרוֹפֵא וְחוֹתְכוֹ עַד שֶׁהוּא מַנִּיחַ בּוֹ כִשְׂעֹרָה, וְתוֹחֲבוֹ בְסִירָה, וְהוּא נִמְשָׁךְ מִמֶּנּוּ, וְהַלָּה עוֹשֶׂה פִסְחוֹ, וְהָרוֹפֵא עוֹשֶׂה פִסְחוֹ. וְרוֹאִין אָנוּ שֶׁהַדְּבָרִים קַל וָחֹמֶר: 

Keritot 3:9	Keritot 16a:9	וְעוֹד שְׁאָלָן רַבִּי עֲקִיבָא. הַשּׁוֹחֵט חֲמִשָּׁה זְבָחִים בַּחוּץ בְּהֶעְלֵם אֶחָד, מַהוּ. חַיָּב אַחַת עַל כֻּלָּם, אוֹ אַחַת עַל כָּל אַחַת וְאֶחָת. אָמְרוּ לוֹ, לֹא שָׁמָעְנוּ. אָמַר רַבִּי יְהוֹשֻׁעַ, שָׁמַעְתִּי בְאוֹכֵל מִזֶּבַח אֶחָד בַּחֲמִשָּׁה תַמְחוּיִין בְּהֶעְלֵם אֶחָד, שֶׁהוּא חַיָּב עַל כָּל אֶחָד וְאֶחָד מִשּׁוּם מְעִילָה, וְרוֹאֶה אֲנִי שֶׁהַדְּבָרִים קַל וָחֹמֶר. אָמַר רַבִּי שִׁמְעוֹן, לֹא כָךְ שְׁאָלָן רַבִּי עֲקִיבָא. אֶלָּא, בְּאוֹכֵל נוֹתָר מֵחֲמִשָּׁה זְבָחִים בְּהֶעְלֵם אֶחָד, מַהוּ. חַיָּב אַחַת עַל כֻּלָּן, אוֹ אַחַת עַל כָּל אַחַת וְאֶחָת. אָמְרוּ לוֹ, לֹא שָׁמָעְנוּ. אָמַר רַבִּי יְהוֹשֻׁעַ, שָׁמַעְתִּי בְאוֹכֵל מִזֶּבַח אֶחָד בַּחֲמִשָּׁה תַמְחוּיִים בְּהֶעְלֵם אֶחָד, שֶׁהוּא חַיָּב עַל כָּל אַחַת וְאַחַת מִשּׁוּם מְעִילָה, וְרוֹאֶה אֲנִי שֶׁהַדְּבָרִים קַל וָחֹמֶר. אָמַר רַבִּי עֲקִיבָא, אִם הֲלָכָה, נְקַבֵּל. וְאִם לָדִין, יֵשׁ תְּשׁוּבָה. אָמַר לוֹ, הָשֵׁב. אָמַר לוֹ, לֹא, אִם אָמַרְתָּ בִמְעִילָה שֶׁעָשָׂה בָהּ אֶת הַמַּאֲכִיל כָּאוֹכֵל וְאֶת הַמְהַנֶּה כַּנֶּהֱנֶה, צֵרַף הַמְּעִילָה לִזְמָן מְרֻבֶּה, תֹּאמַר בְּנוֹתָר, שֶׁאֵין בּוֹ אַחַד מִכָּל אֵלּוּ: 
