Rashi Matches,Data
Rashi on Job 31:22:2,"4249@איוב לא,כב@קנה@פישטי""ל@pestel@עצם הזרוע@חסר בדפוסים. בחלק מכתבי-היד הלעז הוא רידונדי""ל redondel, שהוא בדרך כלל ""עצם הירך"", אבל יכול להתאים לכל עצם מעוגלת.$"
Rashi on Job 33:25:1,"4250@איוב לג,כה@רטפש@אישקוש""א@escose@מנוערת@חסר בכתבי-היד. צורת הנקבה כנראה בהשפעת המלה הצרפתית ""לבשר"" (charn ?).$"
Rashi on Job 34:37:1,"4251@איוב לד,לז@יספוק@דיבטר""א@debatra@יתפלמס@חסר בדפוסים.$"
Rashi on Job 36:8:1,"4252@איוב לו,ח@(חבלי)[חבלים]@קורדי""ש@@חבלים (לקשירה)@$"
Rashi on Job 37:4:1,"4253@איוב לז,ד@קול@אישלוידי""ש@esloides@ברקים@חסר בדפוסים. באחדים מכתבי-היד: פלנדור""ש plandurs (אותה משמעות).$"
Rashi on Job 37:4:4,"4254@איוב לז,ד@יעקבם@אישטלוני""ר@estaloner@לרדוף, להשמיד@חסר בדפוסים.$"
Rashi on Job 37:18:2,"4255@איוב לז,יח@ראי@מירידוי""ר@miredoir@ראי@חסר בדפוסים.$"
Rashi on Job 37:18:2,"4256@איוב לז,יח@מוצק@טרישייטי""ר@tresjeter@להתיך@$"
Rashi on Job 38:10:1,"4257@איוב לח,י@שברים@פושי""ץ@fosez@חפירות@חסר בדפוסים.$"
Rashi on Job 38:29:1,"4258@איוב לח,כט@כפר@גרישל""א@gresle@ברד@ר' אה""ל מס' 1613.$"
Rashi on Job 38:30:2,"4259@איוב לח,ל@יתלכדו@אישטרל""ש@?@@חסר בדפוסים. פענוחו של ברנדין אישטר""א לי""ש estre lis (""להיות חָלָק""), אינו מתקבל על הדעת וסביר הרבה יותר אישטר""א ליאי""ץ estre liez (להיות מאוגדים). אולם יש שי""ן סופית בכל הגרסאות. אולי אישטר""א לי""ש estre les (""להיות בצד"") במובן ""להיות כל חלק לצד חברו"" כלומר ""צפוף"".$"
Rashi on Job 39:18:1,"4260@איוב לט,יח@תמריא@אישוייר""ש@esweier@תסטה מהדרך, תחרוג מהקו, תפרוץ גדר@חסר בדפוסים.$"
Rashi on Job 40:17:3,"4261@איוב מ,יז@ישרגו@אינטרילציי""ר@entrelacier@לשלב, לשזור@חסר בדפוסים.$"
Rashi on Job 40:31:4,"4262@איוב מ,לא@צלצל@אמבורי""ץ@@?@חסר בכתבי-היד וקשה לפענוח. מצאתי רק השערה זו: אמברו""ץ ambruz (כמו lambris) כיסוי תקרה, ספין, אך אין זה מתאים לעניין.$"
Rashi on Job 40:32:3,"4263@איוב מ,לב@תוסף@ריקריישטר""ש@recreistras@תוסיף@חסר בכתבי-היד.$"
Rashi on Job 41:11:4,"4264@איוב מא,יא@יתמלטו@שונ""ט@אישקמוציי""ץ@sont eschamuciez@הם מוחבאים@חסר בכתבי-היד. אולי יש לתקן שירונ""ט seront ""יהיו"" מוחבאים.$"
Rashi on Job 42:11:2,"4265@איוב מב,יא@וינדו@קונפליינט""א@conpleinte@קינה@חסר בכתבי-היד.$"
Rashi on Song of Songs 1:8:2,"4266@שה""ש א,ח@(עקבי)[עקבים]@טרצי""ש@traces@עקבות@$"
Rashi on Song of Songs 1:9:3,"4267@שה""ש א,ט@(ססתי([ססה]@קיבלקיא""ה@chevalchie@קבוצת רוכבים@$"
Rashi on Song of Songs 1:9:3,"4268@שה""ש א,ט@דמיתיך@אדישמי""י@adesmei@השוויתי@$"
Rashi on Song of Songs 2:4:2,"4269@שה""ש ב,ד@(דגלו)[דגל]@אטריי""ט@atreit@משיכה, קסם@$"
Rashi on Song of Songs 2:7:7,"4270@שה""ש ב,ז@תעוררו@קלוניי""ר@chalongier@למחות, להתנגד@$"
Rashi on Song of Songs 2:14:4,"4271@שה""ש ב,יד@מדרגה@אישקילונ""ש@eschelons@חווקים (של סולם), מדרגות@כפי הנראה רש""י רואה במלה ""מדרגה"" שם קיבוצי, הכולל את כל מבנה המדרגות.$"
Rashi on Song of Songs 4:2:3,"4272@שה""ש ד,ב@מתאימות@אינטירי""ש@entires@שלמות@$"
Rashi on Song of Songs 4:3:2,"4273@שה""ש ד,ג@(מדברך)[מדבר]@פרלידי""ץ@parlediz@דיבור@$"
Rashi on Song of Songs 4:3:3,"4274@שה""ש ד,ג@(רקתך)[רקה]@פומיל""ש@pomels@בליטות הלחיים@כמה כתבי-יד גורסים פומייל""ש pomeils ואחד טנפל""ש (קרי: טינפלי""ש) tenples (""צדעיים"").$"
Rashi on Song of Songs 5:2:8,"4275@שה""ש ה,ב@(קוצותי)[קווצות]@פלוציל""ש@flocels@תלתלים@$"
Rashi on Song of Songs 5:7:2,"4276@שה""ש ה,ז@דה""מ פצעוני@נברידור""א@navredure@פציעה@חסר בדפוסים.$"
Rashi on Song of Songs 5:11:2,"4277@שה""ש ה,יא@תלתלים@פינדילויי""ש@pendelojes@תלתלים מתעופפים@$"
Rashi on Song of Songs 5:14:3,"4278@שה""ש ה,יד@עשת@משיץ@masiz@גושי, מקשה@רש""י מסביר כאילו ""עשת"" הוא תואר.$"
Rashi on Song of Songs 6:5:2,"4279@שה""ש ו,ה@הרהיבני@אסואיי""ר@asoajier@להרגיע, לגרום נחת@$"
Rashi on Song of Songs 7:5:2,"4280@שה""ש ז,ה@ברכות@קובידי""ש@covedes@דגירות@הפירוש המקובל הוא ""ברכות מים"". אבל רש""י מדבר על ""יונים"" (ולזה מתאימה הגרסה של כתב-יד אחד: קולובינש""א – קרי: קולונבינ""ש – colonbins (""בני יונה"").$"
Rashi on Song of Songs 7:6:5,"4281@שה""ש ז,ו@רהטים@קורנ""ץ@coranz@רצים@לפי רש""י ה""רהטים"" הם הגדילים התלויים בחגורה, שבהם סוגרים אותה.$"
Rashi on Song of Songs 7:10:3,"4282@שה""ש ז,י@דובב@פרומיי""ר@fromier@לשרוץ, לרחוש@ר' אה""ל מס' 1115.$"
Rashi on Song of Songs 8:6:3,"4283@שה""ש ח,ו@קנאה@אינפרינמינ""ט@enprenment@חרון-אף@חסר בכתבי-היד. ר' לעיל מס' 3217.$"
Rashi on Ruth 3:2:2,"4284@רות ג,ב@זרה@וני""ר@waner@לזרות@$"
Rashi on Lamentations 1:8:1,"4285@איכה א,ח@נידה@אישמובימינ""ט@esmovement@הנעה@במשמעות זו לא מצוי במקורות אחרים.$"
Rashi on Lamentations 1:8:3,"4286@איכה א,ח@נאנחה@שושפיר""א@sospira@נאנחה@$"
Rashi on Lamentations 1:8:3,"4287@איכה א,ח@נאנחה@שושפירוש""א@sospirose@שופעות אנחות@רש""י מראה את הניגוד בין הפועל בעבר לבין התואר (בלשונו: ""שם דבר""). אלא שהגרסה שלפנינו לא ברורה. לכאורה הכוונה היא ש""נאנחה"" לבד הוא פועל, אבל אחרי הכינוי ""היא"" הוא תואר. אך היה יותר מתקבל על הדעת לראות כאן פועל, ובפסוק כ""א להלן תואר.$"
Rashi on Lamentations 1:14:1,"4288@איכה א,יד@נשקד@פוינטורי""ד@pointured@נָקוּד@כלומר: כל הפשעים רשומים ביד הקב""ה.$"
Rashi on Lamentations 2:11:1,"4289@איכה ב,יא@חמרמרו@רגריזילירינ""ט@regrezilerent@התכווצו@$"
Rashi on Lamentations 2:11:2,"4290@איכה ב,יא@(בעטף)[העטף]@פשמי""ר@pasmer@להתעלף@$"
Rashi on Lamentations 2:14:1,"4291@איכה ב,יד@תפל@אפלשטרימינ""ט@aplastrement@כיסוי בטיח, טיוח@ירמיה, לפי פירוש זה, מוכיח את נביאי השקר על הרגעתם את העם בניגוד לאמת. ברנדין קורא aflestrimant = aflestriment (""כמישה"").$"
Rashi on Lamentations 2:14:3,"4292@איכה ב,יד@(שבותך)[שבות]@אנויישדור""א@enweisdure@שחיתות@חסר בדפוסים. רש""י מסביר ""שבותך"" מלשון ""שובב"".$"
Rashi on Lamentations 2:15:1,"4293@איכה ב,טו@שרקו@שיבלי""ר@sibler@לשרוק@$"
Rashi on Lamentations 2:18:1,"4294@איכה ב,יח@פוגת@טרישלימינ""ט@tresalement@היעלמות@כלומר ""אל תתני לך היעלמות"" מהצרות, אל תשכחי אותן.$"
Rashi on Lamentations 2:18:2,"4295@איכה ב,יח@(בת עינך)[בת עין]@פרוניל""א@prunele@אישון@$"
Rashi on Lamentations 2:19:2,"4296@איכה ב,יט@עטופים@פשמי""ץ@pasmez@מתעלפים@$"
Rashi on Lamentations 3:7:3,"4297@איכה ג,ז@(נחשתי)[נחשת]@פיריי""ש@ferjes@שרשראות ברזל, אזיקים@$"
Rashi on Lamentations 3:12:1,"4298@איכה ג,יב@מטרא@אשיניי""ל@aseneil@סימן, שלט@$"
Rashi on Lamentations 3:13:1,"4299@איכה ג,יג@(אשפתו)[אשפה]@קויבר""א@cuivre@תלי, אשפה (לחיצים)@בלי קשר עם המלה cuivre האחרת (""נחושת""), ואולי נעלמה מהשפה החדשה דווקא בגלל דמיון זה.$"
Rashi on Lamentations 3:16:3,"4300@איכה ג,טז@הכפישני@אדינטי""ר@adenter@להפיל אפיים ארצה@$"
Rashi on Lamentations 3:19:1,"4301@איכה ג,יט@(מרודי)[מרוד]@קונפליינ""ט@conpleint@צעקה, תלונה@$"
Rashi on Lamentations 3:53:2,"4302@איכה ג,נג@צמתו@אישטריינירינ""ט@estreinirent@לחצו, כבלו@קשה לקבוע את הצורה המדויקת של הלעז, כי יש הרבה גרסאות שונות. בחלק מהן קוראים אישטריינטור""א estreinture (""לחץ, כבילה"").$"
Rashi on Lamentations 4:8:2,"4303@איכה ד,ח@עצם@קולו""ר@color@צבע@הפירוש על ""עצם"" שייך לפסוק ז', ובטעות הועבר לפסוק ח'.$"
Rashi on Ecclesiastes 1:6:1,"4304@קהלת א,ו@רוח@טלינ""ט@talent@רצון@רש""י מסביר, שמדובר בשמש, בהמשך לפסוק הקודם; והיא הולכת וסובבת לפי רצונה.$"
Rashi on Ecclesiastes 1:14:1,"4305@קהלת א,יד@רוח@טלינ""ט@talent@רצון@$"
Rashi on Ecclesiastes 7:6:1,"4306@קהלת ז,ו@סירים@אישפיני""ש@espines@קוצים@$"
Rashi on Ecclesiastes 8:5:1,"4307@קהלת ח,ה@משפט@יושטיצ""א@justice@עונש@$"
Rashi on Ecclesiastes 9:11:1,"4308@קהלת ט,יא@ראה@וידנ""ט@wedant@בראות@גם כאן gerondif (ר' לעיל מס' 3209), אף-על-פי שמבנה המשפט, לפי פירוש זה, אינו נראה בבירור. אולי ""בראותי… [הגעתי למסקנה], כי עת ופגע…""$"
Rashi on Ecclesiastes 9:12:2,"4309@קהלת ט,יב@רעה@מלוייש""א@malweise@רעה@אולי רש""י רוצה לומר, שהמצודה מביאה פתאום אסון על החיה הנלכדת.$"
Rashi on Ecclesiastes 10:1:1,"4310@קהלת י,א@קצף@אישקומ""א@escume@קצף@$"
Rashi on Ecclesiastes 11:5:3,"4311@קהלת יא,ה@עצמים@אינקלושייד""א@enclosiede@סגורה@כתב-יד אחד גורס: אנקלו""ש=אינקלוש""א enclose, צורה יותר פשוטה.$"
Rashi on Ecclesiastes 12:2:4,"4312@קהלת יב,ב@כוכבים@פומיל""ש@pomels@בליטות הלחיים@זה הפירוש לפי המדרש. באשר לצורת המלה ר' לעיל מס' 4274. גם כאן יש גרסאות פומייל""ש pomeils.$"
Rashi on Ecclesiastes 12:3:3,"4313@קהלת יב,ג@דה""מ והתעותו@קרנפ""א@cranpe@עווית@בכמה כתבי-יד הוקדמה ללעז זה המלה גוט""א gote (""שיגרון""), ובאחד מהם, אך גם בדפוסים, התרגום המילולי של ""יתעוותו"": אינקרנפירונ""ט encranpiront.$"
Rashi on Ecclesiastes 12:5:4,"4314@קהלת יב,ה@קליבוסת@הנק""א@hanche@מותן@המלה המתורגמת אינה מן המקרא אלא מפירושו המדרשי.$"
Rashi on Ecclesiastes 12:5:7,"4315@קהלת יב,ה@ויסתבל@אי""ד איר""ט סורפיישיי""ץ@ed ert sorfeisiez@ויהיה עמוס עודף עומס@הפועל נגזר מהשם (fais) feis, ""משא, עומס"". יש גרסאות שונות, שבהן הפועל הוא פורפיישיי""ר porfeisier או טרישקריי""ר trescharjier, אך המובן דומה.$"
Rashi on Ecclesiastes 12:11:4,"4316@קהלת יב,יא@אספות@גרוש""א@grose@שמנה@רש""י מסביר, לפי דונש בן לברט, שמדובר בסוג מסמרים, בעלי ראש עבה, ואולי כך שם המסמר.$"
Rashi on Esther 3:13:1,"4317@אסתר ג,יג@נשלוח@אישטר""א טרמי""ש@estre tramis@להיות נמסרים@$"
Rashi on Esther 3:14:1,"4318@אסתר ג,יד@פתשגן@דישריינימינ""ט@disreinement@הרצאה@$"
Rashi on Esther 5:10:1,"4319@אסתר ה,י@ויתאפק@אישיריטינ""ט@e se retint@התאפק@$"
Rashi on Daniel 1:11:1,"4320@דניאל א,יא@מלצר@שינישק""ל@@ממונה על משק הבית@ר' אה""ל מס' 794. בדפוסים מופיע לעז שונה: מאיילרי""ב אל""ה, שחלקו הראשון הוא בלי ספק מיישטר""א meustre (""רב ממונה על"") והחלק השני אולי דאל""ה d’ale (""של לשכה"").$"
Rashi on Daniel 2:14:3,"4321@דניאל ב,יד@רב טבחיא@אישטול""ט@estolt@אימתן, מטיל אימה@יש שלוש מלים estolt: א) ""טיפש"" מלטינית stultus; ב)""שהוסר"" (ex-tollere); ג)גאה, פראי (מגרמנית stolz). קשרתי את תרגומי לאפשרות השלישית. אך אין זו אלא השערה. חסר בדפוסים. הממצא במילונים אינו ברור כל צרכו.$"
Rashi on Daniel 2:40:3,"4322@דניאל ב,מ@חשל@אטינביש""ט@atenvist@מֵדֵק, מרדד@חסר בדפוסים.$"
Rashi on Daniel 3:5:1,"4323@דניאל ג,ה@דה""מ משרוקיתא@שיבלי""ר@sibler@לשרוק@חסר בדפוסים.$"
Rashi on Daniel 3:27:5,"4324@דניאל ג,כז@התחרך@ברושלי""ר@brusler@להישרף@חסר בדפוסים.$"
Rashi on Daniel 4:24:6,"4325@דניאל ד,כד@ארכה@רישפי""ט@respit@ארכה, דחייה@חסר בדפוסים.$"
Rashi on Daniel 5:7:3,"4326@דניאל ה,ז@כתבה@אישקריטור""א@escriture@כתיבה@חסר בדפוסים.$"
Rashi on Daniel 7:15:1,"4327@דניאל ז,טו@אתכרית@פו""ד אישקיבי""ד@fud escheved@התעמק, התבלבל@חסר בדפוסים.$"
Rashi on Daniel 8:18:1,"4328@דניאל ח,יח@נרדמתי@אינטומי""ץ@entomiz@נהייתי המום@חסר בדפוסים. הצורה היא בעייתית בגלל הצד""י הסופית. הייתה מתקבלת על הדעת סיומת s ולא z, אולם כל כתבי-היד גורסים את הצד""י.$"
Rashi on Daniel 9:5:1,"4329@דניאל ט,ה@סור@טולנ""ט@tolant@בהסירנו (על-ידי זה שהסרנו)@$"
Rashi on Daniel 9:25:5,"4330@דניאל ט,כה@חרוץ@פושי""ר@fosed@חפירה@בדפוסים לעז שונה: קאב""ה (צ""ל קב""א cave ( באותה משמעות.$"
Rashi on Daniel 10:8:2,"4331@דניאל י,ח@עצרתי@ריטיני""ר@retenir@להחזיק, לעכב@חסר בדפוסים.$"
Rashi on Daniel 10:9:1,"4332@דניאל י,ט@נרדם@אינטומיץ@entomiz@המום@חסר בדפוסים. ר' לעיל מס' 4328, אלא שכאן יש באחד מכתבי-היד שי""ן סופית.$"
Rashi on Daniel 10:11:4,"4333@דניאל י,יא@מרעיד@טרינבלי""ר@trenbler@לרעוד@חסר בדפוסים. בכמה כתבי-יד טרינבלנ""ט trenblant (""רועד"").$"
Rashi on Daniel 10:16:1,"4334@דניאל י,טז@(צירי)[ציר]@קרדוני""ל@chardonel@ציר (של דלת וכדומה)@חסר בדפוסים. באה""ל מס' 2348 יש צורה שונה במקצת chrdenel.$"
Rashi on Ezra 1:1:3,"4335@עזרא א,א@רוח@טלינ""ט@talent@רצון@חסר בדפוסים.$"
Rashi on Ezra 4:22:1,"4336@עזרא ד,כב@דה""מ שלו@דישטורבי""ר@destorber@לשבש@$"
Rashi on Ezra 5:8:4,"4337@עזרא ה,ח@גלל@מרבר""א@marbre@שיש@$"
Rashi on Ezra 5:8:8,"4338@עזרא ה,ח@אספרנא@אישפלייטושמינ""ט@espleitosment@בזריזות@הלעז בדפוסים מקוטע ומשובש.$"
Rashi on Ezra 6:4:1,"4339@עזרא ו,ד@גלל@מרבר""א@marbre@שיש@$"
Rashi on Ezra 6:8:4,"4340@עזרא ו,ח@אספרנא@אישפלייטושמינ""ט@espleitosment@בזריזות@$"
Rashi on Ezra 6:9:4,"4341@עזרא ו,ט@לא שלו@שנ""ץ דישטורבי""ר@sanz destorber@בלי לשבש@$"
Rashi on Ezra 7:26:4,"4342@עזרא ז,כו@לשרשי@דישרציני""ר@desraciner@לשרש@$"
Rashi on Nehemiah 3:3:4,"4343@נחמיה ג,ג@מנעוליו@שי""ש וירול""ץ@ses werolz@בריחיו@$"
Rashi on Nehemiah 3:9:1,"4344@נחמיה ג,ט@פלך@דויילמי""ש@dujelmes@דוכסות@חסר בדפוסים. צורת הרבים מפתיעה. באחד מכתבי-היד: ריילמ""ש, שיכול להיות סתם טעות סופר, אבל גם אפשר לקרוא ריילמ""א reelme (""מלכות"").$"
