Rashi Matches,Data
Rashi on Avodah Zarah 28b:5:1,"1829 עבודה זרה כח: <b>חיפושתא</b><br> [] <b>חיפושית (בסלאווית)</b><br><small>יד מאוחרת הוסיפה בדפוסים ""בלשון כנען קרוקי""ס"" (דפוס סונצינו: קרקו""ס). ברוסית של היום קוראים לחיפושית kapa?y3?k’b (קאראפוזיק), ואולי יש קשר עם הלעז, או שהגרסה משובשת וצריך לקרוא קו""ק chue (kyk? ז'וק).$</small>"
Rashi on Avodah Zarah 28b:5:2,"1830 עבודה זרה כח: <b>גמלניתא</b><br>הניטו""ן haneton <b>שחרורית (מין חיפושית)</b><br><small>$</small>"
Rashi on Avodah Zarah 28b:1:5,"1831 עבודה זרה כח: <b>ברקא</b><br>ליצ""א lice <b>ניר</b><br><small>ראה לעיל מס' 272.$</small>"
Rashi on Avodah Zarah 28b:7:1,"1832 עבודה זרה כח: <b>נדא</b><br>פויליי""ד [foillied] foilied <b>צבוע בצבע מסוים (סגול?)</b><br><small>ראה לעיל מס' 1263: fueil, שממנו נגזר foilied. לפי זה יש להוסיף אצל בלונדהיים: ""teint avec une teinture…"".$</small>"
Rashi on Avodah Zarah 28b:7:4,"1833 עבודה זרה כח: <b>מלחא גללניתא</b><br>שי""ל יימ""א sel jeme [sel geme] <b>מלח הסלע (כגון מלח סדומית)</b><br><small>$</small>"
Rashi on Avodah Zarah.28b.9.1,"1834 עבודה זרה כח: <b>(ש)מרדה</b><br>אישפוינטי""ש espointes <b>כאבים נוקבים</b><br><small>חסר בדפוסים. בלונדהיים כתב את התרגום בסימן שאלה, כפי הנראה מפני שמצפים כאן לפועל, ולא לשם עצם. ואולי מותר לקרוא (דווקא בכתב-היד נגרסה אישפוניי""ט) אישפוינ""ט espoint, כלומר ""נוקב"" (כשמדובר בכאב).$</small>"
Rashi on Avodah Zarah 28b:11:3,"1835 עבודה זרה כח: <b>קדחא</b><br>אישקלפי""ר eschalfer <b>להתחמם, ללקות בדלקת</b><br><small>$</small>"
Rashi on Avodah Zarah 28b:12:2,"1836 עבודה זרה כח: <b>רירא</b><br>קציד""א chacide <b>ליחת העיניים</b><br><small>$</small>"
Rashi on Avodah Zarah 28b:12:3,"1837 עבודה זרה כח: <b>דיצא</b><br>אישפוינטי""ש espointes <b>כאבים נוקבים</b><br><small>ראה לעיל מס' 1834.$</small>"
Rashi on Avodah Zarah.28b.12.3,"1838 עבודה זרה כח: <b>דמא</b><br>שנקטירו""ד [sancterud’] sancterud <b>רווי-דם</b><br><small>ראה לעיל מס' 682. איננו ברש""י שלנו, שאינו מפרש בכלל את המלה ""דמא"", אלא רי""ף מצטט את הפסקה הזאת במסכת שבת, פרק י""ד, ושם יש פירוש רש""י על ""דמא"" עם הלעז.$</small>"
Rashi on Avodah Zarah 28b:13:1,"1839 עבודה זרה כח: <b>סימטא</b><br>קלו""ג clog <b>מורסה</b><br><small>גם כאן קוראים בכתב-היד את המלה הפרובנסאלית פלורונ""ק floronc (ר' לעיל מס' 276).$</small>"
Rashi on Avodah Zarah.28b.13.6,"1840 עבודה זרה כח: <b>דה""מ חמימי לסילוא</b><br>אישטוב""א estuve <b>אמבטיה</b><br><small>איננו בדפוסים.  בכתב-היד היחיד כתוב: ""…שמחמם כל גופו, כעין אשטוב""א"".$</small>"
Rashi on Avodah Zarah 29a:4:1,"1841 עבודה זרה כט. <b>איסתומכא דליבא</b><br>ליול""א leule <b>ענבל (שבגרון)</b><br><small>כך פירושו של בלונדהיים. וקשה לקבלו, כי אין דברי רש""י מתפרשים אלא לאיבר שבתוך הגוף ""כנגד הלב"", וגם הקשר של גרסת כתב-היד ליבול""א ושל הדפוסים ניבל""א עם הצרפתית luette (כלומר l’uette, מלטינית מאוחרת uvitta, ""הענב הקטן"") מפוקפק. לי נראה, שיש לחפש בכיוון היוונית pleura (צרפתית plevra, הקרום שמסביב לריאות) או בכיוון nombril (בגרמנית Nabel, טבור). המעבר מלמ""ד לנו""ן יכול להסתבר בהשמטת היידוע le ובצירוף היידוע un לפני המלה המתחילה בתנועה.$</small>"
Rashi on Avodah Zarah.29a.4.2,"1842 עבודה זרה כט. <b>דה""מ כמונא ברייא</b><br>איגרו""ם [aigrum] egrum <b>חמיצות</b><br><small>ראה לעיל מס' 522. הגרסה שבדפוסים ""כעין כף אגרוף"" היא שיבוש במקום ""כמון מלא אגרו""ם"" שבכתב-היד.$</small>"
Rashi on Avodah Zarah 29a:4:3,"1843 עבודה זרה כט. <b>ניניא</b><br>מינט""א mente <b>נענה</b><br><small>$</small>"
Rashi on Avodah Zarah 29a:4:4,"1844 עבודה זרה כט. <b>אגדנא</b><br>מרובי""א marubie [marrubie] <b>מרוביון (מין צמח)</b><br><small>ראה לעיל מס' 626.$</small>"
Rashi on Avodah Zarah 29a:4:5,"1845 עבודה זרה כט. <b>ציתרי</b><br>שדריא""ה sadree <b>צתרה (צמח)</b><br><small>ראה לעיל מס' 434.$</small>"
Rashi on Avodah Zarah 29a:7:1,"1846 עבודה זרה כט. <b>סיסין</b><br>פוליו""ל poliol <b>סוג של נענה</b><br><small>$</small>"
Rashi on Avodah Zarah 29a:7:3,"1847 עבודה זרה כט. <b>יותרת הכבד</b><br>איברי""ש ebres <b>סרעפת</b><br><small>ראה להלן מס' 2084.$</small>"
Rashi on Avodah Zarah 29a:9:1,"1848 עבודה זרה כט. <b>מראה</b><br>מירידוי""ר miredoir <b>ראי</b><br><small>$</small>"
Rashi on Avodah Zarah 29b:6:3,"1849 עבודה זרה כט: <b>שורף</b><br>הומי""ר humer <b>לגמוא (לבלוע מתוך שאיפה)</b><br><small>ראה לעיל מס' 92.$</small>"
Rashi on Avodah Zarah 30a:2:1,"1850 עבודה זרה ל. <b>אלונתית</b><br>פוישו""ן poison <b>שיקוי</b><br><small>ראה לעיל מס' 61.$</small>"
Rashi on Avodah Zarah 30a:9:2,"1851 עבודה זרה ל. <b>כובא</b><br>קוב""א cuve <b>גיגית, מיכל גדול ועגול</b><br><small>ברור, שרש""י רצה להצביע על הדמיון בין המלה הארמית לצרפתית.$</small>"
Rashi on Avodah Zarah 30a:15:7,"1852 עבודה זרה ל. <b>אפסינתין</b><br>אלוישנ""א aloisne <b>לענה</b><br><small>ר' בלונדהיים ב' (ע' 80-78).$</small>"
Rashi on Avodah Zarah 30b:2:2,"1853 עבודה זרה ל: <b>שחלים</b><br>קרישו""ן [cresson] creson <b>שחליים</b><br><small>$</small>"
Rashi on Avodah Zarah 30b:3:1,"1854 עבודה זרה ל: <b>נסיובי דחלבא</b><br>מישג""א [mesgue] mesge <b>מי-גבינה, נסיוב החלב</b><br><small>$</small>"
Rashi on Avodah Zarah 30b:3:2,"1855 עבודה זרה ל: <b>ניקורי</b><br>פיקידור""א pikedure <b>הכשה</b><br><small>חסר בדפוסים. מאחר שיש רק כתב-יד אחד, מותר לשער, שאולי אין כאן אלא שיבוש קל של ביקידור""א bechedure, שהוראתו שווה (ר' לעיל מס' 1383 ובפרט מס' 1766, שם רוב המקורות גורסים דווקא פיקידור""א או כדומה).$</small>"
Rashi on Avodah Zarah 30b:7:1,"1856 עבודה זרה ל: <b>אבטיח</b><br>בודיק""א bodeke <b>אבטיח</b><br><small>ראה לעיל מס' 1369. בדפוסים: מלו""ן [צ""ל: מילון] melon (בעברית של היום: מלון; המלה קשורה עם מלפפון שבלשון המשנה, שאינו המלפפון שלנו, אלא מלון). בלונדהיים מניח, שגרסת הדפוסים הושפעה מהאיטלקית. בכתב-היד היחיד, שיש בידנו, קוראים: אלבודיק""א, והוא albodeca שבפרובנסאלית (עם סימן היידוע של הערבית).$</small>"
Rashi on Avodah Zarah 30b:9:2,"1857 עבודה זרה ל: <b>רומני דאפי</b><br>פומיל""ש pomels <b>בליטות הלחיים</b><br><small>$</small>"
Rashi on Avodah Zarah 32a:6:1,"1858 עבודה זרה לב. <b>שטיחין</b><br>בשטיל""ש bastels <b>אוכפים</b><br><small>מדובר בחתיכות עור, עשויות מנוד שנקרע, ומניחים אותן על גב החמור כדי לרכב עליו. הקרבה עם המשמעות של ""שטיח"" בעברית של ימינו ברורה.$</small>"
Rashi on Avodah Zarah 32a:11:3,"1859 עבודה זרה לב. <b>גלדי</b><br>קרושט""א croste <b>גלד (בעור, אחרי פצע)</b><br><small>המלה העברית היא ""קורט"", וייתכן, שכוונת רש""י להצביע על הדמיון בין ""קורט"" לקרושט""א (שבו ה – s כבר לא הייתה נשמעת או כמעט שלא).$</small>"
Rashi on Avodah Zarah 33b:6:2,"1860 עבודה זרה לג: <b>צריף</b><br>אלו""ם alum <b>צָריף</b><br><small>ראה לעיל מס' 185.$</small>"
Rashi on Avodah Zarah 33b:6:2,"1861 עבודה זרה לג: <b>צריף</b><br>בייס""א beize <b>צָריף (בגרמנית)</b><br><small>המלה מופיעה בשלושה מקומות בפירוש רש""י על התלמוד, ושם בסך-הכול בשבעה מקורות באות סמ""ך, בשישה (כולם במקומנו בעבודה זרה) באות שי""ן, ובאחד באות צד""י. הכתיב בצד""י, הנראה לנו הסביר ביותר, אין לו עדות מספיקה. באשר לסמ""ך, שרש""י אינו משתמש בה בלעזים הצרפתיים, אולי הוא נוהג אחרת בקשר לגרמנית.$</small>"
Rashi on Avodah Zarah 33b:8:1,"1862 עבודה זרה לג: <b>שחימי</b><br>רוש""א [rosse] rose <b>(קרקע) אדומה</b><br><small>$</small>"
Rashi on Avodah Zarah 33b:11:1,"1863 עבודה זרה לג: <b>קוניא</b><br>פלומי""ר plomer <b>לכסות, למשוח בעופרת</b><br><small>ראה לעיל מס' 606.$</small>"
Rashi on Avodah Zarah 34b:1:1,"1864 עבודה זרה לד: <b>אבטא</b><br>בוט""ץ botz <b>נוד, קנקן</b><br><small>בלונדהיים ציין לעז זה בסימן שאלה, ומניח, שהוא אולי פורבנסאלי. יש לפנינו רק מקור אחד, דפוס סונצינו, ושָם בוטי""ן. לעניות דעתי אפשר לגרוס בו""ט bot או בוט""א bote באותה הוראה בצרפתית של ימי-הביניים, או אולי בוטי""ן botin (הקטנה של bot – אשר ממנה נגזר המונח של ימינו bouteille ""בקבוק"").$</small>"
Rashi on Avodah Zarah 34b:4:1,"1865 עבודה זרה לד: <b>נמילא</b><br>פור""ט port <b>נמל</b><br><small>$</small>"
Rashi on Avodah Zarah 35a:8:2,"1866 עבודה זרה לה. <b>מפקפקין</b><br>פוריי""ר forjier <b>לנבור</b><br><small>ראה לעיל מס' 1394.$</small>"
Rashi on Avodah Zarah 35a:11:1,"1867 עבודה זרה לה. <b>נסיובי דחלבא</b><br>מישג""א [mesgue] mesge <b>מי-גבינה, נסיוב החלב</b><br><small>$</small>"
Rashi on Avodah Zarah.35b.10.7,"1868 עבודה זרה לה. <b>חלתית</b><br>לזר""א lazre <b>חלתית</b><br><small>ראה לעיל מס' 465.$</small>"
Rashi on Avodah Zarah 35b:13:2,"1869 עבודה זרה לה: <b>נסיובי</b><br>מישג""א [mesgue] mesge <b>מי-גבינה, נסיוב החלב</b><br><small>$</small>"
Rashi on Avodah Zarah 36b:2:1,"1870 עבודה זרה לו: <b>עריסה</b><br>ברי""ץ brez  <b>עריסה</b><br><small>$</small>"
Rashi on Avodah Zarah 38a:3:2,"1871 עבודה זרה לח. <b>ארדי</b><br>בוליי""ץ boleiz <b>פטריות</b><br><small>ראה לעיל מס' 371.$</small>"
Rashi on Avodah Zarah 38a:9:1,"1872 עבודה זרה לח. <b>סיכתא</b><br>קיביל""א [cheville] chevile <b>יתד, וו, זיז</b><br><small>$</small>"
Rashi on Avodah Zarah 38b:9:2,"1873 עבודה זרה לח: <b>שבלילתא</b><br>פינוגר""י fenogre <b>חילבה (גרגרנית יוונית, צמח המשמש לתבלין)</b><br><small>$</small>"
Rashi on Avodah Zarah 38b:9:5,"1874 עבודה זרה לח: <b>גרגישתא</b><br>ארזיל""א [arzille] arzile <b>חומר, טין</b><br><small>ראה לעיל מס' 311.$</small>"
Rashi on Avodah Zarah 39a:5:1,"1875 עבודה זרה לט. <b>רדיפי</b><br>רבדי""ש rabdes <b>(מים) סוערים</b><br><small>ר' מילונו של לוי (מס' 704).$</small>"
Rashi on Avodah Zarah 39a:9:3,"1876 עבודה זרה לט. <b>צלופתא</b><br>אנגיל""א [anguille] angile <b>צלופח (דג טמא)</b><br><small>ר' בלונדהיים ב' (ע' 95).$</small>"
Rashi on Avodah Zarah.39b.8.2,"1877 עבודה זרה לט: <b>מלח סלקונדרית</b><br>שלמויר""א מי-מלח (של שימורים) <b>salmuire</b><br><small>חסר בדפוסים. ומצוי בכתבי-היד בסוף הפירוש דה""מ ""אוכלין אותה"" (ראה לעיל מס' 30).$</small>"
Rashi on Avodah Zarah 39b:12:4,"1878 עבודה זרה לט: <b>מגולגלין</b><br>מול""ש mols <b>רכים (מרוככים מרוב שרייה בשמנם)</b><br><small>$</small>"
Rashi on Avodah Zarah 40a:13:3,"1879 עבודה זרה מ. <b>כד</b><br>פלט""א plate <b>שטוחה</b><br><small>הסיומת אל""ף של צורת הנקבה קיימת בכל הגרסאות. אולי כתב רש""י כך מפני שבצרפתית המלה ""ראש"" (teste) לשון נקבה היא.$</small>"
Rashi on Avodah Zarah 40a:13:4,"1880 עבודה זרה מ. <b>חלבון</b><br>אלבו""ם album <b>חלבון (הביצה)</b><br><small>אפשר גם (ואולי מוטב) לגרוס אלבו""ן album (ר' בלונדהיים ב', ע' 74-72).$</small>"
Rashi on Avodah Zarah 40a:13:5,"1881 עבודה זרה מ. <b>חלמון</b><br>מויו""ל moiol <b>חלמון (הביצה)</b><br><small>הוראת המלה הצרפתית: ""תווך"" (השווה בצרפתית ךשל היום moyeu, טבור של גלגל), ולפי הסבר התלמוד היא מתאימה רק לביצה טהורה!$</small>"
Rashi on Avodah Zarah 40a:13:6,"1882 עבודה זרה מ. <b>צב</b><br>בוטירי""ל boterel <b>קרפדה קטנה</b><br><small>ברש""י על מסכת נידה (להלן מס' 2438) ועל ויקרא, י""א, כ""ט יש שם אחר לקרפדה: פרוי""ט froit. כפי הנראה מדובר בשני מיני קרפדות. הגרסה שבדפוסים כוכורי""ל מושפעת מהאיטלקית coccodrillo (תנין).$</small>"
Rashi on Avodah Zarah 40b:2:2,"1883 עבודה זרה מ: <b>שילפוחא</b><br>וישיא""ה [vessie] wesie <b>שלפוחית</b><br><small>$</small>"
Rashi on Avodah Zarah 40b:5:1,"1884 עבודה זרה מ: <b>(ד)רפי טובא</b><br>מול""ש mols <b>רכים (מרוככים מרוב שרייה בשמנם)</b><br><small>$</small>"
Rashi on Avodah Zarah 40b:7:2,"1885 עבודה זרה מ: <b>הפתק</b><br>פיל""א pile <b>עֲרֵמָה</b><br><small>$</small>"
Rashi on Avodah Zarah 40b:12:2,"1886 עבודה זרה מ: <b>כדור</b><br>פילוט""א pelote <b>כדור</b><br><small>ראה לעיל מס' 302.$</small>"
Rashi on Avodah Zarah 47a:15:2,"1887 עבודה זרה מז. <b>חלילין</b><br>ילימיל""ש jalemels <b>חליליות</b><br><small>ר' מילונו של לוי (מס' 516).$</small>"
Rashi on Avodah Zarah 47a:15:3,"1888 עבודה זרה מז. <b>פארות</b><br>קורדי""ש cordes <b>מיתרים (של כלי נגינה)</b><br><small>$</small>"
Rashi on Avodah Zarah 48b:11:3,"1889 עבודה זרה מח: <b>חזירין</b><br>לייטוג""א [laitugue] laituge <b>חסה</b><br><small>ראה לעיל מס' 624.$</small>"
Rashi on Avodah Zarah 49b:3:1,"1890 עבודה זרה מט: <b>כרכור</b><br>רייו""ל [raiol] reiol <b>כרכר</b><br><small>ראה לעיל מס' 287.$</small>"
