Index Title,Bader-Jewishspritualheroes-Vol3.
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.6","It is said that Rava was blessed with riches. He had fields and vineyards which he hired out to tenants. He also engaged in trade and owned ships. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) בבא בתרא קנ""ג א׳.</span></i> Because of his riches he was able to keep the whole population of Mechoza under his control. And being blessed with wisdom also he was accorded the greatest respect by everybody. Therefore he would say concerning himself that ""I requested the Almighty to give me the wisdom of Rav Huna and the riches of Rav Chisda and He gave them to me. There is only one good thing which I have not been granted. I prayed the Lord to grant me the modesty of Rabah bar Rav Huna and I did not receive it."" <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) מועד קטן כ""ח א׳.</span></i> But it may be said with certainty that what Rava says about his modesty is not true. Some of his sayings prove that he could compare with the greatest of the prominent modest men. Only through modesty could a person in Rava's place have the insight that ""When a man does not insist upon the dignity of his rank, God pardons his sins."" <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) יומא כ""ג א׳.</span></i> And in speaking of learning Rava said that ""the Torah was not given to angels."" <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) ברכות כ""ה ב׳.</span></i> Once too he mentioned the verse ""it is not in Heaven"" referring to the Torah, and he said that Torah cannot be grasped by those who are as proud in their opinions as the height of Heaven. <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) ערובין נ""ה א׳.</span></i> At the end of his prayer every day, Rava would say: ""Before I was born I did not deserve to be born, and now that I am born I am as though I had never been born. Dust am I in my life and how much more so after my death."" <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) ברכות י""ז א׳, יומא פ""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.7","It was characteristic of Rava also that he loved truth and hated flattery fearfully. <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) כתובות ק""ה ב׳.</span></i> Therefore he said; ""A scholar who is otherwise when alone than he appears in company cannot be considered a scholar."" <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) יומא ע""ב ב׳.</span></i> Rava did much to increase the honor of the Torah and scholars flocked around him in thousands. He asked, however, that they should not come to him in the months of Nisan and Tishri, for in Nisan the harvest was gathered in from the fields, and in Tishri the grapes were trodden in the winepress, because in these two months people prepared their livelihood for the rest of the year. <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) ברכות ל""ה ב׳.</span></i> <sup>*)</sup><i class=""footnote"">*) These are not the same as the ""Lecture months,"" Elul and Adar, when the scholars did gather to study the laws of the oncoming holidays.</i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.8","Rava had his school in Mechoza. It seems that he was born there and his father, Rav Joseph bar Chama, had his own school there in the days of Rabah bar Avuha, after Papa bar Netzer destroyed Nehardea and the scholars had to flee. Mechoza was a large city in which the Jews were a majority of the population. Most of the people were merchants. <sup>11)</sup><i class=""footnote""><span dir=""rtl"">11) גטין ו׳ א׳.</span></i> Some were very wealthy. <sup>12)</sup><i class=""footnote""><span dir=""rtl"">12) בבא קמא קי""ט א׳.</span></i> The happy situation of the Jews in Mechoza caused many pagans to be converted. <sup>13)</sup><i class=""footnote""><span dir=""rtl"">13) קדושין ע""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.9","Nevertheless there were poor people in Mechoza, as we may see by the fact that when Rafram bar Papa spoke in praise of Rav Huna saying that when he broke fast he would have his gates and doors opened to every needy person to come and eat with him, Rava replied: ""All this could be imitated here except the part of breaking fast with bread for we have here too many poor people who would be glad to come if they were invited. <sup>14)</sup><i class=""footnote""><span dir=""rtl"">14) תענית כ׳ ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.10","Rava founded a center of Jewish learning in this town which competed successfully with the academy in Pumbeditha. In a city of such a mixed population it is easily understood that the head of the academy needed a large degree of tolerance towards the various elements. It is remarkable therefore that Rava instructed his children not to marry converts. <sup>15)</sup><i class=""footnote""><span dir=""rtl"">15) ברכות ה׳ ב׳.</span></i> This might make us think that Rava was very careful never to come in contact with pagans. Yet he once sent a certain pagan named Bar-Shishach a present, or perhaps even a ""sacrifice"" in honor of a pagan holiday, for he said that this Bar-Shishach was not an idolater. <sup>16)</sup><i class=""footnote""><span dir=""rtl"">16) עבודה זרה ס""ה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.11","We may see how Rava venerated the Torah from the fact that when he saw Rav Hamnuna spending a long time at his prayers, he said: ""People abandon eternal life and devote themselves to their temporal interests,"" <sup>17)</sup><i class=""footnote""><span dir=""rtl"">17) שבת י׳ א׳.</span></i> from which we may infer that Rava did not consider prayer to be particularly important, and the scholars who observed the commandments of the Torah were far more important in his eyes, as he would say, ""How foolish are those people who stand up before a Bible scroll and do not stand up before a great man."" <sup>18)</sup><i class=""footnote""><span dir=""rtl"">18) מכות כ""ב ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.12","Rava's attitude to poor people is particularly interesting. It is said that when a poor man came to Rava once and asked for food, Rava asked him: ""What sort of food do you ordinarily eat?"" The pauper replied: ""I am accustomed to eat stuffed birds and to wash them down with old wine."" To this Rava said: ""Aren't you concerned about the bad times which afflict the general public?"" The man answered: ""Does my food belong to them then? I eat only what the Almighty has destined for me."" While they were speaking a sister of Rava arrived, whom he had not seen for thirteen years, and she brought with her a stuffed bird and old wine. Rava turned to the poor man and said: ""I have been given this because of you; come then and eat with me."" <sup>19)</sup><i class=""footnote""><span dir=""rtl"">19) כתובות ס""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.13","It is related that thieves dug their way into Rava's stable and stole some sheep. The loot was later recovered and Rava refused to accept them because, since the thieves had accomplished their theft at the risk of their lives, the property belonged to them. <sup>20)</sup><i class=""footnote""><span dir=""rtl"">20) סנהדרין ע""ב א׳.</span></i> There are dozens of legends about Rava. For instance it is said that Rava would be greeted from Heaven every year on the eve of Yom Kippur. He was therefore a little disappointed that Abayei would get such greetings every Friday. When Rava inquired the reason, he was told to be satisfied to be able to protect a whole city with his merit. <sup>21)</sup><i class=""footnote""><span dir=""rtl"">21) תענית כ""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.14","The old queen Ifra Hurmiz, the mother of king Sapor the Second, felt particular affection for Rava. As we said, king Sapor II was bad to the Jews. His mother, Ifra Hurmiz, would often stop him from proclaiming some evil against the Jews because of her affection for Rava. Rava once had a Jew flogged for marrying an Aramitess. The victim died of his wounds. On hearing this the king wanted to punish Rava severely. The old queen said to him, ""I pray you do not get into a fight with the Jews because whatever these people want, their God does for them."" ""What, for instance, can their God do for them?"" the king asked his mother with a skeptical smile upon his lips. ""For instance, he gives them rain whenever they ask for it."" ""Then let this Rava bring it about that now, suddenly in the month of Tammuz, there be rainfall, and I will remit his punishment,"" said the king. So Rava stood up to pray for rain and after a short pleading with the Lord there was a violent rainfall which extended from Mechoza to the Tigris. <sup>22)</sup><i class=""footnote""><span dir=""rtl"">22) תענית כ""ב ב׳.</span></i> On another occasion it is related that the queen Ifra Hurmiz sent four hundred golden armlets to Rav Ami who did not wish to accept her gift. Rava did accept this donation and divided it among the poor Gentiles. <sup>23)</sup><i class=""footnote""><span dir=""rtl"">23) בבא בתרא י׳ ב׳.</span></i> It is related that the queen once sent Rava a sacrifice to be offered up in the name of the Jewish God. <sup>24)</sup><i class=""footnote""><span dir=""rtl"">24) זבחים קט""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.15","The question of how long and when Rava lived is very complicated. According to Rashi, Rava lived only forty years. <sup>25)</sup><i class=""footnote""><span dir=""rtl"">25) עבודה זרה י""ט ב׳.</span></i> There is a place in the Talmud which says that Rava was born on the day when Rav Judah bar Ezekiel died. But the ""Chronicle of Rav Shrira Gaon"" says that Rava was born in the year 352 C. E. which contradicts the place cited from the Talmud, for if it is true, then Rava would have been born not on the day of Rav Judah bar Ezekiel's death but thirteen years later. Another theory is that of Maimonides who amends the Talmudical source to read that Rava was born <i>before</i> the death of Rav Judah. The Talmud also mentions once that Rava said something to Rav Judah. <sup>26)</sup><i class=""footnote""><span dir=""rtl"">26) בבא בתרא צ""ז א׳.</span></i> On another occasion he quoted something in Rav Judah's name. <sup>27)</sup><i class=""footnote""><span dir=""rtl"">27) שבת קכ""ט א׳.</span></i> Since Rava was head of the academy in Mechoza for fourteen years, there are some who estimate his life at 74 years."
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.16","We should note that during the time of Rava's life the greatest worry of the Babylonian scholars was to determine the beginning of a new month and the holidays since they always had to wait for the decision of the High Court in Palestine. Then Hillel the Second, the Nasi of Palestine, wished to introduce a radical change in the manner of determining the Jewish calendar. Times were such as made it a risk of life to send out messengers with the news of the observation of the new moon and the ratification of the new month by the High Court, even within Palestine itself. We can imagine what dangers were involved in sending messengers to Babylon. At that time Rav Huna bar Abin gave Rava the system of the leap years. The scholars also possessed the system of leap years composed by Samuel Yarchinai. Later Hillel II set up the Jewish calendar in such a way that anyone could figure out the beginnings of the months and the dates of the holidays by himself. It was provided however that even though the Babylonians would be able to determine the months by themselves they should nevertheless continue to observe the second day of the holidays as they did previously before they had correct calendars. Rava was very strict in this matter with himself, more even than with others and he used to observe ""Yom Kippur"" two days, for he thought that perhaps the High Court in Palestine had set the day of Yom Kippur one day later than he had done himself. <sup>28)</sup><i class=""footnote""><span dir=""rtl"">28) ראש השנה כ""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.17","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol3., Ravina, the Final Compiler of the Babylonian Talmud.1","A<small>FTER THE DEATH OF KING</small> P<small>IRUZ</small> (495 C.E.) the persecutions against the Jews ceased for a while, and normal times such as Babylonia had enjoyed previously returned. The academies were reopened in Sura and Pumbeditha. The heads of these two rebuilt academies were appointed. The head of Sura was Ravina (Rav Avina) and a certain Rav Joseph, of whom very little is known, was chosen head of Pumbeditha."
"Bader-Jewishspritualheroes-Vol3., Ravina, the Final Compiler of the Babylonian Talmud.2","We must note that a generation later there was another Ravina who was a brother's son to this Ravina, who was active as an ""Amora"", and according to the ""Chronicle of Rav Shrira Gaon"" his name was Rav Avina the son of Rav Huna. This Ravina was a student of his uncle and in order to make a distinction between them the scholars called him ""Ravina the younger""."
"Bader-Jewishspritualheroes-Vol3., Ravina, the Final Compiler of the Babylonian Talmud.3","It seems that Ravina was head of the academy in Sura not more than one year, from 499 to 500 C. E. In those days the Babylonian ""Amoriam"" saw only one purpose for their work and this was to finish the great work begun by Rav Ashi in compiling the Talmud. The contemporary persecutions were the cause for the decrease in the numbers of the students and the decline of the influence of the Torah upon the life of the Jews. In Palestine there had long ceased to be any academies and in Babylonia evil monarchs sought to bring about the same condition in their own land. The ""Amoraim"" understood that in order to save the spiritual treasures of the Jewish people, created by its scholars in the course of so many centuries they would have to hasten the completion of the Talmud which Rav Ashi had begun."
