Chapter,Segment #,English,Hebrew
107,2,"He stated emphatically: See, eating at least provides a person with additional energy and vitality. This desire, however, does just the opposite. It greatly diminishes and damages vitality, and seriously weakens a person’s strength. Other than for procreation, we certainly have no need for it whatsoever.","עָנָה וְאָמַר: הִנֵּה אֲכִילָה, עַל־כָּל־פָּנִים נִתּוֹסֵף לְהָאָדָם כֹּחַ וְחִיּוּת עַל־יְדֵי־זֶה, אֲבָל זֹאת הַתַּאֲוָה, הֲלֹא אַדְּרַבָּא, הִיא מַפְסֶדֶת וּמַזֶּקֶת הַחִיּוּת מְאֹד וּמַתֶּשֶׁת כֹּחוֹ שֶׁל אָדָם מְאֹד, בְּוַדַּאי אֵין צְרִיכִין אוֹתָהּ כְּלָל, כִּי־אִם בִּשְׁבִיל קִיּוּם הַמִּין לְבַד:"
108,1,"Once, while talking about human behavior, Rebbe Nachman declared: For the sake of a single, insignificant pleasure of a quarter hour, a person can forfeit and lose all of this world and the World to Come.","פַּעַם אֶחָד סִפֵּר מֵעִנְיַן מַעֲשֵׂה בְּנֵי־אָדָם. עָנָה וְאָמַר: הֲלֹא הָאָדָם, בִּשְׁבִיל תַּעֲנוּג קָטָן אֶחָד שֶׁל רֶבַע שָׁעָה הוּא יָכוֹל לְאַבֵּד וּלְהַפְסִיד כָּל הָעוֹלָם הַזֶּה עִם הָעוֹלָם הַבָּא."
108,2,"He said this in Yiddish: “<i>A mench foon ein taanugl vegen foon a fertel shaah, kun ehr un veren gor dem oilem hazeh mit dem Oilam Habah.</i>”","וְאָמַר בִּלְשׁוֹן אַשְׁכְּנַז בְּזֶה הַלָּשׁוֹן: אַ מֶענְטְשׁ פוּן אֵיין תַּעֲנוּג'ל וֶועגְן פוּן אַ פֶערְטְל שָׁעָה, קָאן עֶר אָן וֶוערְן גָאר דֶעם עוֹלָם הַזֶּה מִיט דֶעם עוֹלָם הַבָּא:"
109,1,"The Rebbe spoke with me about the gravesite of the Baal Shem Tov, may the mention of the tzaddik and holy man bring blessing; that it was very good to be there, at his grave.","סִפֵּר עִמִּי מֵעִנְיַן קֶבֶר הַבַּעַל־שֵׁם־טוֹב, זֵכֶר צַדִּיק וְקָדוֹשׁ לִבְרָכָה, שֶׁטּוֹב מְאֹד לִהְיוֹת שָׁם עַל קִבְרוֹ."
109,2,"The Rebbe said that this is because “The righteous shall inherit the land” (Psalms 37:29). In other words, the true tzaddikim inherit the Land of Israel—they merit that their place of internment possesses the sanctity of the Land of Israel, literally.","וְאָמַר כִּי צַדִּיקִים יִירְשׁוּ אָרֶץ (תהלים לז), הַיְנוּ שֶׁהַצַּדִּיקִים אֲמִתִּיִּים יוֹרְשִׁים אֶרֶץ־יִשְׂרָאֵל, שֶׁזּוֹכִין שֶׁמְּקוֹם גְּנִיזָתָם הוּא קָדוֹשׁ בִּקְדֻשַּׁת אֶרֶץ־יִשְׂרָאֵל מַמָּשׁ,"
109,3,And the Land of Israel is a rectification for a blemish of the <i>brit</i> .,וְאֶרֶץ־יִשְׂרָאֵל הוּא תִּקּוּן גָּדוֹל לִפְגַם הַבְּרִית:
110,1,"I heard that someone asked Rebbe Nachman about the nature of free will. The Rebbe responded matter-of-factly, that free will is in a person’s hands, simply: If he wants, he does, and if he doesn’t want, he doesn’t do.","שָׁמַעְתִּי שֶׁאִישׁ אֶחָד שָׁאַל אוֹתוֹ: כֵּיצַד הוּא הַבְּחִירָה, הֵשִׁיב לוֹ בִּפְשִׁיטוּת: שֶׁהַבְּחִירָה הִיא בְּיַד הָאָדָם בִּפְשִׁיטוּת, אִם רוֹצֶה עוֹשֶׂה, וְאִם אֵינוֹ רוֹצֶה אֵינוֹ עוֹשֶׂה."
110,2,"I recorded this because it is crucial. Many people are very perplexed by this. Having become creatures of habit, following the same old patterns of behavior since childhood, people think that they no longer have any free will, God forbid, and that they are incapable of changing the way they act. In fact, this is not the case. For without a doubt, every individual has free will—always, and in all matters. A person does what he wants!","וְרָשַׁמְתִּי זֹאת, כִּי הוּא נִצְרָךְ מְאֹד, כִּי כַּמָּה בְּנֵי־אָדָם נְבוּכִים בָּזֶה מְאֹד, מֵחֲמַת שֶׁהֵם מֻרְגָּלִים בְּמַעֲשֵׂיהֶם וּבְדַרְכֵיהֶם מִנְּעוּרֵיהֶם מְאֹד, עַל־כֵּן נִדְמֶה לָהֶם שֶׁאֵין לָהֶם בְּחִירָה, חַס וְשָׁלוֹם, וְאֵינָם יְכוֹלִים לְשַׁנּוֹת מַעֲשֵׂיהֶם. אֲבָל בֶּאֱמֶת אֵינוֹ כֵן, כִּי בְּוַדַּאי יֵשׁ לְכָל אָדָם בְּחִירָה תָּמִיד עַל כָּל דָּבָר, וּכְמוֹ שֶׁהוּא רוֹצֶה עוֹשֶׂה."
110,3,Understand this well.,וְהָבֵן הַדְּבָרִים מְאֹד:
111,1,Someone asked Rebbe Nachman about the practices which bring a person closer to God. The Rebbe instructed him to study Torah….,"אֶחָד שָׁאַל אוֹתוֹ בְּעִנְיַן הַנְהָגַת הִתְקָרְבוּת לְהַשֵּׁם יִתְבָּרַךְ, וְצִוָּה לוֹ לִלְמֹד וְכוּ'."
111,2,“How?” he asked him. “I am unable to study.”,וְשָׁאַל אוֹתוֹ: הֲלֹא אֵינִי יָכוֹל לִלְמֹד.
111,3,"“Everything can be attained through prayer,” the Rebbe answered. “Everything good—Torah, worship, and all the holiness, devotions and good in all the worlds.”","הֵשִׁיב לוֹ: עַל־יְדֵי תְּפִלָּה יְכוֹלִין לָבוֹא לַכֹּל, לְכָל טוּב, לְתוֹרָה וַעֲבוֹדָה וּלְכָל הַקְּדֻשּׁוֹת וּלְכָל הָעֲבוֹדוֹת וּלְכָל הַטּוֹבוֹת שֶׁבְּכָל הָעוֹלָמוֹת:"
111,4,"The Rebbe once said: If a dead person were allowed to return to this world to pray, he would certainly pray very beautifully, with all his might.","פַּעַם אֶחָד אָמַר: אִם הָיוּ מַנִּיחִין מֵת לָעוֹלָם הַזֶּה לְהִתְפַּלֵּל, בְּוַדַּאי הָיָה מִתְפַּלֵּל יָפֶה יָפֶה בְכָל כֹּחוֹ:"
112,1,"On the topic of <i>hitchazkut</i> (encouragement)—that a person should not fall into despair on account of the many blemishes and harm his actions caused—the Rebbe declared: If you believe it is possible to destroy, believe it is possible to repair!","לְעִנְיַן הִתְחַזְּקוּת לְבַל יִפֹּל הָאָדָם בְּדַעְתּוֹ מֵחֲמַת רִבּוּי הַפְּגָמִים וְהַקִּלְקוּלִים שֶׁקִּלְקֵל עַל־יְדֵי מַעֲשָׂיו, עָנָה וְאָמַר: אִם אַתָּה מַאֲמִין, שֶׁיְּכוֹלִין לְקַלְקֵל, תַּאֲמִין שֶׁיְּכוֹלִין לְתַקֵּן:"
113,1,"When someone who has experienced even just a glimmer of God does only a single thing that is less than perfectly proper, God forbid {that is to say, although there is not a suggestion of sin in his action, God forbid, nor is it marked by any full-fledged material desire, just that he does not genuinely do it with absolutely perfect sanctity}, his soul ought to expire totally on account of the remorse and embarrassment.","מִי שֶׁרַק מִתְנוֹצֵץ לוֹ הַשֵּׁם יִתְבָּרַךְ, כְּשֶׁעוֹשֶׂה, חַס וְשָׁלוֹם, אֲפִלּוּ דָּבָר אֶחָד שֶׁלֹּא כָּרָאוּי בִּשְׁלֵמוּת (כְּלוֹמַר, אַף־עַל־פִּי שֶׁאֵין בְּזֶה הַדָּבָר שׁוּם נִדְנוּד עֲבֵרָה, חַס וְשָׁלוֹם, וְלֹא שׁוּם תַּאֲוָה גְּמוּרָה בְּגַשְׁמִיּוּת, רַק שֶׁאֵינוֹ עוֹשֶׂה הַדָּבָר בְּתַכְלִית שְׁלֵמוּת הַקְּדֻשָּׁה כָּרָאוּי בֶּאֱמֶת), רָאוּי לוֹ שֶׁתִּכְלֶה נַפְשׁוֹ לְגַמְרֵי מֵעֹצֶם הַחֲרָטָה וְהַבּוּשָׁה:"
114,1,"I was once speaking with the Rebbe, of blessed memory, and perceived that he very much wanted to reveal to me some perception he had attained, as he was wont to do. However, it was hard for him. I walked with the Rebbe in silence, because he said nothing at all to me. Even so, as we walked, the following words emerged from his holy mouth: “<i>Se hatt a punim az mi mooz zikh foon a hirhur zei’er heatten</i> – It appears that we must guard ourselves very carefully from immoral thoughts.”","פַּעַם אֶחָד דִּבַּרְתִּי עִמּוֹ זַ""ל, וְהֵבַנְתִּי שֶׁהָיָה חָפֵץ מְאֹד לְגַלּוֹת לִי אֵיזֶה דָּבָר מֵהַשָּׂגוֹתָיו שֶׁהִשִּׂיג, כְּדַרְכּוֹ תָּמִיד, אַךְ הָיָה קָשֶׁה עָלָיו. וְהָלַכְתִּי עִמּוֹ יַחַד בִּשְׁתִיקָה, כִּי לֹא דִּבֵּר עִמִּי מְאוּמָה, אַךְ בְּתוֹךְ זֶה יָצְאוּ מִפִּיו הַקָּדוֹשׁ דִּבּוּרִים אֵלּוּ: סֶע הָאט אַ פָּנִים אַז מֶע מוּז זִיךְ פוּן אַ הִרְהוּר זֵייעֶר הִיטְן."
114,2,"From the holy language he used and the holy motions he made when saying this I could tell that an awesome insight had been revealed to him about the severity of an immoral thought, God forbid. It causes terrible harm; may the Compassionate One spare us.","וְהֵבַנְתִּי אָז בִּלְשׁוֹנוֹ הַקָּדוֹשׁ וּמִתְּנוּעוֹתָיו הַקְּדוֹשִׁים בְּעֵת שֶׁדִּבֵּר זֹאת, שֶׁאָז נִתְגַּלָּה לוֹ בְּהַשָּׂגוֹתָיו הַנּוֹרָאוֹת עֹצֶם פְּגַם הַהִרְהוּר, חַס וְשָׁלוֹם, שֶׁפּוֹגֵם מְאֹד מְאֹד, רַחֲמָנָא לִצְלָן."
114,3,"However, it is impossible to put this into writing.",וְאִי אֶפְשָׁר לְצַיֵּר זֹאת בִּכְתָב:
115,1,Rebbe Nachman spoke of the great <i>hitchazkut</i> (encouragement) he had in serving God and how he would not allow himself to get at all confused.,"סִפֵּר שֶׁהָיָה לוֹ הִתְחַזְּקוּת גָּדוֹל בַּעֲבוֹדָתוֹ, וְלֹא הִנִּיחַ עַצְמוֹ לְבַלְבֵּל כְּלָל."
115,2,"The Rebbe’s way was to choose some upright path to follow in serving God and proceed to conduct himself in those practices and that path he had chosen for himself. He would continue those practices for a period of time. Whenever other thoughts would come up to distract him from that conduct with some other conduct, he would ignore them completely. He would push those thoughts from his mind and not entertain them in any manner. Instead, he was extremely resolute and single-minded, and would carry on for some time with the path he had chosen.","וְדַרְכּוֹ הָיָה, שֶׁהָיָה בּוֹרֵר לוֹ אֵיזֶהוּ דֶּרֶךְ יְשָׁרָה אֵיךְ לְהִתְנַהֵג בַּעֲבוֹדַת הַשֵּׁם, וְהִתְחִיל לְהִתְנַהֵג בְּאֵלּוּ הַהַנְהָגוֹת וּבְאוֹתוֹ הַדֶּרֶךְ, שֶׁבָּחַר לוֹ. וְהָיָה מִתְנַהֵג בְּאֵלּוּ הַהַנְהָגוֹת אֵיזֶה זְמַן, וְכָל מַה שֶּׁהָיוּ בָּאִים עָלָיו מַחֲשָׁבוֹת אֲחֵרוֹת לְבַלְבְּלוֹ מֵהַנְהָגָה זֹאת וּלְהִתְנַהֵג בְּדֶרֶךְ אַחֵר, לֹא הָיָה שׁוֹמֵעַ לְאֵלּוּ הַמַּחֲשָׁבוֹת כְּלָל, וְהָיָה דּוֹחֶה אֶת אֵלּוּ הַמַּחֲשָׁבוֹת מִדַּעְתּוֹ, וְלֹא הִנִּיחָם לִכָּנֵס בְּדַעְתּוֹ כְּלָל, רַק הָיָה חָזָק וְאַמִּיץ בְּדַעְתּוֹ מְאֹד, וְהָיָה הוֹלֵךְ וּמִתְנַהֵג בַּדֶּרֶךְ שֶׁבָּחַר לוֹ אֵיזֶה זְמַן."
115,3,"However, subsequently, after many weeks had passed, thoughts of his having to follow a different path would return. And so, since considerable time had already passed, he would settle his mind and choose some other path and schedule, one that seemed appropriate then. But he would not allow himself to become confused all the time, [by switching] from one devotion to another, or from one path to a different path. Rather, he was firm in carrying on with a single path for a long time, as mentioned above.","אַךְ אַחַר־כָּךְ בְּהֶמְשֵׁךְ הַזְּמַן, אַחַר כַּמָּה שָׁבוּעוֹת, חָזַר וּבָא עַל דַּעְתּוֹ אֵיזֶה מַחֲשָׁבוֹת, שֶׁצָּרִיךְ לְהִתְנַהֵג בְּדֶרֶךְ אַחֵר, וְאָז, אַחַר שֶׁכְּבָר עָבַר זְמַן אָרֹךְ, אָז יִשֵּׁב עַצְמוֹ וּבָחַר לוֹ אֵיזֶה דֶּרֶךְ וְסֵדֶר אַחֵר, כְּפִי שֶׁהָיָה נִרְאֶה לוֹ אָז. אֲבָל לֹא הִנִּיחַ עַצְמוֹ לְבַלְבֵּל בְּכָל פַּעַם מֵעֲבוֹדָה לַעֲבוֹדָה וּמִדֶּרֶךְ זֶה לְדֶרֶךְ אַחֵר, רַק הָיָה חָזָק לֵילֵךְ בְּדֶרֶךְ אֶחָד זְמַן גָּדוֹל כַּנַּ""ל:"
116,1,"Rebbe Nachman related that when he was in the Land of Israel, he spoke with distinguished figures there who had originally been from this locale and settled in the Land of Israel, as is known. They told him that before being in the Land of Israel, they could not picture for themselves that it was located in this world. Considering the way the holy books depict the great sanctity of the Land of Israel, they assumed it was in an entirely different world. Its sanctity is described in our holy Torah numerous times, and the Torah itself specifies all its boundaries on account of its loftiness and sanctity, which are extremely immense and awesome. Therefore, they could not picture for themselves, with their own eyes that the Land of Israel exists in this world, until they came there and saw that it is actually in this world.","סִפֵּר שֶׁכְּשֶׁהָיָה בְּאֶרֶץ־יִשְׂרָאֵל, סִפְּרוּ לוֹ שָׁם הַחֲשׁוּבִים שֶׁהָיוּ שָׁם, שֶׁבָּאוּ מִמְּדִינוֹת אֵלּוּ וְקָבְעוּ דִּירָתָם שָׁם בְּאֶרֶץ־יִשְׂרָאֵל, כַּמְפֻרְסָם. וְסִפְּרוּ לוֹ, שֶׁקֹּדֶם שֶׁהָיוּ בְּאֶרֶץ־יִשְׂרָאֵל, לֹא הָיוּ יְכוֹלִים לְצַיֵּר לְעַצְמָן, שֶׁאֶרֶץ־יִשְׂרָאֵל הִיא עוֹמֶדֶת בְּזֶה הָעוֹלָם, וְהָיוּ סוֹבְרִים שֶׁאֶרֶץ־יִשְׂרָאֵל הוּא עוֹלָם אַחֵר לְגַמְרֵי, לְפִי גֹּדֶל קְדֻשַּׁת אֶרֶץ־יִשְׂרָאֵל הַמְבֹאָר בַּסְּפָרִים. וּמְפֹרָשׁ בְּתוֹרָתֵנוּ הַקְּדוֹשָׁה מַעֲלַת קְדֻשַּׁת אֶרֶץ־יִשְׂרָאֵל כַּמָּה וְכַמָּה פְּעָמִים, וְהַתּוֹרָה בְּעַצְמָהּ מְפָרֶשֶׁת כָּל גְּבוּלֵי אֶרֶץ־יִשְׂרָאֵל לְגֹדֶל מַעֲלָתָהּ וּקְדֻשָּׁתָהּ הֶעָצוּם וְהַנּוֹרָא מְאֹד מְאֹד. עַל־כֵּן לֹא הָיוּ יְכוֹלִין לְצַיֵּר לְעַצְמָן בְּעֵינֵיהֶם, שֶׁאֶרֶץ־יִשְׂרָאֵל יִהְיֶה בְּזֶה הָעוֹלָם, עַד אֲשֶׁר בָּאוּ לְשָׁם וְרָאוּ, שֶׁאֶרֶץ־יִשְׂרָאֵל הִיא בְּזֶה הָעוֹלָם מַמָּשׁ."
