Chapter,Segment,English,Hebrew
35,21,"And [Yerushalayim] is an aspect of faith, as is written (Isaiah 1:26), “city of righteousness, faithful city.” And it is an aspect of night, as in, “Your faithfulness in the nights.” It is also an aspect of the Torah’s plain meaning, as in, “He has made me dwell in darkness,” and as in, “and the darkness He called Night.” And it is an aspect of the small light, as is written (Ecclesiastes 9:14), “There was a small city”; and as in (Genesis 1:16), “and the small light to rule the night.”","וְהִיא בְּחִינַת אֱמוּנָה, כְּמוֹ שֶׁכָּתוּב (ישעיה א): עִיר הַצֶּדֶק קִרְיָה נֶאֱמָנָה. וְהִיא בְּחִינַת לַיְלָה, כְּמוֹ שֶׁכָּתוּב: וֶאֱמוּנָתְךָ בַּלֵּילוֹת. וְהִיא בְּחִינַת פְּשָׁטָא אוֹרַיְתָא, כְּמוֹ שֶׁכָּתוּב: בְּמַחֲשַׁכִּים הוֹשִׁיבַנִי וְכוּ', וּכְתִיב: וְלַחֹשֶׁךְ קָרָא לָיְלָה. וְהוּא בְּחִינַת מָאוֹר הַקָּטָן, כְּמוֹ שֶׁכָּתוּב (קהלת ט): עִיר קְטַנָּה. וּכְמוֹ שֶׁכָּתוּב (בראשית א'): אֶת הַמָּאוֹר הַקָּטֹן לְמֶמְשֶׁלֶת הַלַּיְלָה."
35,22,"And there are a number of aspects to the Light of the Face. There are those who receive the intellect from the Light of the Face of the Torah. For the Torah has seventy faces. And there are those who receive from the Light of the Face of the tzaddikim. When the tzaddik is kindly disposed toward him, then he receives a new intellect and a new soul. This is because the essence of the intellect comes from the Light of the Face, as is written (Ecclesiastes 8:1), “A man’s wisdom [is from] the light of his countenance.”","וְיֵשׁ כַּמָּה בְּחִינוֹת בְּאוֹר הַפָּנִים, כִּי יֵשׁ מְקַבְּלִים הַשֵּׂכֶל מֵאוֹר הַפָּנִים שֶׁל הַתּוֹרָה, כִּי שִׁבְעִים פָּנִים לַתּוֹרָה, וְיֵשׁ מְקַבְּלִים מֵאוֹר פְּנֵי הַצַּדִּיקִים, כְּשֶׁהַצַּדִּיק מַסְבִּיר לוֹ פָּנִים, אֲזַי מְקַבֵּל שֵׂכֶל חָדָשׁ וּנְשָׁמָה חֲדָשָׁה, כִּי עִקַּר הַשֵּׂכֶל מֵאוֹר הַפָּנִים, כְּמוֹ שֶׁכָּתוּב (קהלת ח): חָכְמַת אָדָם תָּאִיר פָּנָיו:"
35,23,"<b>6.</b> And there is &lt;also&gt; sleep which is an aspect of faithful business activity, which is also the Torah’s plain meaning. &lt;And so&gt; when a person conducts his business activities faithfully, his mentalities/soul then enter into faith, in the aspect of “They are renewed every morning.” They are renewed there and revitalized from their exhaustion.","ו גַּם יֵשׁ כַּמָּה בְּחִינוֹת בְּשֵׁנָה: כִּי יֵשׁ שֵׁנָה שֶׁהִיא בְּחִינַת לִמּוּד פְּשָׁטָא אוֹרַיְתָא כְּפִי הַדְּבֵקוּת. וְיֵשׁ שֵׁנָה שֶׁהוּא בְּחִינַת מַשָּׂא וּמַתָּן בֶּאֱמוּנָה, שֶׁהוּא גַּם כֵּן פְּשָׁטָא אוֹרַיְתָא. כִּי כְּשֶׁעוֹסֵק בְּמַשָּׂא וּמַתָּן בֶּאֱמוּנָה, אֲזַי הַמֹּחִין, הַיְנוּ נִשְׁמָתוֹ, בָּאָה לְתוֹךְ אֱמוּנָה, בִּבְחִינַת: חֲדָשִׁים לַבְּקָרִים, וְנִתְחַדְּשׁוּ שָׁם, וְנִתְחַזְּקוּ מֵעֲיֵפוּתָם."
35,24,"This is as our Sages taught: Anyone who seeks wisdom should engage in monetary law (Bava Batra 175b). That is, one who wants to renew his intellect/soul should engage in monetary law—i.e., faithful business activity. For someone who conducts his business activities faithfully is certainly engaged in monetary law, because all monetary laws are connected to business. For it is impossible to conduct one’s business activities faithfully unless one is fully versed in monetary law, lest one make mistakes in these matters. <b>{“She is like a merchant fleet; she brings her food from afar”</b> (Proverbs 31:14) <b>. }</b>","וְזֶה שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (ב""ב קעה:): הָרוֹצֶה לְהַחְכִּים יַעֲסֹק בְּדִינֵי מָמוֹנוֹת, הַיְנוּ הָרוֹצֶה לְחַדֵּשׁ אֶת שִׂכְלוֹ, הַיְנוּ נִשְׁמָתוֹ. יַעֲסֹק בְּדִינֵי מָמוֹנוֹת, הַיְנוּ מַשָּׂא וּמַתָּן בֶּאֱמוּנָה. כִּי הָעוֹסֵק בְּמַשָּׂא וּמַתָּן בֶּאֱמוּנָה, הוּא בְּוַדַּאי עוֹסֵק בְּדִינֵי מָמוֹנוֹת, כִּי כָּל דִּינֵי מָמוֹנוֹת שַׁיָּךְ לְמַשָּׂא וּמַתָּן, כִּי אִי אֶפְשָׁר לַעֲסֹק בְּמַשָּׂא וּמַתָּן בֶּאֱמוּנָה, כִּי אִם בָּקִי בְּדִינֵי מָמוֹנוֹת, שֶׁלֹּא יִכָּשֵׁל בָּהֶם."
35,25,"And this is an aspect of “She is like a merchant fleet.” That is, through business activity/Torah’s plain meaning “she brings her food from afar”—&lt;i.e., he draws&gt; new intellect from the Light of the Face. For the intellect is called “far away,” as is written (Ecclesiastes 7:23), “I said I will be wise, but it was far from me.”","וְזֶה בְּחִינַת (משלי לא): הָיְתָה כָּאֳנִיּוֹת סוֹחֵר; הַיְנוּ עַל־יְדֵי מַשָּׂא וּמַתָּן, הַיְנוּ עַל־יְדֵי פְּשָׁטָא אוֹרַיְתָא. אֲזַי: מִמֶּרְחָק תָּבִיא לַחְמָהּ; וּמַמְשִׁיךְ שֵׂכֶל חָדָשׁ מֵאוֹר הַפָּנִים. כִּי הַשֵּׂכֶל נִקְרָא רָחוֹק, כְּמוֹ שֶׁכָּתוּב (קהלת ז): אָמַרְתִּי אֶחְכָּמָה וְהִיא רְחוֹקָה:"
35,26,"<b>7.</b> However, when a person puts his intellect/soul into faith/Torah’s plain meaning/business activity—in the aspect of “They are renewed every morning”—he then has to guard faith so that the extraneous forces do not draw nourishment from it. For it resides among the extraneous forces, the aspect of “This is Yerushalayim, I set her among the nations, with lands surrounding her” (Ezekiel 5:5). And Yerushalayim is an aspect of faith, as in, “faithful city”; and it is an aspect of night, as in, “Your faithfulness in the nights”; and it is the Torah’s plain meaning, as our Sages taught: “He has made me dwell in darkness,” “and the darkness He called Night.” And it is an aspect of the small light, as in, “and the small light to rule the night.”","ז אֲבָל כְּשֶׁאָדָם מַכְנִיס שִׂכְלוֹ, הַיְנוּ נִשְׁמָתוֹ, בְּתוֹךְ הָאֱמוּנָה, הַיְנוּ פְּשָׁטָא אוֹרַיְתָא, הַיְנוּ מַשָּׂא וּמַתָּן, בִּבְחִינַת: חֲדָשִׁים לַבְּקָרִים; אֲזַי צָרִיךְ לִשְׁמֹר הָאֱמוּנָה, שֶׁלֹּא יִינְקוּ מִמֶּנָּה הַחִיצוֹנִים. כִּי הִיא שׁוֹכֶנֶת בְּתוֹךְ הַחִיצוֹנִים, בְּחִינַת (יחזקאל ה): זֹאת יְרוּשָׁלַיִם שַׂמְתִּיהָ בְּתוֹךְ הַגּוֹיִם וּסְבִיבוֹתֶיהָ אֲרָצוֹת. וִירוּשָׁלַיִם הוּא בְּחִינַת אֱמוּנָה, כְּמוֹ שֶׁכָּתוּב: קִרְיָה נֶאֱמָנָה; וְהוּא בְּחִינַת לַיְלָה, כְּמוֹ שֶׁכָּתוּב: וֶאֱמוּנָתְךָ בַּלֵּילוֹת; וְהוּא פְּשָׁטָא אוֹרַיְתָא, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה: בְּמַחֲשַׁכִּים הוֹשִׁיבַנִי, וְלַחֹשֶׁךְ קָרָא לָיְלָה. וְהִיא בְּחִינַת הַמָּאוֹר הַקָּטֹן, כְּמוֹ שֶׁכָּתוּב: וְאֶת הַמָּאוֹר הַקָּטֹן לְמֶמְשֶׁלֶת הַלַּיְלָה."
35,27,"And it is necessary to draw the aspect of <i>chashmal</i> from the World of <i>Binah</i> in order to cloak <i>Malkhut,</i> which is faith, so that the nations and surrounding lands do not draw nourishment from it.","וְצָרִיךְ לְהַמְשִׁיךְ בְּחִינַת חַשְׁמַ""ל מֵעוֹלַם הַבִּינָה, לְהַלְבִּישׁ אֶת הַמַּלְכוּת, הַיְנוּ אֱמוּנָה, שֶׁלֹּא יִינְקוּ מִמֶּנָּה הָעַכּוּ""ם וְהָאֲרָצוֹת שֶׁסְּבִיבוֹתֶיהָ."
35,28,"So when a person conducts his business activities with such great faith as Rav Safra did, and he fulfills “he speaks the truth that is in his heart” (Psalms 15:2) —this aspect becomes <i>ChaShMaL,</i> a <i>MaLBUSh</i> (garment) around faith. Then, “<i>IMma</i> (Mother) hovers over her chicks” (Tikkuney Zohar, Introduction, p.2a), so that they do not draw nourishment from it. She is “<i>IM</i> (If) you call to <i>Binah</i>” (Proverbs 2:3). And <i>Binah</i> is the heart (Tikkuney Zohar, Introduction, p.17a).","וּכְשֶׁאָדָם עוֹסֵק בְּמַשָּׂא וּמַתָּן כָּל כָּךְ בֶּאֱמוּנָה, כְּמוֹ רַב סַפְרָא, וּמְקַיֵּם (תהלים טו): וְדוֹבֵר אֱמֶת בִּלְבָבוֹ (כשארז""ל מכות כ""ד) – זוֹ הַבְּחִינָה נַעֲשֶׂה חַשְׁמַ""ל, הַיְנוּ מַלְבּוּשׁ, סְבִיב הָאֱמוּנָה. וַאֲזַי אִמָּא מְסַכֶּכֶת עַל בְּנָהָא, שֶׁלֹּא יִינְקוּ מִמֶּנָּה. וְהִיא: אִם לַבִּינָה תִקְרָא (משלי ב), וּבִינָה – לִבָּא (הקדמת תיקונים)."
35,29,"Thus, as a result of the one who fulfills “he speaks the truth that is in his heart,” “<i>Imma</i> hovers over her chicks”—the heart produces <i>chashmal,</i> a garment around faith, so that the extraneous forces do not draw nourishment from it.","וְזֶה שֶׁמְּקַיֵּם: וְדוֹבֵר אֱמֶת בִּלְבָבוֹ, אֲזַי אִמָּא מְסַכֶּכֶת עַל בְּנָהָא, שֶׁהַלֵּב עוֹשֶׂה חַשְׁמַ""ל, הַיְנוּ מַלְבּוּשׁ, סְבִיב הָאֱמוּנָה, שֶׁלֹּא יִינְקוּ מִמֶּנָּה הַחִיצוֹנִים:"
35,30,This is as our Sages taught: And anyone who seeks to engage in monetary law should apprentice to Shimon son of Nanas (Bava Batra 175b).,"וְזֶה שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (שם בבבא בתרא): הָרוֹצֶה שֶׁיַּעֲסֹק בְּדִינֵי מָמוֹנוֹת, יְשַׁמֵּשׁ אֶת שִׁמְעוֹן בֶּן נַנָּס."
35,31,"That is, anyone who wants to faithfully engage in business activity—i.e., the Torah’s plain meaning, which is called “darkness,” as in, “He has made me dwell in darkness,” and is called faith, as in, “and the darkness He called Night”—has to then draw <i>chashmal</i> from the heart—i.e., fulfill “he speaks the truth that is in his heart.” And this <i>chashmal</i> cloaks the small light/faith, in the aspect of “<i>Imma</i> hovers over her chicks.”","הַיְנוּ הָרוֹצֶה לַעֲסֹק בְּמַשָּׂא וּמַתָּן בֶּאֱמוּנָה, הַיְנוּ פְּשָׁטָא אוֹרַיְתָא, הַנִּקְרָא חֹשֶׁךְ, כְּמוֹ שֶׁכָּתוּב: בְּמַחֲשַׁכִּים הוֹשִׁיבַנִי, וְנִקְרָא אֱמוּנָה, כְּמוֹ שֶׁכָּתוּב: וֶאֱמוּנָתְךָ בַּלֵּילוֹת. אֲזַי צָרִיךְ לְהַמְשִׁיךְ חַשְׁמַ""ל מֵהַלֵּב, הַיְנוּ שֶׁיְּקַיֵּם: וְדוֹבֵר אֱמֶת בִּלְבָבוֹ. וְהַחַשְׁמַ""ל הַזֶּה, הוּא מַלְבִּישׁ אֶת הַמָּאוֹר הַקָּטֹן, הַיְנוּ אֶת הָאֱמוּנָה, בִּבְחִינַת: אִמָּא מְסַכֶּכֶת עַל בְּנָהָא."
35,32,"This is the meaning of “should apprentice to Shimon <i>ben</i> (son of) Nanas.” For hearing is dependent upon the <i>lev</i> (heart). This is because <i>ChaShMaL LeV</i> has the same numerical value as <i>SheMA</i> (hear), [and] as is written (1 Kings 3:9), “Give, then, Your servant a hearing heart.” &lt;That is, “should apprentice to ShiMOn”—he should draw <i>chashmal</i> from <i>lev,</i> which is an aspect of <i>SheMA</i> —to “<i>BeN</i> Nanas”—i.e., to faith, which is an aspect of <i>BaN</i> and Nanas,&gt; the small light.","וְזֶהוּ: יְשַׁמֵּשׁ אֶת שִׁמְעוֹן בֶּן נַנָּס, כִּי שְׁמִיעָה תַּלְיָא בְּלִבָּא, כִּי חַשְׁמַל לֵב גִּמַטְרִיָא שְׁמַע, כְּמוֹ שֶׁכָּתוּב (מלכים־א ג): וְנָתַתָּ לְעַבְדְּךָ לֵב שׁוֹמֵעַ. וּבֶן נַנָּס, בְּחִינַת אֱמוּנָה, הִיא בְּחִינַת בֶּן נַנָּס, הַיְנוּ הַמָּאוֹר הַקָּטֹן:"
35,33,"<b>8.</b> Now, when a person conducts his business activities faithfully, when he engages in monetary law—i.e., the Torah’s plain meaning—this is an aspect of bringing the daily-offering and burning the incense. This is because by means of the daily-offering, <i>Chokhmah, Binah</i> and <i>Daat</i> of the World of Action ascend into the World of Formation, and all the holy sparks within the <i>kelipah</i> (evil forces) ascend, in the mystery of the eleven incense spices, into the aspect of &lt;faith&gt;/ <i>Malkhut.</i>","ח וּכְשֶׁאָדָם עוֹסֵק בְּמַשָּׂא וּמַתָּן בֶּאֱמוּנָה, עוֹסֵק בְּדִינֵי מָמוֹנוֹת, הַיְנוּ פְּשָׁטָא אוֹרַיְתָא, זֶהוּ בְּחִינַת הַקְרָבַת הַקָּרְבַּן תָּמִיד, וְהַקְטָרַת הַקְּטֹרֶת. כִּי עַל־יְדֵי הַתָּמִיד עוֹלִים חָכְמָה בִּינָה דַּעַת דַּעֲשִׂיָּה בִּיצִירָה, וְכָל הַנִּיצוֹצוֹת הַקְּדוֹשִׁים שֶׁבַּקְּלִפָּה עוֹלִים בְּסוֹד אַחַד־עָשָׂר סַמְמָנֵי הַקְּטֹרֶת, בִּבְחִינַת מַלְכוּת."
35,34,"Now, when a person engages in business activities—business activity being an aspect of monetary law, the Torah’s plain meaning—at the time he does business he is occupied with the Torah in its plain meaning. This is an aspect of <i>Metat,</i> who resides in the World of Formation. Consequently, by doing business, the person’s <i>Chokhmah, Binah</i> and <i>Daat</i> ascend into the World of Formation—i.e., to the Torah in its plain meaning. And all the sparks of holiness that are among the nations and lands surrounding Yerushalayim ascend to the aspect of faith, which is called Yerushalayim and <i>Malkhut.</i> “When one rises, the other falls” (Rashi, Genesis 25:23). This is because the destruction of faith is the destruction of Yerushalayim. As our Sages expounded: Yerushalayim was only destroyed once it no longer had any men of faith (Shabbat 119b). {See there, where it is explained that what they meant was faithful business activity.}","וּכְשֶׁהָאָדָם עוֹסֵק בְּמַשָּׂא וּמַתָּן, וְהַמַּשָּׂא וּמַתָּן הוּא בְּחִינַת דִּינֵי מָמוֹנוֹת, הַיְנוּ פְּשָׁטָא אוֹרַיְתָא, נִמְצָא בִּשְׁעַת עֲשִׂיַּת הַמַּשָּׂא וּמַתָּן, עוֹסֵק בִּפְשָׁטָא אוֹרַיְתָא, שֶׁהֵם בְּחִינַת מט""ט הַמְקַנֵּן בַּיְצִירָה. נִמְצָא שֶׁחָכְמָה בִּינָה דַּעַת שֶׁלּוֹ בַּעֲשִׂיַּת הַמַּשָּׂא וּמַתָּן עוֹלִים בִּיצִירָה, הַיְנוּ לִפְשָׁטָא אוֹרַיְתָא וְכָל נִיצוֹצוֹת הַקְּדֻשָּׁה שֶׁיֵּשׁ בְּתוֹךְ הָעַכּוּ""ם וְהָאֲרָצוֹת שֶׁסְּבִיבוֹת יְרוּשָׁלַיִם, עוֹלִים לִבְחִינַת אֱמוּנָה, הַנִּקְרָא יְרוּשָׁלַיִם וּמַלְכוּת. כְּשֶׁזֶּה קָם זֶה נוֹפֵל. כִּי חֻרְבַּן אֱמוּנָה הוּא נִקְרָא חֻרְבַּן יְרוּשָׁלַיִם, כְּמוֹ שֶׁדָּרְשׁוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (שבת קיט:): לֹא חָרְבָה יְרוּשָׁלַיִם עַד שֶׁפָּסְקוּ מִמֶּנָּה אַנְשֵׁי אֱמוּנָה. (עַיֵּן שָׁם מְבֹאָר דְּכַוָּנָתָם עַל מַשָּׂא וּמַתָּן בֶּאֱמוּנָה)"
