Chapter,Segment #,English,Hebrew 
241,3,"Hence, someone who is a great tzaddik and is overseeing the rectification of the world will, on occasion, intentionally oppose another tzaddik in order to remove from him the Attribute of Judgment, for they rely on him to extract greater revenge. However, afterwards, he acts with compassion and makes no trouble for the other tzaddik.","עַל־כֵּן מִי שֶׁהוּא צַדִּיק גָּדוֹל וּמַשְׁגִּיחַ בְּתִקּוּן הָעוֹלָם, הוּא חוֹלֵק לִפְעָמִים בְּכַוָּנָה עַל צַדִּיק אֶחָד כְּדֵי לְסַלֵּק מֵעָלָיו מִדַּת הַדִּין כַּנַּ""ל, כִּי יִסְמְכוּ עָלָיו שֶׁהוּא יִנְקֹם יוֹתֵר, אֲבָל אַחַר־כָּךְ הוּא עוֹשֶׂה בְּרַחֲמִים וְאֵינוֹ עוֹשֶׂה יִסּוּרִים לְאוֹתוֹ הַצַּדִּיק: "
241,4,"<b>2.</b> This is the explanation of “Pinchas, the son of Elazar…turned away My anger…by taking revenge for My sake that I did not destroy [the Jews]” (Numbers 25:11). That is, Pinchas turned away God’s anger and removed the Attribute of Judgment from Israel by assuming the mantle of vengeance to take revenge against them. The judgments therefore ceased, as explained above. The reason for this is that the judgments are unable to destroy [someone totally, and] so they prefer it when a human being wishes to seek revenge, as explained above.","וְזֶה פֵּרוּשׁ: פִּינְחָס בֶּן אֶלְעָזָר וְכוּ' הֵשִׁיב אֶת חֲמָתִי וְכוּ' בְּקַנְּאוֹ אֶת קִנְאָתִי בְּתוֹכָם וְלֹא כִלִּיתִי וְכוּ' (במדבר כה). הַיְנוּ שֶׁפִּינְחָס הֵשִׁיב אֶת חֲמַת ה' וְסִלֵּק מִדַּת הַדִּין מִיִּשְׂרָאֵל, עַל־יְדֵי שֶׁהוּא לָבַשׁ נְקָמָה לִנְקֹם בָּהֶם, עַל־כֵּן נִסְתַּלְּקוּ הַדִּינִים כַּנַּ""ל, וְזֶה מֵחֲמַת כִּי הַדִּינִים אֵינָם יְכוֹלִים לְכַלּוֹת וְכוּ', עַל־כֵּן הֵם רוֹצִים יוֹתֵר כְּשֶׁאָדָם רוֹצֶה לִנְקֹם כַּנַּ""ל. "
241,5,"This is the explanation of “I did not destroy the Jews with My vengeance” (ibid.). That is, with this the Torah informs us of the great favor that Pinchas did for the Jews by taking revenge for the Holy One and assuming the mantle of vengeance to take revenge against them. With this, he did them a great favor. The reason [it was such a great favor] was “so that I did not destroy the Jews with My vengeance.” That is, “with My vengeance,” with My Attribute of Judgment, I did not destroy the Jews because the Attribute of Judgment does not have the ability to destroy, as explained above.","וְזֶה: וְלֹא כִלִּיתִי אֶת בְּנֵי יִשְׂרָאֵל בְּקִנְאָתִי; הַיְנוּ שֶׁבָּזֶה מוֹדִיעַ לָנוּ הַתּוֹרָה גֹּדֶל הַטּוֹבָה שֶׁעָשָׂה פִּינְחָס לְיִשְׂרָאֵל, בְּקַנְּאוֹ אֶת קִנְאָתוֹ יִתְבָּרַךְ. וְלָבַשׁ נְקָמָה לִנְקֹם בָּהֶם, שֶׁבָּזֶה עָשָׂה לָהֶם טוֹבָה גְּדוֹלָה, וְהַטַּעַם הוּא, כִּי וְלֹא כִלִּיתִי אֶת בְּנֵי יִשְׂרָאֵל בְּקִנְאָתִי, הַיְנוּ שֶׁבְּקִנְאָתִי, בְּמִדַּת הַדִּין שֶׁלִּי, אֵינִי מְכַלֶּה אֶת בְּנֵי יִשְׂרָאֵל, כִּי מִדַּת הַדִּין אֵין בָּהּ כֹּחַ לְכַלּוֹת כַּנַּ""ל. "
241,6,"However, when a human being takes revenge, he is capable of destroying totally, God forbid. Pinchas thus did an amazing favor for the Jews by assuming the mantle of vengeance to take revenge against them. It was this that weakened the force of the judgments against the Jews, by getting [the judgments] to think that Pinchas would take greater revenge, on account of Pinchas being human, with the ability to inflict greater revenge [and even] to destroy totally, God forbid.","אֲבָל הָאָדָם כְּשֶׁנּוֹקֵם יֵשׁ לוֹ כֹּחַ לְכַלּוֹת לְגַמְרֵי, חַס וְשָׁלוֹם. עַל־כֵּן עָשָׂה פִּינְחָס טוֹבָה נִפְלָאָה לְיִשְׂרָאֵל, בַּמֶּה שֶׁלָּבַשׁ קִנְאָה לִנְקֹם בָּהֶם, כִּי עַל־יְדֵי־זֶה רָפְתָה מִיִּשְׂרָאֵל כֹּחַ הַדִּינִים. בְּחֹשְׁבָם שֶׁפִּינְחָס יִנְקֹם בָּהֶם בְּיוֹתֵר, כִּי פִּינְחָס הוּא אָדָם, שֶׁיֵּשׁ לוֹ כֹּחַ לִנְקֹם יוֹתֵר לְכַלּוֹת לְגַמְרֵי, חַס וְשָׁלוֹם, וְכַנַּ""ל, "
241,7,"Thus, it was through this that “Pinchas turned away My anger” and removed the Attribute of Judgment, as explained above. However, Pinchas was in fact a most compassionate person, and afterwards certainly eased the judgments from [the Jews]. &lt;That is, Pinchas transposed the word “<i>ChaMaTI</i> (My anger)” into “<i>MaChiTI</i> (I have wiped away) your sins like a cloud” (Isaiah 44:22) .&gt;","וְעַל־כֵּן עַל־יְדֵי־זֶה הֵשִׁיב פִּינְחָס אֶת חֲמָתִי וְסִלֵּק מִדַּת הַדִּין כַּנַּ""ל. אֲבָל בֶּאֱמֶת פִּינְחָס בְּוַדַּאי הָיָה רַחֲמָן, וּבְוַדַּאי אַחַר־כָּךְ הֵקֵל הַדִּינִים מֵעֲלֵיהֶם: "
242,1,"Know! there is an aspect of <i>Arikh Anpin</i> in the <i>kelipah</i> (forces of evil). Someone who meets a woman from this aspect will find it very difficult to be saved from an improper thought. Even if he closes his eyes, she will be in front of him, no matter in which direction he turns. This is because she is the aspect of <i>Arikh Anpin</i> of the <i>kelipah,</i> they being “long faces.” Therefore, in whatever direction he turns, she will be in front of him.","דַּע שֶׁיֵּשׁ בְּחִינַת אֲרִיךְ אַנְפִּין בַּקְּלִפָּה (ע' ע""ח שער הקליפות פ""ג), וּמִי שֶׁפּוֹגֵעַ בְּאִשָּׁה מִבְּחִינָה זוֹ, קָשֶׁה לוֹ לְהִנָּצֵל מֵהִרְהוּר, וְאַף אִם יַעֲצִים עֵינָיו, אַף־עַל־פִּי־כֵן בְּכָל צַד שֶׁיִּפְנֶה תִּזְדַּמֵּן לוֹ, כִּי הִיא בְּחִינַת אֲרִיךְ אַנְפִּין שֶׁל הַקְּלִפָּה, שֶׁהֵם פָּנִים אֲרֻכִּים, וְעַל־כֵּן בְּכָל צַד שֶׁיִּפְנֶה תִּזְדַּמֵּן לוֹ: "
242,2,"Know, too, that charity is a <i>segulah</i> (preternatural remedy) and helps greatly to be spared from lustful thoughts. However, it is nevertheless forbidden to rely on this so as to mingle with women and to converse excessively with them, God forbid. It is just that it is not as harmful to him. This is the explanation of “treat the poor as members of your household, and do not converse excessively with the woman” (Avot 1:5). That is, even though you are charitable and the poor are as members of your household, still, do not converse excessively [with women].","וְדַע, שֶׁצְּדָקָה הוּא סְגֻלָּה גְּדוֹלָה וּמוֹעֶלֶת מְאֹד לְהִנָּצֵל מֵהִרְהוּרֵי נִאוּף, אַךְ אַף־עַל־פִּי־כֵן אָסוּר לִסְמֹךְ עַל־זֶה, וְלִהְיוֹת מְעֹרָב עִם הַנָּשִׁים וּלְהַרְבּוֹת שִׂיחָה עִמָּהֶם חַס וְשָׁלוֹם, רַק שֶׁאֵינוֹ מַזִּיק לוֹ כָּל־כָּךְ, וְזֶהוּ (אבות פ""א): וְיִהְיוּ עֲנִיִּים בְּנֵי בֵּיתְךָ, וְאַל תַּרְבֶּה שִׂיחָה עִם הָאִשָּׁה; הַיְנוּ שֶׁאַף שֶׁאַתָּה עוֹשֶׂה צְדָקָה וַעֲנִיִּים הֵם בְּנֵי בֵּיתְךָ, אַף־עַל־פִּי־כֵן אַל תַּרְבֶּה וְכוּ' כַּנַּ""ל, "
242,3,"However, the prohibition is only not to overdo it, whereas that which is necessary will not harm him. This is accomplished by [giving] charity, which saves from lustful thoughts—the aspect of the highest source of impurity, the aspect of a corpse. Charity protects against them, in the aspect of “Charity saves from death” (Proverbs 10:2). God save us.","אֲבָל אֵין הָאִסּוּר רַק שֶׁלֹּא יַרְבֶּה, אֲבָל מַה שֶּׁהוּא מֻכְרָח אֵין מַזִּיק לוֹ, וְזֶה נַעֲשֶׂה עַל־יְדֵי הַצְּדָקָה, שֶׁהִיא מַצֶּלֶת מֵהִרְהוּרִים שֶׁל נִאוּף, שֶׁהֵם בְּחִינַת אֲבִי אָבוֹת הַטֻּמְאָה, בְּחִינוֹת מֵת, וּצְדָקָה מַצֶּלֶת מֵהֶם, בִּבְחִינַת (משלי י): וּצְדָקָה תַּצִּיל מִמָּוֶת, הַשֵּׁם יַצִּילֵנוּ: "
243,1,"Know! there is a very great tzaddik whose holiness the world is unable to bear. Therefore, he keeps himself very hidden, so that people do not detect in his behavior any special holiness or asceticism. This is due to the great extent of his holiness.","דַּע, שֶׁיֵּשׁ צַדִּיק גָּדוֹל מְאֹד, שֶׁאֵין הָעוֹלָם יָכוֹל לִסְבֹּל קְדֻשָּׁתוֹ, עַל־כֵּן הוּא מִתְעַלֵּם מְאֹד, וְאֵין רוֹאִים מִמֶּנּוּ שׁוּם קְדֻשָּׁה וּפְרִישׁוּת יְתֵרָה, זֶה מֵחֲמַת גֹּדֶל קְדֻשָּׁתוֹ מְאֹד. "
243,2,"This is the aspect of “All the songs are holy, and Song of Songs is the holiest of the holy” (Yalkut Shimoni #960). Thus it is that Song of Songs is very holy, much more so than the rest of Scripture.","וְזֶה בְּחִינוֹת: כָּל הַשִּׁירִים קֹדֶשׁ, וְשִׁיר הַשִּׁירִים קֹדֶשׁ קָדָשִׁים (ידים פ""ג), נִמְצָא, שִּׁיר הַשִּׁירִים הוּא קָדוֹשׁ מְאֹד, יוֹתֵר הַרְבֵּה מִכָּל הַסְּפָרִים, "
243,3,"Now, we find that King Shlomo, of blessed memory, authored three books: Proverbs, Ecclesiastes and Song of Songs. And in fact, both Proverbs and Ecclesiastes are brimming with moral reproof and God-fearingness. We find in them the words “holiness” and “purity” any number of times. On the other hand, in Song of Songs no words of holiness and purity whatsoever are to be found. Go, see for yourself, that in the entire book of Song of Songs there are no holy or pure words.","וְהִנֵּה מָצִינוּ שֶׁשְּׁלֹמֹה הַמֶּלֶךְ, עָלָיו הַשָּׁלוֹם, חִבֵּר שְׁלשָׁה סְפָרִים: מִשְׁלֵי, קֹהֶלֶת וְשִׁיר הַשִּׁירִים, וּבֶאֱמֶת מִשְׁלֵי וְקֹהֶלֶת הֵם כֻּלָּם מְלֵאִים מוּסָר וְיִרְאַת שָׁמַיִם מְאֹד. וּמָצִינוּ בָּהֶם תֵּבוֹת קְדֻשָּׁה וְטָהֳרָה כַּמָּה פְּעָמִים, אֲבָל בְּשִׁיר הַשִּׁירִים אֵינוֹ נִמְצָא תֵּבוֹת קְדֻשָּׁה וְטָהֳרָה כְּלָל, פּוּק עַיֵּן וְתִשְׁכַּח, שֶׁבְּכָל סֵפֶר שִׁיר הַשִּׁירִים אֵין נִמְצָא שָׁם בְּכָל הַסֵּפֶר שׁוּם תֵּבוֹת קֹדֶשׁ וְטָהוֹר, "
243,4,"This, that we do not detect any holiness there, is due to its awesomely great holiness. Therefore, there are no words of holiness and purity found in it at all.","וְזֶה מֵחֲמַת גֹּדֶל עֹצֶם קְדֻשָּׁתוֹ אֵינָם רוֹאִים שָׁם שׁוּם קְדֻשָּׁה, עַל־כֵּן אֵינוֹ נִמְצָא שָׁם תֵּבוֹת קְדֻשָּׁה וְטָהֳרָה כְּלָל: "
244,1,"When a person has contact with gentiles—i.e., he has business dealings with them—he must protect himself very well so that it does not harm him. For it is quite easy for him to be caught in their snare, God forbid; to sever himself from his level of Judaism. Is it not enough [of a danger] for a person that he is in this lowly world, in which angels are incapable of withstanding the [temptations of this] world? For so we find, that angels once came to this world and stumbled greatly (Zohar I, 58a).","מִי שֶׁהוּא מְעֹרָב בֵּין הָעַכּוּ""ם, דְּהַיְנוּ שֶׁיֵּשׁ לוֹ עֲסָקִים וּמַשָּׂא וּמַתָּן עִמָּהֶם, צָרִיךְ לִשְׁמֹר עַצְמוֹ מְאֹד מְאֹד שֶׁלֹּא יַזִּיק לוֹ, כִּי בְּקַל יוּכַל לְהִתָּפֵס בְּרִשְׁתָּם, חַס וְשָׁלוֹם, לַחֲלֹק עַצְמוֹ מִמַּדְרֵגַת יַהֲדוּתוֹ שֶׁיֵּשׁ לוֹ, כִּי לֹא דַּי לְהָאָדָם שֶׁהוּא בָּעוֹלָם הַזֶּה הַשָּׁפָל, אֲשֶׁר מַלְאָכִים אֵין לָהֶם כֹּחַ לַעֲמֹד בְּזֶה הָעוֹלָם, כְּמוֹ שֶׁמָּצִינוּ שֶׁפַּעַם אַחַת בָּאוּ מַלְאָכִים בְּזֶה הָעוֹלָם וְנִלְכְּדוּ מְאֹד (זוהר בראשית דף נח). "
244,2,"However, the fact is that Jews are stronger than angels. They are capable of remaining firm in this world, overcoming this world and clinging to the Blessed Creator. But to also have contact with gentiles is extremely difficult. Therefore, he has to protect himself very well, to be steadfast, immovable from his level of propriety and his Judaism.","אֲבָל בֶּאֱמֶת יִשְׂרָאֵל יֵשׁ לָהֶם כֹּחַ יוֹתֵר מִמַּלְאָכִים, וְהֵם יְכוֹלִין לַעֲמֹד בְּזֶה הָעוֹלָם וּלְהִתְגַּבֵּר עַל הָעוֹלָם הַזֶּה, וּלְהִדָּבֵק בְּהַבּוֹרֵא יִתְבָּרַךְ שְׁמוֹ, אֲבָל לִהְיוֹת גַּם־כֵּן מְעֹרָב עִם הָעַכּוּ""ם, זֶה קָשֶׁה מְאֹד, עַל־כֵּן צָרִיךְ לִשְׁמֹר עַצְמוֹ מְאֹד מְאֹד, לִהְיוֹת כְּיָתֵד חָזָק בַּל יִמֹּט מִמַּדְרֵגַת כַּשְׁרוּתוֹ וְיַהֲדוּתוֹ: "
245,1,"Know! there are chambers of Torah. When someone who is worthy of them begins to innovate in Torah, he enters these chambers and passes from chamber to chamber and from chamber to chamber. For in each and every chamber there are any number of entrances to other chambers; and from these other chambers, as well, to other chambers. He enters and strolls about in all of them, gathering from there treasures and exceedingly precious and delightful trove. Fortunate is his lot.","דַּע, שֶׁיֵּשׁ חַדְרֵי תּוֹרָה. וּמִי שֶׁזּוֹכֶה לָהֶם, כְּשֶׁמַּתְחִיל לְחַדֵּשׁ בַּתּוֹרָה, הוּא נִכְנָס בְּהַחֲדָרִים, וְנִכְנָס מֵחֶדֶר לְחֶדֶר וּמֵחֶדֶר לְחֶדֶר, כִּי בְּכָל חֶדֶר וָחֶדֶר יֵשׁ כַּמָּה וְכַמָּה פְּתָחִים לַחֲדָרִים אֲחֵרִים, וְכֵן מֵאוֹתָן הַחֲדָרִים – לַחֲדָרִים אֲחֵרִים, וְהוּא נִכְנָס וּמְטַיֵּל בְּכֻלָּם, וּמְלַקֵּט מִשָּׁם אוֹצָרוֹת וּסְגֻלּוֹת יְקָרוֹת וַחֲמוּדוֹת מְאֹד, אַשְׁרֵי חֶלְקוֹ. "
