EY comment,EY current paragraph
"<b>אמרו לו לנחש </b>הך מילתא לעתיד היא כדגרסינן בפ""ק דתענית:",Bemidbar Rabbah 19:2
<b>אני פרצתי גדרו של עולם </b>שאלמלא שהחטיא את אדם לא היו מתים:,Bemidbar Rabbah 19:2
<b>ולשונך שותת </b>פי' גורר חוץ לפיך:,Bemidbar Rabbah 19:2
<b>דלא אתמר לי מן עליותא </b>פי' שלא נגזר עלי מן השמים ממעל:,Bemidbar Rabbah 19:2
"<b>אמרו לבעל הלשון </b>הבא מכחו של נחש שהיה מדבר לש""ה על בוראו. והוכן אח""כ לעונש על דוברי לש""ה:",Bemidbar Rabbah 19:2
"<b>שהוא כאן והורג ברומי </b>שאומר לש""ה על מי שעומד ברומי וע""י זה נהרג. ולכן כתיב חצי גבור שנונים. ולא אמר כלי זיין גבור שנונים משום שכלי זיין מכין במקומן. וחץ מכה מרחוק כדאי' בב""ר פ' צ""ח:",Bemidbar Rabbah 19:2
"<b>ולמה נקרא שמו שלישי </b>פי' לשון הרע נקרא לישנא תליתאי. לא תלך רכיל ת""י לישנא תליתאי ובפרק יש בערכין פר""י לש""ה הוא השלישי בינו לבין חברו שמספר בן ב' אנשים:",Bemidbar Rabbah 19:2
"<b>דואג שאמרו </b>כדאי' בפסיקתא ובתנחומא סדר כי תצא. אבל בפרק חלק משמע שמת ולא נהרג. ובילקוט סי' קל""א אי' כיון שראו תלמידיו שהוא מטמא את הטהור ומטהר את הטמא נתנו חבלים ברגליו וגררהו שנא' גם אל יתצך לנצח יחתך ויסחך מאהל:",Bemidbar Rabbah 19:2
"<b>ואבנר בן נר </b>ג""כ נהרג ופריך ולמה נהרג דכיון דצדיק גמור הוה כמו שאמר עליו דוד כי שר וגדול נפל היום בישראל. וגם צורך הצבור בו. בודאי היה נצב עליו לשמרו שלא יהרגנו יואב. לולי שחטאו גורם ולהכי בעי מה חטא היה בו. ומביא כמה דעות על חטאו עד ויש אומרים על שהיה בידו למחות כו':",Bemidbar Rabbah 19:2
"<b>אל דוד תחתיו </b>משמע שם דוד היה כתוב תחת שם אבנר. אבל מן יקומו הנערים וישחקו לא ס""ל שנתחייב כי מצי סבר דלא נתכוון אבנר לש""ד רק לשחוק בעלמא להראות גבורתו כדרך המתאבקים. ושוב נמשך מהשחוק שהרג זה את זה והיתה המלחמה (יפ""ת):",Bemidbar Rabbah 19:2
"<b>וריש לקיש אמר ע""י שעשה דמן של נערים שחוק </b>דמפרש תיבת תחתיו כמו במקומו. שיהיו שלוחיו של אדם כמותו לקיים ברית בינו לבין דוד:",Bemidbar Rabbah 19:2
"<b>ע""י שלא המתין </b>ובתנחומא גרס ע""י שהמתין:",Bemidbar Rabbah 19:2
<b>מן גלימוי דידך בסירה הועדת </b>פי' מה אתה רוצה לומר מן הכנף שלך בקוץ הוסרה ונכרת. ולפי זה הם דברי אבנר אל שאול ועי' בתנחומא:,Bemidbar Rabbah 19:2
<b>כד אתון למעגל </b>כשבאו למעגל ונטלו הצפחת והחנית מעל ראשו:,Bemidbar Rabbah 19:2
"<b>חנית וצפחת בסירא הועדה </b>בתמיה כלו' וכי יכול אתה גם כאן לומר כמו שאמרת בכנף. הלא ע""כ להודות שהלכתי ולקחתי אותם והייתי ג""כ יכול להורגו. ומ""מ לא חש אבנר בטענתו ואמר לשאול שמא אחד מן הנערים מבני הצבא נתנם לו:",Bemidbar Rabbah 19:2
"<b>ולא מיחה </b>והא דלא מיחה. שנתירא מפני שאול שלא יכעוס עליו ויחשוב עליו שידו עם דוד. אך מ""מ לא היה לו למנוע משום זה מלמחות על ש""ד. וזהו הרביעי שנהרג בלשון הרע ההוא:",Bemidbar Rabbah 19:2
"<b>שיש בה מז' ז' </b>לפי שהתורה נדרשת במ""ט פנים נגד חמשים שערי בינה. ושער החמשים הוא סוד הפרה ונקרא שער התעלומה ואין אתה רשאי ליכנס ולא נתגלה לשום אדם רק למשה כמ""ש לקמן לך אני מגלה טעם פרה לאחרים חוקה (י""מ):",Bemidbar Rabbah 19:2
"<b>שבע פרות </b>ר""ל שבע פעמים כתיב פרה בפרשה וכן שריפות כו':",Bemidbar Rabbah 19:2
"<b>כנגד כל ישראל </b>שנקראו חול כמ""ש והיה מספר וגו':",Bemidbar Rabbah 19:2
<b>מתלא אמרין </b>משל אומרים:,Bemidbar Rabbah 19:2
"<b>דעה חסרת מה קנית </b>כדכתיב עיר פרוצה וגו'. דעה קנית מה חסרת כדכתיב (משלי כ') וכלי יקר שפתי דעת שר""ל וכלי יקר דאית בה כולהו היינו שפתי דעת. וזהו מאמר החכם דעה קנה כל לא יחסר לא קנה דעה כל לו יחסר:",Bemidbar Rabbah 19:2
"<b>שהיו יודעים וערומין כו' </b>דקדקו חז""ל כך מדקאמר מחכמת כל בני קדם ולא אמר מכל חכמת בני קדם כמ""ש מכל חכמת מצרים. אע""כ כי בבני קדם בכללם נמצאת חכמת הקסמים וחכמת שלמה רבתה למעלה ראש על כולם (כלי יקר על נ""ר):",Bemidbar Rabbah 19:2
"<b>בטייר </b>בלשון ישמעאל קורין לעוף טייר (ערוך) ור""ל שהיו מבינם בצפצוף העופות ורקידתם ונטייתם בכנפיהם. ונראה שהוא לשון חכמה בניחוש. נחשתי תרגום יונתן אטיירת ובפסיקתא גרס בקיאין במזל. וחכמים בכל דעה באיסטרלוגיא:",Bemidbar Rabbah 19:2
"<b>אומנין בשכרן שאני מבקש לבנות ביהמ""ק </b>כלו' שאע""פ שאין ראוי למלך שיקח שכר ממלך אחר. ובפרט בהיותו חתנו מ""מ א""ל בשכרן משום שרוצה לבנות ביהמ""ק לממ""ה אין ראוי שיעבוד בשכירים בחנם. אלא לכבד את ה' מהונו ואונו (כלי יקר):",Bemidbar Rabbah 19:2
<b>אצטרלוגין </b>פי' חוזים בכוכבים וכן בלשון יוני (ערוך):,Bemidbar Rabbah 19:2
<b>שעתידין למות </b>בתנחומא אי' הטעם כדי שיבא עליו בתרעומות ויאמר לו תן לי דמים מאומנים שהרגת:,Bemidbar Rabbah 19:2
"<b>ויחכם מכל האדם מאדם הראשון </b>היינו בחכמת הטבעיות שאף שאדה""ר שם שמות לכל הב""ח כפי טבעם. כמ""ש הכתוב וכל אשר יקרא לו האדם נפש חיה הוא שמו. ר""ל הוא שמו המיוחד והמתייחס אליו כפי טבעו. מ""מ שלמה היה חכם ממנו בשלימות הטבעיות (כלי יקר):",Bemidbar Rabbah 19:2
"<b>נמלך במלאכים א""ל נעשה אדם </b>ר""ל שזה שאמר להם נעשה אדם לא שהוצרך לסיוע מזולתו. אלא שנמלך עמהם:",Bemidbar Rabbah 19:2
"<b>חכמתו מרובה משלכם </b>עי' ב""ר פ' א':",Bemidbar Rabbah 19:2
"<b>והעבירן לפניהם </b>עי' ב""ר שם נתבאר כל הענין:",Bemidbar Rabbah 19:2
"<b>אמר לו י""י </b>פי' בקריאתו לשון אדנות (מת""כ):",Bemidbar Rabbah 19:2
"<b>שאתה אדון על כל הבריות היינו דכתיב אני י""י </b>ואע""ג דבקרא כתיב שם הוי""ה ומ""ש שאתה אדון לא שייך אלא בשם אדני. י""ל דשם הוי""ה נקרא בכינוי אדני. ואע""ג שהשם שנקרא אדון אינו כפי המהות אלא כפי היחס אשר לו עם העולם וכמ""ש הרב בח""א פ""ז. לפי שאי אפשר לאדם שיקרא שם לשי""ת כפי המהות שהוא נעלם מכל בריה. אבל מה שאפשר לידע ממנו יתברך הוא מפעולותיו ויחסו אל העולם. ועל זה לבד אפשר לו לאדם לקרוא לו שם (יפ""ת):",Bemidbar Rabbah 19:2
"<b>לבין בריותי </b>ובקה""ר ובפסיקתא גרסי ביני לבין עצמי הוא שמי שהתניתי ביני לבין בריותי ובין מה""ש ע""כ. והכוונה כפי שכתבתי לעיל:",Bemidbar Rabbah 19:2
"<b>מאיתן האזרחי זה אברהם </b>ר""ל היינו בחכמת התכונה כדדרשו חז""ל ויוצא אותו החוצה שא""ל הקב""ה צא מאצטגנינות שלך שלא ימסוך במה שיגזרו הכוכבים בעקרותו כי הוא יתברך ישדד המערכות בעדו. ומ""מ שלמה היה גדול ממנו בחכמתה התכונה (כלי יקר):",Bemidbar Rabbah 19:2
"<b>שנאמר משכיל לאיתן האזרחי </b>ופירשו רבותינו באברהם אבינו ע""ש מי העיר ממזרח (רש""י בתהלים שם) ועיין בילקוט מזמור זה על פסוק אז דברת וגו' שמפרש ג""כ על אברהם אבינו:",Bemidbar Rabbah 19:2
<b>הימן זה משה </b>היינו בחכמת האלהות בענייני השכלים ובפעולותיהם. ועיין בכלי יקר בארוכה. עוד יש לפרש על דרך המאמר דלקמן סי' ד' בדברים שלא נגלו למשה:,Bemidbar Rabbah 19:2
"<b>בכל ביתי נאמן הוא </b>ונאמן הוא לשון הימן (מת""כ):",Bemidbar Rabbah 19:2
<b>וכלכל זה יוסף </b>היינו בחכמות המדינות. שאף שיוסף היה שלם בזה. מכל מקום שלמה היה גדול ממנו (כלי יקר):,Bemidbar Rabbah 19:2
<b>אמרו המצרים כו' </b>שהיה יוסף חכם:,Bemidbar Rabbah 19:2
"<b>שבעים פיתקין </b>שהיה לחק במצרים שלא ימלוך אדם עליהם אא""כ יכול לדבר בשבעים לשון:",Bemidbar Rabbah 19:2
"<b>שלא היה להם כח לשמוע </b>כדאי' בפ' אלו נאמרים שא""ל יוסף לפרעה אגמרן. אגמריה ולא הוה קא גמיר:",Bemidbar Rabbah 19:2
"<b>עדות ביהוסף שמו </b>וכתב המת""כ ובתנחומא מסיים בו שלכן פסוק זה מתחיל בע' ומסיים בע' לרמוז על ע' לשון שלמדו גבריאל. ולשון הקדש עצמו אינו בכלל ע' לשון כנגד ישראל גוי אחד בארץ ובתנחומא שלפנינו ליתא זה:",Bemidbar Rabbah 19:2
<b>ודרדרע </b>נוטריקון דור דעה:,Bemidbar Rabbah 19:2
"<b>זה דור המדבר </b>יבואר ע""פ מאי דאי' בסדר כי תשא ברבה ובתנחומא פסוק ויתן אל משה ככלותו לדבר וגו' וכי כל התורה למד משה והלא כתיב ארוכה מארץ מדה וגו' אלא כללים למדו הקב""ה למשה ע""כ. ור""ל שהקב""ה למדו כללים ע""פ י""ג מדות שהתורה נדרשת בהן וע""פ ל""ב מדות דר""א בהלכות ובאגדות. ולכן שלמה הוציא פרטים וגלה תעלומות יותר מדור המדבר אף שהם למדו את התורה מפי משה (כלי יקר):",Bemidbar Rabbah 19:2
<b>שהיה בהן דעה </b>שלא נתנה תורה אלא לאוכלי המן כדאי' במכילתא ובתנחומא:,Bemidbar Rabbah 19:2
"<b>שמחל להם כו' </b>הכוונה כמו שדור המדבר היה דור דעה ועכ""ז עשו את העגל ואח""כ עשו תשובה ומחל להם הקב""ה ככה שלמה היה גדול הדעת וחטא בנטותו לבבו ואח""ז עשה תשובה ומחל לו הקב""ה:",Bemidbar Rabbah 19:2
"<b>אלא קרוב לשמנה מאות פסוקים </b>וכ""ה בקה""ר ובפסיקתא. אבל בשהש""ר אי' חזרנו על כל ספר משלי ולא מצאנו שכתוב בו אלא תתקט""ו פסוקים. וכ""ה נמסר לנו הסכום של פסוקי משלי:",Bemidbar Rabbah 19:2
<b>יש בו שנים ושלשה טעמים </b>ולהכי כתיב שלשת ולא שלשה אלפים. לומר שהיו הדברים משולשים בכל פסוק ג' טעמים:,Bemidbar Rabbah 19:2
"<b>שיריו אכ""כ </b>כתב הא""א שצ""ל ויהי שיריו של שלמה אכ""כ אלא ויהי שירו שירו של משל חמשה ואלף. ועיין בהמקומות שציינתי ביד יוסף שיש הרבה שנוים בהנוסחאות:",Bemidbar Rabbah 19:2
<b>וכי אפשר לו לאדם לדבר על העצים </b>ולא ניחא ליה לפרש שידע טבע העצים. שזה דבר קטן היה בערכו לדעת חכמת הצמחים. אלא מוסב על טעמי התורה כמו שמפרש:,Bemidbar Rabbah 19:2
<b>בגבוה שבגבוהים כו' </b>כי כן כתיב וידבר כו' מן הארז כו' ועד האזוב וגו':,Bemidbar Rabbah 19:2
"<b>מן הרקק </b>מים שאין בהם עשרה טפחים (ערוך) ולכן טבעו חלש יותר מן הבהמה עד שיצא חיותו בסי' א'. ודגים מתים מהר ע""כ אין צורך לשחיטה. שמחמת הטבע היה נעזר על סוד טעמי התורה וענייניהם:",Bemidbar Rabbah 19:2
"<b>לחספניתא דנונא </b>תרגום וקשקשת וחרספתין. והוא כגירסת הפסיקתא לחרספותיה. אבל לגירסתנו פי' כעין קרום ור""ל דומה לקשקשים דדג:",Bemidbar Rabbah 19:2
"<b>שמונה שרצים </b>החולד והעכבר וגו' (ויקרא י""א) רש""י:",Bemidbar Rabbah 19:2
<b>הצדן חייב </b>שבמינו ניצוד:,Bemidbar Rabbah 19:2
"<b>מפני שיש להם עורות </b>והויא ליה חבורה שאינה חוזרת והויא ליה תולדה דשוחט. ל""א כיון דיש להם עור נצבע העור מדם הנצרר בו דחייב משום צובע (רש""י):",Bemidbar Rabbah 19:2
"<b>הצאן ובקר ישחט להם </b>ומצא להם אם את כל דגי הים יאסף להם ומצא להם. ישחט אכ""כ אלא יאסף:",Bemidbar Rabbah 19:2
<b>בצור </b>בעיר צור:,Bemidbar Rabbah 19:2
<b>מנן הורית </b>מהיכן הוא מוכח בתורה שהדגים טעונין שחיטה:,Bemidbar Rabbah 19:2
"<b>מה עוף טעון שחיטה </b>כדכתיב ציד חיה או עוף ושפך את דמו. ותניא בת""כ מלמד ששפיכת דם העוף כשפיכת דם חיה. והכא איתקיש דגים לעוף לומר מה עוף טעון שחיטה אף דגים טעון שחטה. ועי' קה""ר מ""ש:",Bemidbar Rabbah 19:2
"<b>ארבעוניה דילקיה </b>פי' רבצו אותו ויקבל מלקות לפי שהורה בטעות. ואע""פ שהחמיר שלפעמים יתיר את האסור וכדאמר בפ""ק דעכו""ם כי רבים חללים הפילה זה תלמיד שלא הגיע להוראה ומורה (יפ""ת):",Bemidbar Rabbah 19:2
