id,perek_id,name,start,end
3937,537,סיכום הפסולים למזבח,11,NULL
3938,537,תערובת וולדות של הפסולים,12,14
3939,537,קניית קרבנות מגויים,15,NULL
3940,538,רובע ונרבע ושהמית את האדם,1,3
3941,538,מוקצה ונעבד,4,8
3942,538,אתנן זונה,8,15
3943,538,מחיר כלב,16,18
3944,539,שאור או דבש,1,4
3945,539,דבר שאינו ראוי למזבח,5,6
3946,539,גנוב וגזול,7,8
3947,539,מנחות ונסכים האסורים באכילה,9,10
3948,539,מצוות מליחת הקרבנות,11,13
3949,540,איסור הקדשתם,1,3
3950,540,פדיונם כשנפסלו,4,5
3951,540,טומאה,6,8
3952,540,היינות הפסולים,9,10
3953,540,הסולת הפסולה,11,13
3954,540,השמנים הפסולים,14,NULL
3955,540,הבאתם מחוץ לארץ ומן הישן,15,NULL
3956,541,החיוב להביא מובחר,1,NULL
3957,541,המקומות המובחרים,2,NULL
3958,541,עצים,3,NULL
3959,541,חיטים,4,5
3960,541,יין,6,7
3961,541,שמן,8,10
3962,541,חתימה: הבאת המובחר לשם ה',11,NULL
3963,543,קרבנות היחיד והציבור,1,7
3964,543,בעלי החיים הראויים לכל סוג קרבן וגילם,8,15
3965,543,החטאות הנאכלות והנשרפות,15,16
3966,543,קדשי קדשים וקדשים קלים,17,NULL
3967,543,האימורים,18,19
3968,544,היין והסולת הבאים עם הקרבן,1,NULL
3969,544,הקרבנות הטעונים נסכים,2,3
3970,544,שיעור הנסכים,4,7
3971,544,אופן המדידה ודין הנסכים העודפים,8,11
3972,544,הבאת הנסכים בנפרד מן הקרבן והבאתם מן החולין,12,13
3973,544,קרבנות המילואים בזמן חנוכת המקדש,14,15
3974,545,הבאת קרבן בשותפות,1,NULL
3975,545,הראויים להביא קרבן,2,5
3976,545,סמיכה ווידוי על הקרבן,7,15
3977,546,זמני עבודות הקרבנות,1,6
3978,546,השחיטה וקבלת הדם,7,9
3979,546,מחשבת העובד,10,11
3980,547,מקום השחיטה וקבלת הדם,1,5
3981,547,"זריקת דם העולה, האשם והשלמים",6,NULL
3982,547,נתינת דם החטאות הנאכלות,7,10
3983,547,הזאת דם החטאות הנשרפות,11,16
3984,547,"שפיכת דם הבכור, המעשר והפסח",17,NULL
3985,547,הפשטת הקרבן והקטרת האימורים,18,NULL
3986,547,עורות הקדשים,19,21
3987,548,מעשה העולה והחלקים המוקטרים,1,4
3988,548,סדר ההפשטה והניתוח,5,9
3989,548,הולכת האיברים לכבש,10,19
3990,548,מעשה עולת העוף,20,23
3991,549,מעשה חטאת הנאכלת,1,NULL
3992,549,מעשה חטאות הנשרפות,2,NULL
3993,549,שרפת הקדשים,3,5
3994,549,מעשה חטאת העוף,6,9
3995,549,הדברים הנעשים בקרן דרומית מערבית,10,12
3996,550,כיבוס דם חטאת שניתז על בגד,1,10
3997,550,"שבירה, מריקה ושטיפה של כלים שהתבשלו בהם חטאת ושאר קדשים",11,15
3998,550,מאכל שנבלע בו טעם של קדשים,15,18
3999,550,"כיבוס, שבירה ומריקה ושטיפה בתוך העזרה",19,21
4000,551,מעשה האשם,1,2
4001,551,מעשה השלמים,3,16
4002,551,לחם התודה והנזיר,17,24
4003,551,"מעשה הבכור, המעשר והפסח",25,NULL
4004,552,מצוות אכילת הקדשים,1,2
4005,552,"הראויים לאכילה, מקום האכילה וזמנה",3,9
4006,552,אופן האכילה,10,13
4007,552,חלוקת הקדשים לכהנים,14,16
4008,552,הכהנים הראויים לחלוקה,18,23
4009,553,"איסור אכילת בשר עולה, אימורים וחטאות נשרפות",1,3
4010,553,איסור אכילה לפני זריקת הדם,4,NULL
4011,553,איסור אכילת קדשים שיצאו ממקומם,5,7
4012,553,איסור אכילת זר,8,9
4013,554,סוגי המנחות,1,4
4014,554,שיעורן,5,NULL
4015,554,הגשה ותנופה,6,NULL
4016,554,נתינת שמן ולבונה,7,8
4017,554,הקמיצה וההקטרה,9,13
4018,554,איסור החמצת המנחות,14,19
4019,554,האופן והמקום של הכנת המנחות,20,23
4020,555,חביתי כהן גדול,1,4
4021,555,מנחת סולת,5,NULL
4022,555,מנחת מחבת ומרחשת,6,7
4023,555,מנחת מאפה תנור,8,9
4024,555,הפתיתה,10,NULL
4025,555,הדברים שאינם מעכבים במנחה,11,NULL
4026,555,סדר הבאת המנחה,12,NULL
4027,555,אופן הקמיצה,13,NULL
4028,555,הדברים המעכבים במנחה,14,NULL
4029,556,הקרבנות הבאים בנדר ובנדבה,1,3
4030,556,הגדרת נדר ונדבה,4,7
4031,556,התחייבות להביא קרבנות חובה,8,11
4032,556,פיו ולבו שווים,12,NULL
4033,556,חובת הבאת הקרבן בזמנו וכפייה על כך,13,17
4034,557,הקדשה חלקית של בהמה,1,4
4035,557,הקדשת בהמה לדמיה והקדשת בהמה שאינה ראויה לקרבן,5,6
4036,557,תנאים בהקדשה,7,8
4037,558,המשנה ממה שנדר,1,2
4038,558,הנודר קרבן בלשון סתמית,3,4
4039,558,נדרים שיש בהם התחייבות התחייבות מפורטת,5,7
4040,558,הנודר בלשון כללית והשוכח מה נדר,8,13
4041,558,"אופן ההקרבה של שמן, יין ולבונה הבאים בפני עצמם",14,NULL
4042,558,הבאת הנדר מן החולין,15,17
4043,559,המשנה ממה שנדר,1,4
4044,559,הנודר מנחה בלשון סתמית,5,NULL
4045,559,שיעור ההבאה בכלי אחד ובמקרה ששכח מה נדר,6,8
4046,559,הנודר מנחה שאי אפשר להקריבה,9,11
4047,559,שיעור ההבאה בנדרי יין ושמן,12,15
4048,560,חובת ההקרבה במקדש והבאת הקרבנות לשם,1,NULL
4049,560,איסור שחיטה והעלאה בחוץ,2,5
4050,560,קדשים שאינם ראויים לקרב,6,14
4051,560,מקום השחיטה שחייבים עליה,15,NULL
4052,560,אופן השחיטה שחייבים עליה,16,18
4053,561,אופן ההעלאה שחייבים עליה,1,NULL
4054,561,העלאת דברים שאינם ראויים למזבח,2,5
4055,561,עבודות שלא חייבים עליהן בחוץ,6,NULL
4056,561,העלאת דברים שאינם ראויים לבוא למקדש ודברים ראויים שנפסלו,7,NULL
4057,561,העלאה חלקית של הקרבן,8,14
4058,561,העלאה בזמן הזה,15,NULL
4059,561,שחיטה והעלאה של קדשי גויים,16,NULL
4060,563,זמן שחיטתו,1,5
4061,563,הקטרת איברי התמיד ואימוריו,6,8
4062,563,שחיטת התמיד,9,11
4063,563,הקרבת תמיד בין הערביים כשלא הקריבו בשחר,12,NULL
4064,564,מצוות הדלקת האש והעלאת העצים למזבח,1,3
4065,564,המערכות  שעל המזבח,4,5
4066,564,איסור כיבוי האש,6,NULL
4067,564,סידור המערכות והצתת האש,7,9
4068,564,תרומת הדשן,10,12
4069,564,הורדת הדשן והוצאתו,13,15
4070,565,הקטרת הקטורת,1,9
4071,565,דישון המנורה והדלקת הנרות,10,17
4072,565,חביתי כהן גדול,18,22
4073,566,אופן עשיית הפיס,1,4
4074,566,ארבעת הפייסות,5,8
4075,566,סדר העבודה בשבת,9,11
4076,566,חילוק לחם הפנים,12,14
4077,567,סידור הלחם ובזיכי הלבונה,1,5
4078,567,מעשה הלחם,6,9
4079,567,הפעולות שאינן דוחות את השבת,10,11
4080,567,פסולים בלחם,12,16
4081,568,סדר העבודות בבוקר,1,7
4082,568,שירת הלוויים,8,10
4083,568,העבודה בשבת ובין הערביים,11,NULL
4084,569,מוסף ראש חודש,1,2
4085,569,מוסף הפסח וקרבן העומר,3,4
4086,569,מנחת העומר,5,12
4087,569,איסור קצירה קודם קצירת העומר,13,16
4088,569,הבאת מנחות מן התבואה החדשה,17,21
4089,569,ספירת העומר,22,25
4090,570,מוסף שבועות והקרבנות הבאים עם שתי הלחם,1,NULL
4091,570,הכנת שתי הלחם,2,10
4092,570,הנפה והקרבה של הלחם והכבשים,11,NULL
4093,570,לחמים או כבשים מרובים,12,13
4094,570,הקרבנות המעכבים ושאינם מעכבים זה את זה,14,20
4095,571,מוספי ראש השנה,1,NULL
4096,571,כללי הקדימות בקרבנות,2,4
4097,571,הקדימות בהקרבה,5,11
4098,571,הקדימות באכילה,12,13
4099,572,מוסף יום הכיפורים,1,2
4100,572,מוסף סוכות ושמיני עצרת,3,5
4101,572,ניסוך המים,6,10
4102,572,שירה על מוסף סוכות,11,NULL
4103,572,חלוקת העבודה בין המשמרות בסוכות,12,13
4104,572,עירוב נסכי הקרבנות,14,19
4105,574,הכשרים והפסולים לשחוט,1,6
4106,574,מקום השחיטה וקבלת הדם,7,20
4107,574,פסולים בקבלת הדם ובהולכתו,21,28
4108,574,חיסרון ופסול בבשר או באימורים,29,34
4109,574,פסולים בדם,35,37
4110,575,פסולים בזריקת הדם,1,10
4111,575,דם קדשים שנתערבו זה בזה,11,13
4112,575,דם חטאת שנכנס אל הקודש פנימה,14,19
4113,575,דם שנפסל מלהיזרק,20,23
4114,575,פסולים בדרך ההקטרה והניסוך,24,26
4115,576,קדשים שנשחטו על גבי המזבח,1,NULL
4116,576,התקדשות הקרבנות העולים על גבי המזבח,2,17
4117,576,"התקדשות הקרבנות העולים על גבי המזבח הפנימי והכבש, והנכנסים לכלי השרת",18,21
4118,576,מזבח שנפגם,22,25
4119,577,חטאות המתות,1,14
4120,577,אשם שדינו לרעות עד שייפול בו מום וייפדה,14,15
4121,577,קרבן ממין שאינו ראוי לו,16,18
4122,577,קרבן שהתברר שלא מחויב בו,19,21
4123,577,קרבן בגיל ומחיר שאינם ראויים לו,22,27
4124,578,מעות חטאת שאי אפשר להקריב בהן חטאת,1,6
4125,578,מוֹתר מעות הקרבנות,7,10
4126,578,מעות שהופרשו למחויב חטאת ועולה,11,13
4127,579,קדשים שהתערבו באיסורי הנאה או באיסורי מזבח,1,2
4128,579,קדשים שהתערבו בחולין,3,4
4129,579,קדשים שהתערבו זה בזה,4,17
4130,579,בהמה שנמצאה וייתכן שהיא קרבן,18,NULL
4131,579,איברים וחתיכות של קדשים שהתערבו,19,24
4132,580,מליקה פסולה,1,4
4133,580,"קרבן העוף ששינה את שמו, מקומו או מעשיו",5,9
4134,580,חטאת העוף הבאה על ספק,10,12
4135,581,תערובת של חטאת ועולה,1,NULL
4136,581,תערובת של חטאת או עולה בחובה סתומה,2,4
4137,581,תערובת של חובות סתומות,5,7
4138,581,הקרבת תערובת של עופות על ידי הכהן,8,11
4139,582,קן סתומה שאחד מהגוזלים שלה פרח או מת,1,NULL
4140,582,גוזל שפרח מן הסתומה לסתומה,2,5
4141,582,גוזל שפרח מן הסתומה למפורשת,6,7
4142,583,טעויות בהקרבה ביולדת שנדרה להביא קן בנוסף לחובתה,1,5
4143,584,פסולים בקמיצה,1,6
4144,584,פסולים בשמן ובלבונה,7,9
4145,584,פסולים במנחת חוטא,10,14
4146,584,מנחה שחסרה או נטמאה,15,20
4147,584,קמיצה ממנחה חלוקה; פסולים בקידוש הקומץ,21,27
4148,584,קומץ או מנחה שהתערבו,28,31
4149,585,"חיסרון במנחות, בלחמים ובנסכים",1,5
4150,585,פסולים בנסכים,6,7
4151,585,לחמי תודה,8,18
4152,586,שלוש המחשבות הפוסלות,1,3
4153,586,העבודות שבהן המחשבה פוסלת,3,6
4154,586,מחשבות ועבודות שאינן פוסלות,7,9
4155,587,מחשבה על ידי העובד,1,NULL
4156,587,מחשבה בזמן שמתקיימים התנאים הראויים לעבודה,2,4
4157,587,מחשבה בדבר שאינו ראוי לאכילה או להקטרה,5,8
4158,587,מחשבה של אכילה על ידי פסולים,9,NULL
4159,587,מחשבה בשיעור הראוי לאכילה או להקטרה,10,NULL
4160,588,דין שינוי השם בקרבנות,1,3
4161,588,שינוי השם בחטאת,4,10
4162,588,שינוי השם בפסח,11,12
4163,588,קרבנות שונים שנעשו בשינוי השם,13,20
4164,589,עירוב מחשבה אחרת עם מחשבת הזמן,1,6
4165,589,מחשבת זמן בחצי מתיר,7,8
4166,589,מחשבת זמן במנחה שאינה ראויה,9,11
4167,590,מחשבת הזמן בדם חטאות הפנימיות,1,6
4168,590,מחשבת זמן בקרבן שמפגלת חלקים אחרים שלו,7,13
4169,590,מחשבת זמן באחד משני המתירים של הקרבן,14,15
4170,590,מחשבת זמן מקרבן אחד על חברו,16,17
4171,590,כבשי עצרת ולחמיהם שנעשו במחשבת שינוי השם והזמן,18,20
