בשלח,"א, א",ראו כי:,"נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ."
,,כאהלי קדר — כיריעות שלמה:,"”שהם לבנים"" — אוה""ת שה""ש ע' קב."
,,וייצר את האדם:,"בראשית ב, ז."
,,"סד""ה בשברי לכם:","לעיל בחקותי מח, ג."
,,נוטה שמים כיריעה:,"תהלים קד, ב."
,,חצי היריעה העודפת:,"שמות (כו, יב). [כ]."
,,מלך שהשלום שלו:,"שהש""ר ג, כ."
,,ישא ה' פניו אליך:,"במדבר ו, כו."
,,אליך ה' נפשי אשא:,"תהלים כה, א."
,"ו, ב",אהרן שושבינא דמטרוניתא:,"רע""מ זח""ג כ, א. קעז, ב. קפ, ב."
,,אהרן אותיות נראה:,"זח""ג קג, א."
,,,"ע' ח' במדבר לעיל (ל, א). [כ]."
,,בהעלותך את הנרות:,"במדבר ח, ב."
,,משה שושבינא דמלכא:,"ראה לעיל אהרן שושדמ""ט."
,,קרוב הוי' לכל קוראיו:,"תהלים קמה, יח."
,,המולך מהודו ועד כוש:,"אסתר א, א. ראה אוה""ת שה""ש ע' צח."
,,כסה שמים הודו:,"חבקוק ג, ג."
,,הודו על ארץ ושמים:,"תהלים קמח, יג."
,,הוד והדר לפניו:,"תהלים צו, ו. דה""א טז, כז."
,,"ע""פ יהודה אתה:","תו""א ר""פ ויגש."
,,אלביש שמים קדרות:,"ישעי' נ, ג."
,,"סד""ה יונתי:","אולי הכוונה לקמן יז, ג."
,,"ובלק""ת פ' בהעלותך:","להאריז""ל ע""פ אשה כושית."
,,ופ' שופטים:,"להאריז""ל."
,,"בחי' שכ""ה דינין:","ראה ביאוה""ז להצ""צ כרך ב ע' תתקצד."
,,מלכותך מלכות כל עולמים:,"תהלים קמה, יג."
,,ומלכותו בכל משלה:,"תהלים קג, יט."
,,שבע ועשרים ומאה מדינה:,"אסתר א, א."
,,שאול שנק' כוש:,"מו""ק (טז, ב). וספרי בהעלותך פיסקא (צט יב, א) ובמ' תלים (ז אות יד [ד""ה דבר אחר]). [כ]."
,,כוש בן ימיני:,"תהלים ז, א."
,,הלא כבני כושיים אתם לי:,"עמוס ט, ז."
,,"וכן פרש""י בפ' בהעלותך בענין האשה הכושית:","במדבר יב, א."
,,ה' מלך גאות לבש:,"תהלים צג, א."
,"ו, ג",אין אדם נוקף כו':,"חולין ז, ב. זח""ג רעד, ב."
,,"בד""ה ומרדכי יצא:","תו""א צג, א."
,,"שניתנה תורה באש שחורה ע""ג אש לבנה:","זח""ג קלב, א. וראה ילקוט שמעוני רמז רפ."
,,הדר וקבלוה בימי אחשורוש:,"שבת פח, א."
,,שחורה:,"מאמר זה נאמר בשבת נחמו תקע""א. בוך 4 סז, ב רשום עליו פ' קדושים. נכתב אחר ד""ה צאינה וראינה הנדפס לקמן כא, ב. וקודם ד""ה ונקדשתי הנדפס לעיל בפ' אמור."
,,,"ביאור על המאמר באוה""ת שה""ש כרך ג ע' תתל ושם רשום בגוכתי""ק הצ""צ ”בוויטעפסק שבת נחמו בשנת תקע""א""."
,,,"בס' הנחות הר""פ ע' קכז הנחת אחרת. ועוד הנחה במאמרי אדה""ז — כתובים ח""ב ע' מז. עוד הנחה במאמרי אדה""ז — פרשיות התורה ע' רצה. הנחה אחרת עם הגהות במאמרי אדה""ז — כתובים ח""ב ע' עג. עם הגהות באוה""ת שה""ש ע' פט."
,,שחורה אני ונאוה:,"שה""ש א, ה."
,,חי ה' אשר עמדתי לפניו:,"מ""א יז, א. ושם ה' ”אלקי ישראל"". וראה מ""ב ה, טז (באלישע). וכ""ה לעיל חוקת סד, ד. ובסידור רסג, ב."
,,מלכות כל עולמים:,"תהלים קמה, יג."
,,להודיע לבני האדם גבורותיו:,"תהלים קמה, יב."
,,אלף אלפים וריבוא רבבות כו':,"דניאל ז, י."
,,ולגדודיו אין מספר:,"חגיגה יג, ב."
,,בתולות אחרי' רעותי' מובאות לך:,"תהלים מה, טו. ראה גם באוה""ת פ' שמות ע' כב."
,,"בזח""ב קצ""ז ב' . . רל""ח א':",הלשון ביהל אור ע' קעו.
,,עלמות אהבוך:,"שה""ש א, ג."
,,"כי הקב""ה נקרא אצלם בשם חתן:","ראה גם אוה""ת ויצא ריד, א. תלה, א. כרך ג תקמח, ב. דברים ע' לז. ספר החקירה עד, א."
,,חתן מלשון חות דרגא:,"ראה יבמות סג, א."
,,"במ""ת דכתיב ביום חתונתו:","שה""ש ג, יא. תענית כו, ב."
,,"בנשמות ישראל ס""ר אותיות התורה:","מגלה עמוקות אופן קפו. עיין הערת כ""ק אדמו""ר בספר המאמרים תש""ח ע' רמא."
,,שמלמדין את התינוק בבטן אמו:,"נדה ל, ב. וע' [לעיל] פ' ראה ספ""ב [יח, ג]. [כ]. וראה גם לעיל פ' שלח מד, א."
,,ועיין באדרא זוטא:,"ראה לקמן ח, ג. אוה""ת בראשית כרך ז ד""ה ויתן לי מערת המכפלה."
,,קווצותיו תלתלים שחרות כעורב:,"שה""ש ה, יא."
,,תלתלים תלי תלים של הלכות:,"עירובין כא, ב."
,"ו, ד",ושער רישי' כעמר נקא:,"דניאל ז, ט."
,,תלי תלים של הלכות ודקדוקי סופרים:,"ראה אוה""ת בראשית כרך ז תתשפג, ב."
,,"קדש א""ע במותר לך:","יבמות כ, א."
,,"בזח""ג קל""ב א':","ראה לקמן ט, ב הלשון."
,,וצדקה תרומם גוי:,"משלי יד, לד, [שם כתיב צדקה בלא ו'. — כ]."
,,ונתתם חמישית לפרעה:,"בראשית מז, כד."
,,כי פרעה אהרן:,"שמות לב, כה."
,,אשרי מי שבא לכאן ותלמודו בידו:,"פסחים נ, א. וש""נ."
,,ונתתם חמישית לפרעה:,"על""ק (כד, ד). וש""נ. [כ]."
,,"שער ל""א פ""ז:","בדפוס שקלאוו תק""ס."
,,,"לפננו הוא ש' ל""ב. [כ]."
,,וארבע הידות יהי' לכם:,"בראשית מז, כד."
,,וירא ישראל את היד הגדולה:,"שמות יד, לא."
,"ז, א",שלאום מלאום יאמץ:,"בראשית כה, כג."
,,"ואלמלא הקב""ה עוזרו:","קידושין ל, ב."
,,וימינו תחבקני:,"שה""ש ב, ו."
,,אור זרוע לצדיק:,"תהלים צז, יא."
,,"ערבים עלי ד""ס יותר מיינה של תורה:","שהש""ר א ע""פ כי טובים (ד). וראה ע""ז לה, א."
,,,"ע' מטות (פה ריש א). וש""נ. [כ]."
,,"בשלשה דברים ברא הקב""ה את עולמו בספר וסופר וסיפור:","ס""י פ""א, מ""א."
,,,"ע' ד""ה ושאבתם הב' [פ, ב] פ""ב. וע""ז ציין אדמו""ר מס' יצירה. [כ]."
,,נר מצוה ותורה אור:,"משלי ו, כג."
,,"כמארז""ל זכרי עם ו""ה רמ""ח שמי עם י""ה שס""ה:","זח""א כד, א. רנג, א. זח""ג קי, ב. רכב, ב. רכח, ב. רעג, ב. רעח, ב. הקדמת ת""ז בתחלתה."
,,,"ובת""ז י""א פעמים (ד, ב. ה, א. י, ב. יא, א. יח, א. כו, א. סד, א. פט, א. קז, ב. קס, ב [תז""ח קג, ג]. קסז, ב [שם קח, ב]). [כ]."
,,"רמ""ח פיקודין רמ""ח איברים דמלכא:","ראה ת""ז תי' ל. וראה תניא פ""ד ובליקוט פירושים ומ""מ —חיטריק שם."
,,בארץ לא זרועה:,"ע""פ ירמי' ב, ב."
,,יערה עליו רוח ממרום:,"ישעי' (לב, טז)."
,,והאופנים ינשאו לעומתם:,"יחזקאל א, כ."
,,אות היא בצבא דילי':,"ע' האזינו (עד ריש ד'). וש""נ. [כ]."
,,מלא כל הארץ כבודו:,"ישעי' ו, ו."
,,אין כבוד אלא תורה:,"אבות פ""ו, מ""ג."
,"ז, ב",לא ברעש ה':,"מ""א יט, יא."
,,את השמים ואת הארץ אני מלא:,"ירמי' (כג, כד)."
,,צמאה לך נפשי . . כן בקודש:,"תהלים סג, ב-ג."
,,קדש מלה בגרמי':,"זח""ג צד, ב."
,,ונגולו כספר השמים:,"ישעי' לד, ד."
,,השמים החדשים והארץ החדשה:,"ישעי' סו, כב."
,,והר סיני עשן כולו:,"שמות יט, יח."
,,הנה מקום אתי:,"שמות לג, כא."
,,עין בעין יראו:,"ישעי' נב, ח."
,,"וע' בפ' בראשית דמ""ט סע""א:","בזח""א. דשם מבאר דענין הצלע זהו בחינת שחורה אני ונאוה. ראה ביאוה""צ להצ""צ כרך א ע' תקב. וראה גם ד""ה מן המיצר תר""ס ע' א."
,,"ובסה""מ סי' קלז:","הלשון נעתק בביאוה""ז להצ""צ כרך א ע' תקב. סה""מ תר""ס ע' א."
,,"בלק קצ""א א':","נתבאר בביאוה""ז לאדה""א שם ובביאוה""ז להצ""צ כרך א ע' תקב."
,,ביאור ענין שחורה אני:,"הנחת כ""ק אדה""א במאמרי אדה""ז כתובים ח""ב ע' עג. ראה המשך בששה""ק תער""ב ח""א ע' שסא."
,,וביאור ענין בנות ירושלים:,"מובא באוה""ת יתרו ע' תתק."
,,השוכן אתם בתוך טומאותם:,"ויקרא טז, טז."
,,"בד""ה הים ראה וינוס:","לעיל צו טז, ג. ס""ר נשמות ישראל שנמשכים מס""ר אותיות התורה נק' אחים להקב""ה."
,,"בביאור ע""פ מי מנה עפר יעקב:","לעיל בלק סח, ג. כי עד מל' דאצי' נמשך הקו וחוט של אוא""ס ב""ה ומשם ואילך הוא נפסק. ובעמוד ד' שם מה מלגאו בפנימי' האצי' הוא שם מ""ה שהוא הארת אוא""ס ב""ה שנמשך ממצחא דא""ק וגילוי זה באצי', משא""כ מאצי' לבי""ע יש מסך."
,,"ג""פ קדוש:","ועל""ק (כט, ב). וש""נ. [כ]."
,,מה אנוש . . הושיט אצבעו כו':,"תהלים ח, ב. סנהדרין לח, ב. ראה לעיל פ' ברכה צז, ד ואילך ובמ""מ לשם."
,,להודיע לבני האדם גבורותיו:,"תהלים קמה, יב."
,,באצי' שם איהו וחיוהי וגרמוהי חד:,"ראה ת""ז בהקדמה (ג, ב)."
,"ז, ג",ששזפתני השמש:,"שה""ש א, ו."
,,"בפ' תזריע (דמ""ה ע""ב):","מאי שחורות. ראה לעיל פ' שלח מג, ב."
,,מצות נר חנוכה משתשקע החמה:,"שבת כא, ב."
,,"בביאור ע""פ רני ושמחי:","לח, ב."
,,"בפ' במדבר סד""ה וידבר:",לעיל שלח שם.
,,ורב תבואות בכח שור:,"משלי יד, ד."
,,"דכד אתכפיא סט""א אסתלק:","זח""ב קכח, ב."
,,"תר""ך בחינת כתר:","ע' בחקותי (מז, ב). וש""נ. [כ]."
,,"ס""ר נשמות הן ס""ר אותיות התורה:","נסמן לעיל ו, ג."
,,"ע""פ ושמתי כדכד:","לעיל פ' ראה כו, א."
,,אברהם שיצא ממנו:,"פסחים נו, א. ספרי דברים ו, ד. לב, ט."
,,אברהם שיצא ממנו כו':,"בבוך 1101 דף תרצח, א. ובדף תרצט, א נוסף: ישמעאל."
,,בחינת קדר סיגים ופסולת:,"שם מבחי' סיגים. ראה גם לעיל פ' מטות פז, א."
,,"והוא ענין לבינה שבי""א סממני הקטורת:","מובא באוה""ת דברים ע' יח."
,,"(ור""ל . . תיקון ובירור:","מוסגר זה נמצא בבוך 1102 שם בדף תרצח, ג ושם מסיים: ”תיקון ובירור ניצוצות אלו כו')"". אבל בדף תרצט, ב הוא כבדפוסים שלנו."
,,"לקמן סד""ה לסוסתי ברכבי פרעה:","יא, ד שהחיות אלקות שיש בהם אינו נתפס."
,,כיריעות שלמה:,"שה""ש א, ה."
,,כי יש ב' בחינות במקיפים:,"מובא בהמשך מים רבים תרל""ו ח""א פרק פג."
,,בביאור על פסוק הבאים ישרש כו':,"תו""א נד, ג. יש ב' בחי' מקיפים. בתרל""ו שם מוסיף: ”בענין ב' בחי' מקיפים, והמקיפים שיתגלו לע""ל"". נק' יריעות שלמה."
,,או יחזיק במעוזי:,"ישעי' כז, ה."
,"ז, ד",ולהסתלק למעלה יאירו למטה:,"בתרל""ו שם נוסף: ”זהו בחי' שלום והתחברות ב' הפכים יחד כו'""."
,,"וב""פ שלום:","ראה סנהדרין צט, ב. וראה גם תו""א סז, ב."
,,דכולם בחכמה עשית:,"תהלים קד, כד."
,,"בד""ה צאינה וראינה:","לקמן כה, ג. וראה בתרל""ו שם."
,,אשר יקראוהו באמת:,"תהלים קמה, יח."
,,אורייתא מחכמה נפקת:,"זח""ב קכא, א. ראה שם פה, א."
,,מפני שיבה תקום:,"ויקרא יט, לב. וראה לעיל בהערות וציונים לד""ה והדרת פני זקן."
,,ושער רישי' כעמר נקא:,"דניאל ז, ט."
,,קווצותיו תלתלים:,"שה""ש ה, יא."
,,זקן היינו שקנה חכמה:,"קידושין לה, ב."
,,"חמורים ד""ס מדברי תורה:","סנהדרין פח, ב."
,,ביאור הדברים:,"הנחת הר""פ בס' מאמרי אדה""ז הנחות הר""פ ע' קכז. עוד הנחה במאמרי אדה""ז כתובים ח""ב ע' נד. בבוך 4 רשום: פ' קדושים."
,,,"באוה""ת שה""ש כרך ג ע' תתל עם הגהות."
,,"ביאור שלישי על מאמר זה נאמר בש""פ וירא תקע""ב:","נוסח א' נדפס בס' מאמרי אדה""ז כתובים ע' סב. נוסח ב [הנחת כ""ק אדהאמ""צ] יודפס בעז""ה בין מאמרי תקע""ב [מכת""י: 1880 סה, ב. 169 תכד, א. 1247 קס, א — שם חסר קטע סיום]. ותוכן קצר נמצא גם לקמן ח, ג. י, ג-ד. והובא ביאור זה בדרמ""צ קע, א: ”ועוד מצאתי ראי' ממ""ש ע""פ שחורה אני ונאוה פ' וירא תקע""ב"" [בענין כלים דאצי' שהם בגבול ואעפ""כ הם אלקות]. ובאוה""ת בהעלותך ע' שמט ז""ל: ”ועמ""ש ע""פ שחורה אני ונאוה וויטעפ' תקע""ב עשי' ול""ת שערות לבנים חסד מ""ע ודז""א שחורות ל""ת]."
,,,"ד""ה זה במאמרי אדה""א נ""ך ע' רכג מיוסד על מאמר זה."
,,,"ראה הערת כ""ק אדמו""ר לעיל בהערות וציונים יט, ד."
,,,ראה להלן בהוספות להערות וציונים השוואות לביאור זה.
,,"שמ""א פ""ג:","בדפוס שקלאוו תק""ס."
,,,"לפננו הוא שמ""ב (דרושי אבי""ע) פ""א. [כ]."
,,,"ראה לעיל בחקותי מו, ג. נצבים נב, ג. ביאור הע""ח בביאוה""ז להצ""צ ע' רנו ואילך."
,,דלאו בי' מכל אינון מדות כלל:,"ת""ז בהקדמה (פתח אלי')."
,,אני הוי' לא שניתי:,"מלאכי ג, ו."
,,מתורץ קושיית הפלסופים:,"ראה לעיל שלח נ, א. אוה""ת — ענינים ע' קפב."
,,"(ר""ל מ""ש בתורה:","הסוף מוסגר ע""פ כת""י 1102 דף תשא הוא בשורה האחרונה בהעמוד אחר תי' ”ארדה נא ואראה כו')""."
,,ותחת רגליו:,"שמות כד, י."
,,עיני ה':,"תהלים לד, טז."
,,"וכמא' הת""ז כולא לאחזאה איך מתנהג עלמא:",בהקדמה (פתח אלי').
,,כתב בפרדס שער עצמות וכלים:,"ראה גם דרך מצותיך דף קנו, א."
,,"באגה""ק בד""ה איהו וחיוהי:","שהן אלקות לברוא יש מאין כמו הא""ס ולא בבחי' השתלשלות עילה ועלול לבד."
,,"ע""פ ארדה נא ואראה:","אולי הכוונה לתו""א פ' וירא שבע""ס יש אורות וכלים."
,"ח, א",אך גם זאת . . והממוצע זהו הכתר:,"מובא באוה""ת בהעלותך ע' שצ. ראה המשך תרס""ו ע' קסד ואילך. המשך תער""ב פרק קצה. ובכ""מ."
,,שיש בו מבחינה אחרונה שבמאציל:,"נזכר בביאוה""ז להצ""צ כרך ב ע' תרמב."
,,"לפעמים נקרא הכתר אור א""ס:","בארוכה בענין מה שנחלקו המקובלים בענין הכתר אם הוא ממנין הע""ס — ראה אוה""ת ענינים ע' קסא ואילך־ קעה ואילך־ קפא, ואילך. אוה""ת וישב כרך ו תתרפח, א ואילך. יתרו ע' תתלט. ביאורי זהר ע' ערה ואילך."
