נכון_לתאריך,2017-11-01 22:57:45
טבלה,סמל_ישוב,שם_ישוב,סמל_רחוב,שם_רחוב
טבלת רחובות ,8700 ,רעננה               ,331  ,סטרומה
טבלת רחובות ,8700 ,רעננה               ,276  ,סירקין
טבלת רחובות ,8700 ,רעננה               ,284  ,סמ הגשר
טבלת רחובות ,8700 ,רעננה               ,357  ,סמ הדס
טבלת רחובות ,8700 ,רעננה               ,392  ,סמ החומה
טבלת רחובות ,8700 ,רעננה               ,160  ,סמ החשמונאים
טבלת רחובות ,8700 ,רעננה               ,180  ,סמ המכבים
טבלת רחובות ,8700 ,רעננה               ,483  ,סמ נוגה
טבלת רחובות ,8700 ,רעננה               ,297  ,סמ רקפת
טבלת רחובות ,8700 ,רעננה               ,464  ,סנה משה
טבלת רחובות ,8700 ,רעננה               ,335  ,סנש חנה
טבלת רחובות ,8700 ,רעננה               ,124  ,סעדיה גאון
טבלת רחובות ,8700 ,רעננה               ,408  ,סשה ארגוב
טבלת רחובות ,8700 ,רעננה               ,409  ,ע. הלל
טבלת רחובות ,8700 ,רעננה               ,401  ,עגנון
טבלת רחובות ,8700 ,רעננה               ,410  ,עוזי חיטמן
טבלת רחובות ,8700 ,רעננה               ,370  ,עטרות
טבלת רחובות ,8700 ,רעננה               ,411  ,עלי מוהר
טבלת רחובות ,8700 ,רעננה               ,361  ,עמל
טבלת רחובות ,8700 ,רעננה               ,412  ,עפרה חזה
טבלת רחובות ,8700 ,רעננה               ,104  ,עציון
טבלת רחובות ,8700 ,רעננה               ,144  ,עקיבא
טבלת רחובות ,8700 ,רעננה               ,394  ,עתידים
טבלת רחובות ,8700 ,רעננה               ,300  ,פוזין
טבלת רחובות ,8700 ,רעננה               ,332  ,פטריה
טבלת רחובות ,8700 ,רעננה               ,257  ,פינס
טבלת רחובות ,8700 ,רעננה               ,265  ,פינסקר
טבלת רחובות ,8700 ,רעננה               ,208  ,פרדס משותף
טבלת רחובות ,8700 ,רעננה               ,264  ,פרישמן
טבלת רחובות ,8700 ,רעננה               ,302  ,פרץ
טבלת רחובות ,8700 ,רעננה               ,418  ,צביה לובטקין
טבלת רחובות ,8700 ,רעננה               ,115  ,צימנד
טבלת רחובות ,8700 ,רעננה               ,242  ,ציפמן
טבלת רחובות ,8700 ,רעננה               ,170  ,קארו יוסף
טבלת רחובות ,8700 ,רעננה               ,317  ,קבוץ גלויות
טבלת רחובות ,8700 ,רעננה               ,182  ,קוממיות
טבלת רחובות ,8700 ,רעננה               ,287  ,קורצ'ק ינוש
טבלת רחובות ,8700 ,רעננה               ,225  ,קזן
טבלת רחובות ,8700 ,רעננה               ,213  ,קלאוזנר
טבלת רחובות ,8700 ,רעננה               ,228  ,קלישר
טבלת רחובות ,8700 ,רעננה               ,273  ,קפלן
טבלת רחובות ,8700 ,רעננה               ,258  ,קצין
טבלת רחובות ,8700 ,רעננה               ,6522 ,קרית בן צבי
טבלת רחובות ,8700 ,רעננה               ,6512 ,קרית גולומב
טבלת רחובות ,8700 ,רעננה               ,6508 ,קרית גנים
טבלת רחובות ,8700 ,רעננה               ,6533 ,קרית הספורט
טבלת רחובות ,8700 ,רעננה               ,6532 ,קרית וייצמן
טבלת רחובות ,8700 ,רעננה               ,6515 ,קרית שז"ר
טבלת רחובות ,8700 ,רעננה               ,6509 ,קרית שרת
טבלת רחובות ,8700 ,רעננה               ,310  ,קרן היסוד
טבלת רחובות ,8700 ,רעננה               ,147  ,רבוצקי
טבלת רחובות ,8700 ,רעננה               ,278  ,רבן גמליאל
טבלת רחובות ,8700 ,רעננה               ,262  ,רוזן פנחס
טבלת רחובות ,8700 ,רעננה               ,212  ,רזיאל דוד
טבלת רחובות ,8700 ,רעננה               ,105  ,רחל המשוררת
טבלת רחובות ,8700 ,רעננה               ,259  ,ריינס
טבלת רחובות ,8700 ,רעננה               ,336  ,רייק חביבה
טבלת רחובות ,8700 ,רעננה               ,462  ,רימלט אלימלך
טבלת רחובות ,8700 ,רעננה               ,210  ,רמב"ם
טבלת רחובות ,8700 ,רעננה               ,118  ,רמח"ל
טבלת רחובות ,8700 ,רעננה               ,395  ,רננים
טבלת רחובות ,8700 ,רעננה               ,9000 ,רעננה
טבלת רחובות ,8700 ,רעננה               ,201  ,רש"י
טבלת רחובות ,8700 ,רעננה               ,6510 ,ש בלוקונים
טבלת רחובות ,8700 ,רעננה               ,6511 ,ש חדש
טבלת רחובות ,8700 ,רעננה               ,6514 ,ש מזרחי
טבלת רחובות ,8700 ,רעננה               ,6516 ,ש עובדים
טבלת רחובות ,8700 ,רעננה               ,6518 ,ש עולים
טבלת רחובות ,8700 ,רעננה               ,6519 ,ש עמידר
טבלת רחובות ,8700 ,רעננה               ,6520 ,ש עממי
טבלת רחובות ,8700 ,רעננה               ,6521 ,ש פועלים
טבלת רחובות ,8700 ,רעננה               ,174  ,שבזי
טבלת רחובות ,8700 ,רעננה               ,261  ,שבטי ישראל
טבלת רחובות ,8700 ,רעננה               ,397  ,שביל הזהב
טבלת רחובות ,8700 ,רעננה               ,315  ,שברץ
טבלת רחובות ,8700 ,רעננה               ,413  ,שושנה דמארי
טבלת רחובות ,8700 ,רעננה               ,6523 ,שכ אחד העם
טבלת רחובות ,8700 ,רעננה               ,6524 ,שכ אריה
טבלת רחובות ,8700 ,רעננה               ,6525 ,שכ אשר
טבלת רחובות ,8700 ,רעננה               ,6531 ,שכ לזר
טבלת רחובות ,8700 ,רעננה               ,6526 ,שכ לסטר
טבלת רחובות ,8700 ,רעננה               ,6535 ,שכ נאות שדה
טבלת רחובות ,8700 ,רעננה               ,6527 ,שכ פרץ
טבלת רחובות ,8700 ,רעננה               ,6528 ,שכ ציפמן
טבלת רחובות ,8700 ,רעננה               ,6504 ,שכ רום 2000
טבלת רחובות ,8700 ,רעננה               ,247  ,שלום עליכם
טבלת רחובות ,8700 ,רעננה               ,101  ,שלונסקי אברהם
טבלת רחובות ,8700 ,רעננה               ,260  ,שליט
טבלת רחובות ,8700 ,רעננה               ,173  ,שמואל הנגיד
טבלת רחובות ,8700 ,רעננה               ,223  ,שמריהו לוין
טבלת רחובות ,8700 ,רעננה               ,185  ,שפינוזה ברוך
טבלת רחובות ,8700 ,רעננה               ,179  ,שפירא איזי
טבלת רחובות ,8700 ,רעננה               ,467  ,שפירא משה
טבלת רחובות ,8700 ,רעננה               ,241  ,ששת הימים
טבלת רחובות ,8700 ,רעננה               ,113  ,תל חי
טבלת רחובות ,8700 ,רעננה               ,414  ,תרצה אתר
טבלת רחובות ,1228 ,רקפת                ,9000 ,רקפת
טבלת רחובות ,247  ,רשפון               ,101  ,דפנה
טבלת רחובות ,247  ,רשפון               ,103  ,דרך הגן
טבלת רחובות ,247  ,רשפון               ,112  ,דרך ההרדופים
טבלת רחובות ,247  ,רשפון               ,111  ,דרך המסילה
טבלת רחובות ,247  ,רשפון               ,114  ,דרך הפקאנים
טבלת רחובות ,247  ,רשפון               ,113  ,דרך הפרדס
טבלת רחובות ,247  ,רשפון               ,110  ,דרך השיבולים
טבלת רחובות ,247  ,רשפון               ,117  ,האתרוג
טבלת רחובות ,247  ,רשפון               ,109  ,החרוב
טבלת רחובות ,247  ,רשפון               ,108  ,הכפר
טבלת רחובות ,247  ,רשפון               ,105  ,הפרחים
טבלת רחובות ,247  ,רשפון               ,106  ,הרותם
טבלת רחובות ,247  ,רשפון               ,104  ,הרימון
טבלת רחובות ,247  ,רשפון               ,102  ,השקד
טבלת רחובות ,247  ,רשפון               ,107  ,התמר
טבלת רחובות ,247  ,רשפון               ,116  ,התפוז
טבלת רחובות ,247  ,רשפון               ,120  ,סמ האירוס
טבלת רחובות ,247  ,רשפון               ,121  ,סמ הכלנית
טבלת רחובות ,247  ,רשפון               ,122  ,סמ הנורית
טבלת רחובות ,247  ,רשפון               ,123  ,סמ הצבעוני
טבלת רחובות ,247  ,רשפון               ,124  ,סמ הרקפת
טבלת רחובות ,247  ,רשפון               ,9000 ,רשפון
טבלת רחובות ,247  ,רשפון               ,115  ,שביל החלב
טבלת רחובות ,247  ,רשפון               ,130  ,שביל התפוזים
טבלת רחובות ,437  ,רשפים               ,9000 ,רשפים
טבלת רחובות ,1260 ,רתמים               ,101  ,מרכז קליטה
טבלת רחובות ,1260 ,רתמים               ,9000 ,רתמים
טבלת רחובות ,324  ,שאר ישוב            ,101  ,טל
טבלת רחובות ,324  ,שאר ישוב            ,102  ,יובלים
טבלת רחובות ,324  ,שאר ישוב            ,103  ,נחלים
טבלת רחובות ,324  ,שאר ישוב            ,104  ,פלגי מים
טבלת רחובות ,324  ,שאר ישוב            ,9000 ,שאר ישוב
טבלת רחובות ,282  ,שבי ציון            ,105  ,אלון
טבלת רחובות ,282  ,שבי ציון            ,104  ,דקל
טבלת רחובות ,282  ,שבי ציון            ,101  ,דרך הים
טבלת רחובות ,282  ,שבי ציון            ,102  ,האלה
טבלת רחובות ,282  ,שבי ציון            ,103  ,הברוש
טבלת רחובות ,282  ,שבי ציון            ,126  ,הגפן
טבלת רחובות ,282  ,שבי ציון            ,125  ,הזית
טבלת רחובות ,282  ,שבי ציון            ,107  ,החוף
טבלת רחובות ,282  ,שבי ציון            ,124  ,המנור
טבלת רחובות ,282  ,שבי ציון            ,108  ,המפרש
טבלת רחובות ,282  ,שבי ציון            ,114  ,הנחשול
טבלת רחובות ,282  ,שבי ציון            ,120  ,הסירה
טבלת רחובות ,282  ,שבי ציון            ,111  ,העוגן
טבלת רחובות ,282  ,שבי ציון            ,112  ,הפנגווין
טבלת רחובות ,282  ,שבי ציון            ,113  ,הצלצל
טבלת רחובות ,282  ,שבי ציון            ,106  ,הרדוף
טבלת רחובות ,282  ,שבי ציון            ,122  ,התורן
טבלת רחובות ,282  ,שבי ציון            ,115  ,ורד
טבלת רחובות ,282  ,שבי ציון            ,127  ,טיילת מיכה
טבלת רחובות ,282  ,שבי ציון            ,119  ,כוכב הים
טבלת רחובות ,282  ,שבי ציון            ,109  ,נר הלילה
טבלת רחובות ,282  ,שבי ציון            ,110  ,סנונית
טבלת רחובות ,282  ,שבי ציון            ,118  ,קונכיה
טבלת רחובות ,282  ,שבי ציון            ,116  ,קרן
טבלת רחובות ,282  ,שבי ציון            ,9000 ,שבי ציון
טבלת רחובות ,282  ,שבי ציון            ,121  ,שחף
טבלת רחובות ,282  ,שבי ציון            ,117  ,שיקשק
טבלת רחובות ,282  ,שבי ציון            ,123  ,תמירון
טבלת רחובות ,3571 ,שבי שומרון          ,6500 ,ש קרוונים
טבלת רחובות ,3571 ,שבי שומרון          ,9000 ,שבי שומרון
טבלת רחובות ,3571 ,שבי שומרון          ,101  ,שובו בנים
טבלת רחובות ,913  ,שבלי - אום אל-גנם   ,120  ,אבו מדוור
טבלת רחובות ,913  ,שבלי - אום אל-גנם   ,102  ,אום אל-גנם
טבלת רחובות ,913  ,שבלי - אום אל-גנם   ,134  ,אום בוטמה
