Index Title,Makkot
Makkot 22a:15,"<sup>x</sup> <b>W</b><small>IEVIEL</small> S<small>TREICHE VERABREICHT MAN IHM</small>? V<small>IERZIG WENIGER EINEN, DENN ES HEISST</small>:Ex. 25,2,3.<i>an der Zahl vierzig</i>, <small>EINE</small> Z<small>AHL NAHE VIERZIG;</small> R. J<small>EHUDA SAGT, VIERZIG VOLLSTÄNDIG</small>. W<small>O ERHÄLT ER DEN EINEN ÜBERZÄHLIGEN?</small> Z<small>WISCHEN DEN</small> S<small>CHULTERN</small>. 
"
Makkot 22a:16,"<sup>xi,1</sup> M<small>AN SCHÄTZT IHM NUR SO VIEL</small> S<small>TREICHE ZU, DASS SIE SICH DREITEILEN LASSEN</small>. W<small>ENN MAN IHN VIERZIG AUSZUHALTEN GESCHÄTZT HAT, UND NACHDEM ER EINEN</small> T<small>EIL ERHALTEN HAT</small>, 
"
Makkot 22b:1,"<small>MAN IHN ABERMALS SCHÄTZT, KEINE VIERZIG AUSHALTEN ZU KÖNNEN, SO IST ER FREI</small>. W<small>ENN MAN IHN NUR ACHTZEHN AUSZUHALTEN GESCHÄTZT HAT, UND NACHDEM ER DIESE ERHALTEN HAT, MAN IHN ABERMALS SCHÄTZT, VIERZIG AUSHALTEN ZU KÖNNEN, SO IST ER FREI</small>.
"
Makkot 22b:2,"GEMARA. Aus welchem Grunde? – Würde es geheißen haben: vierzig an der Zahl, so würde ich gesagt haben, wirklich vierzig an der Zahl, wenn es aber heißt: an der Zahl vierzig, so heißt dies: eine Zahl nahe vierzig. Raba sagte: Wie dumm sind die Leute, die vor einer Torarolle aufstehen, nicht aber vor einem bedeutenden Manne; in der Tora heißt es vierzig, und die Rabbanan kamen und verminderten [diese Zahl] um eine.
"
Makkot 22b:3,"R. J<small>EHUDA SAGT, VIERZIG VOLLSTÄNDIG</small> &amp;<small>C</small>. R. Jiçḥaq sagte: Was ist der Grund R. Jehudas? Es heißt :Zach. 13,6.<i>was bedeuten diese Schläge zwischen deinen Händen? So wird er antworten: Sie kommen vom Hause meiner Lieben</i>Die W.e ‘zwischen den Händen’ deuten auf den einen Schlag, den er noch zwischen den Schultern erhält.. – Und die Rabbanan!? – Dieser spricht von [den Schlägen der] Schulkinder.
"
Makkot 22b:4,"M<small>AN SCHÄTZT IHM NUR SOVIEL</small> S<small>TREICHE ZU, WIE SIE SICH DREITEILEN LASSEN</small> &amp;<small>C</small>. Also nur dannLäßt man ihn frei, wenn man ihn das 2. Mal schätzt, daß er die ihm zugeschätzten Streiche nicht ertragen könne., wenn er bereits gegeißelt worden ist, sonst aber nicht; 
"
Makkot 22b:5,"ich will auf einen Widerspruch hin weisen: Wenn man ihn vierzig auszuhalten geschätzt hat, und dann abermals, keine vierzig aushalten zu können, so ist er frei; wenn man ihn nur achtzehn auszuhalten geschätzt hat, und darauf abermals, vierzig aushalten zu können, so ist er frei. 
"
Makkot 22b:6,"R. Šešeth erwiderte: Das ist kein Widerspruch; eines in dem Falle, wenn man ihn für denselben Tag geschätzt hat, und eines in dem Falle, wenn man ihn für morgen oder einen anderen Tag geschätzt hatWenn die 2. Schätzung am selben Tage erfolgt, so wird er nur dann befreit, wenn er einen Teil der Geißelung bereits erhalten hat, nicht aber, wenn er noch keine erhalten hat; da durch die 2. Schätzung festgestellt wird, daß die 1. eine irrtümliche war, so wird sie vollständig aufgehoben. Am 2. Tag dagegen kann sich die Konstitution des Angeklagten geändert haben, somit braucht die 1. Schätzung keine irrtümliche gewesen zu sein; diese ist also rechtskräftig, jedoch kann die Exekution nicht erfolgen..
"
Makkot 22b:7,"<b>W</b><small>ENN JEMAND EINE</small> S<small>ÜNDE BEGANGEN HAT, DIE MIT ZWEI</small> V<small>ERBOTEN BELEGT IST, UND MAN IHN WEGEN BEIDER ZUSAMMEN</small> [<small>ZUR</small> G<small>EISSELUNG</small>] <small>GESCHÄTZT HAT, SO IST ER</small> [<small>EINMAL</small>] <small>ZU GEISSELN UND IST DANN FREI; WENN ABER NICHT</small>Wenn man ihn zuerst nur wegen des einen Verbotes zur Geißelung geschätzt hat., <small>SO WIRD ER GEGEISSELT, GEHEILT UND WIEDERUM GEGEISSELT</small>.
"
Makkot 22b:8,"GEMARA. Es wird ja aber gelehrt, daß man ihn nicht mit einem Male wegen zweier Verbote schätze!? 
"
Makkot 22b:9,"R. Šešeth erwiderte: Das ist kein Einwand, eines, wenn man ihn zu einundvierzigFür das 2. Verbot müssen mindestens 3 Streiche Zurückbleiben, somit erfolgt die Geißelung nur dann für beide Verbote zusammen, wenn er mindestens 42 Streiche aushalten kann.[Streichen] schätzt, und eines, wenn zu zweiundvierzigFür das 2. Verbot müssen mindestens 3 Streiche Zurückbleiben, somit erfolgt die Geißelung nur dann für beide Verbote zusammen, wenn er mindestens 42 Streiche aushalten kann..
"
Makkot 22b:10,"<sup>xii</sup> <b>A</b><small>UF WELCHE</small> W<small>EISE ERFOLGT DIE</small> G<small>EISSELUNG?</small> M<small>AN BINDET IHM BEIDE</small> H<small>ÄNDE AN EINEN</small> P<small>FAHL NACH DER EINEN UND NACH DER ANDEREN</small> S<small>EITE, UND DER</small> G<small>EMEINDEDIENER ZERRT IHM DIE</small> K<small>LEIDER HERUNTER, MÖGEN SIE AUCH ZERRISSEN ODER AUFGETRENNT WERDEN, BIS ER IHM DAS</small> H<small>ERZ ENTBLÖSST; HINTER IHM BEFINDET SICH EIN</small> S<small>TEIN, AUF DEM DER</small> G<small>EMEINDEDIENER MIT EINEM</small> R<small>IEMEN AUS</small> K<small>ALBLEDER IN DER</small> H<small>AND STEHT</small>. D<small>IESER IST ZUERST DOPPELT UND DANN VIERFACH ZUSAMMENGELEGT, UND ZWEI ANDERE</small> R<small>IEMEN BAUMELN AN DIESEM</small>. D<small>ER</small> G<small>RIFF MASS EINE</small> H<small>ANDBREITE, DIE</small> B<small>REITE EBENFALLS EINE</small> H<small>ANDBREITE; UND DAS</small> E<small>NDE MUSSTE</small>Beim Schlagen.<small>BIS ZUR</small> M<small>ITTE DES</small> B<small>AUCHES REICHEN</small>. 
"
Makkot 22b:11,"<sup>xiii</sup> M<small>AN VERABREICHT IHM DIE</small> S<small>TREICHE EIN</small> D<small>RITTEL VORN UND ZWEI</small> D<small>RITTEL HINTEN, UND ZWAR SCHLÄGT MAN IHN WEDER STEHEND NOCH SITZEND, SONDERN GEBEUGT, DENN ES HEISST:</small> Dt. 28,58,59.<i>der Richter soll ihn niederwerfen lassen;</i> 
"
Makkot 22b:12,"<small>DER</small> S<small>CHLAGENDE SCHLÄGT MIT EINER</small> H<small>AND UND MIT DER GANZEN</small> K<small>RAFT</small>. <sup>xiv</sup> D<small>ER VORLESER LIEST</small> [<small>DEN</small> S<small>CHRIFTVERS:</small>]Ib. 29,8.<i>Wenn du nicht beobachten wirst, auszuüben &amp;c. so wird der Herr auszeichnen deine Schläge und die Schläge &amp;c</i>. S<small>ODANN BEGINNT ER DEN</small> S<small>CHRIFTVERS VON NEUEM</small>. [F<small>ERNER</small> :]Ib. 29,8.<i>Ihr sollt beobachten die Worte dieses Bundes &amp;c</i><small></small>. E<small>R SCHLIESST MIT DEM</small> S<small>CHRIFTVERSE</small>:Ps. 78,38.<i>Er ist barmherzig und vergibt die Sünde &amp;c</i>., <small>UND BEGINNT DEN</small> S<small>CHRIFTVERS VON NEUEM</small>. 
"
Makkot 22b:13,"S<small>TIRBT ER UNTER SEINER</small> H<small>AND, SO IST ER STRAFFREI; WENN ER IHM EINEN</small> S<small>TREICH ZUVIEL GEGEBEN HAT UND ER GESTORBEN IST, SO MUSS ER DIESERHALB IN DIE</small> V<small>ERBANNUNG</small>. B<small>ESUDELT ER SICH, ON MIT</small> K<small>OT ODER MIT</small> U<small>RIN, SO LÄSST MAN IHN FREI;</small> R. J<small>EHUDA SAGT, EINEN</small> M<small>ANN, WENN MIT</small> K<small>OT, EINE</small> F<small>RAU</small>, [<small>AUCH</small>] <small>WENN MIT</small> U<small>RIN</small>.
"
Makkot 23a:1,"GEMARA. Aus welchem GrundeWerden ihm die Kleider heruntergezerrt.? – Zur Entehrung.
"
Makkot 23a:2,"R. Šešeth sagte im Namen des R. Elea͑zar b. A͑zarja: Woher, daß der Riemen aus Kalbleder sein muß? Es heißt:Dt. 25,3.<i>vierzig [Streiche] soll er ihm geben</i>, und darauf :Ib. V. 4.<i>du darfst einem Ochsen beim Dreschen das Maul nicht schließen</i>.
"
Makkot 23a:3,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Woher, daß man die SchwägerinDeren Mann kinderlos gestorben ist, die ihrem Schwager zur Frau zufällt; cf. Dt. 25,5ff., wenn sie einem Grindigen zufällt, nicht [zur Schwagerehe] zwingeIm Texte wird hier derselbe Ausdruck (<span dir=""rtl"">חסם</span> <i>binden, das Maul schließen? Es heißt: <i>du darfst einem Ochsen beim Dresehen das Maul nicht schließen</i>, und darauf folgt:Dt. 25,5.<i>wenn Brüder zusammen wohnen &amp;c</i>.
"
Makkot 23a:4,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Wenn jemand die Feste schändet, so ist dies ebenso, als würde er Götzen dienen, denn es heißt :Ex. 34,17.<i>du sollst dir kein gegossenes Gottesbild machen</i>, und darauf folgt:Ib. V. 18.<i>das Fest der ungesäuerten Brote sollst du halten</i>.
"
Makkot 23a:5,"Ferner sagte R. Šešeth im Namen des R. Elea͑zar b. A͑zarja: Wer Verleumdung spricht, Verleumdung anhört, oder falsches Zeugnis ablegt, verdient, daß man ihn vor die Hunde werfe, denn es heißt :Ex. 22,30.<i>vor die Hunde sollt ihr es werfen</i>, und darauf folgt:Ib. 23,1. <i>du sollst kein falsches Gerücht verbreiten</i>, und man lese auch: <i>verbreiten machen</i>.
"
Makkot 23a:6,"U<small>ND ZWEI ANDERE</small> R<small>IEMEN</small> &amp;<small>C</small>. Es wird gelehrt: Aus Eselleder. Dies nach einem Vortrage, den ein Galiläer vor R. Ḥisda hielt :Jes. 1,3.<i>Ein Ochs kennt seinen Besitzer und ein Esel die Krippe seines Herrn, Jisradl aber erkennt nicht &amp;c</i>. Der Heilige, gepriesen sei er, sprach: Es komme, der die Krippe seines Herrn kennt, und bestrafe den, der die Krippe seines Herrn nicht kennt.
"
Makkot 23a:7,"D<small>ER</small> G<small>RIFF MASS EINE</small> H<small>ANDBREITE</small> &amp;<small>C</small>. Abajje sagte: Hierauls zu entnehmen, daß man für jeden einen für seinen Rücken passenden [Riemen] fertige. Raba entgegnete ihm: Demnach müßten es ja übermäßig viele Riemen sein!? – Vielmehr, sagte Raba, hatte [der Griff] eine Höhlung, und man konnte [den Riemen] nach Belieben kürzen und ausdehnen.
"
Makkot 23a:8,"M<small>AN VERABREICHT IHM DIE</small> S<small>TREICHE</small> &amp;<small>C</small>. Woher diesDaß er <sup>1</sup>/&lt;sub&gt;3&lt;/sub&gt; der Schläge vorn und <sup>2</sup>/&lt;sub&gt;3&lt;/sub&gt; hinten erhalte.? R. Kahana erwiderte: Die Schrift sagt :Dt. 25,2.<i>der Richter soll ihn niederwerfen und ihm vor</i>Die W.e ‘vor ihm’ werden auf den Gegeißelten bezogen.<i>ihm, gemäß seines Frevels, eine Anzahl Streiche geben lassen</i>; einen Teil vom und zwei Teile hinten.
"
Makkot 23a:9,"S<small>CHLÄGT IHN WEDER</small> &amp;<small>C</small>. R. Ḥisda sagte im Namen R. Joḥanans: Woher, daß der Riemen gedoppelt sein muß? Es heißt: <i>soll ihn niederlegen</i>Das W. <span dir=""rtl"">והפילו</span> wird wahrscheinl. wie <span dir=""rtl"">והכפילו</span> (verdoppeln) gelesen..
"
Makkot 23a:10,"D<small>ER</small> S<small>CHLAGENDE SCHLÄGT MIT EINER</small> H<small>AND</small>. Die Rabbanan lehrten: Man stelle nur Gemeindediener an, die wenig Kraft und viel Verstand haben; R. Jehuda sagt, die wenig Verstand und viel Kraft haben; 
"
Makkot 23a:11,"Raba sagte: Die Ansicht R. Jehudas ist einleuchtend, denn es heißt:Dt. 25,3.<i>aber nicht mehr, denn wenn er mehr gibt;</i> allerdings ist diese Warnung nötig, wenn du sagst, die wenig Verstand haben, wozu aber ist diese Warnung nötig, wenn du sagen wolltest, die viel Verstand haben!? – Und die Rabbanan!? – Nur Hurtige sind anzuspornenGerade Verständige müssen gewarnt werden..
"
Makkot 23a:12,"Es wird gelehrt: Wenn er ausholt, mit beiden Händen, und wenn er schlägt, mit einer Hand, damit [der Schlag] mit WuchtSo nach einer Randlesart.geführt werde.
"
Makkot 23a:13,"D<small>ER</small> V<small>ORLESER LIEST</small> &amp;<small>C</small>. Die Rabbanan lehrten: Der oberste der Richter liest [den Schriftvers] vor, der zweite zählt und der dritte spricht: schlage. Hat er viele Hiebe zu erhalten, so zieht der Vorleser [das Lesen] in die Länge, hat er nur wenige zu erhalten, so [liest er] schnell. – Wir haben ja aber gelernt, daß er den Schriftvers von neuem beginne!? – Es ist Vorschrift, [das Lesen] anzupassen, hat er es aber nicht angepaßt, so beginne er den Schriftvers von neuem.
"
Makkot 23a:14,"Die Rabbanan lehrten :Dt. 25,3. <i>übermäßige Schläge</i>, ich weiß diesDaß der Schlagende strafbar ist, wenn er Schläge hinzufügt.nur von übermäßigen Schlägen, woher dies von leichten Schlägen? Es heißt: Dt. 25,3.<i>nicht hinzufügen</i>. Wozu heißt es demnach: <i>übermäßige Schläge</i>? Dies lehrt, daß die ersten übermäßige Schläge sindMit ganzer Wucht..
"
Makkot 23a:15,"B<small>ESUDELT ER SICH</small> &amp;<small>C</small>. Die Rabbanan lehrten: Sowohl ein Mann als auch eine Frau, wenn mit Kot – so R. Meír; R. Jehuda sagt, ein Mann, wenn mit Kot, eine Frau, wenn mit Urin; die Weisen sagen, sowohl ein Mann als auch eine Frau, einerlei ob mit Kot oder mit Urin. – 
"
Makkot 23a:16,"Es wird ja aber gelehrt: R. Jehuda sagte: ob ein Mann oder eine Frau, wenn mit Kot!? R. Naḥman b. Jiçḥaq erwiderte: Hinsichtlich des Kotes sind beide gleich.
"
Makkot 23a:17,"Šemuél sagte: Wenn er verhaftet war und aus dem Gerichte entflohen ist, so ist er frei. Man wandte ein: Besudelt er sich, einerlei ob beim ersten [AusholenAus Angst, noch bevor er gegeißelt wird.] oder beim zweiten, so läßt man ihn frei; reißt der Riemen, so läßt man ihn frei, wenn beim zweiten, nicht aber, wenn beim ersten. Weshalb nun, dieser Fall sollte ja dem Entfliehen gleichen!? – In dem einen Falle ist er ja entflohen, im anderen Falle ist er nicht entflohen.
"
Makkot 23a:18,"Die Rabbanan lehrten: Hat man ihn geschätzt, daß er sich nach der Geißelung [besudeln werde], so geißele man ihn [nicht]; daß er sich beim Verlassen des Gerichtes besudeln werde, so geißele man ihn; und noch mehr, selbst wenn er sich vorherAus Angst, noch bevor er gegeißelt wird.besudelt, geißele man ihn dennoch, denn es heißt :Dt. 25,2,3.<i>er soll ihn schlagen lassen &amp;c. und er werde entehrt</i>, nicht aber, wenn er bereits auf dem Gerichte entehrt worden ist.
"
Makkot 23a:19,"<sup>xv</sup> <b>A</b><small>LLE DER</small> A<small>USROTTUNG</small> S<small>CHULDIGEN, DIE GEGEISSELT WORDEN SIND, SIND DADURCH VON DER</small> A<small>USROTTUNG BEFREIT WORDEN, DENN ES HEISST :</small> <i>und wenn dein Bruder vor deinen Augen, entehrt wird</i>, <small>SOBALD ER GEGEISSELT WORDEN IST, GILT ER ALS DEIN</small> B<small>RUDER</small> – <small>SO</small> R. Ḥ<small>ANANJA B</small>. G<small>AMLIÉL</small>. 
"
Makkot 23a:20,"R. Ḥ<small>ANANJA B</small>. G<small>AMLIÉL SAGTE</small> [<small>FERNER</small>] : W<small>ENN DEM, DER NUR EINE</small> S<small>ÜNDE BEGANGEN HAT, DIESERHALB DAS</small> L<small>EBEN GENOMMEN WIRD, UM WIEVIEL MEHR WIRD DEM, DER EIN</small> G<small>EBOT AUSGEÜBT HAT, DIESERHALB SEIN</small> L<small>EBEN GESCHENKT</small>. R. Š<small>IMO͑N SAGTE</small> : D<small>IES IST AUS DIESER</small> S<small>TELLE SELBER ZU ENTNEHMEN; ES HEISST</small>:Lev. 18,29.<i>es sollen ausgerottet werden die Personen, die tun &amp;c</i>., <small>UND FERNER HEISST ES</small>:
"
Makkot 23b:1,"Ib. V. 5.<i>daß er nach ihnen tue</i>Die daselbst genannten Verbote unterlasse.<i>und durch sie lebe</i>; <small>HIERAUS ALSO, DASS MAN DEN, DER DASITZT UND KEINE</small> S<small>ÜNDE BEGEHT, EBENSO BELOHNT WIE DEN, DER EIN</small> G<small>EBOT AUSGEÜBT HAT</small>. 
"
Makkot 23b:2,"R. Š<small>IMO͑N B</small>. R<small>ABBI SAGTE</small>: E<small>S HEISST</small> :Dt. 12,23.<i>nur sei fest, das Blut nicht zu essen, denn das Blut ist das Leben &amp;c</i>.; <small>WENN NUN DERJENIGE, DER SICH DES</small> B<small>LUTES ENTHÄLT, VOR DEM DER</small> M<small>ENSCH SICH EKELT, EINE</small> B<small>ELOHNUNG ERHÄLT, UM WIEVIEL MEHR ERWIRBT DERJENIGE</small> V<small>ERDIENSTE, DER SICH DES</small> R<small>AUBES UND DER</small> U<small>NZUCHT ENTHÄLT, NACH DENEN DIE</small> S<small>EELE DES</small> M<small>ENSCHEN VERLANGT UND GELÜSTET, FÜR SICH, FÜR SEINE NACHKOMMEN UND FÜR DIE</small> N<small>ACHKOMMEN SEINER</small> N<small>ACHKOMMEN, BIS ANS ENDE ALLER</small> G<small>ENERATIONEN</small>. 
"
Makkot 23b:3,"R. Ḥ<small>ANINA B. A͑QAŠJA SAGTE: DER HEILIGE, GEPRIESEN SEI ER, WOLLTE</small> J<small>ISRAÉL</small>. <small>VERDIENSTLICH MACHEN, DAHER VERLIEH ER IHNEN DAS</small> G<small>ESETZ UND VIELE</small> G<small>EBOTE, WIE ES HEISST</small> :Jes. 42,21.<i>dem Herrn gefiel es um seiner Gerechtigkeit willen, seine Lehre groß und ausgedehnt zu machen</i>. <sup>xvi</sup>
"
Makkot 23b:4,"GEMARA. R. Joḥanan sagte: Seine Kollegen streiten gegen R. Ḥananja b. Gamliél. R. Ada b. Aba sagte im Namen der Schule Rabhs: Demgemäß haben wir auch gelernt: Ein Unterschied zwischen dem Sabbath und dem Versöhnungstage besteht nur darin, daß die absichtliche [Entweihung] des ersten durch Menschenhände und die absichtliche [Entweihung] des anderen mit Ausrottung bestraft wird. Wenn dem nun soDaß man durch die Geißelung von der Ausrottung befreit wird.wäre, so werden ja beide durch Menschenhände bestraft. 
"
Makkot 23b:5,"R. Naḥman b. Jiçḥaq erwiderte: Dies nach R. Jiçliaq, welcher sagte, für die der Ausrottung Schuldigen gebe es keine Geißelung. Es wird nämlich gelehrt: R. Jiçḥaq sagte: Die der Ausrottung Schuldigen werden ja gemeinsamVgl. S. 197 Anm. 16.genannt, weshalb wird nun die Ausrottung wegen [der Blutschande an] einer Schwester besonders hervorgehoben? Daß diese nur mit der Ausrottung und nicht mit der Geißelung bestraft wird. 
"
Makkot 23b:6,"R. Aši erklärte: Du kannst auch sagen, nach den Rabbanan, denn die vorsätzliche [Entweihung] des einen wird vornehmlich durch Menschenhände und die vorsätzliche [Entweihung] des anderen wird vomehmlich durch den Himmel bestraft.
"
Makkot 23b:7,"R. Ada b. Abaha sagte im Namen Rabhs: Die Halakha ist wie R. Ḥananja b. Gamliél. R. Joseph sprach : Wer war denn oben, kam zurück und sagte diesOb man den Gegeißelten im Himmel von der Ausrottung befreie.? Abajje sprach zu ihm: R. Jehošua͑ b. Levi sagte ja, das irdische Gericht habe drei Dinge verfügt und das himmlische Gericht ihm beigestimmt; wer war denn oben, kam zurück und sagte dies!? Vielmehr mußt du sagen, wir entnehmen dies durch Auslegung eines SchriftversesSobald sich ein Schriftvers als Stütze dafür findet, so gilt dies als Zustimmung des himmlischen Gerichtes..
"
Makkot 23b:8,"Der Text. R. Jehošua͑ b. Levi sagte: Drei Dinge verfügte das irdische Gericht und das himmlische Gericht stimmte ihnen bei: das LesenAm Purimfeste.der Esterrolle, die BegrüßungObgleich es sonst verboten ist, den Gottesnamen auszusprechen. [mit dem Gottesnamen] und das BringenIn den Tempelschatz. Nach Vorschrift der Tora gehört der 1. Zehnt den Leviten, jedoch bestimmte E͑zra, daß man ihn in den Tempelschatz bringe, wo er an die Leviten u. die Priester gleichmäßig verteilt wurde: cf. Neh. 10,39. des Zehnten. 
"
Makkot 23b:9,"Das Lesen der Esterrolle, denn es heißt :Est. 9,27.<i>sie bestätigten es und es nahmen die Juden auf sich</i>, sie bestätigten es droben, was sie hienieden auf sich genommen hatten. 
"
Makkot 23b:10,"Die Begrüßung, denn es heißt: Rut. 2,4.<i>da kam eben Boa͑z aus Beth Leḥern und redete die Schnitter an: Der Herr sei mit euch</i>. Ferner heißt es :Jud. 16,2.<i>der Herr sei mit dir, du tapferer</i> Held. 
"
Makkot 23b:11,"Das Bringen des Zehnten, demi es heißt:Mal. 3,10.<i>bringt den Zehnten ganz in das Schatzhaus, daß sich Zehrung in meinem Hause befinde, und versucht es auf diese Weise mit mir, Spruch des Herrn der Heerscharen, ob ich euch dann nicht die Schleusen des Himmels öffne und euch übergenug mit Segen überschütte</i>. – Was heißt: <i>übergenug</i>? Rami b. Rabh erwiderte: Bis eure Lippen müde<span dir=""rtl"">בלי</span> gl. <span dir=""rtl"">בלה</span> <i>müde seinwerden, ‘genug’ zu rufen.
"
