Index Title,Gittin
Gittin 83a:7,"Hierauf begann R. Elea͑zar b. A͑zarja und sprach:Dt. 24,1.<i>Trennung</i>, etwas, das zwischen ihm und ihrDas Verbot für die genannte Person besteht durch ihre Zugehörigkeit zu ihrem früheren Manne.trennt. Du lernst also, daß dies keine Trennung ist.
"
Gittin 83a:8,"Hierauf begann R. A͑qiba und sprach: Wenn diese geht und jemand von der Straße heiratet, von dem sie Kinder bekommt, und nachdem sie verwitwet oder geschieden worden ist, jenen heiratet, dem sie verboten war, so ergibt es sich, daß die Scheidung nichtigRückwirkend durch die später erfolgte Übertretung.war und ihre Kinder Hurenkinder sind. Du lernst also, daß dies keine Trennung ist.
"
Gittin 83a:9,"Eine andere Erklärung. Wenn jener, dem sie verboten ist, Priester ist, so ist sie, wenn der, der sich von ihr scheiden ließ, stirbt, für jenen WitweDa sie ihm gegenüber als nicht geschieden galt; sie ist ihm jed. verboten, da sie anderen gegenüber Geschiedene ist.und für jeden anderen Geschiedene.
"
Gittin 83a:10,"Nun ist [ein Schluß] vom Leichteren auf das Schwerere zu folgern: wenn dieseDie Frau in diesem Falle, wo sie einem gegenüber Geschiedene u. einem anderen gegenübér Witwe ist.wegen ihrer Eigenschaft als GeschiedeneDie sie nur anderen gegenüber ist.jenem verboten ist, obgleich es ein leichtes VerbotDie Heirat einer Geschiedenen ist für einen Priester nur mit einem gewöhnlichen Verbote belegt.ist, um wieviel mehr ist [sieWenn sie nicht verwitwet ist.in ihrer Eigenschaft] als EhefrauDie sie dem gegenüber ist, dem sie verboten ist.anderen verboten, wo doch dieses Verbot ein schweres ist. Du lernst also, daß dies keine Trennung ist.
"
Gittin 83a:11,"R. Jehošua͑ sprach zu ihnen: Man widerlegt nicht den Löwen nach seinemRE, könnte, wenn er lebte, dies alles widerlegen.Tode.
"
Gittin 83a:12,"Raba sprach: all diese [Einwände] sind zu widerlegen, außer dem des R. Elea͑zar b. A͑zarja, der nicht zu widerlegen ist. Ebenso wird auch gelehrt: R. Jose sagte: Mir leuchten die Worte des R. Elea͑zar b. A͑qiba mehr ein als die Worte der anderen.
"
Gittin 83a:13,"Der Meister sagte: Da begann R. Tryphon und sprach: Wenn diese geht und den Bruder dessen, dem sie verboten ist, heiratet und dieser kinderlos stirbt, so ergibt es sich, daß jener ein Gebot der Tora aufgehoben hat. ‘Aufgehoben’, hat er es denn aufgehoben!? – Vielmehr, er traf eine Vereinbarung zur Aufhebung eines Gebotes der Tora. –
"
Gittin 83a:14,"Wieso dies, sagte er esDaß sie ihn heirate.ihr denn, sie brauchte ja nicht den Bruder jenes Mannes zu heiraten!? – Vielmehr, er verursachte die Aufhebung eines Gebotes der Tora. –
"
Gittin 83a:15,"Demnach sollte niemand die Tochter seines Bruders heiraten dürfen, denn er könnte kinderlos sterben und die Aufhebung eines Gebotes der Tora verursachenDer Vater kann das Gebot der Schwagerehe nicht vollziehen.!? – Das ist die WiderlegungVon der Raba oben spricht.. –
"
Gittin 83a:16,"In welchem FalleDh. auf welchen Fall bezieht RṬ. den Streit zwischen RE, u. den Weisen.: [sagte er] ‘ausgenommen’, so ist diesIn einem solchen Falle die Schwagerehe zu vollziehen, da durch die 2. Heirat die 1. vollständig aufgehoben worden ist.ja nach R. Elie͑zer erlaubt!?
"
Gittin 83a:17,"Es wird nämlich gelehrt: R. Elie͑zer pflichtet bei, daß, wenn jemand sich von seiner Frau scheiden ließ und zu ihr sagte: sei jedermann erlaubt, ausgenommen jenem, und sie geht und einen von der Straße heiratet und darauf verwitwet oder geschieden wird, sie jenem, dem sie verboten war, erlaubt sei. –
"
Gittin 83a:18,"Vielmehr, wenn er ‘mit der Bedingung’ gesagtDa er dies zur Bedingung gemacht hat, so wird durch die Übertretung der Bedingung die Scheidung rückwirkend aufgehoben.hat.
"
Gittin 83a:19,"« Da begann R. Jose der Galiläer und sprach: Wo finden wir, daß etwas diesem erlaubt und jenem verboten wäre!? Das Verbotene ist jedem verboten und das Erlaubte ist jedem erlaubt.» Etwa nicht, dies ist ja bei Hebe und Geheiligtem der Fall, sie sind diesem verboten und jenemSie dürfen nur von Priestern u. nicht von Jisraéliten gegessen werden.erlaubt!? – Wir sprechen von Ehesachen. –
"
Gittin 83a:20,"Dies ist ja bei InzestuösenDie Lev. 18,6ff. aufgezählt werden; diese sind den Verwandten verboten, anderen aber erlaubt.der Fall!? – Wir sprechen von der EhelichungVon Fällen, bei denen das Verbot durch die Ehelichung erfolgt.. –
"
Gittin 83a:21,"Dies ist ja bei der EhefrauDie durch die Ehelichung anderen verboten, ihrem Manne aber erlaubt ist.der Fall!? – Das ist die WiderlegungVon der Raba oben spricht.. –
"
Gittin 83a:22,"In welchem FalleCf. Anm. 43 mut. mut.: [sagte er] ‘mit der Bedingung’, so ist sie ihm ja außerehelichDie Bedingung lautet: daß sie jenen nicht heirate, dagegen beeinträchtigt sein außerehelicher Verkehr mit ihr die Scheidung nicht.erlaubt!? – Vielmehr, wenn er ‘ausgenommen’ gesagt hatEr sagte: sei jedermann erlaubt, ausgenommen jenem, auch außerehelich..
"
Gittin 83a:23,"«Hierauf begann R. A͑qiba und sprach: Wenn diese geht und jemand von der Straße heiratet, von dem sie Rinder bekommt, und nachdem sie verwitwet oder geschieden worden ist, jenen heiratet, dem sie verboten war, so ergibt es sich, daß die Scheidung nichtig war und ihre Kinder Hurenkinder sind.»
"
Gittin 83a:24,"Demnach sollte sie auch bei jeder anderen BedingungWenn die Scheidung mit einer Bedingung erfolgt ist.nicht heiraten dürfen, denn sie könnte die Bedingung übertreten, sodann würde ihre Scheidung nichtig sein und ihre Kinder Hurenkinder!? – Das ist die WiderlegungVon der Raba oben spricht.. –
"
Gittin 83a:25,"In welchem FalleCf. Anm. 43 mut. mut.: [sagte er] ‘ausgenommen’, so ist dies ja nach R. Elie͑zer erlaubt!?
"
Gittin 83a:26,"Es wird nämlich gelehrt: R. Elie͑zer pflichtet bei, daß, wenn jemand sich von seiner Frau scheiden ließ und zu ihr sagte: sei jedermann erlaubt, ausgenommen jenem, und sie geht und einen von der Straße heiratet und darauf verwitwet oder geschieden wird, sie jenem, dem sie verboten war, erlaubt sei. – Vielmehr, wenn er ‘mit der Bedingung’ gesagt hatDa er dies zur Bedingung gemacht hat, so wird durch die Übertretung der Bedingung die Scheidung rückwirkend aufgehoben..
"
Gittin 83a:27,"«Eine andere Erklärung: Wenn jener, dem sie verboten ist, Priester ist, so ist sie, wenn der, der sich von ihr scheiden ließ, stirbt, für jenen Witwe und für jeden anderen Geschiedene. Nun ist [ein Schluß] vom Leichteren auf das Schwerere zu folgern: wenn diese wegen ihrer Eigenschaft als Geschiedene jenem verboten ist, obgleich es ein leichtes Verbot ist, um wieviel mehr ist [sie in ihrer Eigenschaft] als Ehefrau anderen verboten, wo doch dieses Verbot ein schweres ist.»
"
Gittin 83a:28,"In welchem FalleCf. Anm. 43 mut. mut.: [sagte er] ‘mit der Bedingung’,
"
Gittin 83b:1,"so gilt sie ihm ja für den außerehelichen Verkehr als GeschiedeneIhr ist nur zur Bedingung gemacht worden, ihn nicht zu heiraten, dagegen gilt sie hinsichtlich des außerehelichen Verkehrs auch ihm gegenüber nicht als Ehefrau.!? – Vielmehr, wenn er ‘ausgenommen’ gesagtEr sagte: sei jedermann erlaubt, ausgenommen jenem, auch außerehelich.hat. –
"
Gittin 83b:2,"Sollte doch R. A͑qiba, wenn er der Ansicht ist, diesDer Streit zwischen RE. u. den Weisen. gelte von [der Einschränkung] ‘ausgenommen’, nur den bezüglichen EinwandSein erster Einwand richtet sich nur gegen die Einschränkung ‘mit der Bedingung’, der andere dagegen nur gegen die Einschränkung ‘ausgenommen’.erhoben haben, und wenn er der Ansicht ist, dies gelte von [der Einschränkung] ‘mit der Bedingung’, nur den bezüglichen EinwandSein erster Einwand richtet sich nur gegen die Einschränkung ‘mit der Bedingung’, der andere dagegen nur gegen die Einschränkung ‘ausgenommen’.erhoben haben!? –
"
Gittin 83b:3,"R. A͑qiba hörte manche sagen, es gelte von [der Einschränkung] ‘ausgenommen’, und manche sagen, es gelte von [der Einschränkung] ‘mit der Bedingung’, und er erhob nach der Ansicht, es gelte von [der Einschränkung] ‘ausgenommen’, diesen Einwand, und nach der Ansicht, es gelte von [der Einschränkung] ‘mit der Bedingung’, jenen Einwand. –
"
Gittin 83b:4,"Welche WiderlegungVon der Raba oben spricht.gibt es dagegen; wenn etwa, beim Verbote für PriesterVon dem RA͑. seinen Einwand erhebt.verhalte es sich anders, so folgert ja auch R. Elie͑zer [seine Ansicht] vom Verbote für PriesterCf. supra Fol. 82b.!? –
"
Gittin 83b:5,"Raba lehrte es wie R. Jannaj im Namen eines GreisenNach dem RE. seine Ansicht aus der Schriftstelle Dt. 24,2 folgert; nach ihm ist dies wohl zu erwidern..
"
Gittin 83b:6,"«R. Jehošua͑ sprach zu ihnen: Man widerlegt nicht den Löwen nach seinem Tode.» Demnach wäre R. Jehošua͑ seiner Ansicht, und auch er selbst erhob ja einen Einwand gegen ihn!? –
"
Gittin 83b:7,"Er sprach zu ihnen wie folgt: auch ich habe gegen ihn einen Einwand zu erheben, aber sowohl nach mir als auch nach euch widerlegt man nicht den Löwen nach seinem Tode. –
"
Gittin 83b:8,"Was ist dies für ein Einwand R. Jehošua͑s? – Es wird gelehrt: R. Jehošua͑ sagte: Er vergleichtDt. 24,1 spricht von ihrer ersten Heirat, Vers 2 von ihrer Verheiratung mit einem anderen Manne.die Zeit vor der zweiten Heirat mit der Zeit vor der ersten Heirat; wie sie während der Zeit vor der ersten Heirat mit einem anderen nicht verbunden war, ebenso darf sie während der Zeit vor der zweiten Heirat mit einem anderen nicht verbunden sein.
"
Gittin 83b:9,"Der Text. R. Elie͑zer pflichtet bei, daß, wenn jemand sich von seiner Frau scheiden ließ und zu ihr sagte: sei jedermann erlaubt, ausgenommen jenem, und sie geht und einen von der Straße heiratet und darauf verwitwet oder geschieden wird, sie jenem, dem sie verboten war, erlaubt sei.
"
Gittin 83b:10,"R. Šimo͑n b. Elea͑zar erhob gegen die Worte R. Elie͑zers folgenden Einwand: Wo finden wir, daß, wenn einer etwas verboten macht, ein anderer es erlaubt machenDurch ihren ersten Mann war sie jenem verboten u. durch den anderen soll sie ihm erlaubt werden.könne!? –
"
Gittin 83b:11,"Etwa nicht, dies erfolgt ja bei der Eheschwägerin; der Ehemann macht sie verboten und der Eheschwager macht sie erlaubtNach dem Tode ihres Mannes darf sie einen anderen nicht heiraten, u. wenn der Eheschwager an ihr die Ḥaliça vollzieht, darf sie es wohl.!? –
"
Gittin 83b:12,"Bei dieser ist es der Eheschwager, der sie verboten macht, denn von ihrem Ehemanne aus ist sie erlaubtDa er tot ist u. sie nicht mehr Ehefrau ist; der Eheschwager veranlaßt, daß sie Fremden verboten ist.. –
"
Gittin 83b:13,"Dies erfolgt ja bei den Gelübden; der Gelobende macht esDas, was er sich abgelobt hat.verboten und der Gelehrte macht esDurch die Auflösung des Gelübdes.erlaubt!? – R. Joḥanan erklärte, nicht der Gelehrte mache es erlaubt, vielmehr erfolge es durch die ReueDes Gelobenden, wofür der Gelehrte ihm eine Handhabe gibt, sodaß das Gelübde rückwirkend aufgehoben wird.. –
"
Gittin 83b:14,"Dies erfolgt ja bei der AufhebungDes Gelübdes einer verheirateten Frau; cf. Num. 30,7ff.durch den Ehemann; die Frau gelobt imd der Ehemann hebt es auf!? – Hierbei ist es nach einer Lehre des R. Pinḥas im Namen Rabas zu erklären. R. Pinḥas sagte nämlich im Namen Rabas, jede Gelobende gelobe im Sinne ihres EhemannesDaß es nur dann Geltung habe, wenn ihr Ehemann einverstanden ist..
"
Gittin 83b:15,"«Hierauf begann R. Elea͑zar b. A͑zarja und sprach: <i>Trennung</i>, etwas, das zwischen ihm und ihr trennt. Du lernst also, daß dies keine Trennung ist.»
"
Gittin 83b:16,"Wofür verwenden die RabbananDie anderen Gelehrten, die dieses Schriftwort nicht hierzu verwenden.[das Wort] <i>Trennung</i>? – Dieses verwenden sie für folgende Lehre: [Sagte er:] da ist dein Scheidebrief mit der Bedingung, daß du niemals Wein trinkest, oder: mit der Bedingung, daß du niemals in das Haus deines Vaters gehst, so ist dies keine Trennung; wenn aber: dreißig Tage, so ist dies eine Trennung. –
"
Gittin 83b:17,"Und jener!? – Dies geht aus [dem Worte] <i>Trennung</i>Aus der längeren Form<span dir=""rtl"">כריתוח</span>, statt das kürzere <span dir=""rtl"">כרת</span> zu gebrauchen.herovr. – Und die anderen!? – Sie deuten [das Wort] <i>Trennung</i> nicht.
"
Gittin 83b:18,"Raba sagte: [Sagte er:] da ist dein Scheidebrief mit der Bedingung, daß du während meines ganzen Lebens keinen Wein trinkest, so ist dies keine Trennung; wenn aber: während des ganzen Lebens von jenem, so ist dies eine Trennung.
"
Gittin 83b:19,"Falls [er gesagt hat:] während des ganzen Lebens von jenem, wohl aus dem Grunde, weil jener sterben und sie die Bedingung erfüllen kann, und auch [falls er gesagt hat:] während meines ganzen Lebens, kann er ja sterben und sie die Bedingung erfüllen!? –
"
Gittin 83b:20,"Lies vielmehr: [sagte er:] während deines ganzen Lebens, so ist diesDa die Bedingung erst mit ihrem Tode erfüllt werden kann.keine Trennung, wenn aber: während meines ganzen Lebens, oder: während des ganzen Lebens von jenem, so ist dies eine TrennungSie hat die Bedingung zu erfüllen u. die Scheidung ist sofort gültig..
"
Gittin 83b:21,"Raba fragte R. Naḥman: Wie ist es, [wenn er gesagt hat:] heute sei nicht meine Frau, morgen sei meineDaß die Scheidung nur für den einen Tag gelte.Frau? Dies ist nach R. Elie͑zer fraglich und dies ist nach den Rabbanan fraglich.
"
Gittin 83b:22,"Dies ist nach R. Elie͑zer fraglich, denn R. Elie͑zer vertritt seine AnsichtDaß die eingeschränkte Scheidung gültig sei.vielleicht nur da, wo er sie für die, denen er sie erlaubt macht, für immer erlaubt macht, nicht aber hierbei, oder macht er keinen Unterschied.
"
Gittin 83b:23,"Dies ist nach den Rabbanan fraglich, denn die Rabbanan vertreten ihre Ansicht vielleicht nur da, wo sie von ihm nicht vollständig getrenntAuch nicht für einen Tag.ist, hierbei aber ist sie, da die Trennung eine vollständigeFür den einen Tag ist die Scheidung ohne Einschränkung erfolgt.ist, vollständig getrennt.
"
Gittin 83b:24,"Nachdem er es gefragt hatte, entschied er es:
"
Gittin 84a:1,"Es ist, einleuchtend, daß sie sowohl nach R. Elie͑zer als auch nach den Rabbanan, da die Trennung eine vollständige ist, vollständig getrennt ist.
"
Gittin 84a:2,"Die Rabbanan lehrten: [Sagte er:] da ist dein Scheidebrief mit der Bedingung, daß du jenen heiratest, so darf sie nicht heiraten; hat sie aber geheiratet, so gehe sie nicht fort.
"
Gittin 84a:3,"Wie meint er es? R. Naḥman erwiderte: Er meint es wie folgt: sie darf ihn nicht heiraten, denn man könnte sagen, sie verschenkenDa er sich von ihr nur für diesen scheiden ließ.ihre Frauen; hat sie einen anderen geheiratet, so gehe sie nichtObgleich sie die Bedingung nicht erfüllt hat.fort. –
"
Gittin 84a:4,"Sollte man sie wegen einer BerücksichtigungWeshalb sie jenen nicht heiraten darf.von ihm nicht fortbringen und so eine EhefrauDa die Bedingung nicht erfüllt worden ist, so ist die Scheidung ungültig.Fremden erlauben!?
"
Gittin 84a:5,"Vielmehr, erwiderte R. Naḥman, er meint es wie folgt: sie darf ihn nicht heiraten, weil man sagen könnte, sie verschenken ihre Frauen; hat sie ihn aber geheiratet, so gehe sie nicht fort, denn wegen einer Berücksichtigung bringe man sie nicht fort.
"
Gittin 84a:6,"Raba sprach zu ihm: Demnach darf sie nur ihn nicht heiraten, wohl aber andere; aber sie muß ja die Bedingung erfüllen!?
"
Gittin 84a:7,"Wolltest du erwidern, sie könne ihn heute heiraten und morgen sich von ihm scheiden lassen, und so die Bedingung erfüllt haben, denn dies wäre mit dem Falle zu vergleichen, hinsichtlich dessen du gegen R. Jehuda streitest. Es wird nämlich gelehrt. [Sagte jemand:] Qonam sei heute der Schlaf für meine Augen, wenn ich morgen schlafe, so darf er, wie R. Jehuda sagt, heute nicht schlafen, weil er morgen schlafen könnte;
"
Gittin 84a:8,"R. Naḥman sagt, er schlafe heute, und man befürchte nicht, er könnte morgenEr halte morgen sein Gelöbnis; ebenso ist sie auch hierbei anderen erlaubt, da sie die Bedingung erfüllen kann.schlafen.
"
Gittin 84a:9,"Aber es ist ja nicht gleich; da hängt esDie Ausführung des Gelübdes.von ihm ab, denn wenn er will, kann er seinen Leib mit Dornen stachelnZur Verscheuchung des Schlafes.und nicht schlafen, aber hängt es denn hierbei von ihrem Willen ab, sich scheiden zu lassen!?
"
Gittin 84a:10,"Vielmehr, erklärte Raba, sie darf weder ihn noch einen anderen heiraten; ihn darf sie nicht heiraten, weil man sagen könnte, sie verschenken ihre Frauen, einen anderen ebenfalls nicht, weil sie die Bedingung erfüllen muß.
"
Gittin 84a:11,"Hat sie ihn geheiratet, so gehe sie nicht fort, denn wegen einer Berücksichtigung bringe man sie nicht fort; wenn aber einen anderen, so muß sie fort, weil sie die Bedingung erfüllen muß.
"
Gittin 84a:12,"Es gibt eine Lehre übereinstimmend mit Raba: Sie darf weder ihn noch einen anderen heiraten; hat sie ihn geheiratet, so braucht sie nicht fortzugehen, hat sie einen anderen geheiratet, so muß sie fort.
"
Gittin 84a:13,"Die Rabbanan lehrten: [Sagte er:] da ist dein Scheidebrief mit der Bedingung, daß du auf den Himmel hinaufsteigest, mit der Bedingung, daß du in den Abgrund hinabsteigest, mit der Bedingung, daß du ein vier Ellen langes Rohr verschluckest, mit der Bedingung, daß du mir ein hundert Ellen langes Rohr bringest, mit der Bedingung, daß du das große Meer zufuß überschreitest, so ist der Scheidebrief ungültig.
"
Gittin 84a:14,"R. Jehuda b. Tema sagt, ein solcher sei ein [gültiger] Scheidebrief. R. Jehuda b. Tema sagte eine Regel: Wenn die Bedingung später nicht ausgeführt werden kann und dennoch vorher gestellt wird, so ist dies nur eine übertreibende RedereiEr ist zur Scheidung entschlossen, jed. will er sie kränken u. es ihr schwer machen.und [der Scheidebrief] ist gültig.
"
Gittin 84a:15,"R. Naḥman sagte im Namen Rabhs: Die Halakha ist wie R. Jehuda b. Tema. R. Naḥman b. Jiçḥaq sagte: Dies ist auch aus einer Mišna zu entnehmen, denn eine solche lehrt, wenn [die Bedingung] später ausgeführt werden kann und vorher gestellt worden ist, sei sie gültig; demnach ist, wenn dies nicht möglich ist, die Bedingung nichtig. Schließe hieraus.
"
Gittin 84a:16,"Sie fragten: Wie ist es, [wenn er zu ihr gesagt hat:] da ist dein Scheidebrief mit der Bedingung, daß du SchweinefleischDaß sie ein Gebot der Tora übertrete.ißt? Abajje erwiderte: Das ist dasselbeDies ist ebenfalls eine Bedingung, die sie nicht erfüllen kann.. Raba erwiderte: Sie kann essen und GeißelhiebeWegen der Übertretung des Verbotes; die Ausführung ist nicht unmöglich.erhalten.
"
