Index Title,Moed Katan
Moed Katan 26a:1,"In folgenden Fällen darf der Riß nicht zusammengenäht werden: wenn man das Gewand einreißt über seinen Vater, seine Mutter, seinen Lehrer, der ihn die Tora lehrte, einen Fürsten oder ein Gerichtsoberhaupt, über böse Nachrichten, über die Gotteslästerung, über das Verbrennen einer Torarolle, über [die Zerstörung] judaischer Städte, des Tempels und Jerušalems. Man reiße [das Gewand] ein wegen [der Zerstörung] des Tempels und erweitere [den Riß] wegen der Jerušalems. – 
"
Moed Katan 26a:2,"Woher dies von Vater, Mutter und Lehrer, der ihn die Tora lehrte? – Es heißt:iiReg. 2,12.<i>als Eliša͑ das sah, schrie er: Vater, Vater, du Jisraéls Wagen und. Reiter</i>. ‘Vater, Vater’ deutet auf Vater und Mutter, ‘Jisraéls Wagen und Reiter’ deutet auf einen Lehrer, der ihn die Tora lehrte. – 
"
Moed Katan 26a:3,"Wieso ist dies hieraus erwiesen? – Nach der Paraphrase R. Josephs: Meister, Meister, der du durch dein Gebet für Jisraél besser warst als Wagen und Reiter. – 
"
Moed Katan 26a:4,"Woher, daß [der Riß] nicht zusammengenäht werden dürfe? – Es heißt :iiReg. 2,12.<i>da erfaßte er seine Kleider und zerriß sie in zwei Stücke</i>. Wenn es heißt: ‘und zerriß sie’, so weiß ich ja, daß er sie entzweiriß!? Vielmehr lehrt dies, daß es für immer entzweigerissen bleiben müsse. 
"
Moed Katan 26a:5,"Reš Laqiš sprach zu R. Joḥanan: Elijahu lebt ja noch!? Dieser erwiderte: Da es heißt:iiReg. 2,12.<i>und er sah ihn nicht mehr</i>, so galt er für ihn als tot. – 
"
Moed Katan 26a:6,"Woher dies von Fürsten, Gerichtsoberhäuptem und bösen Nachrichten? – Es heißt :iiSam. 1,11.<i>da erfaßte David seine Kleider und zerriß sie, desgleichen alle Männer seiner Umgebung, und sie trauerten, weinten und fasteten bis zum Abend um Šaúl und seinen Sohn Jonathan und um das Volk des Herrn und um das Haus Jisraél, weil sie durchs Schwert gefallen waren</i>. 
"
Moed Katan 26a:7,"Von Šaúl ist es hinsichtlich des Fürsten, von Jonathan hinsichtlich des Gerichtsoberhauptes und vom Volke des Herrn und dem Hause Jisraél hinsichtlich böser Nachrichten zu entnehmen. 
"
Moed Katan 26a:8,"Rabh b. Šaba sprach zu R. Kahana: Vielleicht nur dann, wenn alles zusammen!? Dieser erwiderte: [Die Wiederholung des Wortes] <i>um</i> trennt [die einzelnen Ereignisse]. – 
"
Moed Katan 26a:9,"Muß man denn wegen böser Nachrichten [das Gewand] einreißen, als man Šemuél erzählte, der König Sapor habe zwölftausend Juden getötet, riß er das Gewand nicht ein!? – Sie sagten es nur von der Mehrheit des Volkes, wie bei jenem EreignisseIn der angezogenen Schriftstelle, wo es sich um eine Niederlage des ganzen Volkes handelte.. – 
"
Moed Katan 26a:10,"Aber tötete denn der König Sapor Juden, er sagte ja einst zu Šemuél: Möge es mir [zugute] kommen, daß ich nie einen Juden getötet habe!? – In jenem Falle hatten sie es selbst verschuldet. R. Ami erzählte nämlich, durch das Geräusch der HarfenDer musikalischen Veranstaltungen bei ihrer Empörung gegen die pers. Regierung.an der Furt zu Cäsarea platzten die Mauern von Laodicea. – 
"
Moed Katan 26a:11,"Woher dies von der Gotteslästerung? – Es heißt:iiReg. 18,37.<i>darauf kamen Eljaqim, der Sohn Ḥilqijas, der dem Palast Vorstand, und Šebna der Schreiber, und Joáḥ, der Sohn Asaphs, der Kanzler, mit zerrissenen Kleidern zu Ḥizqijahu.</i>
"
Moed Katan 26a:12,"Die Rabbanan lehrten: Sowohl der Hörende, als auch der vom Hörenden Hörende muß das Gewand einreißen; die Zeugen aber brauchen nicht einzureißen, da sie bereits beim Hören eingerissen haben. – 
"
Moed Katan 26a:13,"Was nützt denn das, was sie beim Hören getan haben, sie hören es ja auch jetzt!? – Es leuchtet nichtDaß sie wiederum einreißen.ein, denn es heißt:iiReg. 19,1.<i>und als der König Ḥizqijahu das hörte, zerriß er seine Kleider</i>; nur der König zerriß seine Kleider, jene aber zerrissen [die Kleider] nicht. – 
"
Moed Katan 26a:14,"Woher, daß der Riß nicht zusammengenäht werden darf? – Dies ist durch das auch bei David gebrauchte [Wort] <i>zerriß</i> zu entnehmen. – 
"
Moed Katan 26a:15,"Woher dies von einer Torarolle, die verbrannt wird? – Es heißt:Jer. 36,23.<i>und als Jehudi drei oder vier Sätze vorgelesen hatte, zerschnitt jener sie mit dem Federmesser und warf sie in das Feuer auf dem Kohlenbecken &amp;c.</i> – Was sind es für drei oder vier Sätze? – 
"
Moed Katan 26a:16,"Sie erzählten Jehojaqim, Jirmeja habe ein Buch mit Klageliedern geschrieben, und er fragte sie, was darin geschrieben stehe. –Thr. 1,1.<i>Ach wie einsam liegt</i>. Dieser sprach: Ich bin König. Sie erwiderten :Ib. V. 2.<i>Sie weint und iveint in der Nacht</i>. – Ich bin König. – Ib. V. 3.<i>Ausgewandert ist Jehuda vor Elend</i>. – Ich bin König. –Ib. V. 4.<i>Die Wege nach Çijon trauern</i>. – Ich bin König. –
"
Moed Katan 26a:17,"Ib.V.5.<i>Ihre Bedränger sind zu Häuptern</i>Dh, nicht du bist mehr der König.<i>geworden</i>. Hierauf fragte er: Wer sagte dies? –Jer. 36,24.<i>Um der Menge ihrer Sünden willen</i>. Da schnitt er sofort die darin befindlichen Gottesnamen aus und verbrannte sie im Feuer. Deshalb heißt es: Jer. 36,24.<i>sie erschraken aber nicht, noch zerrissen sie ihre Kleider</i>, wonach sie ihre Kleider zerreißen sollten. 
"
Moed Katan 26a:18,"R. Papa sprach zu Abajje: Vielleicht nur wegen der bösen Nachrichten!? Dieser erwiderte: Gab es denn damals schon böse Nachrichten!?
"
Moed Katan 26a:19,"R. Helbo sagte im Namen R. Honas: Wer eine Torarolle zerreißen sieht, muß zweimal [das Gewand] einreißen, einmal wegen des Pergamentes und einmal wegen der Schrift, denn es heißt :Ib. V. 27.<i>nachdem der König die Rolle und die Worte verbrannt hatte</i>. 
"
Moed Katan 26a:20,"R. Abba und R. Hona b. Ḥija saßen einst beisammen, und als R. Abba, daSo richtig nach Handschriften u. anderen Texten.er austreten wollte, seine Tephillin aufs Kissen legte, kam ein Strauß und wollte sie wegschnappen. 
"
Moed Katan 26a:21,"Da sprach er: Jetzt könnte ich zweimal einzureißen verpflichtet sein. Jener fragte: Wie kommst du dazu? Mir selbst passierte so etwas, und ich wandte mich an R. Mathna, und er wußte es nicht, darauf wandte ich mich an R. Jehuda, und er sprach zu mir: Folgendes sagte Šemuél: nur wenn es gewaltsam erfolgt, wie bei jenem Ereignisse.
"
Moed Katan 26a:22,"Woher dies von [der Zerstörung] judäischer Städte? – Es heißt :Jer. 41,5.<i>da kamen Leute aus Šekhem, aus Šilo und aus Šomron, achtzig Mann, mit abgeschorenen Bärten und zerrissenen Kleidern und mit Einritzungen bedeckt, die Speisopfer und Weihrauch bei sich hatten, um sie zum Tempel des Herrn zu bringen &amp;c</i>. 
"
Moed Katan 26a:23,"R. Ḥelbo sagte im Namen des U͑la Biraá, im Namen R. Elea͑zars: Wer judäische Städte in ihrer Zerstörung sieht, spreche :Jes. 64,9.<i>die Städte Jehudas sind zur Wüste gewordem,</i> und reiße [die Kleider] ein. Wer Jerušalem in seiner Zerstörung sieht, spreche: Jes. 64,9.<i>Çijon ist zur Wüste geworden,Jerušalem zur Einöde</i>, und reiße [die Kleider] ein. Wer den Tempel in seiner Zerstörung sieht, spreche: Ib. V. 10.<i>Unser heiliges und herrliches Haus, in welchem unsere Väter dich lobpriesen, ist in Flammen aufgegangen, und alles, was uns köstlich war, ist ein Trümmerhaufe geworden</i>, und reiße [die Kleider] ein.
"
Moed Katan 26a:24,"«Man reiße das Gewand ein wegen [der Zerstörung] des Tempels und erweitere [den Riß] wegen der Jerušalems.» Ich will auf einen Widerspruch hinweisen: Einerlei ob man gehört oder gesehen hat, sobald man in ÇophimName eines Dorfes in der Nähe von Jerušalem; nach einer Erklärung der Tosephta heißt Çophim (v. <span dir=""rtl"">צפה</span> sehen, schauen) der ganze Umkreis um Jerušalem, von da aus man es sehen kann.anlangt, muß man [das Gewand] einreißen; man reiße ein wegen [der Zerstörung] des Tempels besonders und wegen der Jerušalems besonders!? – 
"
Moed Katan 26a:25,"Das ist kein Widerspruch; eines, wenn man zuerst den Tempel sieht, und eines, wenn man zuerst Jerušalem siehtIn diesem Falle muß man zweimal einreißen..
"
Moed Katan 26a:26,"Die Rabbanan lehrten: Diese alle dürfen [den Riß] zusammenheften, zusammenfalten, zusammenketteln und leiterartig zusammenstechen, jedoch nicht zusammennähen. 
"
Moed Katan 26a:27,"R. Ḥisda sagte: 
"
Moed Katan 26b:1,"Mit einer alexandrinischen NahtGanz unkenntlich..
"
Moed Katan 26b:2,"Die Rabbanan lehrten: Wer [das Gewand] an der Stelle einreißt, wo es zusammengeheftet, zusammengefaltet, zusammengekettelt oder leiterartig zusammengestochen war, hat seiner Pflicht nicht genügt; wenn an der Stelle, wo es zusammengenäht war, so hat er seiner Pflicht genügt. R. Ḥisda sagte: Mit einer alexandrinischen Naht.
"
Moed Katan 26b:3,"Die Rabbanan lehrten: Man darf [den Riß] nach unten umkehren und ihn zusammennähen; R. Šimo͑n b. Elea͑zar verbietet ihn zusammenzunähen. Und wie der Verkäufer ihn nicht zusammennähen darf, so darf ihn auch der Käufer nicht zusammennähen; daher muß der Verkäufer es dem Käufer mitteilen.
"
Moed Katan 26b:4,"Die Rabbanan lehrten: Der erste Riß muß eine Handbreite und die Erweiterung drei Finger groß sein – so R. Meír; R. Jehuda sagt, der erste Riß drei Finger und die Erweiterung irgend wie groß. 
"
Moed Katan 26b:5,"U͑la sagte: Die Halakha ist wie R. Meír hinsichtlich des [ersten] Risses und die Halakha ist wie R. Jehuda hinsichtlich der Erweiterung. Ebenso wird auch gelehrt: R. Jose sagt, der erste Riß eine Handbreite und die Erweiterung irgend wie groß.
"
Moed Katan 26b:6,"Die Rabbanan lehrten: Wenn man einem erzählt hat, sein Vater sei gestorben, und er [das Gewand] eingerissen hat, sein Sohn sei gestorben, und er [den Riß] erweitert hat, so darf der untere [Riß] zusammengenäht werden, der obere aber nicht. 
"
Moed Katan 26b:7,"Sein Sohn sei gestorben, und er [das Gewand] eingerissen hat, sein Vater sei gestorben, und er [den Riß] erweitert hat, so darf der obere [Riß] zusammengenäht werden, der untere aber nicht. 
"
Moed Katan 26b:8,"Sind ihm Vater, Mutter, Bruder und Schwester gestorben, so reiße er über sie alle nur einen Riß ein. R. Jehuda b. Bethera sagt, über alle zusammen einen Riß, über seinen Vater und seine Mutter einen Riß besonders, weil der Riß über den Vater und die Mutter nicht erweitert wird. – 
"
Moed Katan 26b:9,"Aus welchem Grunde? R. Naḥman b. Jiçḥiaq erwiderte: Weil man diesen nicht erweitemDer Riß muß bis zum Herzen reichen, während man wegen anderer Verwandten nur eine Handbreite einzureißen braucht.kann. 
"
Moed Katan 26b:10,"Šemuél sagte: Die Halakha ist wie R. Jehuda b. Bethera. – Kann Šemuél dies denn gesagt haben, Šemuél sagte ja, die Halakha sei bei der Trauer nach der Ansicht des Erleichternden zu entscheiden!? – Die Trauer für sich und das Einreißen für sichDies ist zwar Pflicht des Leidtragenden, jed. gehört es nicht zu den Vorschriften über die Trauer, von denen Š. spricht.. – 
"
Moed Katan 26b:11,"Wie weit reiße man ein? Bis zum Nabel. Manche sagen, bis zum Herzen, und obgleich es dafür keinen Beweis gibt, so gibt es eine Andeutung, denn es heißt:Jo. 2,13.<i>zerreißt euer Herz und nicht eure Kleider</i>. 
"
Moed Katan 26b:12,"Reicht [der Riß] bis zum Nabel, so reiße er [den zweiten Riß]Wenn er von einem zweiten Todesfälle betroffen wird.in einer Entfernung von drei Handbreiten. Ist [das Gewand] vom voll [Risse], so drehe er es nach hinten; ist es oben voll [Risse], so wende er es nach unten. Wer [das Gewand] unten oder an der Seite einreißt, hat seiner Pflicht nicht genügt, nur der Hochpriester reißt es unten ein.
"
Moed Katan 26b:13,"R. Mathna und Mar U͑qaba streiten, beide im Namen des Vaters Šemuéls und Levis; einer sagt, während der sieben [Trauertage] reiße manWenn ihn ein neuer Todesfall trifft.von neuem ein, nach den sieben erweitere man [den ersten Riß], und einer sagt, während der dreißig [Trauertage] reiße man von neuem ein, nach den dreißig erweitere man [den ersten Riß]. 
"
Moed Katan 26b:14,"R. Zera wandte ein: Der Grund desjenigen, welcher sagt, während der sieben [Trauertage] reiße man von neuem ein, ist wohl der, weil man dann [den Riß] nicht zusammenheftenDie Erweiterung des ersten Risses ist somit nicht zu merken.darf, demnach sollte eine Frau, von der der Meister sagte, sie dürfe ihn sofort zusammenheften, ihn wohl [erweitern] dürfen!? – 
"
Moed Katan 26b:15,"Diese darf es nur wegen des Anstandes. – 
"
Moed Katan 26b:16,"Der Grund desjenigen, welcher sagt, während der dreißig [Trauertage] reiße man von neuem ein, ist wohl der, weil man dann [den Riß] nicht zusammennähen darf, demnach sollte man es, wenn es [eine Trauer] über Vater und Mutter ist, wo man ihn niemals zusammennähen darf, [auch nachher]!? – 
"
Moed Katan 26b:17,"Dies nur zu Ehren des Vaters und der MutterEs gilt daher als zusammengeheftet, u. nachher braucht man den Riß nur zu erweitern..
"
Moed Katan 26b:18,"Die Rabbanan lehrten: Wer mit einem [von früher her] eingerissenen Gewände einem Toten das Geleit gibt, beraubt die Toten und dieLebenden. 
"
Moed Katan 26b:19,"R. Šimo͑n b. Gamliél sagte: Wer zu seinem Nächsten spricht: Borge mir dein Gewand, ich will meinen kranken Vater besuchen, worauf er ihn besucht und ihn tot findet, reiße es ein und nähe es wieder zusammen, und wenn er nach Hause kommt, gebe er ihm das Gewand zurück und eine Entschädigung für den Riß; hat er ihm es nicht gesagt, so darf er es nicht berühren.
"
Moed Katan 26b:20,"Die Rabbanan lehrten: Wenn einem Kranken jemand stirbt, so teile man ihm dies nicht mit, weil seine Sinne verwirrt werden könnten; ferner darf man in seiner Gegenwart [das Gewand] nicht einreißen und bringe in seiner Umgebung die [Klage]weiber zum Schweigen. 
"
Moed Katan 26b:21,"Man reiße das Gewand eines Kindes ein, damit dies Wehmut errege. Ferner reiße man zur Ehrung seiner Frau [das Gewand] über seinen Schwiegervater und seine Schwiegermutter ein. 
"
Moed Katan 26b:22,"R. Papa sagte: im großen Traktate von der Trauer wird gelehrt, ein Leidtragender dürfe kein Kind auf den Schoß nehmen, weil es ihn zum Scherzen veranlaßt, und dies den Leuten verächtlich erscheinen könnte.
"
Moed Katan 26b:23,"D<small>AS</small> T<small>RAUERMAHL IST NICHT</small>Dem widersprechend heißt es im Mišnatexte: nur auf; eine Randglosse ergänzt auch hier die Partikel <span dir=""rtl"">אלא</span>, dagegen fehlt sie in manchen Handschriften auch in der Mišna.<small>AUF AUFGERICHTETEN</small> B<small>ETTEN EINZUNEHMEN</small>. Die Rabbanan lehrten: Wenn jemand den Leidtragenden besucht, so lasse man ihn, wenn er mit ihm vertraut ist, das Trauermahl auf einem umgelegten Bette einnehmen, sonst lasse man es ihn auf einem aufgerichteten Bette einnehmen. 
"
Moed Katan 26b:24,"Einst ereignete sich bei Raba ein Trauerfall, und Abba b. Martha, das ist Abba b. Minjomi, besuchte ihn. Da richtete Raba [das Bett] auf, Abba b.Martha aber legte es um. Darauf sprach jener: Wie mangelt es diesem Jünger an Verstand!
"
Moed Katan 26b:25,"Die Rabbanan lehrten: Wenn [ein Leidtragender] von Ort zu Ort reist, 
"
Moed Katan 27a:1,"so soll er, wenn er es kann, seine Beschäftigung einschränken, wenn aber nicht, so besorge er alles durch [seine Reisegefährten].
"
Moed Katan 27a:2,"Die Rabbanan lehrten: Wann werden die Betten umgelegt? – sobald [der Tote] aus dem Hause ist – so R. Elie͑zer; R. Jehošua͑ sagt, sobald der Rollstein geschlossen ist. 
"
Moed Katan 27a:3,"Als R. Gamliél der Ältere starb, sprach R. Elie͑zer, sobald er aus dem Hause war: Legt die Betten um. Als der Rollstein geschlossen wurde, [sprach R. Jehošua͑ zu ihnen: Legt die Betten um.] Sie erwiderten ihnen: Auf Veranlassung des Greises haben wir die Betten bereits umgelegt.
"
Moed Katan 27a:4,"Die Rabbanan lehrten:.Wann richtet man die Betten am Vorabend des Šabbaths auf? Von der Zeit des Vespergebetes ab. Rabba b. Hona sagte: Dennoch setze man sich darauf nicht, bevor es finster geworden ist. Am Šabbathausgang muß man es wieder umlegen, selbst wenn man nur noch einen Tag [Trauer] hat.
"
Moed Katan 27a:5,"Die Rabbanan lehrten: Wer das Bett umlegt, lege nicht nur sein eigenes Bett um, sondern alle Betten, die sich in seinem Hause befinden; und selbst wenn er zehn Betten an zehn Stellen hat, muß er sie alle umlegen. Und auch wenn von fünf Brüdern einer stirbt, müssen sie alle [das Bett] umlegen. 
"
Moed Katan 27a:6,"Ist es ein für Sachen bestimmtes Bett, so braucht man es nicht umzulegen. Desgleichen braucht man einen Divan nicht umzulegen, vielmehr lasse man ihn auf gestellt. R. Šimo͑n b. Gamliél sagte: Am DargešEine Art Ruhebett, Divan, Sofa, nach den Erkl. des T. nur als Prunkstück.löse man die Gurte, und es fällt von selbst zusammen. – 
"
Moed Katan 27a:7,"Was ist Dargeš? U͑la erwiderte: Ein GlücksbettSie hatten in ihren Wohnungen ein kleines Bett zu stehen, auf dem das Glück ruhen sollte u. das zum Gebrauche nicht verwendet wurde.. 
"
Moed Katan 27a:8,"Rabba sprach zu ihm: wir haben vom Könige gelernt, das ganze Volk lagere auf der Erde und er auf einem Dargeš; sollte er sich denn eines Gegenstandes bedienen, dessen er sich sonst nicht bedient!? 
"
Moed Katan 27a:9,"R. Aši entgegnete: Was ist dies denn für ein Einwand, ebenso verhält es sich ja auch bei seinem Essen und Trinken: sonst werden ihm Speise und Trank nicht gereicht, dann aber werden ihm Speise und TrankDie Speisen zum Trauermahle werden dem Leidtragenden von Fremden verabreicht.gereicht!? 
"
Moed Katan 27a:10,"Wenn man aber dagegen einwenden will, so ist aus folgender Lehre ein Einwand zu ersehen: Das Dargeš braucht man nicht umzulegen, sondern lasse es aufgestellt. Wieso braucht man es, wenn du sagst, es sei ein Glücksbett, nicht umzulegen, wir haben ja gelernt, wer sein Bett umlegt, lege nicht nur sein eigenes Bett um, sondern alle Betten, die sich in seinem Hause befinden!? – 
"
