Index Title,Sukkah
Sukkah 53b:2,"Hierauf schrieb er den Gottesnamen auf eine Scherbe und warf diese in den Abgrund. Da senkte sich der Abgrund sechzehntausend Ellen. Nachdem er aber gesehen hatte, daß er zu tief gesunken war, sprach er: Je höher er ist, desto feuchter ist die Erde. Da dichtete er die fünfzehn Stufengesänge und ließ ihn fünfzehntausend Ellen hoch steigen, sodaß er bei tausend Ellen stehen blieb. U͑la sprach: Hieraus zu entnehmen, daß die Dicke der Erde tausend Ellen beträgt. – Wir sehen ja aber, daß man nur wenig gräbt und Wasser hervorquillt!? R. Mešeršeja erwiderte: Dieses kommt aus den Kanälen des EuphratDer zu den höchsten Flüssen gehört..
"
Sukkah 53b:3,"A<small>M OBEREN</small> T<small>ORE</small> &amp;<small>C</small>. <small>STANDEN</small> [<small>ZWEI</small>] P<small>RIESTER</small> &amp;<small>C</small>. R. Jirmeja fragte: Ist unter ‘zehnte’ Stufe zu verstehen, sie stiegen fünf hinab und blieben bei zehn stehen, oder aber, sie stiegen zehn hinab und blieben bei fünf stehen? – Dies bleibt unentschieden.
"
Sukkah 53b:4,"Die Rabbanan lehrten: Wenn es heißt:Ez. 8,16.<i>mit dem Gesichte gegen Osten,</i> so weiß ich ja, daß mit dem Rücken gegen den Tempel des Herrn, 
"
Sukkah 53b:5,"wozu heißt es:Ez. 8,16.<i>mit dem Rücken gegen den Tempel des Herrn</i>!? Dies lehrt, daß sie sich entblößt und nach untenEuphem. für: oben, den Höchsten.gewendet entleerten.
"
Sukkah 53b:6,"W<small>IR ABER</small> zu G<small>OTT UND ZU</small> G<small>OTT UNSERE</small> A<small>UGEN.</small> Dem ist ja aber nicht so. R. Zera sagte ja, wenn man zweimal ‘Höre’ sagt, sei es ebenso als sage man zweimal ‘Wir danken’Es ist verboten, die einzelnen Worte des Šema͑ (Höre &amp;c.) od. des Gebetes zu wiederholen; cf. Br. aufführende’.. – Vielmehr, sie sagten wie folgt: Jene bückten sich gegen Osten, wir aber bekennen uns zu Gott, und unsere Augen sind auf Gott gerichtetEs sind 2 verschiedene Sätze..
"
Sukkah 53b:7,"<sup>v</sup> <b>M</b><small>AN BLÄST IM</small> T<small>EMPEL NIGHT WENIGER ALS EINUNDZWANZIG</small> T<small>ÖNE UND NIGHT MEHR ALS ACHTUNDVIERZIG</small> T<small>ÖNE</small>. A<small>N JEDEM</small> T<small>AGE BLIES MAN DA EINUNDZWANZIG</small> T<small>ÖNE</small> : D<small>REI BEIM</small> Ö<small>FFNEN DER</small> T<small>ORA, NEUN BEIM BESTÄNDIGEN</small> M<small>ORGENOPFER UND NEUN BEIM BESTÄNDIGEN</small> A<small>BENDOPFER; BEIM</small> Z<small>USATZOPFER FÜGTE MAN NOCH NEUN HINZU; 
"
Sukkah 53b:8,"AM</small> V<small>ORABEND DES</small> Š<small>ABBATHS FÜGTE MAN NOCH SECHS HINZU: DREI, DASS DAS</small> V<small>OLK DIE</small> A<small>RBEIT EINSTELLE, UND DREI, UM ZWISCHEN HEILIG UND PROFAN ZU UNTERSCHEIDEN.</small> 
"
Sukkah 53b:9,"A<small>M</small> V<small>ORABEND DES</small> Š<small>ABBATHS WÄHREND DES</small> [H<small>ÜTTEN</small>]<small>FESTES WAREN ES ACHTUNDVIERZIG: DREI DEIM</small> Ö<small>FFNEN DER</small> P<small>FORTEN, DREI AM OBEREN</small> T<small>ORE, DREI AM UNTEREN</small> T<small>ORE, DREI BEIM</small> W<small>ASSERSGHÖPFEN, DREI AM</small> A<small>LTAR, NEUN BEIM BESTÄNDIGEN</small> M<small>ORGENOPFER, NEUN BEIM BESTÄNDIGEN</small> A<small>BEND-OPFER, NEUN BEIM</small> Z<small>USATZOPFER, DREI, DASS DAS</small> V<small>OLK DIE</small> A<small>RBEIT EINSTELLE, UND DREI, UM ZWISCHEN HEILIG UND PROFAN ZU UNTERSCHEIDEN</small>.
"
Sukkah 53b:10,"GEMARA. Unsere Mišna lehrt nicht nach R. Jehuda; denn es wirdgelehrt: R. Jehuda sagt, wenn man wenig [bläst], nicht weniger als sieben, und wenn viel, nicht mehr als sechzehn. – Worin besteht ihr Streit? – R. Jehuda ist der Ansicht, der Stoßton, der Trillerton und der StoßtonDie stets zusammen geblasen werden.zähle zusammen als ein Ton, und die Rabbanan sind der Ansicht, der Stoßton besonders und der Trillerton besonders. – 
"
Sukkah 53b:11,"Was ist der Grund R. Jehudas? – Die Schrift sagt:Num. 10,6.<i>ihr sollt [in die Posaune] stoßen trillernd,</i> ferner auch: <i>trillernd [in die Posaune] stoßen;</i> wie ist dies zu erklären? Stoßton und Trillerton sind dasselbe. – Und die Rabbanan!? – Dies deutet darauf, daß vor und nach [dem Trillerton] ein einfacher [Stoßton] zu blasen ist. – 
"
Sukkah 53b:12,"Was ist der Grund der Rabbanan? Es heißt:Ib. V. 7.<i>wenn die Gemeinde versammelt werden soll, so sollt ihr [in die Posaune] stoßen, aber nicht trillern.</i> Wollte man sagen, Stoßton und Trillerton gehören zusammen, so befiehlt ja der Allbarmherzige, eine Hälfte des Gebotes auszuüben und die andere Hälfte nicht!? – Und R. Jehuda!? – Da war [das Blasen] nur ein KommandoWörtl. Zeichen; es erfolgte nicht zu einer religiösen Handlung, sondern nur zur Sammlung des Volkes.. – 
"
Sukkah 53b:13,"Und die Rabbanan!? – Allerdings war es ein Kommando, jedoch hat es der Allbarmherzige zum Gebote gemachtDa er es geboten hat.. – Das, was R. Kahana gesagt hat, zwischen dem einfachen [Stoßtone] und Trillertone dürfe absolut nicht unterbrochen werden, ist also nach R. Jehuda. – Selbstverständlich!? – 
"
Sukkah 54a:1,"Man könnte glauben, auch den Rabbanan, nur schließe dies die Lehre R. Joḥanans aus; dieser sagte, man habe seiner Pflicht genügt, wenn man die neun TöneDes Posaunenblasens am Versöhnungstage.in neun Stunden (am Tage) gehört hat, so lehrt er uns. – 
"
Sukkah 54a:2,"Vielleicht ist dem auch so!? – Wozu heißt es demnach ‘absolut nicht’!?
"
Sukkah 54a:3,"A<small>M</small> V<small>ORABEND DES</small> Š<small>ABBATHS WÄHREND DES</small> [H<small>ÜTTEN</small>]<small>FESTES</small> &amp;<small>C</small>. Er lehrt aber nicht von drei [Tönen] auf der zehntenCf. supra Fol. 51b.Stufe, somit vertritt unsere Mišna die Ansicht des R. Elie͑zer b.Ja͑qob, denn es wird gelehrt: Drei an der zehnten Stufe; R. Elie͑zer b.Ja͑qob sagt, drei am Altar. 
"
Sukkah 54a:4,"Wer auf der zehnten Stufe sagt, nach dem erfolgte es nicht am Altar, und wer am Altar sagt, nach dem erfolgte es nicht auf der zehnten Stufe.–
"
Sukkah 54a:5,"Was ist der Grund des R. Elie͑zer b.Ja͑qob? – Wenn bereits beim Öffnen der Tore geblasen wurde, wozu auf der zehnten Stufe, die ja doch kein Tor ist. Am Altar ist es daher angebrachter. – Und der der Rabbanan? – Wenn bereits beim Wasserschöpfen geblasen wurde, wozu am Altar. Auf der zehnten Stufe war es daher angebrachter. 
"
Sukkah 54a:6,"Als R. Aḥa b.Ḥanina aus dem Süden kam, brachte er folgende Lehre mit :Num. 10,8.<i>Und die Söhne Ahrons, die Priester, sollen die Trompeten blasen;</i> wozu wird hier das Blasen geboten, wo es bereits heißt:Ib. V. 10.<i>ihr sollt die Trompeten blasen zu euren Brandopfern und euren Friedensoρferη</i>!? Das Blasen richtet sich nach den Zusatzopfern. Er lehrte sie und er selbst erklärte sie: man blies bei jedem Zusatzopfer. – 
"
Sukkah 54a:7,"Wir haben gelernt: Am Vorabend des Šabbaths während des [Hütten]festes waren es achtundvierzig. Wenn dem so wäreDaß bei jedem Zusatzopfer geblasen wurde; am Šabbath während des Hüttenfestes gab es deren zwei., sollte er von einem Šabbath während des [Hütten]festes lehren, an dem es einundfünfzig sein müßten!? R. Zera erwiderte : Am Šabbath wurde beim Öffnen der Pforten nicht geblasen. 
"
Sukkah 54a:8,"Raba sprach: Wer ist es, der auf sein Mehl nicht achtet!? Erstens haben wir ja ‘an jedem Tage’Beim. Öffnen der Pforten wurde also auch am Š. geblasen.gelernt, und zweitens sollte er, auch wenn sie einanderHinsichtl. der Anzahl der Töne.gleichen, vom Šabbath während des [Hütten]festes lehren, daß es an einem solchenStatt dies vom Vorabend zu lehren.achtundvierzig waren, da daraus zweierlei zu entnehmen wäre: hieraus wäre die Lehre des R. Elie͑zer b.Ja͑qob zu entnehmen, und hieraus wäre die Lehre des R. Aḥa b.Ḥanina zu entnehmen!? 
"
Sukkah 54a:9,"Vielmehr, erklärte Raba, weil man am Šabbath beim Wasserschöpfen nicht bläst; so mit sind es bedeutend weniger. – Sollte er doch (auch) vom auf einen Šabbath fallenden Neujahrsfeste lehren, an dem es drei Zusatzopfer sind: das Neumondzusatzopfer, das Neujahrszusatzopfer und das Šabbathzusatzopfer!? – 
"
Sukkah 54a:10,"Vom Vorabend des Šabbaths während des [Hütten]festes zu lehren, ist dies nötig, wegen der Lehre des R. Elie͑zer b.Ja͑qobDie daraus hervorgeht.. – Sagen wir etwa, daß er es von diesem lehren und von jenem nicht lehren sollte, er sollte es von beiden lehren!? – Manches lehrt er und manches läßt er fort. – Was läßt er noch außerdem fort? – 
"
Sukkah 54a:11,"Er läßt den Vorabend des PesatfestesDas Pesaḥopfer wurde in drei Gruppen dargebracht; jede Gruppe las dreimal das Loblied, wobei je dreimal geblasen wurde.fort. – 
"
Sukkah 54b:1,"Wenn nur den Vorabend des Pesaḥfestes, so ist dies keine Fortlassung, denn hier ist die Ansicht R. Jehudas vertreten, welcher sagt, die dritte Gruppe sei noch nie zum Lesen des Abschnittes ‘EsAnfang des 116. Psalms, ungefähr die Mitte des Lobliedes.ist mir lieb, daß der Herr erhört’ herangekommen, weil ihre Menge gering war. – 
"
Sukkah 54b:2,"Wir haben ja aber festgestellt, daß hier nicht die Ansicht R. Jehudas vertreten ist!? – Vielleicht ist dieser Autor in einem Falle seiner Ansicht, und in einem Falle streitet er gegen ihn. – 
"
Sukkah 54b:3,"Was läßt er nun außerdem noch fort!? – Er läßt den auf einen Vorabend des Šabbaths fallenden Vorabend des Pesaḥfestes fort, an dem sechs fortfallenDa nach RJ. die letzte Gruppe nur einmal das Loblied sprach.und sechs hinzukommen.
"
Sukkah 54b:4,"U<small>ND NICHT MEHR ALS ACHTUNDVIERZIG</small>. Etwa nicht, an einem auf einen Šabbath fallenden Vorabend des Pesaḥfestes waren es ja nach R. Jehuda einundfünfzig und nach den Rabbanan siebenundfünfzig !? – 
"
Sukkah 54b:5,"Er lehrt nur von solchen Tagen, die in jedem Jahre vorkommen, vom auf einen Šabbath fallenden Vorabend des Pesaḥfestes lehrt er daher nicht, weil er nicht in jedem Jahre vorkommt. – Aber kommt denn der Vorabend des Šabbaths während des [Hütten]festes in jedem Jahre vor, es kann ja auch der Fall sein, daß er nicht vorkommt, wenn nämlich der erste Tag auf einen Vorabend des Šabbaths fällt!? – 
"
Sukkah 54b:6,"Wenn der erste Festtag auf einen Vorabend des Šabbaths fällt, verschiebenDurch Interkalation des vorangehenden Monats [Elul].wir ihn. – Aus welchem Grunde? – Wenn der erste Tag des Hüttenfestes auf einen Vorabend des Šabbaths fällt, so fällt der Versöhnungstag auf einen Sonntag, daher verschiebenDer V. darf aus Rh. Fol. 20a genannten Gründen nicht auf einen Sonntag fallen.wir ihn. – 
"
Sukkah 54b:7,"Aber verschieben wir ihn denn, wir haben ja gelernt, das Fett des Šabbathopfers werde am VersöhnungstageDer auf den Sonntag fällt.dargebracht !? 
"
Sukkah 54b:8,"Ferner sagte R. Zera : Als wir im Lehrhause in Babylonien waren, sagten wir : Das, was gelehrt wird, an einem auf einen Vorabend des Šabbaths fallenden Versöhnungstage blies man nicht, und am auf einen ŠabbathausgangWenn der Versöhnungstag auf einen Sonntag fällt, sodaß er am Šabbathabend beginnt.fallenden sprach man nicht den Unterscheidungssegen, ist eine von allen vertretene Ansicht. Als ich nach dortNach Palästina.kam, traf ich R. Jehuda, den Sohn des R. Šimo͑n b.Pazi, und er sagte, dies sei nur die Ansicht R. AqibasNach dem der Šabbath u. der V. die gleiche Heiligkeit haben.. – 
"
Sukkah 54b:9,"Das ist kein Einwand; dies nach den Rabbanan, und jenes nach den Anderen. 
"
Sukkah 54b:10,"Es wird nämlich gelehrt: Andere sagen, zwischen einem Wochenfeste und dem anderen, zwischen einem Neujahre und dem anderen, gebe es eine Differenz von (nur) vier Tagen, und in einem Schaltjahre von fünfNach ihnen ist der Neujahrstag nicht durch Interkalation zu verschieben; ausführl. Rh. Fol. 20b.Tagen. 
"
Sukkah 54b:11,"Man wandte ein: Wenn der Neumondstag auf einen Šabbath fällt, so verdrängt das [Tages]lied des Neumondtages das des Šabbaths, wenn dem nun soDaß bei jedem Zusatzopfer besonders geblasen wurde.wäre, sollte doch sowohl das des Šabbaths als auch das des Neumondstages gesungen werden ! ? 
"
Sukkah 54b:12,"R. Saphra erwiderte : Unter ‘verdrängen’ ist zu verstehen, es gehe voran. – Weshalb denn, von Beständigem und Seltenem geht ja das Beständige voran!? 
"
Sukkah 54b:13,"R. Joḥanan erwiderte: Damit man wisse, daß der Neumondstag zur richtigen Zeit festgesetzt wurde. – Ist dies denn das Zeichen, dafür gibt es ja ein anderes Zeichen!? Wir haben nämlich gelernt: Die Glieder des beständigen Morgenopfers werden auf die untere Hälfte der Altarrampe, östlich, gelegt, die des Zusatzopfers auf die untere Hälfte der Altarrampe, westlich, und die des Neumond[opfers] unterhalb des Altarsimses. 
"
Sukkah 55a:1,"Hierzu sagte R. Joḥanan, damit man wisse, daß der Neumondstag zur richtigen Zeit festgesetzt wurde. – Wir machen zwei Merkzeichen; wer das eine sieht, sieht dies, und wer das andere sieht, sieht jenes. 
"
Sukkah 55a:2,"Man wandte ein: Raba b.Šemuél lehrte: Man könnte glauben, man blase bei jedem Zusatzopfer, wie man bei dem des Šabbaths und dem des Neumondstages besonders bläst, so heißt es:Num. 10,10.<i>und an euren Neumondstagen.</i> Dies ist eine Widerlegung R. Aḥas. Eine Widerlegung. – 
"
Sukkah 55a:3,"Wieso geht dies hieraus hervor? Abbaje erwiderte: Die Schrift sagt: <i>an euren Neumondstagen:</i> alle Neumondstage gleichenAn keinem wurde mehr geblasen.einander. R. Aši erklärte: Es heißt <i>eures Monats</i> und es heißt <i>an den</i>Das eine in der Einzahl u. das andere in der Mehrzahl.<i>Anfängen;</i> welcher Neumondstag hat einen zweifachen Anfang: der Neujahrstag, und der Allbarmherzige sagt <i>eures Monats,</i> er ist einer. 
"
Sukkah 55a:4,"Ferner wird auch gelehrt: Am ersten Tage des Halbfestes sangen sie:Ps. 29,1.<i>Gebet dem Herrn, ihr Göttersöhne.</i> Am zweiten sangen sie:Ib. 50,60.<i>Zum Frevler spricht Gott</i>. Am dritten sangen sie:Ib. 94,16.Wer <i>wird sich für mich gegen die Bösewichter erheben?</i> 
"
Sukkah 55a:5,"Am vierten sangen sie:Ib. V. 8.<i>Merkt doch ihr Unvernünftigen im Volke!</i> Am fünften sangen sie:Ib. 81,7.<i>Ich habe seine Schulter von der Last befreit.</i> Am sechsten sangen sie:Ib. 82,5.<i>Es wanken alle Grundfesten der Erde.</i> Wenn einer dieser Tage auf einen Šabbath fiel, fiel [das Lied] ‘Es wanken’ ausDa am Šabbath das Šabbathlied u. am Sonntag das gestrige Lied gesungen u. an den folg. Tagen der Reihe nach fortgesetzt wurde.. 
"
Sukkah 55a:6,"R. Saphra gab hierfürFür die Reihenfolge der Lieder; die folg. Merkzeichen enthalten die ersten Buchstaben der genannten Lieder, u. RP. vertauscht das des 4. mit dem des 5.das Kennzeichen <i>HVMBHJ.</i> R. Papa gab das Kennzeichen <i>HVMHBJ.</i> Als Kennzeichen diene dir [das Wort] SchulversammlungEigentl. Vers der Lehrer; das Merkzeichen des R. Saphra (dh. Lehrer) ist HVMBHJ, das dem We. Ambuha (Menge, Versammlung) ähnelt.. 
"
Sukkah 55a:7,"Dies ist also eine WiderlegungDa am Šabbath bei jedem Zusatzopfer kein besonderes Lied gesungen wurde, so wurde auch nicht besonders geblasen.des R. Aḥa b.Ḥanina. Eine Widerlegung. – Aber R. Aḥa b.Ḥanina stützt sich ja auf einen Schriftvers und eine Lehre!? 
"
Sukkah 55a:8,"Rabina erwiderte: Diese besagen, daß die Posaunenstöße ausgedehntDer Wortlaut der Lehre lautet: das Blasen richtet sich nach den Zusatzopfern. RA. erklärte, man blies bei jedem Zusatzopfer, zu jedem ein Lied; dem ist aber nicht so, vielmehr ein Lied, jed. gedehnt.werden. Die Rabbanan von Cäsarea erklärten im Namen R. Aḥas: Diese besagen, daß die Zahl der Blasenden vermehrt werde. – 
"
Sukkah 55a:9,"Wie machen wir es, die wir zwei Festtage feiern? Abajje erwiderte: Der zweite fälltWährend des Hüttenfestes wird an jedem Tage der bezügl. Abschnitt aus der Tora gelesen (ebenso im Zusalzgebete); da nun der eigentl. erste Zwischentag ebenfalls als erster Festtag gefeiert wird, so muß demnach an einem Zwischentage der bezügl. Abschnitt ausfallen.aus. 
"
Sukkah 55a:10,"Raba erwiderte: Der siebente fällt aus. Übereinstimmend mit Raba wird gelehrt: Wenn einer dieser Tage auf einen Šabbath fällt, fällt [das Lied] ‘Es wanken’ aus. 
"
Sukkah 55a:11,"Amemar ordnete in Nehardea͑ an, springend [zu lesen]Dh. an jedem Tage werden beide Abschnitte gelesen..
"
Sukkah 55b:1,"<sup>vi</sup> <b>A</b><small>M ERSTEN</small> T<small>AGE DES</small> [H<small>ÜTTEN</small>]<small>FESTES WAREN ES DREIZEHN</small> F<small>ARREN,</small> <small>ZWEI</small> W<small>IDDER UND EIN</small> Z<small>IEGENBOCK</small>Die als Zusatzopfer dargebracht wurden; cf. Num. 29,12ff., <small>SOMIT BLIEBEN FÜR DIE ACHT</small> P<small>RIESTERWACHEN</small>Insgesamt waren es 24 Priesterwachen (cf. iChr. 24,7ff.); die ersten 16 brachten je eines der hier aufgezählten Opfertiere dar.<small>VIERZEHN</small> L<small>ÄMMER</small>Die als Zusatzopfer dargebracht wurden; cf. Num. 29,12ff.<small>ZÜRÜCK.</small> A<small>M ERSTEN</small> T<small>AGE</small>An jedem folgenden Tage wurde je ein Farre weniger dargebracht, der für die ersten 16 Priesterwachen durch ein Lamm ersetzt wurde.<small>BRACHTEN SECHS JE ZWEJ UND DIE ÜBRIGEN JE EINES DAR; 
"
Sukkah 55b:2,"AM ZWEITEN BRACHTEN FÜNF JE ZWEI UND DIE ÜBRIGEN JE EINES DAR; AM DRITTEN BRACHTEN VIER JE ZWEI UND DIE ÜBRIGEN JE EINES DAR; 
"
Sukkah 55b:3,"AM VIERTEN BRACHTEN DREI JE ZWEI UND DIE ÜBRIGEN JE EINES DAR; AM FÜNFTEN BRACHTEN ZWEI JE ZWEI UND DIE ÜBRIGEN JE EINES DAR; AM SECHSTEN BRACHTE EINER ZWEI UND DIE ÜBRIGEN JE EINES DAR; 
"
Sukkah 55b:4,"AM SIEBENTEN WAREN ALLE GLEICH; AM ACHTEN GRIFFEN SIE ZUR</small> L<small>OSUNG, WIE AN ANDEREN</small> F<small>ESTEN.</small> S<small>LE SAGTEN, WER HEUTE EINEN</small> F<small>ARREN DARGEBRACHT HAT, BRINGE MORGEN EINEN SOLCHEN NICHT</small>Es waren 16 Priesterwachen u. höchstens 13 Farren.<small>DAR, VIELMEHR MACHTEN SIE DIE RUNDE</small>.
"
Sukkah 55b:5,"GEMARA. Unsere Mišna lehrt also nach Rabbi und nicht nach den Rabbanan, denn es wird gelehrt: Der am achten darzubringende Farre wird verlost – so Rabbi; die Weisen sagen, eine der beiden Priesterwachen, die nicht dreimal an die ReiheAn den 7 Festtagen wurden insgesamt 70 Farren dargebracht, demnach kamen auf 22 Priesterwachen je 3 und auf 2 je 2.kam, brachte ihn dar. – 
"
Sukkah 55b:6,"Du kannst auch sagen, nach den Rabbanan; mußte er denn nicht unter den beiden Priesterwachen verlost werden? – 
"
Sukkah 55b:7,"Die Lehre, alle Priesterwachen kamen zweimal und dreimal an die Reihe, ausgenommen zwei Priesterwachen, die nur zweimal und nicht dreimal an die Reihe kamen, vertritt also die Ansicht Rabbis und nicht die der Rabbanan? – Du kannst auch sagen, die der Rabbanan, die nämlich bei den Festfarren nicht dreimal an die Reihe kamen. – 
"
