Index Title,Kiddushin
Kiddushin 65b:2,"R. Jiçḥaq, Sohn des Šemuél b. Martha, sagte im Namen Rabhs: Wenn jemand sich [eine Frau] vor einem einzelnen Zeugen angetraut hat, so ist seine Antrauung nicht zu berücksichtigen, selbst wenn beide es zugeben. Rabba b. R. Hona sagte: Wenn jemand sich [eine Frau] vor einem einzelnen Zeugen angetraut hat, so ist, wie das große Gericht sagt, seine Antrauung nicht zu berücksichtigen. Das große Gericht ist Rabh. Manche lesen: Rabba b. R. Hona sagte im Namen Rabhs: Wenn jemand sich [eine Frau] vor einem einzelnen Zeugen angetraut hat, so ist, wie das große Gericht sagt, seine Antrauung nicht zu berücksichtigen. Das große Gericht ist Rabbi. 
"
Kiddushin 65b:3,"R. Aḥadboj b. Ami wandte ein: Wenn zwei aus dem Überseelande kommen und eine Frau und Gepäck bei sich haben, und der eine sagt: diese ist meine Frau, dieser ist mein Sklave und dies ist mein Gepäck, und der andere sagt: diese ist meine Frau, dieser ist mein Sklave und dies ist mein Gepäck, und die Frau sagt: beide sind meine Sklaven und dies ist mein Gepäck, so benötigt sie zweier Scheidebriefe und fordert ihre Morgengabe vom Gepäck ein. 
"
Kiddushin 65b:4,"In welchem Falle: hat der eine Zeugen und der andere Zeugen, wieso kann sie sagen, beide seien ihre Sklaven und das Gepäck gehöre ihr; doch wohl, wenn ein einzelner Zeuge vorhandenUnd da sie der Scheidebriefe benötigt, so wird die Antrauung wohl berücksichtigt.ist!? – 
"
Kiddushin 65b:5,"Glaubst du etwa, ein einzelner Zeuge sei glaubhaft, wenn er widersprochenIn diesem Falle sind ja beide Zeugen überhaupt nicht glaubwürdig, da sie einander widersprechen.wird!? Vielmehr stimmen alle überein, daß sie jedem anderen erlaubtAuch ohne Scheidebrief.sei, 
"
Kiddushin 65b:6,"und [die Lehre] ist wie folgt zu verstehen: sie benötigt zweier Scheidebriefe, um ihre Morgengabe vom Gepäck einfordern zu können. Dies nach R. Meír, welcher sagt, bewegliche Sachen seien der Morgengabe verpfändet. – 
"
Kiddushin 65b:7,"Wie bleibt es damit? R. Kahana sagt, man berücksichtige seine Antrauung nicht, R. Papa sagt, man berücksichtige seine Antrauung wohl. R. Aši sprach zu R. Kahana: Du stützt dich wohl darauf, daß diesbezüglich durch [das Wort] <i>Sache</i>Das sowohl bei der Scheidung (Dt. 24,1) als auch bei Geldsachen (ib. 19,15), wobei 2 Zeugen erforderlich sind, gebraucht wird.von Geldsachen zu folgern sei, 
"
Kiddushin 65b:8,"somit sollte, wie bei diesen das Geständnis des Prozeßbeteiligten wie hundert Zeugen gilt, auch hierbei das Geständnis des Prozeßbeteiligten wie hundert ZeugenUnd beide geben zu, sie sich angetraut zu haben.gelten!? Dieser erwiderte: Da benachteiligt erDurch sein Geständnis.andere nicht, hierbei aber benachteiligt er andereDadurch wird den Verwandten die Heirat mit ihnen verboten..
"
Kiddushin 65b:9,"Mar Zuṭra und R. Ada der Greis, die Söhne des R. Mari b. Isur, teilten ihre Güter mit einander. Hierauf kamen sie zu R. Aši und sprachen zu ihm: Der Allbarmherzige sagt:Dt. 19,15.<i>durch zwei Zeugen</i>; erfolgt dies damit man nicht, wenn man es wünscht, zurücktreten könne, und wir werden nicht zurücktreten, 
"
Kiddushin 65b:10,"oder aber erlangt eine Sache Gültigkeit nur durch ZeugenDie Teilung ohne Zeugen ist ungültig.? Dieser erwiderte ihnen: Zeugen sind nur für Lügner da.
"
Kiddushin 65b:11,"Abajje sagte: Wenn ein einzelner Zeuge zu ihm sagt: du hast TalgUnvorsätzlich; er hat dieserhalb ein Sündopfer darzubringen.gegessen, und dieser schweigt, so ist er glaubhaft. Folgender Autor lehrt dasselbe: Wenn ein einzelner Zeuge zu ihm sagt: du hast Talg gegessen, und dieser sagt: ich habe nicht gegessen, so ist erVon der Darbringung des Sündopfers.frei. Nur wenn er ‘nein’ sagt, wenn er aber schweigt, ist jener glaubhaft.
"
Kiddushin 65b:12,"Ferner sagte Abajje: Wenn ein einzelner Zeuge zu ihm sagt: deine reinen [Speisen] sind unrein geworden, und dieser schweigt, so ist er beglaubt. Folgender Autor lehrt dasselbe: Wenn ein einzelner Zeuge sagt: du bistSo auch in der Parallelstelle.unrein geworden, und dieser sagt: ich bin nicht unrein geworden, so ist er rein. Nur wenn er ‘nein’ sagt, wenn er aber schweigt, ist jener glaubhaft.
"
Kiddushin 65b:13,"Ferner sagte Abajje: Wenn ein einzelner Zeuge zu ihm sagt: 
"
Kiddushin 66a:1,"dein Rind ist zur Bestialität verwandtEs ist dann zur Opferung untauglich.worden, und dieser schweigt, so ist er glaubhaft. Folgender Autor lehrt dasselbe: Das nach der Aussage eines einzelnen Zeugen oder des Eigentümers zur Sünde verwandt worden istHier wird von Tieren gesprochen, die zur Opferung verboten sind.oder einen Menschen getötetIn diesem Falle wird das Tier nicht getötet.hat. Von welchem Falle gilt dies bei einem einzelnen Zeugen: gibt der Eigentümer es zu, so ist dies ja eine Aussage des Eigentümers; doch wohl, wenn er schweigt. 
"
Kiddushin 66a:2,"Und [alle Fälle] sind nötig. Würde er nur das erste gelehrt haben, so könnte man glauben, weil er, wenn ihm nicht sicher wäre, daß er tatsächlich [Talg] gegessen hat, nicht Profanes in den TempelhofFalls er es nicht gegessen hat, ist ein Opfer ungültig u. er bringt Profanes in den Tempelhof; der Zeuge ist daher vorsichtig u. das Schweigen gilt als Zustimmung.bringen würde, 
"
Kiddushin 66a:3,"wenn man ihm aber sagt, seine reinen [Speisen] seien unrein geworden, so denkt er, er werde sie während seiner UnreinheitAus diesem Grunde widerspricht er dem Zeugen nicht.verwenden. 
"
Kiddushin 66a:4,"Und würde er nur das andere gelehrt haben, so könnte man glauben, weil ihm für die Zeit der Reinheit ein Schaden zugefügtUnd da er dennoch schweigt, so ist dies ein Zugeständnis.wird, hinsichtlich der Verwendung seines Rindes zur Bestialität aber denkt er, nicht alle Rinder sind für den AltarEr hat durch die Aussage des Zeugen keinen Schaden u. widerspricht ihm daher nicht.bestimmt. Daher sind [alle Fälle] nötig.
"
Kiddushin 66a:5,"Sie fragten: Wie ist es, wenn ein einzelner Zeuge [bekundet], seine Frau habe Ehebruch begangen, und dieser schweigt? Abajje sagte: Das istAuch diesbezüglich ist ein einzelner Zeuge glaubwürdig.dasselbe. Raba sagte: Dies ist eine Inzestsache, und bei einer Inzestsache sind wenigstens zwei [Zeugen] erforderlich. 
"
Kiddushin 66a:6,"Abajje sagte: Dies entnehme ich aus folgendem: Mar Šemuél hatte einen Blinden, der ihm Lehren vortrug, und als er sich eines Tages verspätete und nicht kam, sandte er nach ihm einen Boten; aber während der Bote den einen Weg ging, kam jener über einen anderen. Als der Bote zurückkam, erzählte er, dessen Frau habe Ehebruch begangen. Hierauf kam jener zu Mar Šemuél, und dieser sprach zu ihm: Ist er dir glaubwürdig, so bring sie hinaus, sonst aber nicht. 
"
Kiddushin 66a:7,"Glaubwürdig heißt wohl, wenn er kein RäuberWenn er nicht als Zeuge unzulässig ist; ein zulässiger einzelner Zeuge ist demnach in einem solchen Falle glaubwürdig.ist. – Und Raba!? – Wenn er dir wie zwei Zeugen glaubwürdig ist, so bring sie hinaus, sonst aber nicht. 
"
Kiddushin 66a:8,"Ferner sagte Abajje: Dies entnehme ich aus folgender Lehre. Einst ging der König JannajDer Held dieser Erzählung war, wie aus anderen Quellen bekannt, nicht [Alexander] Jannaj, sondern sein Vater Joḥanan Hyrkan. Sonderbarerweise vertritt Abajje, der diesen Bericht mitteilt, auch an anderer Stelle (cf. Ber. Fol. 29a) die Ansicht, Johanan <b>u.</b> Jannaj seien identisch. nach Koḥlith in der Wüste und eroberte da sechzig Städte. Nach seiner Rückkehr war er überaus froh und lud alle Weisen Jisraéls zu sich. Er sprach dann zu ihnen: Unsere Vorfahren aßen zur Zeit, als sie sich mit dem Tempelbau befaßten, Melde, auch wir wollen zur Erinnerung an unsere Vorfahren Melde essen. Hierauf reichte man Melde auf goldenen Tischen herum und sie aßen. 
"
Kiddushin 66a:9,"Unter ihnen befand sich ein schalkhafter Mensch, schlechten Herzens und niederträchtig, namens Elea͑zar b. Poi͑ra, und dieser Elea͑zar b. Poi͑ra sprach zum König Jannaj: König Jannaj, das Herz der Pharisäer ist gegen dich. – Was soll ichUm mich davon zu überzeugen. tun!? – PrüfeDas W. <span dir=""rtl"">קום</span> in dieser Bedeutung ist ganz eigentümlich; nach Raschi: setze das Stirnblatt, das nur der Hochpriester anlegen durfte, auf, u. überzeuge dich, ob sie aufstehen (dagegen protestieren) werden; möglicherweise v. <span dir=""rtl"">קים</span> <i>schwören lassensie mit dem Stirnblatte zwischen deinen Augen. Da prüfte er sie mit dem Stirnblatte zwischen seinen Augen. 
"
Kiddushin 66a:10,"Unter ihnen befand sich ein Greis namens Jehuda b. Gedidja, und dieser Jehuda b. Gedidja sprach zum Könige Jannaj: König Jannaj, bescheide dich mit der Königskrone und laß die Priesterkrone für die Nachkommen Ahrons. Es hieß nämlich, daß seine Mutter in Modai͑mDem Geburtsorte der Ḥasmonäer; die Kinder der Gefangenen sind als Priester unzulässig.gefangen war, aber man hatte es untersucht und es nicht [bestätigt] gefunden. Und die Weisen Jisraéls schieden im Zorn. 
"
Kiddushin 66a:11,"Da sprach Elea͑zar b. Poi͑ra zum Könige Jannaj: König Jannaj, so heischt das RechtNach Raschi: sich einer Beschimpfung aussetzen zu müssen. Nach einem Berichte bei Josephus (Antiq. 13,10,6) wurde über den Beleidiger, statt der vom Könige erwarteten Todesstrafe, nur die Geißelung verhängt, u. hierauf dürfte wohl diese aufreizende Bemerkung deuten.bei einem Gemeinen in Jisraél, du aber bist König und Hochpriester, sollte dies auch dir gegenüber erfolgen!? – Was soll ich nun tun? – Wenn du auf meinen Rat hören willst, so zertritt sie. – Was soll aus der Tora werden!? – Sie liegt in einem Winkel zusammengerollt; wer lernen will, geh und lerne. 
"
Kiddushin 66a:12,"R. Naḥman b. Jiçḥaq sagte: Sofort fuhr Häresie in ihn, denn er sollte erwidert haben: allerdings die geschriebene Lehre, was aber soll aus der mündlichen Lehre werden!? So schoß das Unglück durch Elea͑zar b. Poi͑ra hervor, und alle Weisen Jisraéls wurden getötet. Die Welt war dann verwüstet, bis Šimo͑n b. Šaṭaḥ kam und die Tora auf ihren alten Stand brachte. 
"
Kiddushin 66a:13,"Wie verhielt es sichBei der Untersuchung über die Gefangenschaft der Mutter des Königs.da: wollte man sagen, zwei bekundeten, daß sie gefangen war, und zwei bekundeten, daß sie nicht gefangen war, so veranlaßte ja nichts, sich auf diese zu verlassen, man konnte sich ja auf jeneDaß sie gefangen war; die Unwahrheit des Gerüchtes ist nicht erwiesen.verlassen; 
"
Kiddushin 66a:14,"wahrscheinlich war ein einzelner Zeuge vorhanden, und nur aus dem Grunde, weil zwei ihm widersprachen, sonst aber wäre er glaubhaft. – 
"
Kiddushin 66a:15,"Und Raba!? – Tatsächlich waren es zwei gegen zwei, und wie R. Aḥa b. R. Minjomi erklärtHinsichtl. eines anderen Falles.hat, wenn es Zeugen der ÜberführungWenn die anderen Zeugen den ersteren nicht nur widersprechen, sondern sie als Falschzeugen überführen; in einem solchen Falle ist die Aussage der ersteren ungültig.sind, ebenso waren es auch hierbei Zeugen der Überführung. 
"
Kiddushin 66a:16,"Wenn du aber willst, erkläre ich es nach R. Jiçḥaq, denn R. Jiçḥaq sagte, man hatte an ihrer Stelle eine SklavinDie Feinde hatten seiner Zeit eine Sklavin gefangen genommen im Glauben, es sei die Mutter des Königs; die Aussage der Zeugen, die die Gefangennahme bekundeten, war bedeutungslos.hingebracht 
"
Kiddushin 66a:17,"Raba sagte: 
"
Kiddushin 66b:1,"Ich entnehme es aus folgender Lehre: R. Šimo͑n erzählte: Einst untersuchte man den Disqisteich in Jahne, der sich im Rufe der VollständigkeitDas rituelle Tauchbad muß 40 Sea͑ Wasser haben.befand, und es ergab sich, daß er unvollständig war. 
"
Kiddushin 66b:2,"R. Tryphon erklärte dann alles, was durch diesen Reinheit erlangt hatte, als rein, R. A͑qiba aberDer erstere nahm an, daß die Unvollständigkeit erst nach dem Untertauchen erfolgt sei, nach dem anderen aber war das Untertauchen ungültig.als unrein. R. Tryphon sprach: Dieses Tauchbad befand sich im Zustande der Vollständigkeit, und wegen des ZweifelsHinsichtlich der Zeit der Entstehung der Untauglichkeit. willst du es als unvollständig erklären; wegen des Zweifels ist es nicht als unvollständig zu erklären. R. A͑qiba sprach: Diese PersonDie in jenem Tauchbade untergetaucht ist.befand sich im Zustande der Unreinheit, und wegen des Zweifels willst du sie als rein erklären; wegen des Zweifels ist sie nicht als rein zu erklären. 
"
Kiddushin 66b:3,"R. Tryphon sprach: Dies gleicht ja dem Falle, wenn [ein Priester] am Altar steht und Dienst tut, und es bekannt wird, daß er der Sohn einer Geschiedenen oder einer ḤaluçaEr ist dann für den Tempeldienst unzulässig.sei, wobei sein DienstDen er bisher getan hat.gültig ist. R. A͑qiba sprach: Dies gleicht dem Falle, wenn [ein Priester] am Altar steht und Dienst tut, und es bekannt wird, daß er gebrechenbehaftet sei, wobei sein Dienst ungültig ist. 
"
Kiddushin 66b:4,"R. Tryphon sprach: Du vergleichst dies mit einem Gebrechenbehafteten, ich vergleiche es mit dem Sohne einer Geschiedenen oder einer Ḥaluça. Wir wollen nun sehen, wem dies gleicht; gleicht es dem Sohne einer Geschiedenen oder einer Ḥaluça, so behandeln wir es wie den Fall vom Sohne einer Geschiedenen oder einer Ḥaluça, gleicht es einem Gebrechenbehafteten, so behandeln wir es wie den Fall vom Gebrechenbehafteten. 
"
Kiddushin 66b:5,"Hierauf begann R. A͑qiba zu deduzieren: das Tauchbad wird durch einen einzelnen [Zeugen] untauglich und der Gebrechenbehaftete wird durch einen einzelnen [Zeugen] untauglich, nicht aber ist vom Sohne einer Geschiedenen oder einer Ḥaluça zu beweisen, der nur durch zwei [Zeugen] untauglich wird. 
"
Kiddushin 66b:6,"Eine andere Deduktion: beim Tauchbade haftet die Untauglichkeit an diesem selbst und beim Gebrechenbehafteten haftet die Untauglichkeit an diesem selbst, nicht aber ist vom Sohne einer Geschiedenen oder einer Ḥaluça zu beweisen, bei dem die Untauglichkeit von anderenSie ist ihm von seiner Mutter vererbt.kommt. Hierauf sprach R. Tryphon zu ihm: A͑qiba, wer sich von dir trennt, trennt sich vom Leben. 
"
Kiddushin 66b:7,"Von welchem Gebrechenbehafteten, bei dem die Untauglichkeit durch einen einzelnen [Zeugen] erfolgt, wird hier gesprochen: widerspricht er ihm, so ist er ja nicht glaubhaft, doch wohl, wenn er schweigt, 
"
Kiddushin 66b:8,"dem entsprechend beim Sohne einer Geschiedenen oder einer Ḥaluça, wenn er schweigt, und er lehrt: das Tauchbad wird durch einen einzelnen [Zeugen] untauglich und der Gebrechenbehaftete wird durch einen einzelnen [Zeugen] untauglich, nicht aber ist vom Sohne einer Geschiedenen oder einer Ḥaluça zu beweisen, der nur durch zwei [Zeugen] untauglich wirdEin einzelner Zeuge ist hierbei nicht glaubhaft.. – 
"
Kiddushin 66b:9,"Und Abajje!? – Er kann dir erwidern: tatsächlich, wenn dieser ihm widerspricht, und zwar ist er deshalb glaubhaft, weil er zu ihm sagt: entkleide dich undSeine Behauptung läßt sich beweisen.zeige. DeshalbWeil die erste Deduktion nicht stich haltig ist.heißt es auch: beim Tauchbade haftet die Untauglichkeit an diesem selbst und beim Gebrechenbehafteten haftet die Untauglichkeit an diesem selbst, nicht aber ist vom Sohne einer Geschiedenen oder einer Ḥaluça zu beweisen, bei dem die Untauglichkeit von anderen kommt. – 
"
Kiddushin 66b:10,"Woher, daß die Dienstverrichtung des Sohnes einer Geschiedenen oder einer Ḥaluça gültig ist? R. Jehuda erwiderte im Namen Šemuéls: Die Schrift sagt:Num. 25,13.<i>es soll ihm und seinen Kindern nach ihm sein</i>, einerlei ob es makellose Kinder oder bemakelteDh. ob die Heirat der Eltern zulässig war od. nicht.Kinder sind. 
"
Kiddushin 66b:11,"Der Vater Šemuéls entnimmt dies aus folgendem:Dt. 33,11.<i>segne, Herr, seinen Wohlstand und lasse dir gefallen das Tun seiner Hände</i>, selbst das der EntweihtenDas W. <span dir=""rtl"">חילו</span> wird v. <span dir=""rtl"">חול</span>, <i>entweihenlaß dir gefallen. 
"
Kiddushin 66b:12,"R. Jannaj entnimmt dies aus folgendem:Dt. 26,3.<i>du sollst dich an den Priester wenden, der zu dieser Zeit sein wird</i>; könnte es dir denn in den Sinn kommen, jemand werde zu einem Priester gehen, der nicht zu seiner Zeit ist? Vielmehr ist dies auf einen zu beziehen, der tauglich war und entweiht befunden wird. – 
"
Kiddushin 66b:13,"Woher, daß die Dienstverrichtung des Gebrechenbehafteten ungültig ist? R. Jehuda erwiderte im Namen Šemuéls. Die Schrift sagt:Num. 25,12.<i>daher sprich zu ihm: ich gebe ihm meinen Bund Frieden [šalom]</i>, wenn er unversehrt [šalem] ist, nicht aber, wenn er fehlerhaft ist. – Es heißt ja <i>šalom</i>!? R. Naḥman erwiderte: Das Vav in <i>šalom</i> ist geteiltIm masor. Texte ist das Vav im W.e <span dir=""rtl"">שלומ</span> geteilt u. deutet, daß es zu streichen u. <span dir=""rtl"">שלם</span> zu lesen ist..
"
Kiddushin 66b:14,"<sup>xii</sup><b>I</b><small>N JEDEM</small> F<small>ALLE</small>, <small>WO DIE</small> A<small>NTRAUUNG GÜLTIG IST UND DABEI KEINE</small> S<small>ÜNDE BEGANGEN WIRD</small>, <small>FOLGT DAS</small> K<small>IND DEM</small> M<small>ANNE</small>; <small>DIES IN DEM</small> F<small>ALLE</small>, <small>WENN EINE</small> P<small>RIESTERSTOCHTER</small>, <small>EINE</small> L<small>EVITIN ODER EINE</small> J<small>ISRAÉLITIN VON EINEM</small> P<small>RIESTER</small>, <small>EINEM</small> L<small>EVITEN ODER EINEM</small> J<small>ISRAÉLITEN GEHEIRATET WIRD</small>. 
"
Kiddushin 66b:15,"I<small>N JEDEM</small> F<small>ALLE</small>, <small>WO DIE</small> A<small>NTRAUUNG GÜLTIG IST UND DABEI EINE</small> S<small>ÜNDE BEGANGEN WIRD</small>, <small>FOLGT DAS</small> K<small>IND DEM</small> B<small>EMAKELTEN</small>Hinsichtl. der Legitimität.; <small>DIES IN DEM</small> F<small>ALLE</small>, <small>WENN EINE</small> W<small>ITWE VOM</small> H<small>OCHPRIESTER</small>, <small>EINE</small> G<small>ESCHIEDENE ODER EINE</small> Ḥ<small>ALUÇA VON EINEM GEMEINEN</small> P<small>RIESTER</small>, <small>EIN</small> H<small>URENKIND ODER EINE</small> N<small>ETHINA VON EINEM</small> J<small>ISRAÉLITEN</small>, <small>ODER EINE</small> J<small>ISRAÉLITIN VON EINEM</small> H<small>URENKINDE ODER EINEM</small> N<small>ATHIN GEHEIRATET WIRD</small>. 
"
Kiddushin 66b:16,"I<small>N JEDEM</small> F<small>ALLE</small>, <small>WO IHRE</small> A<small>NTRAUUNG MIT DIESEM NICHTIG IST</small>, <small>MIT EINEM ANDEREN ABER GÜLTIG SEIN WÜRDE</small>, <small>IST DAS</small> K<small>IND EIN</small> H<small>URENKIND</small>; <small>DIES IN DEM</small> F<small>ALLE</small>, <small>WENN JEMAND EINER IN DER</small> T<small>ORA GENANNTEN</small> I<small>NZESTVERBOTENEN BEIWOHNT</small>. I<small>N JEDEM</small> F<small>ALLE</small>, <small>WO IHRE</small> A<small>NTRAUUNG MIT DIESEM NICHTIG IST UND AUCH MIT EINEM ANDEREN NICHTIG SEIN WÜRDE</small>, <small>GLEICHT DAS</small> K<small>IND IHR</small>; <small>DIES IST DER</small> F<small>ALL BEIM</small> K<small>INDE EINER</small> S<small>KLAVIN ODER EINER</small> N<small>ICHTJÜDIN</small>.
"
