mishnah_ref|german_text|hebrew_text|is_one_to_one|flagged_for_manual|flag_msg|list_rn
Mishnah Chullin 2:10|<sup>x</sup> <b>H</b>AT MANAUF DEN NAMEN EINES BRANDOPFERS EINES SCHLACHTOPFERS EINES SCHWEBE-SCHULDOPFERS EINES PESAḤOPFERS ODER EINES DANKOPFERS GESCHLACHTET SO IST DIE SCHLACHTUNG UNGÜLTIG UND NACH R. ŠIMON GÜLTIG. HABEN ZWEI DAS MESSER GEHALTEN UND GESCHLACHTET EINER AUF DEN NAMEN EINES VON DIESEN UND EINER AUF EINEN ZULÄSSIGEN NAMEN SO IST DIE SCHLACHTUNG UNGÜLTIG. HAT MAN AUF DEN NAMEN EINES SÜNDOPFERS EINES GEWISSHEITS-SCHULDOPFERS EINES ERSTGEBORENEN EINES ZEHNTENODER EINES EINGETAUSCHTENGESCHLACHTET SO IST DIE SCHLACHTUNG GÜLTIG. DIE REGEL HIERBEI IST: WAS MAN AUF DEN NAMEN EINES OPFERS DAS GELOBT UND GESPENDET WERDEN KANN GESCHLACHTET HAT 1ST UNGÜLTIG UND WAS MAN AUF DEN NAMEN EINES OPFERS DAS NICHT GELOBT UND GESPENDET WERDEN KANN GESCHLACHTET HAT IST GÜLTIG.|הַשּׁוֹחֵט לְשֵׁם עוֹלָה, לְשֵׁם זְבָחִים, לְשֵׁם אָשָׁם תָּלוּי, לְשֵׁם פֶּסַח, לְשֵׁם תּוֹדָה, שְׁחִיטָתוֹ פְסוּלָה. וְרַבִּי שִׁמְעוֹן מַכְשִׁיר. שְׁנַיִם אוֹחֲזִין בְּסַכִּין וְשׁוֹחֲטִין, אֶחָד לְשֵׁם אַחַד מִכָּל אֵלּוּ, וְאֶחָד לְשֵׁם דָּבָר כָּשֵׁר, שְׁחִיטָתוֹ פְסוּלָה. הַשּׁוֹחֵט לְשֵׁם חַטָּאת, לְשֵׁם אָשָׁם וַדַּאי, לְשֵׁם בְּכוֹר, לְשֵׁם מַעֲשֵׂר, לְשֵׁם תְּמוּרָה, שְׁחִיטָתוֹ כְשֵׁרָה. זֶה הַכְּלָל, כָּל דָּבָר שֶׁנִּדָּר וְנִּדָּב, הַשּׁוֹחֵט לִשְׁמוֹ, אָסוּר, וְשֶׁאֵינוֹ נִדָּר וְנִדָּב, הַשּׁוֹחֵט לִשְׁמוֹ, כָּשֵׁר: |True|False||['x']
Mishnah Chullin 3:1|<sup>i</sup> <b>F</b>OLGENDE SIND TOTVERLETZUNGEN BEIM VIEH: WENN DIE SPEISERÖHRE DURCHLÖCHERT IST DIE GURGEL DURCHGERISSEN IST DIE HIRNHAUT DURCHLÖCHERT IST DAS HERZ BIS ZUR KAMMER DURCHLÖCHERT IST DAS RÜCKGRAT GEBROCHEN UND DER MARKFADEN DESSELBEN DURCHGERISSEN IST DIE LEBER FORT UND NICHTS ZURÜCKGEBLIEBEN IST \n DIE LUNGE DURCHLÖCHERT IST ODER DAVON ETWAS FEHLT; R. ŠIM͑ON SAGT NUR WENN SIE BIS ZUM LUFTRÖHRENRAUME DURCHLÖCHERT IST. WENN DER LABMAGEN DURCHLÖCHERT IST DIE GALLENBLASE DURCHLÖCHERT IST DIE DÄRME DURCHLÖCHERT SIND DER INNERE PANSEN DURCHLÖCHERT ODER DER GRÖSSERE TEIL DES ÄUSSEREN AUFGERISSEN IST; R. JEHUDA SAGT BEI EINEM GROSSEN VIEH EINE HANDBREITE UND BEI EINEM KLEINEN DER GRÖSSERE TEIL. WENN DER BLÄTTERMAGEN ODER DER NETZMAGEN NACH AUSSEN DURCHLÖCHERT IST DAS VIEH VOM DACHE ABGESTÜRZT IST DIE MEISTEN RIPPEN GEBROCHEN SIND ODER ES VON EINEM WOLFE ANGEPACKT WORDEN IST; R. JEHUDA SAGT EIN KLEINVIEH VON EINEM WOLFE UND EIN GROSSVIEH VON EINEM LÖWEN. WENN KLEINES GEFLÜGEL VON EINEM HABICHT ODER GROSSES VON EINEM GROSSEN RAUBVOGEL ANGEPACKT WORDEN IST. DIE REGEL HIERBEI IST: ALLES DESGLEICHEN NICHT LEBENSFÄHIG IST GILT ALS TOTVERLETZTES.|אֵלּוּ טְרֵפוֹת בַּבְּהֵמָה. נְקוּבַת הַוֶּשֶׁט, וּפְסוּקַת הַגַּרְגֶּרֶת, נִקַּב קְרוּם שֶׁל מֹחַ, נִקַּב הַלֵּב לְבֵית חֲלָלוֹ, נִשְׁבְּרָה הַשִּׁדְרָה וְנִפְסַק הַחוּט שֶׁלָּהּ, נִטַּל הַכָּבֵד וְלֹא נִשְׁתַּיֵּר הֵימֶנּוּ כְלוּם, הָרֵאָה שֶׁנִּקְּבָה, אוֹ שֶׁחָסְרָה, רַבִּי שִׁמְעוֹן אוֹמֵר, עַד שֶׁתִּנָּקֵב לְבֵית הַסִּמְפּוֹנוֹת. נִקְּבָה הַקֵּבָה, נִקְּבָה הַמָּרָה, נִקְּבוּ הַדַּקִּין, הַכֶּרֶס הַפְּנִימִית שֶׁנִּקְּבָה, אוֹ שֶׁנִּקְרַע רֹב הַחִיצוֹנָה, רַבִּי יְהוּדָה אוֹמֵר, הַגְּדוֹלָה טֶפַח, וְהַקְּטַנָּה בְּרֻבָּהּ. הַמְסֵס וּבֵית הַכּוֹסוֹת שֶׁנִּקְּבוּ לַחוּץ, נָפְלָה מִן הַגַּג, נִשְׁתַּבְּרוּ רֹב צַלְעוֹתֶיהָ, וּדְרוּסַת הַזְּאֵב. רַבִּי יְהוּדָה אוֹמֵר, דְּרוּסַת הַזְּאֵב בַּדַּקָּה, וּדְרוּסַת אֲרִי בַּגַּסָּה, דְּרוּסַת הַנֵּץ בָּעוֹף הַדַּק, וּדְרוּסַת הַגַּס בָּעוֹף הַגָּס. זֶה הַכְּלָל, כֹּל שֶׁאֵין כָּמוֹהָ חַיָּה, טְרֵפָה: |True|False||['i']
Mishnah Chullin 3:2|<sup>iii</sup> <b>F</b>OLGENDE SIND TOTVERLETZUNGEN BEIM GEFLÜGEL: WENN DIE SPEISERÖHRE DURCHLÖCHERT IST DIE GURGEL DURCHGERISSEN IST EIN WIESEL IHM DEN KOPF GEBISSEN HAT AN EINER STELLE WO ES TOTVERLETZT WIRD DER MAGEN DURCHLÖCHERT IST ODER DIE DÄRME DURCHLÖCHERT SIND. WENN ES AUF FEUER GEFALLEN UND DAS EINGEWEIDE ANGESENGT WORDEN IST SO IST ES WENN ES GELB IST UNTAUGLICH UND WENN ROT TAUGLICH. WENN ES GETRETEN AN DIE WAND GESCHLAGEN ODER VON EINEM VIEH GESTOSSEN WORDEN IST UND NOCH ZAPPELT SO IST ES WENN ES EINEN STUNDENTAG GELEBT UND MAN ES GESCHLACHTET HAT TAUGLICH.|וְאֵלּוּ כְשֵׁרוֹת בַּבְּהֵמָה. נִקְּבָה הַגַּרְגֶּרֶת אוֹ שֶׁנִּסְדְּקָה. עַד כַּמָּה תֶּחְסַר. רַבָּן שִׁמְעוֹן בֶּן גַּמְלִיאֵל אוֹמֵר, עַד כָּאִסָּר הָאִיטַלְקִי. נִפְחֲתָה הַגֻּלְגֹּלֶת וְלֹא נִקַּב קְרוּם שֶׁל מֹחַ, נִקַּב הַלֵּב וְלֹא לְבֵית חֲלָלוֹ, נִשְׁבְּרָה הַשִּׁדְרָה וְלֹא נִפְסַק הַחוּט שֶׁלָּהּ, נִטְּלָה הַכָּבֵד וְנִשְׁתַּיֵּר הֵימֶנָּה כַזָּיִת, הַמְסֵס וּבֵית הַכּוֹסוֹת שֶׁנִּקְּבוּ זֶה לְתוֹךְ זֶה, נִטַּל הַטְּחוֹל, נִטְּלוּ הַכְּלָיוֹת, נִטַּל לְחִי הַתַּחְתּוֹן, נִטַּל הָאֵם שֶׁלָּהּ, וַחֲרוּתָה בִידֵי שָׁמָיִם. הַגְּלוּדָה, רַבִּי מֵאִיר מַכְשִׁיר, וַחֲכָמִים פּוֹסְלִין: |True|True|Roman numeral mismatch|['iii']
Mishnah Chullin 3:3||וְאֵלּוּ טְרֵפוֹת בָּעוֹף. נְקוּבַת הַוֶּשֶׁט, פְּסוּקַת הַגַּרְגֶּרֶת, הִכַּתָּהּ חֻלְדָּה עַל רֹאשָׁהּ, מְקוֹם שֶׁעוֹשֶׂה אוֹתָהּ טְרֵפָה, נִקַּב הַקֻּרְקְבָן, נִקְּבוּ הַדַּקִּין, נָפְלָה לָאוּר וְנֶחְמְרוּ בְנֵי מֵעֶיהָ, אִם יְרֻקִּים, פְּסוּלִין. אִם אֲדֻמִּים, כְּשֵׁרִים. דְּרָסָהּ, וּטְרָפָהּ בַּכֹּתֶל, אוֹ שֶׁרִצְּצַתָּהּ בְּהֵמָה וּמְפַרְכֶּסֶת, וְשָׁהֲתָה מֵעֵת לְעֵת וּשְׁחָטָהּ, כְּשֵׁרָה: |True|True|Roman numeral mismatch|['iii']
Mishnah Chullin 3:4|<sup>iv</sup> <b>F</b>OLGENDES IST BEIM GEFLÜGEL TAUGLICH: WENN DIE GURGEL DURCHLÖCHERT ODER GESPALTEN IST EIN WIESEL IHM DEN KOPF GEBISSEN HAT AN EINER STELLE WO ES NICHT TOTVERLETZT WIRD DER KOPF DURCHLÖCHERT IST WIE RABBI SAGT AUCH WENN ER GANZ FORT IST DIE DÄRME HERAUSGETRETEN UND NICHT DURCHLÖCHERT SIND DIE FLÜGEL GEBROCHEN SIND DIE FÜSSE GEBROCHEN SIND ODER DIE FEDERN AUSGERUPFT SIND. R. JEHUDA SAGT SIND DIE FLAUMFEDERN FORT SEI ES UNTAUGLICH.|וְאֵלּוּ כְשֵׁרוֹת בָּעוֹף. נִקְּבָה הַגַּרְגֶּרֶת אוֹ שֶׁנִּסְדְּקָה, הִכַּתָּהּ חֻלְדָּה עַל רֹאשָׁהּ, מְקוֹם שֶׁאֵינוֹ עוֹשֶׂה אוֹתָהּ טְרֵפָה, נִקַּב הַזֶּפֶק. רַבִּי אוֹמֵר, אֲפִלּוּ נִטָּל. יָצְאוּ בְנֵי מֵעֶיהָ וְלֹא נִקְּבוּ, נִשְׁתַּבְּרוּ גַפֶּיהָ, נִשְׁתַּבְּרוּ רַגְלֶיהָ, נִמְרְטוּ כְנָפֶיהָ. רַבִּי יְהוּדָה אוֹמֵר, אִם נִטְּלָה הַנּוֹצָה, פְּסוּלָה: |True|False||['iv']
Mishnah Chullin 3:5|<sup>v</sup> <b>I</b>ST EIN VIEH VON BLUTANDRANG BEFALLEN ANGERÄUCHERTODER ERKÄLTET HAT ES LORBEERROSE ODER HÜHNERKOT GEFRESSEN ODER FAULES WASSER GESOFFEN SO IST ES TAUGLICH. HAT ES GIFT GEFRESSEN ODER EINE SCHLANGE ES GEBISSEN SO IST ES NICHT ALS TOTVERLETZTES JEDOCH WEGEN DER LEBENSGEFAHR VERBOTEN.|אֲחוּזַת הַדָּם, וְהַמְּעֻשֶּׁנֶת, וְהַמְצֻנֶּנֶת, וְשֶׁאָכְלָה הַרְדֻּפְנִי, וְשֶׁאָכְלָה צוֹאַת תַּרְנְגוֹלִים, אוֹ שֶׁשָּׁתְתָה מַיִם הָרָעִים, כְּשֵׁרָה. אָכְלָה סַם הַמָּוֶת אוֹ שֶׁהִכִּישָׁהּ נָחָשׁ, מֻתֶּרֶת מִשּׁוּם טְרֵפָה, וַאֲסוּרָה מִשּׁוּם סַכָּנַת נְפָשׁוֹת: |True|False||['v']
Mishnah Chullin 3:6| <b>D</b>IE KENNZEICHENBEI VIEH UND WILD SIND IN DER TORA ANGEGEBEN NICHT ABER DIE KENNZEICHEN BEIM GEFELÜGEL; JEDOCH SAGTEN DIE WEISEN: JEDER ANPACKENDE VOGELIST UNREIN JEDER DER EINEN SPORN UND EINEN KROPF HAT UND DESSEN MAGENHAUT SICH ABLÖSEN LÄSST IST REIN. R. ELIE͑ZER B. R. ÇADOQ SAGT JEDER VOGEL DER DIE ZEHENTEILT SEI UNREIN. |סִימָנֵי בְהֵמָה וְחַיָּה נֶאֶמְרוּ מִן הַתּוֹרָה, וְסִימָנֵי הָעוֹף לֹא נֶאֱמָרוּ. אֲבָל אָמְרוּ חֲכָמִים, כָּל עוֹף הַדּוֹרֵס, טָמֵא. כֹּל שֶׁיֶּשׁ לוֹ אֶצְבַּע יְתֵרָה, וְזֶפֶק, וְקֻרְקְבָנוֹ נִקְלָף, טָהוֹר. רַבִּי אֱלִיעֶזֶר בַּר צָדוֹק אוֹמֵר, כָּל עוֹף הַחוֹלֵק אֶת רַגְלָיו, טָמֵא: |True|False||['vi', 'vii']
Mishnah Chullin 3:7| VON DEN HEUSCHRECKENJEDE DIE VIER FÜSSE VIER FLÜGEL UND SPRINGFÜSSE HAT UND DEREN FLÜGEL DEN GHÖSSEREN TEIL DES KÖRPERS BEDECKEN; R. JoSE SAGT WENN SIE HEUSCHRECKEHEISST. VON DEN FISCHEN: JEDER DER FLOSSEN UND SCHUPPEN HAT. R. JEHUDA SAGT ZWEI SCHUPPEN UND EINE FLOSSE. SCHUPPEN SIND DIE DIE IHM ANHAFTEN UND FLOSSEN SIND DIE WOMIT ER SICH FORTBEWEGT.|וּבַחֲגָבִים, כֹּל שֶׁיֶּשׁ לוֹ אַרְבַּע רַגְלַיִם, וְאַרְבַּע כְּנָפַיִם, וְקַרְסֻלַּיִם, וּכְנָפָיו חוֹפִין אֶת רֻבּוֹ. רַבִּי יוֹסֵי אוֹמֵר, וּשְׁמוֹ חָגָב. וּבַדָּגִים, כֹּל שֶׁיֶּשׁ לוֹ סְנַפִּיר וְקַשְׂקָשֶׂת. רַבִּי יְהוּדָה אוֹמֵר, שְׁנֵי קַשְׂקַשִּׂין וּסְנַפִּיר אֶחָד. וְאֵלּוּ הֵן קַשְׂקַשִּׂין, הַקְּבוּעִין בּוֹ. וּסְנַפִּירִין, הַפּוֹרֵחַ בָּהֶן: |True|False||['vi', 'vii']
Mishnah Chullin 4:1|<sup>i</sup><b>W</b>ENN EIN VIEH EINEN SCHWEREN WURF HAT UND DIE GEBURT EIN VORDERBEIN HERAUSGESTRECKT UND ZURÜCKGEZOGEN HAT SO IST ES ZUM ESSEN ERLAUBT; HAT SIE DEN KOPF HERAUSGESTRECKT SO GILT SIE AUCH WENN SIE IHN ZURÜCKGEZOGEN HAT ALS BEREITS GEWORFEN. HAT MAN ETWAS VON DER GEBURT IM MUTTERLEIBE ABGESCHNITTEN SO IST ES ZUM ESSEN ERLAUBT WENN ABER VON DER MILZ ODER DEN NIEREN SO IST ESZUM ESSEN VERBOTEN. DIE REGEL HIERBEI IST: WAS ZUM KÖRPER GEHÖRT IST VERBOTEN WAS NICHT ZUM KÖRPER GEHÖRT IST ERLAUBT.|בְּהֵמָה הַמַּקְשָׁה לֵילֵד, וְהוֹצִיא הָעֻבָּר אֶת יָדוֹ וְהֶחֱזִירָהּ, מֻתָּר בַּאֲכִילָה. הוֹצִיא אֶת רֹאשׁוֹ, אַף עַל פִּי שֶׁהֱחֱזִירוֹ, הֲרֵי זֶה כְיָלוּד. חוֹתֵךְ מֵעֻבָּר שֶׁבְּמֵעֶיהָ, מֻתָּר בַּאֲכִילָה. מִן הַטְּחוֹל וּמִן הַכְּלָיוֹת, אָסוּר בַּאֲכִילָה. זֶה הַכְּלָל, דָּבָר שֶׁגּוּפָהּ, אָסוּר. שֶׁאֵינוֹ גוּפָהּ, מֻתָּר: |True|False||['i']
Mishnah Chullin 4:2|WENN EIN VIEH BEI DER ERSTEN GEBURT SCHWER WIRFT SO DARF MAN GLIEDEREINZELN ABSCHNEIDEN UND VOR DIE HUNDE WERFEN; IST DER GRÖSSERE TEIL HERVORGEKOMMEN SO IST DIE GEBURT ZU BEGRABEN UND DAS VIEH IST DER ERSTGEBURTSPFLICHT ENTHOBEN.|הַמְבַכֶּרֶת הַמַּקְשָׁה לֵילֵד, מְחַתֵּךְ אֵבָר אֵבָר וּמַשְׁלִיךְ לַכְּלָבִים. יָצָא רֻבּוֹ, הֲרֵי זֶה יִקָּבֵר, וְנִפְטְרָה מִן הַבְּכוֹרָה: |True|False||[]
Mishnah Chullin 4:3|<sup>iii2</sup> <b>W</b>ENN EINEM WEIBE DAS KIND IM LEIBE GESTORBEN IST UND DIE HEBAMME DIE HAND HINEINGESTECKT UND ES BERÜHRT HAT SO IST DIE HEBAMME SIEBEN TAGE UNREIN UND DAS WEIB REIN BIS DAS KINND HERAUSGEKOMMEN IST.|בְּהֵמָה שֶׁמֵּת עֻבָּרָהּ בְּתוֹךְ מֵעֶיהָ וְהוֹשִׁיט הָרוֹעֶה אֶת יָדוֹ וְנָגַע בּוֹ, בֵּין בִּבְהֵמָה טְמֵאָה, בֵּין בִּבְהֵמָה טְהוֹרָה, טָהוֹר. רַבִּי יוֹסֵי הַגְּלִילִי אוֹמֵר, בִּטְמֵאָה, טָמֵא, וּבִטְהוֹרָה, טָהוֹר. הָאִשָּׁה שֶׁמֵּת וְלָדָהּ בְּתוֹךְ מֵעֶיהָ וּפָשְׁטָה חַיָּה אֶת יָדָהּ וְנָגְעָה בוֹ, הַחַיָּה טְמֵאָה טֻמְאַת שִׁבְעָה, וְהָאִשָּׁה טְהוֹרָה עַד שֶׁיֵּצֵא הַוָּלָד: |True|False||['iii']
Mishnah Chullin 4:4|<sup>iv</sup> <b>W</b>ENN EIN VIEH EINEN SCHWEBEN WURF HAT UND DIE GEBURT EIN VORDEBBEIN HERAUSGESTRECKT UND MAN ES ABGESCHNITTEN UND DARAUF DIE MUTTER GESCHLACHTET HAT SO IST DAS FLEISCHREIN; HAT MAN ZUERST DIE MUTTER GESCHLACHTET UND ES NACHHER ABGESCHNITTEN SO IST DAS FLEISCH VON AASBERÜHRT — SO R. MEÍR. DIE WEISEN SAGEN VON TOTVERLETZT GESCHLACHTETEM BERÜHRT. WIE WIR BEIM TOTVERLETZTEN FINDEN DASS DAS SCHLACHTEN ES REINMACHT EBENSO MACHT DAS SCHLACHTEN DES VIEHS DAS GLIED REIN. R. MEÍR ERWIDERTE IHNEN: NEIN SOLLTE DENN DAS SCHLACHTEN DAS BEIM TOTVERLETZTEN DIESES SELBST RELN MACHT AUCH DAS GLIED REIN MACHEN DAS NICHT ZU DIESEM SELBST GEHÖRT!\n WOHER DASS DAS TOTVERLETZTE DURCH DAS SCHLACHTEN REIN WIRD: DAS UNREINE VIEH IST ZUM ESSEN VERBOTEN UND DAS TOTVERLETZTE IST ZUM ESSEN VERBOTEN WIE DAS SCHLACHTEN DAS UNREINE VIEH NICHT REIN MACHT EBENSO SOLLTE DAS SCHLACHTEN DAS TOTVERLETZTE NICHT REIN MACHEN? NEIN WENN DIES VOM UNREINEN VIEH GILT DAS NIEMALS TAUGLICH WAR SOLLTE DIES AUCH VOM TOTVERLETZTEN GELTEN DAS TAUGLICH WAR!? NIMM DIR WAS DU GEHOLTHAST. WOHER DIES VON DEM WAS TOTVERLETZT AUS DEM MUTTERLEIBE GEKOMMENIST? NEIN WENN DIES VOM UNREINEN VIEH GILT BEI DESSEN ART ES KEIN SCHLACHTEN GIBT SOLLTE ES AUCH VOM TOTVERLETZTEN GELTEN BEI DESSEN ART ES EIN SCHLACHTEN GIBT!? DIE LEBENDE ACHTMONATGEBURT WIRD DURCH DAS SCHLACHTEN NICHT REIN WEIL ES BEI DESSEN ART KEIN SCHLACHTEN GIBT.|בְּהֵמָה הַמַּקְשָׁה לֵילֵד, וְהוֹצִיא עֻבָּר אֶת יָדוֹ וַחֲתָכָהּ וְאַחַר כָּךְ שָׁחַט אֶת אִמּוֹ, הַבָּשָׂר טָהוֹר. שָׁחַט אֶת אִמּוֹ וְאַחַר כָּךְ חֲתָכָהּ, הַבָּשָׂר מַגַּע נְבֵלָה, דִּבְרֵי רַבִּי מֵאִיר. וַחֲכָמִים אוֹמְרִים, מַגַּע טְרֵפָה שְׁחוּטָה. מַה מָּצִינוּ בַטְּרֵפָה שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ, אַף שְׁחִיטַת בְּהֵמָה תְּטַהֵר אֶת הָאֵבָר. אָמַר לָהֶם רַבִּי מֵאִיר, לֹא, אִם טִהֲרָה שְׁחִיטַת טְרֵפָה אוֹתָהּ, דָּבָר שֶׁגּוּפָהּ, תְּטַהֵר אֶת הָאֵבָר, דָּבָר שֶׁאֵינוֹ גוּפָהּ. מִנַּיִן לַטְּרֵפָה שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ. בְּהֵמָה טְמֵאָה אֲסוּרָה בַאֲכִילָה, אַף טְרֵפָה אֲסוּרָה בַאֲכִילָה. מַה בְּהֵמָה טְמֵאָה אֵין שְׁחִיטָתָהּ מְטַהַרְתָּהּ, אַף טְרֵפָה לֹא תְטַהֲרֶנָּה שְׁחִיטָתָהּ. לֹא, אִם אָמַרְתָּ בִּבְהֵמָה טְמֵאָה שֶׁלֹּא הָיְתָה לָהּ שְׁעַת הַכֹּשֶׁר, תֹּאמַר בִּטְרֵפָה שֶׁהָיְתָה לָהּ שְׁעַת הַכֹּשֶׁר. טֹל לְךָ מַה שֶּׁהֵבֵאתָ, הֲרֵי שֶׁנּוֹלְדָה טְרֵפָה מִן הַבֶּטֶן מִנַּיִן. לֹא, אִם אָמַרְתָּ בִּבְהֵמָה טְמֵאָה שֶׁכֵּן אֵין בְּמִינָהּ שְׁחִיטָה, תֹּאמַר בִּטְרֵפָה שֶׁיֵּשׁ בְּמִינָהּ שְׁחִיטָה. בֶּן שְׁמֹנָה חַי, אֵין שְׁחִיטָתוֹ מְטַהַרְתּוֹ, לְפִי שֶׁאֵין בְּמִינוֹ שְׁחִיטָה: |True|False||['iv']
Mishnah Chullin 4:5|<sup>v</sup> <b>W</b>ENN MAN SIE VIEH SCHLACHTET UND DARINN EINE LEBENDE ODER TOTE ACHTMONATGEBURT ODER EINE TOTE NEUNMONATGEBURT FINDET SO SCHLITZE MAN SIE AUFUND ENTLEERE SIEVOM BLUTE. FINDET MAN DARIN EINE LEBENDE NEUNMONATGEBURT SO BENÖTIGT SIE DES SCHLACHTENS AUCH UNTERLIEGT SIE DEM VERBOTE VON MUTTER UND JUNGEM– SO R. MEÍR. DIE WEISEN SAGEN DAS SCHLACHTEN DER MUTTER REINIGESIE. R. ŠIMO͑N ŠEZORI SAGT SELBST WENN SIE FÜNF JAHRE ALT IST UND AUF DEM FELDE PFLÜGT SEI SIE DURCH DAS SCHLACHTEN IHRER MUTTER REIN. WENN MAN EIN VIEH AUFSCHLITZTUND DARIN EINE LEBENDE NEUNMONATGEBURT FINDET SO BENÖTIGE SIE DES SCHLACHTENS WEIL DIE MUTTER NICHT GESCHLACHTET WORDEN IST.|הַשּׁוֹחֵט אֶת הַבְּהֵמָה וּמָצָא בָהּ בֶּן שְׁמֹנָה חַי אוֹ מֵת, אוֹ בֶן תִּשְׁעָה מֵת, קוֹרְעוֹ וּמוֹצִיא אֶת דָּמוֹ. מָצָא בֶן תִּשְׁעָה חַי, טָעוּן שְׁחִיטָה, וְחַיָּב בְּאוֹתוֹ וְאֶת בְּנוֹ, דִּבְרֵי רַבִּי מֵאִיר. וַחֲכָמִים אוֹמְרִים, שְׁחִיטַת אִמּוֹ מְטַהַרְתּוֹ. רַבִּי שִׁמְעוֹן שְׁזוּרִי אוֹמֵר, אֲפִלּוּ בֶן שְׁמֹנֶה שָׁנִים וְחוֹרֵשׁ בַּשָּׂדֶה, שְׁחִיטַת אִמּוֹ מְטַהַרְתּוֹ. קְרָעָהּ וּמָצָא בָהּ בֶּן תִּשְׁעָה חַי, טָעוּן שְׁחִיטָה, לְפִי שֶׁלֹּא נִשְׁחֲטָה אִמּוֹ: |True|False||['v']
Mishnah Chullin 4:6|<sup>vi</sup> <b>S</b>IND EINEM VIEH DIE BEINE UNTERHALB DES SPRUNGGELENKES ABGESCHNITTENSO IST ES TAUGLICH WENN OBERHALB DES SPRUNGGELENKES SO IST ES UNTAUGLICH; EBENSO AUCH WENN DIE ACHILLESSEHNE FORTIST. IST DER KNOCHENGEBROCHEN SO MACHT DAS SCHLACHTEN WENN DER GRÖSSERE TEIL DES FLEISCHES UNVERSEHRT IST ESREIN WENN ABER NICHT SO MACHT DAS SCHLACHTEN ES NICHT REIN.|בְּהֵמָה שֶׁנֶּחְתְּכוּ רַגְלֶיהָ מִן הָאַרְכֻּבָּה וּלְמַטָּה, כְּשֵׁרָה. מִן הָאַרְכֻּבָּה וּלְמַעְלָה, פְּסוּלָה. וְכֵן שֶׁנִּטַּל צֹמֶת הַגִּידִין. נִשְׁבַּר הָעֶצֶם, אִם רֹב הַבָּשָׂר קַיָּם, שְׁחִיטָתוֹ מְטַהַרְתּוֹ. וְאִם לָאו, אֵין שְׁחִיטָתוֹ מְטַהַרְתּוֹ: |True|False||['vi']
Mishnah Chullin 4:7|<sup>vii</sup> <b>W</b>ENN MAN EIN VIEH SCHLACHTET UND DARIN EINE EIHAUT FINDET SO DARF WER SICH NICHT EKELT SIE ESSEN. DIEBE IST WEDER ALS SPEISE VERUNREINIGUNGSFÄHIG NOCH ALS AASVERUNREINIGEND. HAT MAN DIES BEABSICHTIGT SO IST SIE ALS SPEISE VERUNREINIGUNGSFÄHIG NICHT ABER ALS AAS VERUNREINIGEND. IST EINE EIHAUT ZUM TEIL HERAUSGETRETEN SO IST SIE ZUM ESSEN VERBOTEN DENN DIESE IST EIN ZEICHEN DER GEBURT SOWOHL BEI EINEM WEIBE ALS AUCH BEI EINEM VIEH. HAT EIN ERSTGEBÄRENDES VIEH EINE EIHAUT AUSGESTOSSEN SO DARF MAN SIEHUNDEN VORWERFEN; WENN EIN OPFERTIER SO IST SIE ZU BEGRABEN. MAN DARF SIE NICHT AN EINEM SCHEIDEWEG BEGRABEN ODER AN EINEN BAUM HÄNGEN WEIL DIES EIN EMORITISCHER BRAUCH IST.|הַשּׁוֹחֵט אֶת הַבְּהֵמָה וּמָצָא בָהּ שִׁלְיָא, נֶפֶשׁ הַיָּפָה תֹּאכְלֶנָּה, וְאֵינָהּ מְטַמְּאָה לֹא טֻמְאַת אֳכָלִין וְלֹא טֻמְאַת נְבֵלוֹת. חִשֵּׁב עָלֶיהָ, מְטַמְּאָה טֻמְאַת אֳכָלִין אֲבָל לֹא טֻמְאַת נְבֵלוֹת. שִׁלְיָא שֶׁיָּצְתָה מִקְצָתָהּ, אֲסוּרָה בַאֲכִילָה. סִימַן וָלָד בָּאִשָּׁה, וְסִימַן וָלָד בַּבְּהֵמָה. הַמְבַכֶּרֶת שֶׁהִפִּילָה שִׁלְיָא, יַשְׁלִיכֶנָּה לִכְלָבִים. וּבַמֻּקְדָּשִׁין, תִּקָּבֵר. וְאֵין קוֹבְרִין אוֹתָהּ בְּפָרָשַׁת דְּרָכִים, וְאֵין תּוֹלִין אוֹתָהּ בְּאִילָן, מִפְנֵי דַּרְכֵי הָאֱמֹרִי: |True|False||['vii']
