tractate,chapter,content,page,
,,היו מוחזקין בו שהוא בכור ובשעת מתנה אמ' אינו בכור אינו נאמן. היו מוחזקין בו שאינו בכור ובשעת מתנה אמ' בכור הוא נאמן. היו מוחזקין בו שהוא בכור ובשעת מיתה אמ' בכור הוא נאמן. היו מוחזקין בו שהוא בנו ובשעת מיתתו אמ' בני הוא נאמן. היו מוחזקין בו שהוא בנו ובשעת מיתתו אמ' אינו בני אינו נאמן. שאין בנו ובשעת מיתתו אמ' בנו הוא נאמן. היו מוחזקין בו שהוא בנו ובשעת מיתתו אמ' אחי הוא אינו נאמן. שהוא אחיו ובשעת מיתתו אמ' בני הוא נאמן. היו מוחזקין בו שהוא בנו ובשעת מיתתו אמ' עבדו הוא אין נאמן. שהוא עבדו ובשעת מיתה אמ' בנו הוא נאמן. היה עומד בין המוכסין ואמ' בני הוא וחזר ואמ' עבדי הוא נאמן. עבדי הוא וחזר ואמ' בני הוא אין נאמן.L,,
,,אין הבכור נוטל פי שנים בשבח שהשביחו נכסים לאחר מיתת אביהן. ר' או' אומ' אני הבכור נוטל פי שנים בשבח שהשביחו נכסים לאחר מיתת אביהן שאף שלו השביח בשלהן. כיצד היתה לו בהמה מוחכרת ומושכרת אצל אחרים ופרה רועה באפר הבכור נוטל פי שנים. ואין נוטל פי שנים בזרוע ובלחיים ובקיבה.L,,
,,ר' או' כל דבר שלא פילפלו בו יתומין לאחר מיתת אביהן הבכור נוטל פי שנים. וחכמים או' אין נוטל פי שנים אלא בכל אשר ימצא לו. אבל בנה בניין נטע נטיעות הכל שוין שנוטל פי שנים.L,,
,,כיצד נוטל פי שנים ירשו שטרי חוב הבכור נוטל פי שנים. יצאו עליו שטרי חוב נותן פי שנים ואם אמ' אי איפשי שלא ליטול ושלא ליתן הרשות בידו.L,,
,,כיצד אין נוטל בראוי כבמוחזק מת אביו בחיי אביו נוטל פי שנים מנכסי אביו ואין נוטל פי שנים מנכסי אבי אביו. ואם היה אביו בכור אף הוא נוטל פי שנים מנכסי אבי אביו.L,,
,,בנות צלפחד נטלו שלשה חלקין בנחלה חלק אביהן שהיה מיוצאי מצרים. ר' ליעזר בן יעקב או' אף חלק אחי אביהן לפי שלא ניתנה הארץ אלא ליוצאי מצרים ולא נתחלקה אלא לעומדים בערבות מואב ירש השבט את שבטו וחזר השבט וירש את הראוי לו.L,,
,,כיצד שני אחין שהיו מיוצאי מצרים לאחד יש לו תשעה בנים ולאחד יש לו בן אחד ולפניהם בית חמשת כורין תשעה נטלו בית לתך לתך ואחד נטל בית לתך החזירום לאבתיהם חזרו אבות והורישו את הבנים תשעה נטלו מחצה ואחד נטל מחצה. ר' שמעון בן לעזר אומ' אף נתחלקה הארץ ליוצאי מצרים כיצד היה מן היוצאין,,
,,ממצרים ומן העומדין בערבות מואב נוטל שני חלקין מיוצאי מצרים ולא מן העומדין בערבות מואב ולא מיוצאי מצרים נוטל חלק אחד. המתלוננים והמרגלים ועדתו של קרח לא נטלו חלק בארץ אבל הבנים ירשו בזכות אבות אבותיהן ובזכות אמות אמותיהן. וכן היה ר' שמעון בן לעזר או' יהושע וכלב נטלו שלשה חלקים בנחלה שהן מיוצאי מצרים ומן העומדים בערבות מואב ושנטלו חלקן של מרגלים.L,@,
,,וחלק של מרגלים נטלו יהושע וכלב חלק המלוננים ועדתו של קרח נפל לאמצע והבנים נחלו לעצמן. וכשם שהבן קודם את הבת בנכסי האב כך קודם הבן את הבת בנכסי האם. ר' אלעזר בר' יוסי או' משם ר' זכריה בן הקצב וכן היה ר' שמעון בן יהודה איש כפר איבוס או' משום ר' שמעון אחד הבן ואחד הבת שוין בנכסי האם.L,,
,,האו' יחלקו בני נכסיי והיה שם בכור אם זכו בנכסים בחיי האב אין נוטל פי שנים ואם לאו נוטל פי שנים.L,,
,,האומ' תנו מאתים דינר לפלני בני בכור כראוי לו נוטל ונוטל פי שנים. בבכורתו ידו על העליונה רצה נוטלן ורצה נוטל פי שנים.L,,
,,האומ' תנו שדה פלנית לפלני' אשתי בראוי לה נוטלתה ונוטלת כתובתה. בכתובתה ידה על העליונה רוצה נוטלתה רוצה נוטלת כתובתה.L,,
,,האומר תנו מאתים דינר לפל' בעל חובי בחובו בראוי לו נוטלו ונוטל עוד מאתים דינר. בחובו אין לו אלא חובו.L,,
,,היתה לו שדה עשויה הפותיקי לאשה בכתובתה ולבעל חוב בחובו ואמ' תנו שדה פלנית לפל' אשתי בכתובתה ולפל' בעל חובי בחובו נתקבלו וידן על העליונה.L,,
,,האומ' תנו חלק לפל' בנכסי יירש עם הבנים. בבכורה אין נוטל פי שנים. האומ' יירשני פל' לא אמ' כלום. תנו נכסיי לפל' דבריו קיימין.L,,
,,כתב ירושה מלמטה ומתנה מלמעלה ירושה מלמעלה ומתנה מלמטה ירושה מכן ומכן ומתנה באמצע הואיל והזכיר שום מתנה דבריו קיימין.L,,
,,ר' יוחנן בן ברוקה אומ' אם אמ' על מי שראוי לו ליורשו דבריו קיימין על מי שאינו ראוי לו ליורשו אין דבריו קיימין. כיצד אמ' על בת הבן בין הבנים ועל בן הבת בין הבנות דבריו קיימין. על הבת בין הבנים ועל האח בין הבנות לא אמ' כלום.L,,
,פרק 8,"הכותב נכסיו לאחד והיה כהן והיו בהן עבדים אע""פ שאמ' הלה אי איפשי בהן הרי אילו אוכלין בתרומה. רבן שמעון בן גמליאל אומ' כיון שאמ' הלה אי איפשי בהן זכו בהן היורשין.L",,
,,הכותב נכסיו לעשרה בין שזכה אחד מהן ובין שזכו כולן זכו כולן. כתב והעלה להן בערכים זכת להן הערכיים.L,,
,,המוציא עשרה עבדים בני חורין בין שיצא אחד מהן ובין שיצאו כולן יצאו כולן. כתב והעלה להן בערכיים זכת להן הערכיים.L,,
,,האומ' תנו נכסיי לפל' ואם מת פל' לפל' ואם [מת] פל' לפלני הראשון אוכל פירות ואם מת ינתנו לשיני [השיני אוכל פירות. ואם מת ינתנו לשלישי]. מת השיני עד שלא ימות הראשון הראשון אוכל פירות. [מת ינתנו לשלישי. מת שלישי עד שלא ימות השיני השיני אוכל פירות] ואם מת יחזרו ליורשי הנותן. הראשון מוכר קרקע ואוכל פירות דברי ר' רבן שמעון בן גמליאל או' אין לראשון אלא אכילת פירות בלבד.L,,
,,"שנים שהיו באין ממדינת הים אע""פ שמשאן ומתנן ומאכלן ומשקן כאחת ומת אחד מהן אין חבירו יורשו ואם היה נוהג בו משום אחוה חבירו יורשו.L",,
,,מי שיצא הוא ובנו למדינת הים ובא עמו אח ואמ' זה אחי שניתן לי במדינת הים ולו חמשה אחין ולפניהן בית חמשת כורין הן אין נותנין לו כלום,@,
,,והוא נותן להן שתות בחלקו. מת הוא נוטל מה שנתן והשאר מביאין לאמצע וחולקין.L,,
,,מי שיצא הוא ואביו למדינת הים ומת הבן או שמת האב לעולם נכסיו בחזקת זקן.L,,
,,הכותב דייתיקי והיה מתיירא מן היורשין נכנסין אצלו כמבקרין אותו שומעין דבריו מלפנים ויוצאין וכותבין מבחוץ.L,,
,,"בריא שכתב דייתיקי שכיב מרע שכתב נכסיו מתנה אע""פ שזיכה לאחר מתנה לא עשה כלום. אבל הכותב בשם חבירו וזיכה לאחר מתנה דבריו קיימין.L",,
,,הכותב דייתיקי יכול לחזור בו מתנה אין יכול לחזו' בו. אי זו היא דיותיקי דא תהא לי לעמוד ולהיות אם מתי יינתנו נכסיי לפלני. אי זו היא מתנה מן היום יינתנו נכסיו לפלני.L,,
,,הכותב דיותיקי עד שלא זכה בין הוא ובין אחר יכול לחזור בו. משזכה בין הוא ובין אחר אין יכול לחזור בו.L,,
,,אפטרופסין עד שלא החזיקו בנכסי יתומין יכולין לחזור בהן משהחזיקו בנכסי יתומין אין יכול לחזור בהן.L,,
,,אפטרופוס שמינהו אבי יתומין ישבע שמינוהו בית דין לא ישבע. אבא שאול או' אף שמינוהו בית דין ישבע מפני שהוא כנושא שכר.L,,
,,אפטרופין תורמין ומעשרין מנכסי יתומין מוכרין בתים שדות וכרמים בהמה עבדים ושפחות להאכיל יתומים לעשות להם סוכה לולב וציצית וכל מצות האמורות בתורה ולקנות להם ספר תורה ונביאים דבר הקצוב מן התורה. אינן רשאין להוציא עבדים בני חורין אבל מוכרין אותן לאחרים ואחרים מוציאין אותן בני חורין. ור' או' אומ' אני בשנותן דמיו ופודה את עצמו.L,,
,,אין מוכרין ברחוק ליקח בקרוב ברע ליקח ביפה. אין דנין לחוב ולזכות ולהוציא ליתומים אלא אם כן נטלו רשות מבית דין. וצריכין אפטרופין לחשב עם היתומין באחרונה דברי ר'. רבן שמעון בן גמליאל או' אין ליתומין אלא מה שהניחו להן אפטרופין.L,,
,,מוכרין עבדים ליקח בהן קרקעות אבל לא קרקעות ליקח בהן עבדים. רבן שמעון בן גמליאל או' אף לא עבדים ליקח בהן קרקעות.L,,
