mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"שלא ללמד זכות למסית - שנמנע המוסת שלא לטען דבר של זכות על המסית ואפילו יודע לו זכות, ולא ילמדהו ולא יזכרהו עליו, ועל זה נאמר ולא תחמל. וכן אמרו זכרונם לברכה (בספרי) לא תלמד עליו זכות, וענינה, כמו האחר","שלא ללמד זכות על המסית דכתיב לא תחמול ולא תכסה עליו (שם)
","שלא ילמד המוסת זכות על המסית, שנאמר ""לא תחמול"" (דברים יג,ט).
",,,"שלא ילמד המוסת זכות על המסית שנאמר לא תחמול עליו:
","מִצְוָה בְּיַד הַמּוּסָת לְהָרְגוֹ שֶׁנֶּאֱמַר (דברים יג י) ""יָדְךָ תִּהְיֶה בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ"" וְגוֹ'. וְאָסוּר לַמּוּסָת לֶאֱהֹב אֶת הַמֵּסִית שֶׁנֶּאֱמַר (דברים יג ט) ""לֹא תֹאבֶה לוֹ"". וּלְפִי שֶׁנֶּאֱמַר בְּשׂוֹנֵא (שמות כג ה) ""עָזֹב תַּעֲזֹב עִמּוֹ"" יָכוֹל אַתָּה עוֹזֵב לָזֶה תַּלְמוּד לוֹמַר (דברים יג ט) ""וְלֹא תִשְׁמַע אֵלָיו"". וּלְפִי שֶׁנֶּאֱמַר (ויקרא יט טז) ""וְלֹא תַעֲמֹד עַל דַּם רֵעֶךָ"" יָכוֹל אִי אַתָּה עוֹמֵד עַל דָּמוֹ שֶׁל זֶה תַּלְמוּד לוֹמַר (דברים יג ט) ""וְלֹא תָחוֹס עֵינְךָ"". וְאָסוּר לַמּוּסָת לְלַמֵּד עָלָיו זְכוּת שֶׁנֶּאֱמַר (דברים יג ט) ""וְלֹא תַחְמל"". וְאִם יָדַע לוֹ חוֹבָה אֵינוֹ רַשַּׁאי לִשְׁתֹּק מִמֶּנָּה שֶׁנֶּאֱמַר (דברים יג ט) ""וְלֹא תְכַסֶּה עָלָיו"". וְאַזְהָרָה לְהֶדְיוֹט הַמֵּסִית מִנַּיִן שֶׁנֶּאֱמַר (דברים יג יב) ""וְכָל יִשְׂרָאֵל יִשְׁמְעוּ וְיִרָאוּ"":

",,"כִּ֣י תִשְׁמַ֗ע בְּקוֹל֙ יְהוָ֣ה אֱלֹהֶ֔יךָ לִשְׁמֹר֙ אֶת־כָּל־מִצְוֺתָ֔יו אֲשֶׁ֛ר אָנֹכִ֥י מְצַוְּךָ֖ הַיּ֑וֹם לַעֲשׂוֹת֙ הַיָּשָׁ֔ר בְּעֵינֵ֖י יְהוָ֥ה אֱלֹהֶֽיךָ׃ (ס)
"
תסא. שלא למנע מללמד על המסית חובה,"מצווה תסג: מצוות לא תעשה, שלא למנוע מללמד חובה על המסית",461," סימן קי""ז."," לא תעשה כ""א",,," ל""א","רמב""ם הלכות עבודת כוכבים פרק ה' הלכה ד'",[],"דברים יג, יט."
,,461,[117],"[u'Negative', 21]","[u'Negative', 21]",TRUE,[31],"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 5:4']",[],[u'Deuteronomy 13:19']
,,"https://www.sefaria.org/Sefer_HaChinukh.461
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.117
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.21
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.21",,,"https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.5:4
",,"https://www.sefaria.org/Deuteronomy.13:19
"
,,"שלא למנע מללמד על המסית חובה - שלא יחריש המוסת מללמד חובה על המסית, אבל ילמדה עליו, ועל זה נאמר (דברים יג ט) ולא תכסה עליו. ואמרו זכרונם לברכה בפרוש לא תכסה (ספרי) אם אתה יודע לו חובה אי אתה רשאי לשתק","שלא ללמד זכות על המסית דכתיב לא תחמול ולא תכסה עליו (שם)
","שלא ישתוק המוסת מללמד חובה על המסית, אם ידע לו חובה, שנאמר ""ולא תכסה עליו"" (דברים יג,ט).
",,,,"מִצְוָה בְּיַד הַמּוּסָת לְהָרְגוֹ שֶׁנֶּאֱמַר (דברים יג י) ""יָדְךָ תִּהְיֶה בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ"" וְגוֹ'. וְאָסוּר לַמּוּסָת לֶאֱהֹב אֶת הַמֵּסִית שֶׁנֶּאֱמַר (דברים יג ט) ""לֹא תֹאבֶה לוֹ"". וּלְפִי שֶׁנֶּאֱמַר בְּשׂוֹנֵא (שמות כג ה) ""עָזֹב תַּעֲזֹב עִמּוֹ"" יָכוֹל אַתָּה עוֹזֵב לָזֶה תַּלְמוּד לוֹמַר (דברים יג ט) ""וְלֹא תִשְׁמַע אֵלָיו"". וּלְפִי שֶׁנֶּאֱמַר (ויקרא יט טז) ""וְלֹא תַעֲמֹד עַל דַּם רֵעֶךָ"" יָכוֹל אִי אַתָּה עוֹמֵד עַל דָּמוֹ שֶׁל זֶה תַּלְמוּד לוֹמַר (דברים יג ט) ""וְלֹא תָחוֹס עֵינְךָ"". וְאָסוּר לַמּוּסָת לְלַמֵּד עָלָיו זְכוּת שֶׁנֶּאֱמַר (דברים יג ט) ""וְלֹא תַחְמל"". וְאִם יָדַע לוֹ חוֹבָה אֵינוֹ רַשַּׁאי לִשְׁתֹּק מִמֶּנָּה שֶׁנֶּאֱמַר (דברים יג ט) ""וְלֹא תְכַסֶּה עָלָיו"". וְאַזְהָרָה לְהֶדְיוֹט הַמֵּסִית מִנַּיִן שֶׁנֶּאֱמַר (דברים יג יב) ""וְכָל יִשְׂרָאֵל יִשְׁמְעוּ וְיִרָאוּ"":

",,"כִּ֣י תִשְׁמַ֗ע בְּקוֹל֙ יְהוָ֣ה אֱלֹהֶ֔יךָ לִשְׁמֹר֙ אֶת־כָּל־מִצְוֺתָ֔יו אֲשֶׁ֛ר אָנֹכִ֥י מְצַוְּךָ֖ הַיּ֑וֹם לַעֲשׂוֹת֙ הַיָּשָׁ֔ר בְּעֵינֵ֖י יְהוָ֥ה אֱלֹהֶֽיךָ׃ (ס)
"
תסב. שלא להסית אחד מישראל לעבוד עבודה זרה,"מצווה תנח: מצוות לא תעשה, שלא להסית יחיד מישראל לעבודה זרה",462," סימן קט""ז."," לא תעשה ט""ז",,," לאוין כ""ו","רמב""ם הלכות עבודת כוכבים פרק ה'",[],"דברים יג, ז-יב. "
,,462,[116],"[u'Negative', 16]","[u'Negative', 16]",TRUE,"[u'Negative Commandments', 26]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 5']",[],[u'Deuteronomy 13:7-12']
,,"https://www.sefaria.org/Sefer_HaChinukh.462
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.116
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.16
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.16",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.26
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.5
",,"https://www.sefaria.org/Deuteronomy.13:7-12
"
,,"שלא להסית אחד מישראל לעבד עבודה זרה - שלא נסית אחד מישראל לעבוד עבודה זרה והעושה כן נקרא מסית, ועל זה נאמר בסוף הפרשה של מסית (דברים יג יב) ולא יוסיפו לעשות כדבר הרע הזה בקרבך.
","שלא להמית יחיד דכתיב כי יסיתך אחיך בן אמך (דברים יג)
","שלא להסית אדם מישראל אחר עבודה זרה, שנאמר במסית ""ולא יוסיפו לעשות"" (דברים יג,יב).
",,,"שלא להסית אדם מישראל אחר ע""ז שנא' במסית לא יוסיפו לעשות שם בארנו הלכות מסית:
","הַמֵּסִית אֶחָד מִיִּשְׂרָאֵל בֵּין אִישׁ בֵּין אִשָּׁה הֲרֵי זֶה נִסְקָל אַף עַל פִּי שֶׁלֹּא עָבַד הַמֵּסִית וְלֹא הַמּוּסָת עֲבוֹדַת כּוֹכָבִים אֶלָּא מִפְּנֵי שֶׁהוֹרָהוּ לַעֲבֹד. בֵּין שֶׁהָיָה הַמֵּסִית הֶדְיוֹט בֵּין שֶׁהָיָה נָבִיא בֵּין שֶׁהָיָה הַמּוּסָת יָחִיד אִישׁ אוֹ אִשָּׁה אוֹ יְחִידִים מִיתָתוֹ בִּסְקִילָה:

",,"כִּ֣י יְסִֽיתְךָ֡ אָחִ֣יךָ בֶן־אִ֠מֶּךָ אֽוֹ־בִנְךָ֨ אֽוֹ־בִתְּךָ֜ א֣וֹ ׀ אֵ֣שֶׁת חֵיקֶ֗ךָ א֧וֹ רֵֽעֲךָ֛ אֲשֶׁ֥ר כְּנַפְשְׁךָ֖ בַּסֵּ֣תֶר לֵאמֹ֑ר נֵֽלְכָ֗ה וְנַֽעַבְדָה֙ אֱלֹהִ֣ים אֲחֵרִ֔ים אֲשֶׁר֙ לֹ֣א יָדַ֔עְתָּ אַתָּ֖ה וַאֲבֹתֶֽיךָ׃
"
תסג. מצות חקירת העדים היטב,מצווה תסד: מצוות עשה לדרוש ולחקור העדים היטב,463,[]," מצוות עשה קע""ט",,," עשין ק""ט","רמב""ם הלכות עדות פרק א'",חושן משפט סימן ל',"דברים יג, טו."
,,463,[],"[u'Positive', 179]","[u'Positive', 179]",TRUE,"[u'Positive Commandments', 109]","[u'Mishneh Torah, Testimony 1']","[u'Shulchan Arukh, Choshen Mishpat 30']",[u'Deuteronomy 13:15']
,,"https://www.sefaria.org/Sefer_HaChinukh.463
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.179
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.179",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.109
","https://www.sefaria.org/Mishneh_Torah,_Testimony.1
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.30
","https://www.sefaria.org/Deuteronomy.13:15
"
,,"מצות חקירת העדים היטב - לחקר עדות חקירה גדולה ולדרש אותה היטב בכל כחנו, כדי לדעת שרש הדבר ואמתתו על הכוון הגמור, ומיסוד ענין זה אמרו זכרונם לברכה (אבות א א) הוו מתונים בדין, והכל למען נתישב על הדבר ונ",,"לחקור העדים הרבה, שנאמר: ""ודרשת וחקרת ושאלת, היטב"" (דברים יג,טו).
",,,"לדרוש ולחקור העדים שנ' (ראה) ודרשת וחקרת שם בארנו דין עדות. ודין קיום שטרות:
","הָעֵד מְצֻוֶּה לְהָעִיד בְּבֵית דִּין בְּכָל עֵדוּת שֶׁיּוֹדֵעַ. בֵּין בְּעֵדוּת שֶׁיְּחַיֵּב בָּהּ אֶת חֲבֵרוֹ בֵּין בְּעֵדוּת שֶׁיְּזַכֵּהוּ בּוֹ. וְהוּא שֶׁיִּתְבָּעֶנּוּ לְהָעִיד בְּדִינֵי מָמוֹנוֹת שֶׁנֶּאֱמַר (ויקרא ה א) ""וְהוּא עֵד אוֹ רָאָה אוֹ יָדָע אִם לוֹא יַגִּיד וְנָשָׂא עֲוֹנוֹ"": 

","<b>אין עידי ממונות צריכין דרישה וחקירה וצריך להיות עדות שלם. ובו יג סעיפים:</b><br>עידי דיני ממונות חוץ מעידי חבלות אינם צריכים דרישה וחקירה כיצד אמרו העדים בפנינו הלוה זה את זה מנה בשנה פלונית אע""פ שלא כוונו החודש ולא המקום שהלוה בו ולא המנה אם היה ממטבע פלונית או ממטבע פלונית עדותן קיימת ואם נראה לדיין שהדין מרומה צריך דרישה וחקירה להוציא הדין לאמתו: הגה ע""ל סי' ט""ו ועדים המעידים על דבר איסור ע' באה""ע סי' י""ז סכ""א וסי' מ""ב ס""ד אם בעי' דרישה וחקירה וסי' י""א ס""ד:
","וְדָרַשְׁתָּ֧ וְחָקַרְתָּ֧ וְשָׁאַלְתָּ֖ הֵיטֵ֑ב וְהִנֵּ֤ה אֱמֶת֙ נָכ֣וֹן הַדָּבָ֔ר נֶעֶשְׂתָ֛ה הַתּוֹעֵבָ֥ה הַזֹּ֖את בְּקִרְבֶּֽךָ׃
"
תסד. שריפת עיר הנדחת ולהרוג אנשיה,מצווה תסה: מצוות עשה לשרוף עיר הנדחת,464,[]," מצוות עשה קפ""ו",,," עשין ט""ו","רמב""ם הלכות עבודת כוכבים פרק ד'",[],"דברים יג, יז."
,,464,[],"[u'Positive', 186]","[u'Positive', 186]",TRUE,"[u'Positive Commandments', 15]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 4']",[],[u'Deuteronomy 13:17']
,,"https://www.sefaria.org/Sefer_HaChinukh.464
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.186
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.186",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.15
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.4
",,"https://www.sefaria.org/Deuteronomy.13:17
"
,,"שריפת עיר הנדחת ולהרג אנשיה - לשרף עיר הנדחת ואת כל אשר בה. ועיר הנדחת נקראת עיר מישראל שנדחו על ידי אנשים בני בליעל לצאת מתחת כנפי השכינה, וילכו אחרי שרירות לבם הרע לעבוד עבודה זרה, ועל זה נאמר (דברי",,"להרוג אנשי עיר הנידחת ולשרוף את העיר, שנאמר: ""ושרפת באש את . . . כל שללה"" (דברים יג,יז).
",,,"להרוג עיר הנדחת ולשרוף העיר וכל השלל שנ' (ראה) הכה תכה את יושבי העיר וגומר:
","מַדִּיחֵי עִיר מִיִּשְׂרָאֵל הֲרֵי אֵלּוּ נִסְקָלִין אַף עַל פִּי שֶׁלֹּא עָבְדוּ עֲבוֹדַת כּוֹכָבִים אֶלָּא הִדִּיחוּ אֶת יוֹשְׁבֵי עִירָם עַד שֶׁעָבְדוּ אוֹתָהּ. וְאַנְשֵׁי הָעִיר הַמֻּדָּחִין נֶהֱרָגִין בְּסַיִף וְהוּא שֶׁעָבְדוּ עֲבוֹדַת כּוֹכָבִים אוֹ שֶׁקִּבְּלוּהָ עֲלֵיהֶם בֶּאֱלוֹהַּ. וְאַזְהָרָה לַמַּדִּיחַ מִנַּיִן שֶׁנֶּאֱמַר לֹא יִשָּׁמַע עַל פִּיךָ:

",,"וְאֶת־כָּל־שְׁלָלָ֗הּ תִּקְבֹּץ֮ אֶל־תּ֣וֹךְ רְחֹבָהּ֒ וְשָׂרַפְתָּ֨ בָאֵ֜שׁ אֶת־הָעִ֤יר וְאֶת־כָּל־שְׁלָלָהּ֙ כָּלִ֔יל לַיהוָ֖ה אֱלֹהֶ֑יךָ וְהָיְתָה֙ תֵּ֣ל עוֹלָ֔ם לֹ֥א תִבָּנֶ֖ה עֽוֹד׃
"
תסה. שלא לבנות עיר הנדחת,"מצווה תסו: מצוות לא תעשה, שלא לבנות עיר הנדחת",465,[]," לא תעשה כ""ג",,," לאוין כ""ה","רמב""ם הלכות עבודת כוכבים פרק ד' הלכה ח'",[],"דברים יג, יז."
,,465,[],"[u'Negative', 23]","[u'Negative', 23]",TRUE,"[u'Negative Commandments', 25]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 4:8']",[],[u'Deuteronomy 13:17']
,,"https://www.sefaria.org/Sefer_HaChinukh.465
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.23
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.23",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.204
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.4:8
",,"https://www.sefaria.org/Deuteronomy.13:17
"
,,"שלא לבנות עיר הנדחת - שלא לבנות עיר הנדחת לעולם, ועל זה נאמר (דברים יג יז) והיתה תל עולם לא תבנה עוד.
",,"שלא לבנות עיר הנידחת לכמות שהייתה, שנאמר ""לא תיבנה עוד"" (דברים יג,יז).
",,,"שלא לכבד פני גדול בדין שנא' לא תהדר פני גדול:
","וְעִיר הַנִּדַּחַת שֶׁהוּזְמוּ עֵדֵיהָ כָּל הַמַּחֲזִיק בִּנְכָסֶיהָ זָכָה וּמֻתָּר לֵהָנוֹת בּוֹ שֶׁהֲרֵי הוּזְמוּ. וְלָמָּה זָכָה בָּהּ שֶׁכָּל אֶחָד וְאֶחָד כְּבָר הִפְקִיר מָמוֹנוֹ מִשָּׁעָה שֶׁנִּגְמַר דִּינוֹ. וְאֵינָהּ נִבְנֵית לְעוֹלָם וְכָל הַבּוֹנֶה אוֹתָהּ לוֹקֶה שֶׁנֶּאֱמַר (דברים יג יז) ""לֹא תִבָּנֶה עוֹד"". וּמֻתָּר לַעֲשׂוֹתָהּ גִּנּוֹת וּפַרְדֵּסִים שֶׁנֶּאֱמַר לֹא תִבָּנֶה עוֹד לֹא תִבָּנֶה מְדִינָה כְּמוֹ שֶׁהָיְתָה: 

",,"וְאֶת־כָּל־שְׁלָלָ֗הּ תִּקְבֹּץ֮ אֶל־תּ֣וֹךְ רְחֹבָהּ֒ וְשָׂרַפְתָּ֨ בָאֵ֜שׁ אֶת־הָעִ֤יר וְאֶת־כָּל־שְׁלָלָהּ֙ כָּלִ֔יל לַיהוָ֖ה אֱלֹהֶ֑יךָ וְהָיְתָה֙ תֵּ֣ל עוֹלָ֔ם לֹ֥א תִבָּנֶ֖ה עֽוֹד׃
"
תסו. שלא להנות בממון עיר הנדחת,"מצווה תסז: מצוות לא תעשה, שלא להנות מכל ממונה של עיר הנדחת",466,[]," לא תעשה כ""ד",,," לאוין כ""ד","רמב""ם הלכות עבודת כוכבים פרק ד' הלכה ז'",[],"דברים יג, יז."
,,466,[],"[u'Negative', 24]","[u'Negative', 24]",TRUE,"[u'Negative Commandments', 24]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 4:7']",[],[u'Deuteronomy 13:17']
,,"https://www.sefaria.org/Sefer_HaChinukh.466
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.24
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.24",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.205
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.4:7
",,"https://www.sefaria.org/Deuteronomy.13:17
"
,,"שלא להנות בממון עיר הנדחת - שנמנענו מלהנות ולקחת דבר מממון עיר הנדחת, ועל זה נאמר (דברים יג יח) ולא ידבק בידך מאומה מן החרם. וגם בכלל הלאו הזה גם כן כל דבר עבודה זרה, כמו שכתבתי למעלה בסדר והיה עקב בא",,"שלא ליהנות בממון עיר הנידחת, שנאמר ""ולא ידבק בידך מאומה, מן החרם"" (דברים יג,יח).
",,,"לא תעשו עול במשפט ונא' לא תטה משפט:
","נִכְסֵי הַצַּדִּיקִים שֶׁבְּתוֹכָהּ וְהֵם שְׁאָר יוֹשְׁבֵי הָעִיר שֶׁלֹּא הֻדְּחוּ עִם רֻבָּהּ נִשְׂרָפִין בִּכְלַל שְׁלָלָהּ הוֹאִיל וְיָשְׁבוּ שָׁם מָמוֹנָן אָבַד. וְכָל הַנֶּהֱנֶה מִמֶּנָּה בְּכָל שֶׁהוּא לוֹקֶה אַחַת שֶׁנֶּאֱמַר (דברים יג יח) ""וְלֹא יִדְבַּק בְּיָדְךָ מְאוּמָה מִן הַחֵרֶם"":

",,"וְאֶת־כָּל־שְׁלָלָ֗הּ תִּקְבֹּץ֮ אֶל־תּ֣וֹךְ רְחֹבָהּ֒ וְשָׂרַפְתָּ֨ בָאֵ֜שׁ אֶת־הָעִ֤יר וְאֶת־כָּל־שְׁלָלָהּ֙ כָּלִ֔יל לַיהוָ֖ה אֱלֹהֶ֑יךָ וְהָיְתָה֙ תֵּ֣ל עוֹלָ֔ם לֹ֥א תִבָּנֶ֖ה עֽוֹד׃
"
תסז. שלא להתגודד כמו עובדי עבודה זרה,"מצווה תסח: מצוות לא תעשה, שלא להתגודד על המת",467," סימן ע""ד, ע""ה."," לא תעשה מ""ה",,," לאוין ס""ב","רמב""ם הלכות עבודת כוכבים פרק י""ב"," יורה דעה סימן ק""פ","דברים יד, א."
,,467,"[74, 75]","[u'Negative', 45]","[u'Negative', 45]",TRUE,"[u'Negative Commandments', 62]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 12']","[u""Shulchan Arukh, Yoreh De'ah 180""]",[u'Deuteronomy 14:1']
,,"https://www.sefaria.org/Sefer_HaChinukh.467
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.74
https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.75
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.45
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.45",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.62
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.12
","https://www.sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.180
","https://www.sefaria.org/Deuteronomy.14:1
"
,,"שלא להתגודד כמו עובדי עבודה זרה - שלא להתגודד גופנו כמו שיעשו עובדי עבודה זרה, ועל זה נאמר (דברים יד א) לא תתגודדו. ונכפל לאו זה במלה אחרת, שנאמר (ויקרא יט, כח) ושרט לנפש לא תתנו בבשרכם וגו'. ובמסכת י","שלא לשרט שריטה כדכתיב ובבשרם לא ישרטו שרטת (ויקרא כא)
שלא לגדוד שנא' לא תתגודדו וגומר (דברים יד)
","שלא להתגודד כעובדי עבודה זרה, שנאמר ""לא תתגודדו"" (דברים יד,א); וגדידה ושריטה אחת היא.
",,,"שלא ישרוט אדם בבשרו על המת שנ' ושרט לנפש לא תתנו בשרכם ושריטה וגדידה אחת היא:
","אֵין מְגַלְּחִין פַּאֲתֵי הָרֹאשׁ כְּמוֹ שֶׁהָיוּ עוֹשִׂין עוֹבְדֵי כּוֹכָבִים שֶׁנֶּאֱמַר (ויקרא יט כז) ""לֹא תַקִּפוּ פְּאַת רֹאשְׁכֶם"". וְחַיָּב עַל כָּל פֵּאָה וּפֵאָה. לְפִיכָךְ הַמְגַלֵּחַ שְׁנֵי צְדָעָיו אֲפִלּוּ בְּבַת אַחַת וְהַתְרָאָה אַחַת לוֹקֶה שְׁתַּיִם. אֶחָד הַמְגַלֵּחַ הַפֵּאוֹת בִּלְבַד וּמֵנִיחַ שֵׂעָר כָּל הָרֹאשׁ וְאֶחָד הַמְגַלֵּחַ כָּל הָרֹאשׁ כְּאֶחָד לוֹקֶה הוֹאִיל וְגִלַּח הַפֵּאוֹת. בַּמֶּה דְּבָרִים אֲמוּרִים בְּאִישׁ הַמְגַלֵּחַ אֲבָל אִישׁ הַמִּתְגַּלֵּחַ אֵינוֹ לוֹקֶה אֶלָּא אִם כֵּן סִיֵּעַ לַמְגַלֵּחַ. וְהַמְגַלֵּחַ אֶת הַקָּטָן לוֹקֶה: 
","כְּתֹבֶת קַעֲקַע, הַיְנוּ שֶׁשּׂוֹרֵט עַל בְּשָׂרוֹ וּמְמַלֵּא מְקוֹם הַשְׂרִיטָה כָּחֹל אוֹ דְּיוֹ אוֹ שְׁאָר צִבְעוֹנִים הָרוֹשְׁמִים. 

","בָּנִ֣ים אַתֶּ֔ם לַֽיהוָ֖ה אֱלֹהֵיכֶ֑ם לֹ֣א תִתְגֹּֽדְד֗וּ וְלֹֽא־תָשִׂ֧ימוּ קָרְחָ֛ה בֵּ֥ין עֵינֵיכֶ֖ם לָמֵֽת׃
"
