Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
"Kad HaKemach, Mourning 2:2",Jeremiah 16:5,17.012892723674533,0,) כה אמר ה' אל תבא בית מרזח ואל תלך לספוד. קינים שנא' (יחזקאל ב) 
"Kad HaKemach, Mourning 2:2",Joshua 24:30,11.502581591893314,0,) ויקבור אותו בגבול נחלתו בתמנת סרח בהר אפרים אשר מצפון להר געש מ
"Kad HaKemach, Mourning 2:2",Proverbs 15:24,17.693387640974667,0," שכולו יפה ומום אין בו. כי זאת מחשבת המשכיל בכל עת ובכל שעה וז""ש שלמה (משלי טו) אורח חיים למעלה למשכיל למען סור משאול מטה. אמר אורח חיים והיה י"
"Kad HaKemach, Mourning 2:2",Ecclesiastes 12:1,-5.676829224603039,0," את החשבון לפני ממ""ה הקב""ה, ושלשתן למדנו אותן מן הכתוב שאמר שלמה (קהלת יב) וזכר את בוראך קרי ביה בארך בורך בוראך מאין באת זהו בארך. ולאן א"
"Kad HaKemach, Mourning 2:2",Genesis 50:10,11.724175956478604,0," עליו קינים והגה והי. וכן מצינו בהספדו של יעקב אבינו ע""ה שכתוב בו (בראשית נ) ויספדו שם מספד גדול וכבד מאד שעלו עמו תשע כתות לקברו ואותן תשעה"
"Kad HaKemach, Mourning 2:2",Psalms 39:6,12.967562402398567,0,) הנה טפחות נתת ימי וחלדי כאין נגדך ואמר עוד (
"Kad HaKemach, Mourning 2:2",Psalms 102:12,0.9216169704279311,0,") הנה טפחות נתת ימי וחלדי כאין נגדך ואמר עוד (תהלים קב) ימי כצל נטוי. ודרשו ז""ל לא כצלו של כותל אלא כצלו של עוף הפורח באויר"
"Kad HaKemach, Mourning 2:2",Psalms 49:12,2.602555206128529,0,") קרבם בתימו לעולם וע""כ יתגאה לבם בהצלחתם ועל כן הם מיושבים בבתי "
"Kad HaKemach, Mourning 2:1",Deuteronomy 4:39,-7.190521854143082,0," עיון גדול ולא ישיגם המשיג בתחלת העיון כענין ידיעת הש""י שכתוב בו (דברים ד) והשבות אל לבבך, ואמר תחת השמש כי כל הפעולות הטבעיות תחת השמש הם"
"Kad HaKemach, Mourning 2:1",Psalms 19:5,3.051110435530619,0," הזכיר דוד ע""ה ענין התורה והשמש במזמור אחד. הזכיר השמש תחלה הוא שאמר (תהלים יט) לשמש שם אהל בהם והזכיר אחריו תורת ה' תמימה לבאר כי מעלת התורה ו"
"Kad HaKemach, Mourning 2:1",Ecclesiastes 9:11,24.970513636810075,0," לחם וגם לא לנבונים עושר וגם לא ליודעים חן כי עת ופגע יקרה את כלם (קהלת ט). כל דבריו של שלמה ע""ה דברי חכמה ולשונו לשון עמוק אפילו המשכילים"
"Kad HaKemach, Mourning 2:1",Ecclesiastes 9:11,7.6873892672092845,1," לקלים ולא המלחמה לגבורים וכן השאר כי אם ע""פ מערכת הכוכבים והוא שאמר (קהלת ט) כי עת ופגע יקרה את כולם כלומר ע""פ העת והשעה יקרה לכלם פגע, והוא"
"Kad HaKemach, Mourning 2:1",Ecclesiastes 12:13,13.273471182736191,0," שלמה המלך בלתי מאמין ואמרו כי מה שהעמידוהו לפי מה שמצאו כתוב בסופו (קהלת יב) סוף דבר הכל נשמע את האלהים ירא וגו' כי חתימת הספר ביראת הש""י מקטעת"
"Kad HaKemach, Mourning 2:1",Ecclesiastes 1:3,14.987550729263369,0,") מה יתרון לאדם בכל עמלו שיעמול תחת השמש, תחת השמש הוא דאין לו ית"
Tosafot on Berakhot 29b:2:1,Rosh Hashanah 34b:13,-15.666984390025672,0," שכח ברכה שלמה מחזירין אותו ואינו יוצא בשמיעתו משליח צבור (וע""ע תוס' ר""ה לד: ד""ה כך):"
Ran on Nedarim 26a:1:3,Temurah 25b:47,-0.7110184267363939,0, פלוגתייהו במעמיד לשונו הראשון וטעמייהו דב''ש משום דסברי לה כר''מ דאמר (תמורה כה:) גבי ה''ז תמורת עולה וחזר ואמר הרי זו תמורת שלמים תפוס לשון ראשו
"Alshich on Torah, Genesis 22:2:1",Isaiah 6:2,-0.8423416001022872,0," וכן ארז""ל (שם נ""ו) וישם אותו ממעל לעצים מכוון כנגד כסא הכבוד. כד""א (ישעי' ו') שרפים עומדים ממעל לו. ושיעור הכתוב והעלהו שם שהוא למעלה עם היות"
Chidushei Agadot on Berakhot 63a:13,Taanit 9a:1,2.5820147715262367,0,) עשר בשביל שתתעשר ומייתי ליה דכתיב אשר יתן (קדשיו) לכהן לו יהיה 
"Likutei Halachot, Orach Chaim, Laws for Morning Blessings 5:70:1",Psalms 22:4,9.609595478562138,0,) ואתה קדוש יושב תהלות ישראל שעקר קדשתו יתברך הם תפלות ותהלות ישר
Zohar 2:82b:9,Deuteronomy 18:2,8.136451707264108,0," דקודשא בריך הוא הוי) וכד זכי ההוא זכאה, בדידיה זכי. דתניא, כתיב (דברים יח) ונחלה לא יהיה לו בקרב אחיו. מאי טעמא. משום דיי' הוא נחלתו. זכאה"
Zohar 2:82b:9,Isaiah 56:5,9.392137419760616,0," בעלמא דא, ובביתא דהאי עלמא. כך בעלמא דאתי, ובביתא עלאה קדישא, דכתיב, (ישעיה נו) ונתתי להם בביתי ובחומותי יד ושם,  
"
Da'at Tevunoth 142,Sanhedrin 6b:14,8.19264365031544,0," יח, כא), ""ארדה נא ואראה"" - ללמדך שאין לו לדיין אלא מה שעיניו רואות (סנהדרין ו ע""ב). אזנים לאדם - כנגד מה שהקב""ה יושב ומקשיב תפלותיהם של בני האדם ו"
Zohar 1:51a:8,Deuteronomy 4:4,11.212424454259116,0," ביה תחותוי. ישראל מתדבקן ביה תחותוי וקיימן בקיומא הדא הוא דכתיב, (דברים ד) ואתם הדבקים ביי אלהיכם חיים. ביי אלהיכם ולא אלהינו (אלא ביי אלה"
"Rabbeinu Bahya, Shemot 21:2:4",Deuteronomy 15:18,3.0519883366103224,0,") כי משנה שכר שכיר וגו'.
"
"Rabbeinu Bahya, Shemot 21:2:4",Isaiah 16:14,6.425913477230658,0,") בשלש שנים כשני שכיר וכתיב (דברים טו) כי משנה שכר שכיר וגו'.
"
Zohar 2:82b:2,Isaiah 23:13,9.077682284946874,0,"אמר רבי חייא, בארץ כשדים, והא כתיב (ישעיה כג) הן ארץ כשדים זה העם לא היה, אמאי אתגלי שכינתא תמן. אי תימא בגינ"
Zohar 2:82b:5,Numbers 12:6,6.390865285923018,0,") אם יהיה נביאכם יי' במראה אליו אתודע וגו' לא כן עבדי משה וגו', ו"
Zohar 2:82b:7,Exodus 20:1,12.678916750570338,0," ונשמע. ולזמנא דאתי כתיב (ישעיה לה) אז ידלג כאיל פסח ותרון לשון אלם. (שמות כ) וידבר אלהים את כל הדברים האלה לאמר. רבי יהודה פתח, (תהלים קו) מ"
Zohar 2:82b:7,Psalms 106:2,5.531065545198199,0," אלם. (שמות כ) וידבר אלהים את כל הדברים האלה לאמר. רבי יהודה פתח, (תהלים קו) מי ימלל גבורות יי' ישמיע כל תהלתו. בכמה ארחין, אורייתא אסהידת ב"
Zohar 2:82b:7,Isaiah 35:6,12.711872981973805,0," ויתיצבו בתחתית ההר. קטיעין וחרשין, נעשה ונשמע. ולזמנא דאתי כתיב (ישעיה לה) אז ידלג כאיל פסח ותרון לשון אלם. (שמות כ) וידבר אלהים את כל הדב"
"Arukh HaShulchan, Yoreh De'ah 281:1",Gittin 45b:3,8.635829772043937,0," הם פסולים לכתוב ספר תורה, ועוד דינים • ובו ט""ו סעיפיםאיתא בגיטין (גיטין מה ב): ספר תורה שכתבו מין – ישרף, דוודאי לשם עבודת כוכבים כיון. כתבו "
"Torah Temimah on Torah, Leviticus 25:10:1",Rosh Hashanah 8b:10,4.225802918893362,0," לבתיהם ושדות חוזרות לבעליהן. ועיין מענין זה בארוכה במל""מ פ""ד מערכין.
.(ר""ה ח' ב')
"
Rashi on II Chronicles 35:18:1,II Kings 23:22,10.323854034537973,0,"ולא נעשה פסח כמוהו. (במלכים ב' כ""ג) כתיב כי לא נעשה כפסח הזה מימי השופטים מיום שנחלקו ישראל לשתי ממ"
Sefer HaYashar 6:45,Berakhot 33a:29,-14.823932522067777,0,") ״הכל בידי שמים חוץ מיראת שמים״, מפני שמלחמות השכל והיצר שוות, ו"
"Yismach Moshe, Shemot 29:1",Nedarim 65a:1,14.58389429813363,0,"עוד שם (נדרים דף ס""ה ע""א) המודר הנאה מחבירו אין מתירין לו אלא בפניו. הנה הרשב""א הוכיח בשם"
Tosafot on Berakhot 20b:11:1,Berakhot 49a:4,5.114842200480305,0,) מי שלא אמר ברית ותורה בברכת המזון לא יצא ידי חובתו והשתא קא מבע
Torah Temimah on Psalms 104:26:1,Avodah Zarah 3b:8,26.86450343902641,0," יצחק עם בריותיו משחק ועל בריותיו אינו משחק אלא אותו היום בלבד וכו':(עבודה זרה ג ע""ב)
"
"HaKtav VeHaKabalah, Genesis 33:13:1",Ezekiel 13:18,-4.635643845128639,0," כמו חוזים, וכן ואורגים חורי (ישעי' י""ט) כמו חורים, וכן אצילי ידי (יחזקאל י""ג) כמו ידים, ויהיו כמוהם עלי כאן כמו עלים, וכבר אמר הרד""ק שנקראו ה"
"HaKtav VeHaKabalah, Genesis 33:13:1",Jeremiah 22:14,-0.360195540367819,0," עוללים, ואל תתמה על היו""ד כי יש לו חברים הרבה במקרא, כמו וקרע לו חלוני (ירמיה כ""ב) שהוא כמו חלונים, וכן על דברי חוזי (דה""ב ל""ג) כמו חוזים, וכן ואו"
"HaKtav VeHaKabalah, Genesis 33:13:1",II Chronicles 33:19,-2.3586220020585547,0," כמו וקרע לו חלוני (ירמיה כ""ב) שהוא כמו חלונים, וכן על דברי חוזי (דה""ב ל""ג) כמו חוזים, וכן ואורגים חורי (ישעי' י""ט) כמו חורים, וכן אצילי יד"
"HaKtav VeHaKabalah, Genesis 33:13:1",Isaiah 19:9,-11.040489089390165,0," חלונים, וכן על דברי חוזי (דה""ב ל""ג) כמו חוזים, וכן ואורגים חורי (ישעי' י""ט) כמו חורים, וכן אצילי ידי (יחזקאל י""ג) כמו ידים, ויהיו כמוהם עלי"
Torah Temimah on Psalms 104:26:2,Bava Batra 74b:8,29.433810329260627,0," ארעא הכא נמי לימלחה לנקבה כוורא מליחא מעלי בשרא מליחא לא מעלי וכו':(בבא בתרא עד ע""ב)
"
Gevurot Hashem 48:12,Yevamot 20a:8,3.0119815844493365,0," כוסות מקיים מצות לא תסור שזהו עיקר המצוה, ולפיכך בפרק כיצד אשת אחיו (יבמות דף כ' ע""א) קרא השניות שהם מדברי סופרים איסור מצוה משום שמצוה לשמוע אל דברי"
Gevurot Hashem 48:14,Bava Batra 97a:12,3.676932170011998,0," לא בעי למצוה כי אם בכוס של ברכת המזון, וכן מוכח בפרק המוכר פירות (ב""ב צ""ז ע""א) דקאמר שם אין מקדשין אלא על יין הראוי לנסך על גבי מזבח ופריך למע"
Gevurot Hashem 48:14,Berakhot 50b:7,7.9668384026533055,0," שצריך מעט מים ככוס של ברכת המזון דאמר רבי אליעזר בפרק שלשה שאכלו (ברכות נ' ע""ב) הכל מודים בכוס של ברכה דאין מברכין עד שיתן לתוכו מים, ואין הטעם"
Gevurot Hashem 48:14,Shabbat 77a:2,-0.9707483280271827,0," בעי מזיגה, וכך יראה שהמזיגה הוא לפי היין כדמוכח בפרק המוציא יין (שבת ע""ז ע""א) דקאמר והמזוג שני חלקים מים מן היין השרוני וקאמר יין השרוני דרפי"
Gur Aryeh on Devarim 4:32:2,Chagigah 12a:3,-14.53501564380733,0," ) על קומתו [של אדה""ר]:ותימה, איך יתכן זה, שאם נשים הארץ באמצע השמים,"
Gur Aryeh on Devarim 4:32:2,Chagigah 12a:2,-0.8145613133034306,1," הוא יותר זך ודק, עד השמים שהם יותר דקים וזכים ופשוטים. והנה אמרו (חגיגה יב. ) כי מן הארץ עד הרקיע הוא מן המרכז עד המקיף - הרוחק מצד עצמו כמו"
Gur Aryeh on Devarim 4:32:2,Tamid 32a:3,0.5606654330886958,0," זה הרחקה בעצמו, כמו שהתבאר:ודע, כי לא היו טפשים שהשיבו חכמי נגב (תמיד לב. ) שיותר רחוק ממזרח למערב מאשר הוא מן הארץ עד השמים, מפני שיכול ה"
Rashi on Yoma 63b:1:2,Temurah 7b:20,10.650367887756676,0," שאינן ראוין לפתח אהל מועד שסתם קדשי בדק הבית בעלי מומין הן דאמר מר (תמורה דף ז:) המתפיס תמימים לבדק הבית עובר בעשה וא""א להעמידה כן במקומה במס' ז"
Tosafot on Bekhorot 47a:15:2,Yevamot 62a:11,12.767602074296555,0,והא עבד ליה שבת - בפ' הבא על יבמתו (יבמות דף סב.) קאמר בלשון אחר דמעיקרא נמי בני פריה ורביה נינהו ולאו בני חיוב ק
Tosafot on Bekhorot 47a:15:2,Sanhedrin 59b:3,-3.1302950403498606,0, דמעיקרא נמי בני פריה ורביה נינהו ולאו בני חיוב קאמר דבפ' ד' מיתות (סנהדרין דף נט:) מוכח דלא מיפקדא אפריה ורביה אלא כלומר דזרעו מתייחס אחריו והיינו
Rambam on Mishnah Sheviit 1:1:1,Exodus 23:12,17.146658316508393,0," זה הענין על מה שאמר הכתוב ששת ימים תעשה מעשיך וביום השביעי תשבות (שמות כ""ג) בחריש ובקציר תשבות (שם לד) ואמרו בכאן חריש וקציר אינו ר""ל על יו"
Rambam on Mishnah Sheviit 1:1:1,Leviticus 25:11,7.079953705633096,0, השמטה שכבר נאסר זה בביאור והוא מה שנאמר לא תזרעו ולא תקצרו את ספיחיה (ויקרא כה) ואמרו אם אינו ענין לשבת בראשית ולא ענין לשבתות השנים תנהו ענין 
"Shenei Luchot HaBerit, Torah Shebikhtav, Re'eh, Torah Ohr 12",Megillah 28a:15,-15.039799971419471,0," ועשה טוב, ויהיה עבד נאמן לבוראו. כי לולי זה אסור להסתכל באדם רשע (מגילה כח, א), ואיך ירצה להראות לפניו יתברך ומביא עולת ראיה ואז הוא בעצמו קרב"
"Shenei Luchot HaBerit, Torah Shebikhtav, Re'eh, Torah Ohr 12",Chagigah 2a:6,12.28396176655242,0," ברגלים ולעלות לרגלים, ושלש פעמים בשנה יראה כל זכורך. ואמרו רז""ל (חגיגה ב, א), כדרך שבא לראות כך בא ליראות, על כן אם ירצה להראות בבית המקדש ש"
"Shenei Luchot HaBerit, Torah Shebikhtav, Re'eh, Torah Ohr 10",Pesachim 75a:15,15.089172755582759,0," בישראל, כי מי יודע מה גלגול יש בה. ואהבת לרעך כמוך, ברור לו מיתה יפה (פסחים עה, א), דהיינו שחיטה בלי פגימה. ואם הבהמה מתה מאיליה, אז נתפשט ונאחז ב"
"Shenei Luchot HaBerit, Torah Shebikhtav, Re'eh, Torah Ohr 11",Berakhot 55a:3,3.304324614740887,0," מצד הקדושה, אז הם כמו קרבן הנקרבים על גבי המזבח. ועל זה אמרו רז""ל (ברכות נה, א) עכשיו שלחנו של אדם מכפר, כמו שהארכתי במקומו:"
