Ref,Text
Chullin 134a:7,"אִיכָּא דְּמַתְנֵי לַהּ לְהָא שְׁמַעְתָּא, בִּפְנֵי עַצְמָהּ, רַב אָמַר: מַתְּנוֹת כְּהוּנָּה נִגְזָלוֹת, וְרַב אַסִּי אָמַר: מַתְּנוֹת כְּהוּנָּה אֵין נִגְזָלוֹת."
Chullin 134a:8,"מַתְנִי' גֵּר שֶׁנִּתְגַּיֵּיר וְהָיְתָה לוֹ פָּרָה, נִשְׁחֲטָה עַד שֶׁלֹּא נִתְגַּיֵּיר — פָּטוּר. מִשֶּׁנִּתְגַּיֵּיר — חַיָּיב. סָפֵק — פָּטוּר, שֶׁהַמּוֹצִיא מֵחֲבֵירוֹ עָלָיו הָרְאָיָה,"
Chullin 134a:9,"גְּמָ' כִּי אֲתָא רַב דִּימִי, אֲמַר רָמֵי לֵיהּ רַבִּי שִׁמְעוֹן בֶּן לָקִישׁ לְרַבִּי יוֹחָנָן. תְּנַן סָפֵק — פָּטוּר, אַלְמָא סְפֵיקָא — לְקוּלָּא."
Chullin 134a:10,"וּרְמִינְהוּ, חוֹרֵי הַנְּמָלִים שֶׁבְּתוֹךְ הַקָּמָה — הֲרֵי אֵלּוּ שֶׁל בַּעַל הַבַּיִת. וְשֶׁלְּאַחַר הַקּוֹצְרִים, הָעֶלְיוֹנִים, — לַעֲנִיִּים. וְהַתַּחְתּוֹנִים, — שֶׁל בַּעַל הַבַּיִת,"
Chullin 134a:11,"רַבִּי מֵאִיר אוֹמֵר: הַכֹּל לַעֲנִיִּים, שֶׁסְּפֵק לֶקֶט — לֶקֶט."
Chullin 134a:12,"אֲמַר לֵיהּ: אַל תַּקְנִיטֵנִי, שֶׁבִּלְשׁוֹן יָחִיד, אֲנִי שׁוֹנֶה אוֹתָהּ. דְּתַנְיָא, רַבִּי יְהוּדָה בֶּן אַגְרָא אוֹמֵר מִשּׁוּם רַבִּי מֵאִיר: סְפֵק לֶקֶט — לֶקֶט, סְפֵק שִׁכְחָה — שִׁכְחָה, סְפֵק פֵּאָה — פֵּאָה."
Chullin 134a:13,"אָמַר לוֹ: אַל תִּשְׁנֶה אוֹתָהּ אֶלָּא בִּלְשׁוֹן בֶּן תַּדָּל, וְהָא טַעְמָא קָאָמַר, דְּאָמַר רַבִּי שִׁמְעוֹן בֶּן לָקִישׁ: מַאי דִּכְתִיב ""עָנִי וָרָשׁ הַצְדִּיקוּ""? מַאי ""הַצְדִּיקוּ""?"
Chullin 134a:14,"אִילֵּימָא בְּדִינִים, — וְהָא ""כְּתִיב וְדָל לֹא תֶהְדַּר"" בְּרִיבוֹ. אֶלָּא, צַדֵּק מִשֶּׁלְּךָ, וְתֵן לוֹ."
Chullin 134a:15,"אָמַר רָבָא: הָכָא, פָּרָה בְּחֶזְקַת פְּטוּרָה קָיְימָא. קָמָה — בְּחֶזְקַת חִיּוּבָא קָיְימָא."
Chullin 134a:16,"אֲמַר לֵיהּ אַבָּיֵי: וַהֲרֵי עִיסָּה, נַעֲשֵׂית עַד שֶׁלֹּא נִתְגַּיֵּיר — פָּטוּר מִן הַחַלָּה. מִשֶּׁנִּתְגַּיֵּיר — חַיָּיב. סָפֵק — חַיָּיב? —"
Chullin 134a:17,אֲמַר לֵיהּ: סְפֵק אִיסּוּרָא לְחוּמְרָא. סְפֵק מָמוֹנָא לְקוּלָּא.
Chullin 134a:18,"דַּאֲמַר רַב חִסְדָּא, וְכֵן תָּנֵי רַבִּי חִיָּיא: שְׁמוֹנָה סְפֵקוֹת נֶאֶמְרוּ בַּגֵּר, אַרְבַּע לְחִיּוּב, וְאַרְבַּע לִפְטוּר. קׇרְבַּן אִשְׁתּוֹ,"
Chullin 134a:19,"וְחַלָּה. — וּבְכוֹר בְּהֵמָה טְמֵאָה. וּבְכוֹר בְּהֵמָה טְהוֹרָה, — לְחִיּוּב."
Chullin 134b:1,"רֵאשִׁית הַגֵּז. וְהַמַּתָּנוֹת. וּפִדְיוֹן הַבֵּן, וּפִדְיוֹן פֶּטֶר חֲמוֹר, — לִפְטוּר."
Chullin 134b:2,"כִּי אֲתָא רָבִין, אָמַר קָמָה, אַקָּמָה, רְמִי לֵיהּ."
Chullin 134b:3,"לֵוִי זְרַע בְּכִישָׁר, וְלָא הֲווֹ עֲנִיִּים לְמִשְׁקַל לֶקֶט. אֲתָא לְקַמֵּיהּ דְּרַב שֵׁשֶׁת. אֲמַר לֵיהּ: ""לֶעָנִי וְלַגֵּר תַּעֲזֹב אֹתָם"", וְלֹא לְעוֹרְבִים וְלֹא לַעֲטַלֵּפִים."
Chullin 134b:4,"מֵיתִיבִי אֵין מְבִיאִין תְּרוּמָה לֹא מִגּוֹרֶן לָעִיר וְלֹא, מִמִּדְבָּר לַיִּשּׁוּב. וְאִם אֵין שָׁם כֹּהֵן — שׂוֹכֵר פָּרָה וּמְבִיאָהּ: מִפְּנֵי הֶפְסֵד תְּרוּמָה!"
Chullin 134b:5,"שָׁאנֵי תְּרוּמָה — דְּטָבְלָה, וְלָא סַגִּיא דְּלָא מַפְרֵישׁ לַהּ."
Chullin 134b:6,"וַהֲרֵי מַתָּנוֹת דְּלָא טָבְלִי, וְתַנְיָא מָקוֹם שֶׁנָּהֲגוּ לִמְלוֹג בַּעֲגָלִים, — לֹא יַפְשִׁיט אֶת הַזְּרוֹעַ."
Chullin 134b:7,"לְהַפְשִׁיט אֶת הָרֹאשׁ — לֹא יַפְשִׁיט אֶת הַלֶּחִי. וְאִם אֵין שָׁם כֹּהֵן — מַעֲלִין, אוֹתָן בְּדָמִים, וְאוֹכְלָן. מִפְּנֵי הֶפְסֵד כֹּהֵן."
Chullin 134b:8,"שָׁאנֵי מַתְּנוֹת כְּהוּנָּה, דִּנְתִינָה כְּתִיבָא בֵּיהּ: הַשְׁתָּא דְּאָתֵית לְהָכִי, תְּרוּמָה נָמֵי ""נְתִינָה"" כְּתִיבָא בֵּיהּ."
Chullin 134b:9,"וְאֶלָּא ""תַּעֲזֹב"" יַתִּירָא. — לְמָה לִי?"
Chullin 134b:10,"לְכִדְתַנְיָא: הַמַּפְקִיר אֶת כַּרְמוֹ, וְלַשַּׁחַר הִשְׁכִּים וּבְצָרוֹ, — חַיָּיב בְּפֶרֶט וּבְעוֹלֵלוֹת וּבְשִׁכְחָה וּבְפֵאָה. וּפָטוּר מִן הַמַּעַשְׂרוֹת."
Chullin 134b:11,"הָהוּא שַׂקָּא דְּדִינָרֵי דַּאֲתָא לְבֵי מִדְרְשָׁא, קָדֵים רַבִּי אַמֵּי וּזְכָה בָּהֶן: וְהֵיכִי עָבֵיד הָכִי, וְהָא כְּתִיב ""וְנָתַן, וְלֹא שֶׁיִּטּוֹל מֵעַצְמוֹ, רַבִּי, אַמֵּי נָמֵי לַעֲנִיִּים זָכָה בָּהֶן!"
Chullin 134b:12,"וְאִיבָּעֵית אֵימָא אָדָם חָשׁוּב, שָׁאנֵי. דְּתַנְיָא ""וְהַכֹּהֵן הַגָּדוֹל מֵאֶחָיו, — שֶׁיְּהֵא גָּדוֹל"" מֵאֶחָיו בְּנוֹי בְּחָכְמָה וּבְעוֹשֶׁר."
Chullin 134b:13,"אֲחֵרִים אוֹמְרִים: מִנַּיִן שֶׁאִם אֵין לוֹ, שֶׁאֶחָיו הַכֹּהֲנִים מְגַדְּלִין אוֹתוֹ — תַּלְמוּד ""לוֹמַר וְהַכֹּהֵן הַגָּדוֹל"" מֵאֶחָיו — גַּדְּלֵהוּ מִשֶּׁל אֶחָיו."
Chullin 134b:14,"מַתְנִי' אֵיזֶהוּ הַזְּרוֹעַ — מִן הַפֶּרֶק שֶׁל אַרְכוּבָּה, עַד כַּף שֶׁל יָד, וְהוּא שֶׁל נָזִיר. וּכְנֶגְדּוֹ בָּרֶגֶל, שׁוֹק. רַבִּי יְהוּדָה אוֹמֵר: שׁוֹק, מִן הַפֶּרֶק שֶׁל אַרְכוּבָּה עַד סוֹבֶךְ שֶׁל רֶגֶל. אֵי זֶהוּ לֶחִי — מִן הַפֶּרֶק שֶׁל לֶחִי, עַד פִּיקָה שֶׁל גַּרְגֶּרֶת."
Chullin 134b:15,"גְּמָ' תָּנוּ רַבָּנַן: ""הַזְּרוֹעַ"" זֶה זְרוֹעַ יָמִין: אַתָּה אוֹמֵר זֶה זְרוֹעַ יָמִין, אוֹ אֵינוֹ אֶלָּא זְרוֹעַ שְׂמֹאל? תַּלְמוּד לוֹמַר ""הַזְּרוֹעַ""."
Chullin 134b:16,"מַאי תַּלְמוּדָא? כִּדְאָמַר ""רָבָא ""הַיָּרֵךְ"" הַמְיוּמֶּנֶת שֶׁבַּיָּרֵךְ. הָכָא נָמֵי ""הַזְּרוֹעַ"" — הַמְיוּמָּן שֶׁבַּזְּרוֹעַ."
Chullin 134b:17,"""וְהַלְּחָיַיִם"" לְמַאי אֲתָא? לְהָבִיא צֶמֶר שֶׁבְּרֹאשׁ כְּבָשִׂים, וְשֵׂעָר שֶׁבִּזְקַן תְּיָישִׁים. ""וְהַקֵּבָה"" לְמַאי אֲתָא? לְהָבִיא חֵלֶב שֶׁעַל גַּבֵּי הַקֵּבָה וְחֵלֶב שֶׁבְּתוֹךְ הַקֵּבָה. דְּאָמַר רַבִּי יְהוֹשֻׁעַ: כֹּהֲנִים נָהֲגוּ בּוֹ, עַיִן יָפָה וּנְתָנוּהוּ, לַבְּעָלִים: טַעְמָא — דְּנָהֲגוּ הָא לֹא נָהֲגוּ — דִּידֵיהּ הוּא."
Chullin 134b:18,"דּוֹרְשֵׁי חֲמוּרוֹת הָיוּ אוֹמְרִים: הַזְּרוֹעַ — כְּנֶגֶד הַיָּד, וְכֵן הוּא, ""אוֹמֵר וַיִּקַּח רוֹמַח"" בְּיָדוֹ."
Chullin 134b:19,"וּלְחָיַיִם — כְּנֶגֶד תְּפִלָּה, וְכֵן הוּא ""אוֹמֵר וַיַּעֲמֹד פִּינְחָס וַיְפַלֵּל. קֵבָה — כְּמִשְׁמָעָהּ, ""וְכֵן הוּא אוֹמֵר וְאֶת הָאִשָּׁה אֶל קֳבָתָהּ."
Chullin 134b:20,וְתַנָּא מַיְיתֵי לַהּ מֵהָכָא שׁוֹק הַיָּמִין אֵין לִי אֶלָּא שׁוֹק הַיָּמִין זְרוֹעַ מוּקְדָּשִׁין מִנַּיִן תַּלְמוּד לוֹמַר תְּרוּמָה זְרוֹעַ חוּלִּין מִנַּיִן תַּלְמוּד לוֹמַר תִּתְּנוּ
Chullin 134b:21,אֵיזֶהוּ לֶחִי — מִן הַפֶּרֶק שֶׁל לְחִי וְעַד פִּיקָּה שֶׁל גַּרְגֶּרֶת. וְהָתַנְיָא נוֹטְלָהּ וּבֵית שְׁחִיטָה עִמָּהּ!
Chullin 134b:22,"לָא קַשְׁיָא, הָא — רַבָּנַן, וְהָא — רַבִּי חֲנִינָא בֶּן אַנְטִיגְנוֹס."
Chullin 134b:23,"דְּתַנְיָא: מוּגְרֶמֶת, — פְּסוּלָה. הֵעִיד רַבִּי חֲנִינָא בֶּן אַנְטִיגְנוֹס עַל מוּגְרֶמֶת שֶׁהִיא כְּשֵׁרָה."
Chullin 134b:24,"אִיבָּעֵית אֵימָא: הָא וְהָא — רַבָּנַן ""וּמַאי"" עִמָּהּ עִמָּהּ דִּבְהֵמָה"
Chullin 134b:25,הֲדַרַן עֲלָךְ הַזְּרוֹעַ וְהַלְּחָיַיִם.
Chullin 135a:1,"מַתְנִי' רֵאשִׁית, הַגֵּז, נוֹהֵג בָּאָרֶץ וּבְחוּצָה. לָאָרֶץ בִּפְנֵי, הַבַּיִת וְשֶׁלֹּא בִּפְנֵי. הַבַּיִת, בַּחוּלִּין אֲבָל לֹא בַּמּוּקְדָּשִׁים."
Chullin 135a:2,"חוֹמֶר בַּזְּרוֹעַ וּלְחָיַיִם וּבַקֵּבָה מֵרֵאשִׁית הַגֵּז — שֶׁהַזְּרוֹעַ וְהַלְּחָיַיִם וְהַקֵּבָה נוֹהֲגִין בַּבָּקָר וּבַצֹּאן. בִּמְרוּבֶּה, וּבְמוּעָט. וְרֵאשִׁית הַגֵּז אֵינוֹ נוֹהֵג אֶלָּא בִּרְחֵלוֹת. וְאֵינוֹ נוֹהֵג אֶלָּא בִּמְרוּבֶּה."
Chullin 135a:3,"וְכַמָּה הוּא מְרוּבֶּה? בֵּית שַׁמַּאי אוֹמְרִים: שְׁתֵּי רְחֵלוֹת, שֶׁנֶּאֱמַר ""יְחַיֶּה אִישׁ עֶגְלַת בָּקָר וּשְׁתֵּי צֹאן"". — וּבֵית הִלֵּל אוֹמְרִים: חָמֵשׁ, שֶׁנֶּאֱמַר חָמֵשׁ צֹאן"" עֲשׂוּיוֹת. —"
Chullin 135a:4,"רַבִּי דּוֹסָא בֶּן הַרְכִּינָס אוֹמֵר: חָמֵשׁ רְחֵלוֹת גּוֹזְזוֹת מָנֶה, מָנֶה וּפְרָס. חַיָּיבוֹת בְּרֵאשִׁית הַגֵּז. וַחֲכָמִים אוֹמְרִים: חָמֵשׁ רְחֵלוֹת, גּוֹזְזוֹת כׇּל שֶׁהֵן."
Chullin 135a:5,"וְכַמָּה נוֹתְנִין לוֹ? מִשְׁקַל חֲמֵשׁ סְלָעִים בִּיהוּדָה, שֶׁהֵן עֶשֶׂר סְלָעִים בַּגָּלִיל. מְלוּבָּן וְלֹא צוֹאִי. כְּדֵי לַעֲשׂוֹת מִמֶּנּוּ בֶּגֶד קָטָן. שֶׁנֶּאֱמַר תִּתֵּן לוֹ"" — שֶׁיְּהֵא בּוֹ כְּדֵי מַתָּנָה."
Chullin 135a:6,"לֹא הִסְפִּיק לִיתְּנוֹ לוֹ עַד שֶׁצְּבָעוֹ — פָּטוּר. לִבְּנוֹ וְלֹא צְבָעוֹ, — חַיָּיב."
Chullin 135a:7,"הַלּוֹקֵחַ גֵּז צֹאנוֹ שֶׁל גּוֹי — פָּטוּר מֵרֵאשִׁית הַגֵּז. הַלּוֹקֵחַ גֵּז צֹאנוֹ שֶׁל חֲבֵירוֹ, אִם שִׁיֵּיר הַמּוֹכֵר — חַיָּיב. לֹא שִׁיֵּיר — הַלּוֹקֵחַ חַיָּיב: הָיוּ לוֹ שְׁנֵי מִינִים, שְׁחוּפוֹת וּלְבָנוֹת, מָכַר לוֹ שְׁחוּפוֹת אֲבָל לֹא לְבָנוֹת, זְכָרִים אֲבָל לֹא נְקֵבוֹת — זֶה נוֹתֵן לְעַצְמוֹ, וְזֶה נוֹתֵן לְעַצְמוֹ."
Chullin 135a:8,"גְּמָ' בְּמוּקְדָּשִׁין מַאי טַעְמָא לָא? אָמַר קְרָא ""צֹאנְךָ"", — וְלֹא צֹאן הֶקְדֵּשׁ."
Chullin 135a:9,"טַעְמָא דִּכְתַב רַחֲמָנָא ""צֹאנְךָ"", הָא לָאו הָכִי הֲוָה אָמֵינָא קָדָשִׁים חַיָּיבִים בְּרֵאשִׁית הַגֵּז? הָא לָאו בְּנֵי גִיזָּה נִינְהוּ, דִּכְתִיב ""וְלֹא תָגֹז בְּכוֹר צֹאנֶךָ""!"
Chullin 135a:10,"אִי בְּקׇדְשֵׁי מִזְבֵּחַ, הָכִי נָמֵי, הָכָא בְּמַאי עָסְקִינַן, בְּקׇדְשֵׁי בֶּדֶק הַבַּיִת."
Chullin 135a:11,"וְהָאָמַר רַבִּי אֶלְעָזָר קׇדְשֵׁי בֶּדֶק הַבַּיִת אֲסוּרִים בְּגִיזָּה וַעֲבוֹדָה! מִדְּרַבָּנַן. סָלְקָא דַּעְתָּךְ אָמֵינָא: הוֹאִיל וּמִדְּאוֹרָיְיתָא בְּנֵי גִיזָּה נִינְהוּ, הֵיכָא, דִּגְזַז לֵיהּ, לִיתֵּיב לֵיהּ."
Chullin 135a:12,וְהָא קַדֵּישׁ לַהּ! סָלְקָא דַּעְתָּךְ אָמֵינָא: לִפְרוֹק וְלִיתֵּיב לֵיהּ.
Chullin 135a:13,וְהָא בָּעֵי הַעֲמָדָה וְהַעֲרָכָה! — הָנִיחָא לְמַאן דְּאָמַר קׇדְשֵׁי בֶּדֶק הַבַּיִת לֹא הָיוּ בִּכְלַל הַעֲמָדָה וְהַעֲרָכָה אֶלָּא לְמַאן דְּאָמַר הָיוּ מַאי אִיכָּא לְמֵימַר?
Chullin 135a:14,"אָמַר רַבִּי מָנִי בַּר פַּטִּישׁ מִשּׁוּם: רַבִּי יַנַּאי הָכָא בְּמַקְדִּישׁ בְּהֶמְתּוֹ לְבֶדֶק הַבַּיִת, חוּץ מִגִּיזּוֹתֶיהָ. סָלְקָא דַּעְתָּךְ אָמֵינָא: לִיגְזוֹז וְלִיתֵּיב לֵיהּ, אָמַר קְרָא ""צֹאנְךָ"" — וְלֹא צֹאן שֶׁל הֶקְדֵּשׁ."
Chullin 135a:15,"אִי הָכִי, קׇדְשֵׁי מִזְבֵּחַ נָמֵי! כָּחֲשִׁי."
Chullin 135a:16,"קׇדְשֵׁי בֶּדֶק הַבַּיִת, נָמֵי, כָּחֲשִׁי דְּאָמַר חוּץ מִגִּיזָּה וּכְחִישָׁה"
Chullin 135a:17,"קׇדְשֵׁי מִזְבֵּחַ נָמֵי, דְּאָמַר ""חוּץ מִגִּיזָּה וּכְחִישָׁה""! אֲפִילּוּ הָכִי, פָּשְׁטָה קְדוּשָּׁה בְּכוּלַּהּ."
Chullin 135a:18,"וּמְנָא תֵּימְרָא? דְּאָמַר רַבִּי יוֹסֵי: וַהֲלֹא בְּמוּקְדָּשִׁין, הָאוֹמֵר ""רַגְלָהּ שֶׁל זוֹ עוֹלָה"" — כּוּלָּהּ עוֹלָה. וַאֲפִילּוּ לְרַבִּי מֵאִיר דְּאָמַר אֵין כּוּלָּהּ עוֹלָה, הָנֵי מִילֵּי דְּאַקְדֵּישׁ דָּבָר שֶׁאֵין הַנְּשָׁמָה תְּלוּיָה בּוֹ, אֲבָל הִקְדִּישׁ דָּבָר שֶׁהַנְּשָׁמָה תְּלוּיָה בּוֹ — קָדְשָׁה."
Chullin 135a:19,"רָבָא אָמַר: בְּמַקְדִּישׁ גִּיזָּה עַצְמָהּ. סָלְקָא דַּעְתָּךְ אָמֵינָא: לִיגְזוֹז וְלִיפְרוֹק וְלִיתֵּיב לֵיהּ,"
Chullin 135a:20,"אָמַר קְרָא: ""גֵּז צֹאנְךָ תִּתֶּן לוֹ"", — מִי שֶׁאֵין מְחוּסָּר אֶלָּא גְּזִיזָה וּנְתִינָה. יָצָא זֶה שֶׁמְחוּסָּר גְּזִיזָה פְּדִיָּיה וּנְתִינָה."
Chullin 135a:21,"אֶלָּא, ""צֹאנְךָ"" לְמַאי אֲתָא? לְכִדְתַנְיָא: בֶּהֱמַת הַשּׁוּתָּפִים חַיָּיב בְּרֵאשִׁית הַגֵּז, וְרַבִּי אִלְעַאי פּוֹטֵר. מַאי טַעְמָא דְּרַבִּי אִלְעַאי? אָמַר קְרָא: ""צֹאנְךָ"" — וְלֹא שֶׁל שׁוּתָּפוּת."
Chullin 135a:22,"וְרַבָּנַן? לְמַעוֹטֵי שׁוּתָּפוּת גּוֹי. וְרַבִּי אִלְעַאי, שׁוּתָּפוּת גּוֹי מְנָא לֵיהּ?"
Chullin 135a:23,"נָפְקָא לֵיהּ מֵרֵישָׁא דִּקְרָא, ""רֵאשִׁית דְּגָנְךָ"" — וְלֹא שׁוּתָּפוּת גּוֹי."
Chullin 135a:24,"וְרַבָּנַן? ""רֵאשִׁית"" (הַגֵּז) הִפְסִיק הָעִנְיָן."
Chullin 135a:25,וְרַבִּי אִלְעַאי? וָיו הֲדַר עָרְבֵיהּ.
Chullin 135b:1,"וְרַבָּנַן! לָא נִכְתּוֹב רַחֲמָנָא לָא וָיו, וְלָא ""רֵאשִׁית""!"
Chullin 135b:2,"וְרַבִּי אִלְעַאי? אַיְּידֵי דְּהַאי קְדוּשַּׁת דָּמִים. וְהַאי קְדוּשַּׁת הַגּוּף. פָּסֵיק לְהוּ, וַהֲדַר עָרְבִי לְהוּ."
Chullin 135b:3,"וְאִיבָּעֵית אֵימָא: שׁוּתָּפוּת גּוֹי, בִּתְרוּמָה רַבָּנַן חַיּוֹבֵי מְחַיְּיבִי, דְּתַנְיָא: יִשְׂרָאֵל וְגוֹי שֶׁלָּקְחוּ שָׂדֶה בְּשׁוּתָּפוּת — טֶבֶל וְחוּלִּין מְעוֹרָבִים זֶה בָּזֶה, דִּבְרֵי רַבִּי. רַבָּן שִׁמְעוֹן בֶּן גַּמְלִיאֵל אוֹמֵר: שֶׁל יִשְׂרָאֵל — חַיָּיב, וְשֶׁל גּוֹי — פָּטוּר."
