content,base text ref,problem
<b>אומרים לאדם וכו'.</b> דכל בהמות הקדש הראויה למזבח אסור לחללן דכתיב אם בהמה טמאה ופדה בערכך ואמר מר בבעלי מומין שיפדו הכתוב מדבר אבל תמימים לא וזה שבא לימלך ולחוב בדמיה וכי נאמר לו עמוד וחטא לחללה מזיד בשביל שתזכה לתקן הקרבתה של בהמה זו:,JTmock Shekalim 7:3:2,
"<b>אם רוב זכרים עולות.</b> וה""פ דמתני' אם רוב בהמות שנמצאו זכרים כולן עולות ואם רובן נקבות אף זכרים שבהן שלמים:",JTmock Shekalim 7:3:2,
"ופריך <b>ואין השלמים באין מן הזכרים.</b> נמי וא""כ אף זכרים ניחוש שמא שלמים הן:",JTmock Shekalim 7:3:2,
"<b>ומשני כיצד הוא עושה מוציאן לחולן.</b> ע""מ שחזרו להיות עולות ואין זה חטא דהא עכ""פ מקריבה ע""ג המזבח ויותר נ""ל דאף זה מן הקושיא אף לר""י קשיא כיצד הוא עושה וכו' אלא שמוציאן לחולין א""כ אף לר' הושעיא ל""ק ומשני דתנאי ב""ד הוא וכו' ול""ק לר""י:",JTmock Shekalim 7:3:2,
<b>כמה דאת אמר תמן.</b> בריש פרקין:,JTmock Shekalim 7:3:2,
"<b>תנאי ב""ד הוא על האובדות שיקריבו עולות.</b> הלכך לא חיישינן דלמא שלמים הן:",JTmock Shekalim 7:3:2,
<b>אין זה מזיד.</b> בתמיה וכי אין זה כמחלל מזיד שלמים על עולות:,JTmock Shekalim 7:3:2,
"<b>מכיון שתנאי ב""ד הוא.</b> עקרו לשם שלמים מיניה וכאלו לא נתקדש מעולם לשם שלמים ואין זה מחלל במזיד:",JTmock Shekalim 7:3:2,
"<b>עד דאנא תמן.</b> כשהייתי בבבל שמעתי ששאל ר""י לשמואל הפריש שקלו ומת מה יעשה בו:",JTmock Shekalim 7:3:3,
"<b>מותר עשירית האיפה של כה""ג.</b> כגון שהפריש מעות לעשירית האיפה של היום וניתותר שאינו ראוי למחר מה יעשה בו:",JTmock Shekalim 7:3:3,
<b>יוליכם לים המלח.</b> לא נהנין ולא מועלין בו:,JTmock Shekalim 7:3:3,
"<b>חוצה אותה ואח""כ מקדשה.</b> אבל הכלי שמודדין בו העשרון לא היה קודש:",JTmock Shekalim 7:3:4,
<b>מקדשה.</b> כל העשרון בעשרון:,JTmock Shekalim 7:3:4,
"<b>ה""ג מקריב מחצה ומחצה אבד.</b> כ""ה במנחות פרק התכלת ואיירי כגון שנטמא מחצה של בין הערביים שמביא עשרון שלם וחוציהו ומקריב מחצה ומחצה אבד שמעינן דאינה קדושה לחצאין אלא כולו בבת אחת וכיון דלא צריך למחצה השני שכבר נתקדש הרי הוא אבד וקשיא לר""י:",JTmock Shekalim 7:3:4,
"<b>שכן אפי' מעות.</b> שניתותר מעשירית האיפה סובר ר""י שילכו לים המלח דה""ל מותר עשירית האיפה וכדאמר ר""י בסמוך וכ""ש הסולת שניתותר:",JTmock Shekalim 7:3:4,
"ה""ג מתניתא פליגא על ר""י נמצאו וכו':",JTmock Shekalim 7:3:4,
"<b>נמצאו ב' חציין וכו'.</b> קאי אכה""ג שהקריב מחצה שחרית ומינו אחר תחתיו מביא עשרון שלם וחוצהו ומקריב ומחצה אבד נמצאו ב' חצאין אובדין וב' חצאים קריבין:",JTmock Shekalim 7:3:4,
"<b>תעובר צורתו.</b> ויפסול בלינה וקשיא לר""י למה ליה עיבור צורה ולמה יוצא לבית השריפה הא לא נתקדש מעולם ואי משום מותר עשירית האיפה יוליכם לים המלח אבל שריפה לא צריך:",JTmock Shekalim 7:3:4,
"<b>פתר לה.</b> למתני' כר""י דאמר עשרון מקדש וכיון שצריך ליתנו לתוך העשרון כדי לחצותו דלכ""ע למצוה צריך להביא עשרון שלם מביתו כדי לחצותו א""כ כבר נתקדש ויוצא לבית השריפה:",JTmock Shekalim 7:3:4,
<b>כשהכהן מתקרב תחלה לעבודה.</b> והיינו יום חינוכו צריך להביא עשירית האיפה משלו שנאמר זה קרבן אהרן ובניו אשר יקריבו לה' ביום המשח אותו עשירית האיפה וגו' ובניו היינו כהנים הדיוטים:,JTmock Shekalim 7:3:4,
<b>ועובד בידו.</b> הוא עצמו מקריבם:,JTmock Shekalim 7:3:4,
<b>בו ביום נתקרב בתחלה לעבודה.</b> כהן שלא עבד כל ימיו ונתמנה להיות כהן גדול:,JTmock Shekalim 7:3:4,
<b>מביא שתים.</b> שתי מנחות מעשירי' האיפה:,JTmock Shekalim 7:3:4,
<b>אחת לחינוכו.</b> ככהן הדיוט:,JTmock Shekalim 7:3:4,
"<b>ואחת לחובת היום.</b> שהוא חביתי כ""ג שמקריב בכל יום:",JTmock Shekalim 7:3:4,
<b>תופיני.</b> כתיב מרבכת תביאנה תפיני וקדריש בשעת הבאה אז תאפנה אבל לא בלילה שלפניו:,JTmock Shekalim 7:3:5,
<b>ואין בשחרית תופיני.</b> היינו קודם עלות השחר לא יאפו אותן:,JTmock Shekalim 7:3:5,
"ופריך <b>והא תנינן.</b> בתמיד פ""ק:",JTmock Shekalim 7:3:5,
<b>העמידו עושי חביתין.</b> בשחרית קודם עלות השחר לעשותו חביתין. ושמעינן שבלילה היתה נאפית:,JTmock Shekalim 7:3:5,
"<b>ומשני לעשות חמין.</b> לרככם העמידוהו אז אבל לאפות לא היו אופין עד עלות השחר (ודברי ה""ר אליהו פולדא בסוגיא זו אינן מחוורים):",JTmock Shekalim 7:3:5,
"<b>מטגנה.</b> במחבת ואח""כ אופה אותה בתנור:",JTmock Shekalim 7:3:5,
"<b>תיאפנה נא.</b> בשעת אפייתה בתנור תהא נא כמו אל תאכלו ממנה נא כלומר תהא מבושלת קצת ולא כל צרכה והיינו טגון דבהא מודו כ""ע דתרווייהו בעינן דכתיב על מחבת בשמן וכתב תופיני:",JTmock Shekalim 7:3:5,
<b>תיאפנה רכה.</b> אפיות הרבה אופה ומטגנה ואופה:,JTmock Shekalim 7:3:5,
<b>תיאפנה נוי.</b> בשעת אפייתה בתנור תהא נאה ואם מטגנה תחלה הרי היא שחורה מן השמן ומן המחבת:,JTmock Shekalim 7:3:5,
<b>אתיין אילין פלגוותא וכו'.</b> כלומר פלוגתא דאמוראי אתיין כפלוגתא דהנך תנאי וכדמסיק:,JTmock Shekalim 7:3:5,
"<b>לא סוף דבר שמת.</b> לאו דוקא שמת כה""ג מביא השני עשרון שלם מביתו אלא אפי' נטמא הכה""ג נמי הדין כן:",JTmock Shekalim 7:3:6,
"<b>ואפי' נדחה ממום.</b> בעיי' היא אם נדחה הכה""ג מחמת מום אם קרב מחציתו או משל שני ופשיט מהא דתני ריב""פ מברדליה דאפי' נדחה ממום מביא השני עשרון שלם מביתו:",JTmock Shekalim 7:3:6,
"<b>ת""ל והכהן המשיח תחתיו מבניו יעשה אותה.</b> דמשל יורשים קריבה עד שיעמוד אחר:",JTmock Shekalim 7:3:6,
<b>יכול יקריבו.</b> היורשים לחצאין כמו שהיה אביהן עושה:,JTmock Shekalim 7:3:6,
"<b>אותה כולה.</b> וה""ק כשהאחד מבניו יקריב לאחר שמת אביו יעשה אותה כולה ולא חציה:",JTmock Shekalim 7:3:6,
"<b>ממי שהבריות שלו.</b> ממי שהעולם שלו וקס""ד דהיינו מתרומת הלשכה שכבר הקדישו הציבור לשמים:",JTmock Shekalim 7:3:6,
"<b>כליל להקטרה.</b> שלא יעשו ממנה שיריים לאכילה. ל""א שיקטירו שלימה ולא לחצאין כל זמן שהיא קריבה משל ציבור דקריבה שלימה לא פליגי בה ר""י ור""ש:",JTmock Shekalim 7:3:6,
"<b>תמן הוא אומר משל יורשין.</b> במתני' קאמר דתנאי ב""ד הוא שיבא משל ציבור משמע מדאורייתא באה משל יורשין:",JTmock Shekalim 7:3:7,
<b>והכא.</b> בברייתא דריש מקרא דמשל ציבור:,JTmock Shekalim 7:3:7,
"<b>ולא יאות הוא מקשי.</b> בתמיה דודאי שפיר קא מקשי א""נ בניחותא דלאו שפיר מקשה דידע ר""ח בר בא דשני תקנות הוו:",JTmock Shekalim 7:3:7,
"<b>הייתי אומר.</b> שיגבו מכל ישראל לצורך עשירית האיפה ותנאי ב""ד הוא שתבא מתרומת הלשכה אבל לעולם מן התורה משל ציבור:",JTmock Shekalim 7:3:7,
<b>בעי.</b> הא דתני במתני' ושלימה היתה קריבה מי אמרינן שלימה שחרית ושלימה בין הערבים:,JTmock Shekalim 7:3:8,
"<b>ה""ג ושלימה בין הערבים או שלימה שחרי' ובטילה בין הערבי'.</b> וכ""ה בהתכלת:",JTmock Shekalim 7:3:8,
"<b>כד תהא פשיטא ליה.</b> כלומר את""ל דשלימה שחרית ושלימה בין הערבים:",JTmock Shekalim 7:3:8,
"<b>ג' לוגין מה הן.</b> דלעשירית האיפה היה הכה""ג מביא ג' לוגין וקמיבעיא ליה כשמת כה""ג והיתה המנחה כפולה בסולת אם היתה כפולה גם בשמן או לא:",JTmock Shekalim 7:3:8,
<b>אוף הדא צריכה ליה.</b> גם זה מבעיא ליה:,JTmock Shekalim 7:3:8,
<b>ב' קמצין מה הן.</b> דסבירא ליה לחזקיה כאבא יוסי בן דוסתאי שסובר בהתכלת דבכל יום היה כהן גדול מביא ב' קומצין לבונה ומקריב אחד מהן בשחרית ואחד בין הערבים ואמר רבי יוחנן התם דהלכתא כאבא יוסי וקמיבעיא ליה כשהוא מביאה שלימה בשחרית ושלימה בין הערבים אם מביא כל פעם ב' קומצין או דלמא בקומץ אחד סגי:,JTmock Shekalim 7:3:8,
<b>כלום למדו לקומץ.</b> כלומר דלבונה בעי קומץ למדו ממנחת חוטא כדתניא בפרק דלעיל:,JTmock Shekalim 7:3:8,
"<b>מה להלן ב' קמצין.</b> לכל עשרון קומץ לבונה דס""ל כי היכי דבעינן שיעור שמן לכל עשרון אפי' נעשו הרבה עשרונות בכלי אחד כדתנן בפרק שתי מדות הכי נמי בעינן קומץ לבונה לכל עשרון הוא הדין כאן דכופל הסולת כופל נמי הקומצין:",JTmock Shekalim 7:3:8,
<b>ומשני מה תמן צריכה ליה.</b> כי היכא דמיבעי' ליה גבי תביתי כהן גדול אם כופל הקומצין הכי נמי מיבעיא ליה במביא מנחות הרבה בכלי אחד אם צריך קומץ לבונה לכל אחד או סגי ליה בקומץ אחד יהיו המנחות ששים או אחד ובגי' הירושלמי שבבבלי לא גרסי' כאן מה תמן צריכא ליה:,JTmock Shekalim 7:3:8,
<b>כלום למדו שלשה לוגין.</b> דחביתין בעינן ג' לוגין אלא מתמיד שנאמר גבי חביתין מנחת תמיד הרי היא לו כמנחת תמיד מה להלן שלשה לוגין לעשרון אף כאן ג' לוגין לעשרון:,JTmock Shekalim 7:3:8,
"<b>ומשני מה תמן צריכה ליה.</b> כי היכא דקמיבעיא ליה בחביתין ה""נ מבעיא ליה בתמיד כגון שלא הקריב מנחה בבקר שמביאה אפילו בערב דכתיב ומנחתם ונסכיהם בלילה או למחר אם צריך ג' לוגין לכל אחת או דסגי להו בג' לוגין א""נ ומה תמן וכו' מדברי רבי חזקיה הוא דקאמר לרבי יוסה שהשיב על דבריו דקאמר דלא קמיבעיא ליה לר' יוחנן אקומץ דדומיא דמנחת חוטא הוא וקאר""ח א""כ מאי קמיבעיא ליה לר""י מג' לוגין נילף מתמיד אלא ודאי מאי דגלי גלי מאי דלא גלי לא גלי א""כ ה""ה לענין קומצין והראשון נ""ל עיקר:",JTmock Shekalim 7:3:8,
"<b>בדין היה שימעלו.</b> באפר פרה אלא שתנאי ב""ד הוא שאין מועלין באפרה:",JTmock Shekalim 7:3:9,
ופריך <b>והא תני חטאת.</b> היא דכתיב בפרה ללמדך שמועלין בה כשאר חטאות עד שלא היתה להן שעת היתר לכהנים:,JTmock Shekalim 7:3:9,
"ה""ג היא בה מועלין ואין מועלין באפרה:",JTmock Shekalim 7:3:9,
"<b>משתקשקין בה.</b> באפרה היו מתרפאין ונותנים אותה ע""ג מכותיהן דאפר מרפא מכה:",JTmock Shekalim 7:3:9,
<b>כיון שנגדרו.</b> ופרשו מספק הזאות אם נטמאו בספק טומאת המת לא היו מזין עליו שלא ימעלו בה:,JTmock Shekalim 7:3:9,
"<b>האשה הזאת במה היא מתכפרת.</b> ל""ג ליה הכא ואגב גררא דר""פ מייתי ליה לכאן:",JTmock Shekalim 7:3:10,
"<b>ואת האובדות.</b> שנאבד המעות בין שקלים לנדבה וכדאמרי' לעיל בר""פ דאל""כ האשה הזאת במה מתכפרת:",JTmock Shekalim 7:3:10,
<small>הדרן עלך פ' מעות שנמצאו</small>,JTmock Shekalim 7:3:10,
מתני' <b>כל הרוקין הנמצאין בירושלים טהורין.</b> ולא מחזקינן להו ברוקו של זב וזבה שהן מטמאין אדם וכלים משום דאזלינן בתר רובא:,JTmock Shekalim 8:1:1,
<b>חוץ משל שוק העליון.</b> בגמרא מפרש טעמא:,JTmock Shekalim 8:1:1,
<b>שבאמצע טמאים.</b> משום דזבין וזבות שכיחי ומהלכים באמצע הדרכים והטהורים מסתלקין לצידי הדרכים מקום שאין דריסת הרגל מצוים ומזהירין לכל טמא שלא יגע בהן אבל בשעת הרגל שרוב ישראל טהורין הטמאים מסתלקין לצדדים שלא יטמאו את העם והטהורים הולכין באמצע הדרכי' הלכך בשעת הרגל רוקין הנמצאים באמצע טהורין ושבצדדין טמאין:,JTmock Shekalim 8:1:1,
