Index Title,Menachot
Menachot 92a:13,"Nach R. Jehuda<sup>186</sup><i class=""footnote"">Der ganze folgende Passus ist eine in den Text eingeschobene Erklärung.</i>erlangen die Jisraéliten Sühne wegen Verunreinigung des Tempels und seiner Heiligtümer durch das Blut des innerhalb hergerichteten Bockes und die Priester durch den Farren Ahrons, und wegen anderer Sünden erlangen diese und jene Sühne durch das Sündenbekenntnis über dem fortzuschickenden [Sühne]bock, und nach R. Šimo͑n erlangen die Priester auch wegen anderer Sünden Sühne durch das Bekenntnis über dem Farren. 
"
Menachot 92a:14,"So wird auch gelehrt: Jisraéliten, Priester und der gesalbte Priester gleichen hierin<sup>187</sup><i class=""footnote"">In der Erlangung der Sühne durch den Sühnebock.</i>einander. Ein Unterschied zwischen Jisraéliten, Priestern und dem gesalbten Priester besteht nur darin, indem den Priestern das Blut des Farren wegen Verunreinigung des Tempels und seiner Heiligtümer Sühne schafft. 
"
Menachot 92a:15,"R. Šimo͑n sagte: Wie das Blut des innerhalb hergerichteten Bockes den Jisraéliten Sühne<sup>188</sup><i class=""footnote"">Wegen Verunreinigung des Tempels.</i>schafft, ebenso schafft das Blut des Farren den Priestern Sühne, und wie das Sündenbekenntnis über dem fortzuschickenden [Sühne]bock den Jisraéliten Sühne<sup>189</sup><i class=""footnote"">Wegen aller anderen Sünden.</i>schafft, ebenso schafft das Sündenbekenntnis über dem Farren den Priestern Sühne.
"
Menachot 92a:16,"Die Rabbanan lehrten:<sup>190</sup><i class=""footnote"">Lev. 4,15.</i><i>Die Ältesten der Gemeinde sollen ihre Hände auf den Kopf des Farren stützen</i>, der Farre benötigt des Stützens, nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens – so R. Jehuda; 
"
Menachot 92a:17,"R. Šimo͑n sagt, der Farre benötige des Stützens durch die Ältesten, nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens durch die Ältesten, sondern durch Ahron. 
"
Menachot 92a:18,"Ich will auf einen Widerspruch hinweisen:<sup>191</sup><i class=""footnote"">Ib. 16,21.</i><i>Des lebenden</i>, der lebende [Sühnebock] benötigt des Stützens, nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens – so R. Jehuda. R. Šimo͑n sagt, der lebende [Sühnebock] benötige des Stützens durch Ahron, 
"
Menachot 92b:1,"nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens [durch Ahron], sondern durch die Ältesten<sup>192</sup><i class=""footnote"">In der vorangehenden Lehre hat dies nach RŠ. durch Ahron zu erfolgen.</i>!? 
"
Menachot 92b:2,"R. Šešeth erwiderte: Glaubst du etwa, daß die erste Lehre eine korrekte ist, R. Šimo͑n sagt ja, das Stützen müsse durch den Eigentümer<sup>193</sup><i class=""footnote"">Und als Eigentümer der Ziegenböcke wegen Götzendienstes gelten ja die Ältesten der Gemeinde.</i> erfolgen!? 
"
Menachot 92b:3,"Vielmehr ist sie wie folgt zu berichtigen: <i>des Farren</i>, der Farre benötigt des Stützens, nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens – so R. Jehuda; R. Šimo͑n sagt: <i>des lebenden</i>, der lebende [Sühnebock] benötigt des Stützens durch Ahron, nicht aber benötigen die Ziegenböcke wegen Götzendienstes des Stützens durch Ahron, sondern durch die Ältesten. 
"
Menachot 92b:4,"R. Šimo͑n sprach nämlich zu R. Jehuda wie folgt: Die Ziegenböcke wegen Götzendienstes benötigen des Stützens, wenn du aber gehört haben solltest, sie benötigen des Stützens nicht, so hast du es von Ahron<sup>194</sup><i class=""footnote"">Daß das Stützen nicht durch ihn zu erfolgen habe.</i>gehört, und die Ausschließung ist aus [den Worten] <i>des lebenden</i><sup>195</sup><i class=""footnote"">Da hinsichtl. des Ziegenbockes vom Ziegenbocke zu folgern ist.</i>zu entnehmen. –
"
Menachot 92b:5,"Wozu braucht sie R. Jehuda durch einen Schriftvers auszuschließen, Rabina sagte ja, es sei überliefert, daß [nur] zwei Gemeindeopfer<sup>196</sup><i class=""footnote"">Als welche in der Mišna der Farre wegen Vergessenheit u. der fortzuschickende Sühnebock genannt werden.</i>des Stützens benötigen!? – Dies<sup>197</sup><i class=""footnote"">Die Auslegung des bezügl. Schriftverses.</i>ist nichts weiter als Studium. – 
"
Menachot 92b:6,"Woher entnimmt R. Šimo͑n, daß die Ziegenböcke wegen Götzendienstes des Stützens benötigen? –
"
Menachot 92b:7,"Dies entnimmt er aus folgender Lehre:<sup>198</sup><i class=""footnote"">Lev. 4,24.</i><i>Er stütze seine Hand auf den Kopf des Ziegenbockes</i>, dies schließt den Ziegenbock Naḥšons<sup>199</sup><i class=""footnote"">Vgl. S. 31 Anm. 339.</i>hinsichtlich des Stützens ein – so R. Jehuda; R. Šimo͑n sagt, dies schließe die Ziegenböcke wegen Götzendienstes hinsichtlich des Stützens ein. R. Šimo͑n sagte nämlich: Jedes Sündopfer, dessen Blut innerhalb gebracht<sup>200</sup><i class=""footnote"">Um es auf den inneren Altar zu sprengen, was aber beim Ziegenbocke Naḥšons nicht der Fall ist.</i>wird, benötige des Stützens. –
"
Menachot 92b:8,"Wozu ist diese Begründung nötig? – Dies ist nur ein Merkzeichen. – 
"
Menachot 92b:9,"Vielleicht<sup>201</sup><i class=""footnote"">Schließt dies ein.</i>den innerhalb hergerichteten Ziegenbock!? – Gleich dem Ziegenbocke des Fürsten, der [die Übertretung] eines bestimmten Gebotes sühnt. – 
"
Menachot 92b:10,"Wozu ist nach Rabina, welcher sagt, es sei überliefert, daß zwei Gemeindeopfer des Stützens benötigen, dieser Schriftvers nötig? – 
"
Menachot 92b:11,"Sowohl die Halakha als auch der Schriftvers ist nötig. 
"
Menachot 92b:12,"Wollte man es nur aus der Schrift entnehmen, so könnte man glauben, auch hinsichtlich der Heilsopfer der Gemeinde sei derselbe Einwand zu erheben
"
Menachot 92b:13,"wie im Abschnitte ‘Alle<sup>202</sup><i class=""footnote"">Der 5. Abschnitt unseres Traktates; cf. supra Fol. 62b.</i>Speisopfer’, wo R. Šimo͑n lehrt, drei Arten<sup>203</sup><i class=""footnote"">Von Opfern.</i>benötigen dreier Gebote, 
"
Menachot 92b:14,"somit wäre [durch einen Schluß] vom Leichteren auf das Schwerere zu folgern, daß Heilsopfer der Gemeinde des Stützens benötigen: wenn das Heilsopfer eines einzelnen, das lebend des Schwingens nicht benötigt, lebend des Stützens benötigt<sup>204</sup><i class=""footnote"">Um wieviel mehr das Heilsopfer der Gemeinde, das lebend des Schwingens benötigt.</i>&amp;c. Daher ist die Halakha nötig. 
"
Menachot 92b:15,"Und wenn nur von der Halakha, so würde man nicht gewußt haben, welche diese<sup>205</sup><i class=""footnote"">Die 2. Gemeindeopfer, die des Stützens benötigen.</i>seien, so lehrt er uns, daß sie dem Ziegenbocke des Fürsten gleichen, der [die Übertretung] eines bestimmten Gebotes sühnt.
"
Menachot 92b:16,"A<small>LLE</small> P<small>RIVATOPFER BENÖTIGEN DES</small> S<small>TÜTZENS</small>, <small>AUSGENOMMEN DAS</small> E<small>RSTGEBORENE</small>, <small>DAS</small> Z<small>EHNTE UND DAS</small> P<small>ESAḤOPFER</small>.
"
Menachot 92b:17,"Die Rabbanan lehrten:<sup>206</sup><i class=""footnote"">Lev. 3,1.</i><i>Sein Opfer</i>, nicht aber das Erstgeborene. Man könnte nämlich einen Schluß folgern: wenn das Heilsopfer, das nicht vom Mutterleibe aus heilig ist, des Stützens benötigt, um wieviel mehr benötigt das Erstgeborene, das vom Mutterleibe aus heilig ist, des Stützens; daher heißt es: <i>sein Opfer</i>, nicht aber das Erstgeborene.<sup>207</sup><i class=""footnote"">Ib. V. 6.</i>
"
Menachot 92b:18,"<i>Sein Opfer</i>, nicht aber das Zehnte. Man könnte nämlich einen Schluß folgern: wenn das Heilsopfer, das das vorangehende und das folgende [Vieh] nicht heilig macht, des Stützens benötigt, um wieviel mehr benötigt das Zehnte, das das vorangehende und das folgende<sup>208</sup><i class=""footnote"">Wenn man beim Zählen irrtümlich das 9. od. das 11. Vieh als 10. bezeichnet, so sind sie ebenfalls heilig.</i>heilig macht, des Stützens; daher heißt es: <i>sein Opfer</i>, nicht aber das Zehnte.<sup>209</sup><i class=""footnote"">Lev. 3,12.</i><i>Sein Opfer</i>, nicht aber das Pesaḥopfer.
"
Menachot 92b:19,"Man könnte nämlich einen Schluß folgern: wenn das Heilsopfer, hinsichtlich dessen keine Pflicht zur Darbringung besteht, des Stützens benötigt, um wieviel mehr benötigt das Pesaḥopfer, hinsichtlich dessen eine Pflicht zur Darbringung besteht, des Stützens; daher heißt es <i>sein Opfer</i>, nicht aber das Pesaḥopfer. – 
"
Menachot 92b:20,"Dies ist ja zu widerlegen: wohl das Heilsopfer, weil es des Schwingens von Brust und Schenkel benötigt!? – Die Schriftverse sind nichts weiter als eine Anlehnung. –
"
Menachot 92b:21,"Wozu aber 
"
Menachot 93a:1,"sind [alle] Schriftverse nötig? – <i>Sein Opfer</i>, nicht aber das Opfer seines Nächsten; <i>sein Opfer</i>, nicht aber das Opfer eines Nichtjuden; <i>sein Opfer</i>, dies schließt alle Eigentümer des Opfers<sup>210</sup><i class=""footnote"">Wenn mehrere daran beteiligt sind; das Stützen erfolgt durch einen der Beteiligten.</i>hinsichtlich des Stützens ein.
"
Menachot 93a:2,"E<small>IN</small> E<small>RBE STÜTZT</small>.
"
Menachot 93a:3,"R. Ḥananja rezitierte vor Raba: Ein Erbe kann weder stützen noch umtauschen. – Wir haben ja aber gelernt, ein Erbe stütze, bringe das Gußopfer und könne umtauschen!?
"
Menachot 93a:4,"Jener fragte: Soll ich es umwenden<sup>211</sup><i class=""footnote"">Entgegengesetzt lehren.</i>? Dieser erwiderte: Nein, deine Lehre vertritt die Ansicht R. Jehudas, denn es wird gelehrt: Ein Erbe kann stützen und ein Erbe kann umtauschen; R. Jehuda sagt, ein Erbe könne nicht stützen, ein Erbe könne nicht umtauschen. –
"
Menachot 93a:5,"Was ist der Grund R. Jehudas? – <i>Sein Opfer</i>, nicht aber das Opfer seines Vaters, und er folgert hinsichtlich des Beginnes der Heiligung von der Beendigung<sup>212</sup><i class=""footnote"">Hinsichtl. des Umtauschens vom Stützen.</i>der Heiligung: wie bei der Beendigung der Heiligung ein Erbe nicht stützen kann, ebenso kann bei Beginn der Heiligung ein Erbe nicht umtauschen. – 
"
Menachot 93a:6,"Und die Rabbanan!? –<sup>213</sup><i class=""footnote"">Lev. 27,10.</i><i>Umtauschen</i><sup>214</sup><i class=""footnote"">Der Infinitiv ist hier überflüssig.</i><i>wird umtauschen</i>, dies schließt einen Erben ein, und sie folgern hinsichtlich der Beendigung der Heiligung vom Beginne der Heiligung: wie bei Beginn der Heiligung ein Erbe umtauschen kann, ebenso kann bei Beendigung der Heiligung ein Erbe stützen. – 
"
Menachot 93a:7,"Wofür verwenden die Rabbanan [die Worte] <i>sein Opfer</i>? – <i>Sein Opfer</i>, nicht aber das Opfer eines Nichtjuden: <i>sein Opfer</i>, nicht aber das Opfer seines Nächsten; <i>sein Opfer</i>, dies schließt alle Eigentümer des Opfers hinsichtlich des Stützens ein. – 
"
Menachot 93a:8,"Und R. Jehuda<sup>215</sup><i class=""footnote"">Wenn das eine <span dir=""rtl"">קרבנו</span> das Opfer des Vaters ausschließt, so fehlt es bei den obigen 3 Ausschließungen.</i>!? – Er hält nichts von der Einschließung aller Eigentümer des Opfers hinsichtlich des Stützens. Oder er hält auch davon, nur folgert er [die Ausschließung] eines Nichtjuden und seines Nächsten aus einem Schriftverse, somit bleiben zwei Schriftverse zurück, von welchen einer das Opfer des Vaters ausschließt und einer alle Eigentümer eines Opfers hinsichtlich des Stützens einschließt. – 
"
Menachot 93a:9,"Wofür verwendet R. Jehuda [die Worte] <i>umtauschen wird umtauschen</i>? – Diese schließen die Frau ein, denn es wird gelehrt: Der ganze Abschnitt<sup>216</sup><i class=""footnote"">Vom Umtausche eines Opfertieres.</i>spricht in der männlichen Form, wieso ist nun die Frau einzuschließen? Es heißt: <i>umtauschen wird umtauschen</i>. – Und die Rabbanan!? – Sie folgern es aus [den Worten]<sup>213</sup><i class=""footnote"">Lev. 27,10.</i><i>und wenn</i>. –
"
Menachot 93a:10,"Und R. Jehuda!? – Aus [den Worten] <i>und wenn</i> folgert er nichts.
"
Menachot 93a:11,"<sup>viii</sup><b>J</b><small>EDER KANN STÜTZEN</small>, <small>AUSGENOMMEN EIN</small> T<small>AUBER</small>, <small>EIN</small> B<small>LÖDER</small>, <small>EIN</small> M<small>INDERJÄHRIGER</small>, <small>EIN</small> B<small>LINDER</small>, <small>EIN</small> N<small>ICHTJUDE</small>, <small>EIN</small> S<small>KLAVE</small>, <small>EIN</small> V<small>ERTRETER UND EINE</small> F<small>RAU</small>.
"
Menachot 93a:12,"D<small>AS</small> S<small>TÜTZEN IST NUR EIN</small> Ü<small>BERBLEIBSEL</small><sup>217</sup><i class=""footnote"">Dh. Die Sühne ist davon nicht abhängig.</i><small>DES</small> G<small>EBOTES</small>.
"
Menachot 93a:13,"[D<small>IES ERFOLGT</small>] <small>MIT BEIDEN</small> H<small>ÄNDEN AUF DEN</small> K<small>OPF</small>. W<small>O DAS</small> S<small>TÜTZEN ERFOLGT</small>, <small>DA SCHLACHTE MAN AUCH</small>; <small>SOFORT NACH DEM</small> S<small>TÜTZEN FOLGE DAS</small> S<small>CHLACHTEN</small>.
"
Menachot 93a:14,"GEMARA. Erklärlich ist dies<sup>218</sup><i class=""footnote"">Daß sie zum Stützen unzulässig sind.</i>von einem Tauben, einem Blöden und einem Minderjährigen, da sie keinen Verstand haben, ebenso auch von einem Nichtjuden, denn [es heißt:]<sup>219</sup><i class=""footnote"">Lev. 1,2.</i><i>Kinder Jisraél</i>, nur diese stützen, aber keine Nichtjuden, weshalb aber kein Blinder?
"
Menachot 93a:15,"R. Ḥisda und R. Jiçḥaq b. Evdämi [erklärten es]; einer erklärte, dies sei vom ‘Stützen’ der Ältesten der Gemeinde<sup>220</sup><i class=""footnote"">Die ein Opfer darzubringen haben (cf. Lev. 4,15); Blinde dürfen dieser Körperschaft nicht angehören.</i>zu entnehmen, 
"
Menachot 93a:16,"und einer erklärt, dies sei vom ‘Stützen’ beim Brandopfer des Erscheinens<sup>221</sup><i class=""footnote"">Vgl. S. 680 Anm. 125; dieses Opfer wird von einem Blinden nicht dargebracht; cf. Hg. Fol. 4b.</i>zu entnehmen. – 
"
Menachot 93a:17,"Weshalb folgert es derjenige, der es vom Brandopfer des Erscheinens entnimmt, nicht von den Ältesten der Gemeinde? – 
"
Menachot 93b:1,"Man folgere hinsichtlich eines einzelnen von einem einzelnen, nicht aber hinsichtlich eines einzelnen von einer Gemeinde. – 
"
Menachot 93b:2,"Weshalb folgert es derjenige, der es vom [Opfer] der Ältesten der Gemeinde entnimmt, nicht vom Brandopfer des Erscheinens? – Man folgere hinsichtlich einer Sache, bei der das Stützen geschrieben steht, von einer Sache, bei der das Stützen geschrieben steht, während hinsichtlich des Brandopfers des Erscheinens dies vom freiwilligen Brandopfer gefolgert wird.
"
Menachot 93b:3,"Ein Jünger rezitierte nämlich vor R. Jiçḥaq b. Abba:<sup>222</sup><i class=""footnote"">Lev. 9,16.</i><i>Er brachte das Brandopfer dar und richtete es nach Vorschrift her</i>, nach Vorschrift des freiwilligen Brandopfers; dies lehrt, daß das pflichtige Brandopfer<sup>223</sup><i class=""footnote"">Ein solches ist auch das Brandopfer des Erscheinens.</i>des Stützens benötige.
"
Menachot 93b:4,"E<small>IN</small> S<small>KLAVE</small>, <small>EIN</small> V<small>ERTRETER UND EINE</small> F<small>RAU</small>. Die Rabbanan lehrten: <sup>224</sup><i class=""footnote"">Lev. 3,2.</i><i>Seine Hand</i>, nicht aber die Hand seines Sklaven;<sup>225</sup><i class=""footnote"">Ib. V. 8.</i><i>seine Hand</i>, nicht aber die Hand seines Vertreters;<sup>226</sup><i class=""footnote"">Ib. V. 13.</i><i>seine Hand</i>, nicht aber die Hand seiner Frau. 
"
Menachot 93b:5,"Wozu ist dies alles<sup>227</sup><i class=""footnote"">Auch wenn es nur einmal ‘seine Hand’ hieße, könnte man hieraus die genannten Personen ausschließen.</i>nötig? – Dies ist nötig. Würde der Allbarmherzige es nur einmal geschrieben haben, so könnte man glauben, dies schließe nur einen Sklaven aus, der den Geboten nicht unterworfen ist, ein Vertreter aber, der den Geboten unterworfen ist, dürfe, da ein Vertreter seinem Auftraggeber gleicht, wohl stützen. 
"
Menachot 93b:6,"Und würde er es nur von diesen beiden gelehrt haben, so könnte man glauben, weil sie nicht seinem<sup>228</sup><i class=""footnote"">Des Darbringenden des Opfers.</i>Körper gleichen, seine Frau aber, die seinem Körper gleicht, dürfe wohl stützen. Daher sind alle nötig.
"
Menachot 93b:7,"D<small>AS</small> S<small>TÜTZEN IST NUR EIN</small> Ü<small>BERBLEIBSEL DES</small> G<small>EBOTES</small>. Die Rabbanan lehrten:<sup>229</sup><i class=""footnote"">Lev. 1,4.</i><i>Er soll stützen, und es wird ihn wohlgefällig machen</i>; sühnt denn das Stützen, die Sühne erfolgt ja durch das Blut, wie es heißt: <sup>230</sup><i class=""footnote"">Ib. 17,11.</i><i>denn das Blut sühnt mit dem Leben</i>!? Dies besagt vielmehr, daß, wenn man das Stützen nur als Überbleibsel des Gebotes behandelt hat, die Schrift es ihm anrechnet, als hätte er nicht Sühne erlangt und ja Sühne<sup>231</sup><i class=""footnote"">Die Sühne ist nicht ganz anstandslos erfolgt; cf. Zeb. Fol. 6b.</i> erlangt.
"
Menachot 93b:8,"Desgleichen wird auch vom Schwingen gelehrt:<sup>232</sup><i class=""footnote"">Lev. 14,21.</i><i>Zur Schwingung, zu sühnen</i>; sühnt denn das Schwingen, die Sühne erfolgt ja nur durch das Blut, wie es heißt: <i>denn das Blut sühnt mit dem Leben</i>!? Dies besagt vielmehr, daß, wenn man das Schwingen als Überbleibsel des (rebotes behandelt hat, die Schrift es ihm anrechnet, als hätte er nicht Sühne erlangt und ja Sühne erlangt.
"
Menachot 93b:9,"A<small>UF DEN</small> K<small>OPF</small>. Die Rabbanan lehrten:<sup>233</sup><i class=""footnote"">Auch das W. <span dir=""rtl"">ראש</span> (bezw. <span dir=""rtl"">ראשו</span>) kommt im bezüglichen Abschnitte (Lev. Kap. 3) 3mal vor.</i><i>Seine Hand auf den Kopf</i>, nicht aber seine Hand auf den Hals; <i>seine Hand auf den Kopf</i>, nicht aber seine Hand auf den Rücken; <i>seine Hand auf den Kopf</i>, nicht aber seine Hand auf die Brust. 
"
Menachot 93b:10,"Wozu ist dies alles<sup>234</sup><i class=""footnote"">Cf. Anm. 227 mut. mut.</i>nötig? – Dies ist nötig; würde der Allbarmherzige es nur einmal geschrieben haben, so könnte man glauben, dies schließe nur den Hals aus, der sich nicht in gleicher Höhe mit dem Kopfe befindet, nicht aber gilt dies vom Rücken, der sich in gleicher Höhe mit dem Kopfe befindet; daher ist es nötig. 
"
